OBO_ID (LABEL):	UBERON_0000310 (breast)

ARTICLE	ARTICLE DATE	SENTENCE NUM	SENTENCE	IGNORANCE CATEGORIES	NUM IGNORANCE CATEGORIES	OBO ID (LABEL)
BMJ_2012_Jan_30_344_e184	1/2012	S100-BMJ_2012_Jan_30_344_e184	['more infants in the n-3 Lcpufa group than in the control group were initially Breast Fed, whereas more infants in the control group than the n-3 lcpufa group were given Cows’ milk protein formula in the first six months of Life (table 44).']	N/A	N/A	[('CHEBI_63559', 'HBOA', 24, 'LCPUFA'), ('GO_0007567', 'parturition', 78, 'breast'), ('UBERON_0000310', 'breast', 78, 'breast'), ('GO_0007631', 'feeding behavior', 85, 'fed'), ('NCBITaxon_33208', 'Metazoa', 169, 'cows'), ('UBERON_0000104', 'life cycle', 223, 'life')]
BMJ_2012_Jan_30_344_e184	1/2012	S103-BMJ_2012_Jan_30_344_e184	['values are numbers (percentages) unless stated otherwisecharacteristicn-3 lcpufacontrolp value*Initiation Of Breast Feeding348/362 (96)303/333 (91)0.005any Breast Feeding at 6 months of age171/362 (47)144/333 (43)0.29ever Fed formula326/367 (89)307/334 (92)0.17median (interquartile range) age formula introduced (months)1.0 (0.0-4.0)1.0 (0.0-4.0)0.76use of Cows’ milk protein formula in first 6 months260/361 (72)265/332 (80)0.02use of hydrolysed protein formula in first 6 months11/361 (3)8/332 (2)0.61median (interquartile range) age solids introduced (months)5.0 (4.0-5.0)5.0 (4.0-5.0)0.053\nlcpufa=long chain polyunsaturated Fatty Acid.']	N/A	N/A	[('PR_000000035', 'BMP receptor type-1A', 71, '-3'), ('GO_0006198', 'cAMP catabolic process', 95, 'Initiation of'), ('GO_0030153', 'bacteriocin immunity', 109, 'breast feeding348'), ('UBERON_0000310', 'breast', 109, 'breast'), ('GO_0007567', 'parturition', 156, 'breast'), ('UBERON_0000310', 'breast', 156, 'breast'), ('GO_0007631', 'feeding behavior', 163, 'feeding'), ('GO_0007631', 'feeding behavior', 222, 'fed'), ('NCBITaxon_33208', 'Metazoa', 358, 'cows'), ('CHEBI_35366', 'fatty acid', 629, 'fatty acid')]
PMC1281283	10/2005	S92-PMC1281283	['for multivariable analyses, we included as independent predictors of vrm score both maternal Hair mercury obtained at Delivery (hereafter referred to as “mercury level”), and maternal second-Trimester weekly Intake of combined Fish and Seafood (hereafter referred to as “Fish Intake”), as well as the covariates maternal age (continuous), race/ethnicity (white vs. nonwhite), education (college graduate vs. not), and marital status (married or Cohabiting vs. not), and infant sex, Gestational age at Birth (continuous), Birth weight for Gestational age (continuous), Breast-feeding duration (continuous), and age at Cognitive testing (continuous).']	N/A	N/A	[('UBERON_0001037', 'strand of hair', 93, 'hair'), ('GO_0007567', 'parturition', 118, 'delivery'), ('GO_0009294', 'DNA mediated transformation', 191, 'trimester'), ('GO_0007631', 'feeding behavior', 208, 'intake'), ('CHEBI_83324', 'pent-2-enoyl-CoA(4-)', 227, 'fish'), ('CHEBI_34973', 'Selfotel', 236, 'seafood'), ('CHEBI_83324', 'pent-2-enoyl-CoA(4-)', 271, 'fish'), ('GO_0007631', 'feeding behavior', 276, 'intake'), ('GO_0007620', 'copulation', 445, 'cohabiting'), ('GO_0007565', 'female pregnancy', 482, 'gestational'), ('GO_0007567', 'parturition', 501, 'birth'), ('GO_0007567', 'parturition', 521, 'birth'), ('GO_0007565', 'female pregnancy', 538, 'gestational'), ('UBERON_0000310', 'breast', 568, 'breast'), ('GO_0050890', 'cognition', 617, 'cognitive')]
PMC1533075	6/1998	S5-PMC1533075	['this effect did not vary by histology and was seen for supplementation during Pregnancy rather than during the month before Pregnancy or while Breast feeding.']	N/A	N/A	[('GO_0007565', 'female pregnancy', 78, 'pregnancy'), ('GO_0007565', 'female pregnancy', 124, 'pregnancy'), ('UBERON_0000310', 'breast', 143, 'breast')]
PMC1592148	7/2006	S167-PMC1592148	['these include periodic height, weight and Blood pressure measurements, total skin examination, clinical Breast examination, pap smear and Bimanual Pelvic examination every 1 to 3 years.']	N/A	N/A	[('UBERON_0000178', 'blood', 42, 'blood'), ('UBERON_0000310', 'breast', 104, 'breast'), ('UBERON_0006062', 'zygapophysis', 138, 'bimanual'), ('UBERON_0002108', 'small intestine', 147, 'pelvic')]
PMC1937008	7/2007	S28-PMC1937008	['methods\na systematic review was conducted in january and february 2007 using the key words "(obesity or bmi) and (Breastf* or Lactation or Lactating)".']	N/A	N/A	[('UBERON_0000310', 'breast', 114, 'breastf'), ('GO_0007595', 'lactation', 126, 'lactation'), ('GO_0007594', 'puparial adhesion', 139, 'lactating')]
PMC1937008	7/2007	S119-PMC1937008	['in childhood before the Development Of the Breasts) or in later Life\n\n3.']	N/A	N/A	[('GO_0042461', 'photoreceptor cell development', 24, 'development of ... breasts'), ('UBERON_0000310', 'breast', 43, 'breasts'), ('UBERON_0000104', 'life cycle', 64, 'life')]
PMC2290997	4/2008	S67-PMC2290997	['living at higher latitudes increases the risk of dying from hodgkin lymphoma, as well as Breast, Ovarian, Colon, Pancreatic, Prostate, and other cancers, as compared with living at lower latitudes.']	N/A	N/A	[('UBERON_0000310', 'breast', 89, 'breast'), ('UBERON_0000992', 'ovary', 97, 'ovarian'), ('UBERON_0001155', 'colon', 106, 'colon'), ('UBERON_0001264', 'pancreas', 113, 'pancreatic'), ('UBERON_0002367', 'prostate gland', 125, 'prostate')]
PMC2409299	5/2008	S113-PMC2409299	['Breast-Feeding remains almost universal in this community, and there are no local sources of commercial formula-feeds.']	N/A	N/A	[('UBERON_0000310', 'breast', 0, 'Breast'), ('GO_0007631', 'feeding behavior', 7, 'feeding')]
PMC2442189	7/2008	S18-PMC2442189	['they are based on an international multicenter exclusively Breast-Fed sample of healthy children living in the most favorable conditions to achieve their full Genetic growth potential[1].']	N/A	N/A	[('GO_0007567', 'parturition', 59, 'breast'), ('UBERON_0000310', 'breast', 59, 'breast'), ('GO_0007631', 'feeding behavior', 66, 'fed'), ('SO_0000704', 'gene', 159, 'genetic')]
