OBO_ID (LABEL):	CHEBI_16199 (urea)

ARTICLE	ARTICLE DATE	SENTENCE NUM	SENTENCE	IGNORANCE CATEGORIES	NUM IGNORANCE CATEGORIES	OBO ID (LABEL)
PMC2265059	3/2008	S68-PMC2265059	['a daily average was calculated for Pm10, No2, and So2, whereas an 8-hr average was calculated for O3.']	N/A	N/A	[('CHEBI_8102', 'phenylmethanesulfonyl fluoride', 35, 'PM10'), ('CHEBI_33250', 'atom', 41, 'NO2'), ('CHEBI_16199', 'urea', 50, 'SO2'), ('CHEBI_37983', 'sulfur-35 atom', 98, 'O3')]
PMC2396486	6/2008	S45-PMC2396486	['briefly, 0.04 g–0.07 g of crude fresh frozen Nac Tissue was placed in buffer 1 (7m Urea, 2m thiourea, 1% c7bzo, 40 mm Tris).']	N/A	N/A	[('UBERON_0002033', 'arrector muscle of hair', 45, 'NAc'), ('UBERON_0000479', 'tissue', 49, 'tissue'), ('CHEBI_16199', 'urea', 83, 'Urea'), ('CHEBI_9754', 'tris', 118, 'Tris')]
PMC2396486	6/2008	S50-PMC2396486	['the pellet was air dried for 5 min and resuspended in buffer 2 (7m Urea, 2m Thiourea, 1% c7bzo).']	N/A	N/A	[('CHEBI_16199', 'urea', 67, 'urea'), ('CHEBI_36956', 'tetrauret', 76, 'thiourea')]
PMC2606998	6/2007	S66-PMC2606998	['cα-Tocopherol equivalents; 1\u2009α-Tocopherol equivalent (α-te)\u200a=\u200a1\u2009mg rrr-Α-Tocopherol.']	N/A	N/A	[('CHEBI_27013', 'tocopherol', 3, 'Tocopherol'), ('CHEBI_27013', 'tocopherol', 31, 'tocopherol'), ('CHEBI_16199', 'urea', 71, 'α-'), ('CHEBI_27013', 'tocopherol', 73, 'tocopherol')]
PMC2646054	3/2009	S151-PMC2646054	['Urea was significantly reduced in both western and low-protein–diet dams.']	N/A	N/A	[('CHEBI_16199', 'urea', 0, 'Urea')]
PMC2646054	3/2009	S181-PMC2646054	['the lower Urea content in the Plasma of low-protein dams was expected because less Protein Consumption would result in less Urea generated as a byproduct of Protein Catabolism (42).']	N/A	N/A	[('CHEBI_16199', 'urea', 10, 'urea'), ('UBERON_0001969', 'blood plasma', 30, 'plasma'), ('GO_0006412', 'translation', 83, 'protein consumption'), ('CHEBI_16199', 'urea', 124, 'urea'), ('GO_0030163', 'protein catabolic process', 157, 'protein catabolism')]
PMC2756957	10/2009	S127-PMC2756957	['effects of Prenatal Nutrient restriction on Protein Metabolism\nas an index of lean mass Metabolism we measured the fasted Plasma concentrations of Amino Acids and Urea in the lean and obese state.']	N/A	N/A	[('GO_0007565', 'female pregnancy', 11, 'prenatal'), ('CHEBI_33284', 'nutrient', 20, 'nutrient'), ('GO_0006560', 'proline metabolic process', 44, 'protein metabolism'), ('GO_0008152', 'metabolic process', 88, 'metabolism'), ('UBERON_0001969', 'blood plasma', 122, 'plasma'), ('CHEBI_33867', 'idonates', 147, 'amino acids'), ('CHEBI_16199', 'urea', 163, 'urea')]
PMC2756957	10/2009	S128-PMC2756957	['in general, Plasma Amino Acid concentrations and Urea were significantly lower in the obese relative to the lean state, (8191 vs. 5289 (s.e.d.']	N/A	N/A	[('UBERON_0001969', 'blood plasma', 12, 'plasma'), ('CHEBI_82880', 'N-acyltetradecaphytosphingosine', 19, 'amino acid'), ('CHEBI_16199', 'urea', 49, 'urea')]
PMC2756957	10/2009	S129-PMC2756957	['639) nmoles.ml−1; Urea 8.59 vs. 5.70 (s.e.d.']	N/A	N/A	[('CHEBI_16199', 'urea', 18, 'urea')]
PMC2756957	10/2009	S272-PMC2756957	['assays of Blood and Plasma\n\nBlood biochemistry\nduring each gtt, baseline (−10 min) and +120 min whole Blood samples were auto-analysed for concentrations of Glucose, K+,Na+, Ca2+, Cl−(mmol.l−1) ph, p Co2, p O2, and Hco3−(mmhg; abl805-flex, radiometer, crawley, uk), subsequently, all gtt Plasma samples were assayed for concentrations (mmol.l−1) of Glucose, Urea, Triacylglycerides (Tag), Glycerol (µmol.l−1) and non-esterified Fatty Acids (nefas) whilst baseline samples were also analysed for concentrations of amino acids (nmoles.ml−1), Cholesterol, hdl, ldl, Glycerol (all mmol.l−1and by randox rx imola, co antrim, uk), haemoglobin (g/dl; osm3, radiometer, crawley, uk) and haematocrit (%).']	N/A	N/A	[('UBERON_0000178', 'blood', 10, 'blood'), ('UBERON_0001969', 'blood plasma', 20, 'plasma'), ('UBERON_0000178', 'blood', 28, 'Blood'), ('UBERON_0000178', 'blood', 102, 'blood'), ('CHEBI_17234', 'glucose', 157, 'glucose'), ('CHEBI_30050', 'gold(0)', 166, 'K+,'), ('CHEBI_26710', 'sodium chloride', 169, 'Na+,'), ('CHEBI_3312', 'calcium dichloride', 174, 'Ca2+,'), ('CHEBI_16236', 'ethanol', 180, 'Cl−('), ('CHEBI_16526', 'carbon dioxide', 200, 'CO2'), ('CHEBI_15379', 'dioxygen', 207, 'O2'), ('CHEBI_37566', 'S-beta-D-glucosyl-L-cysteine', 215, 'HCO3−('), ('UBERON_0001969', 'blood plasma', 288, 'plasma'), ('CHEBI_17234', 'glucose', 349, 'glucose'), ('CHEBI_16199', 'urea', 358, 'urea'), ('CHEBI_17855', 'triglyceride', 364, 'triacylglycerides'), ('CHEBI_17855', 'triglyceride', 383, 'TAG'), ('CHEBI_17754', 'glycerol', 389, 'glycerol'), ('CHEBI_35366', 'fatty acid', 428, 'fatty acids'), ('CHEBI_16113', 'cholesterol', 540, 'cholesterol'), ('CHEBI_17754', 'glycerol', 563, 'glycerol')]
PMC2756957	10/2009	S302-PMC2756957	['resting [Urea].']	N/A	N/A	[('CHEBI_16199', 'urea', 9, 'urea')]
PMC3111740	5/2011	S112-PMC3111740	['in Rats, differences in Amniotic Fluid concentrations of Glucose, Uric Acid and Urea nitrogen respond to differing amounts of Carbohydrate in the maternal diet [84].']	N/A	N/A	[('NCBITaxon_9986', 'Oryctolagus cuniculus', 3, 'rats'), ('UBERON_0000173', 'amniotic fluid', 24, 'amniotic fluid'), ('CHEBI_17234', 'glucose', 57, 'glucose'), ('CHEBI_27226', 'uric acid', 66, 'uric acid'), ('CHEBI_16199', 'urea', 80, 'urea'), ('CHEBI_16730', 'chloramphenicol 3-acetate', 126, 'carbohydrate')]
PMC3180355	8/2011	S42-PMC3180355	['two case vignettes were presented in the survey - 1) a breastfeeding woman requires 300 mg/day of Propylthiouracil (Ptu) and has no preference for a Feeding method; and 2) a woman on the same dose wishes to Breastfeed.']	N/A	N/A	[('CHEBI_8474', 'propane-2-thiol', 98, 'propylthiouracil'), ('CHEBI_16199', 'urea', 116, 'PTU'), ('GO_0007631', 'feeding behavior', 149, 'feeding'), ('GO_0007596', 'blood coagulation', 207, 'breastfeed')]
PMC3249602	12/2011	S29-PMC3249602	['she was evaluated with complete Blood count (cbc), esr, Urea and creatinine, hiv serology, and later excision biopsy.']	N/A	N/A	[('UBERON_0000178', 'blood', 32, 'blood'), ('CHEBI_16199', 'urea', 56, 'Urea')]
PMC3273459	2/2012	S5-PMC3273459	['fasted Serum Urea and Plasma glucagon were higher due to the hp diet.']	N/A	N/A	[('UBERON_0001977', 'blood serum', 7, 'serum'), ('CHEBI_16199', 'urea', 13, 'urea'), ('UBERON_0001969', 'blood plasma', 22, 'plasma')]
PMC3273459	2/2012	S10-PMC3273459	['in hp and lp sows, Urea concentrations were 300% and 60% of ap sows, respectively.']	N/A	N/A	[('CHEBI_16199', 'urea', 19, 'urea')]
PMC3273459	2/2012	S67-PMC3273459	['Serum monovettes (monovette z, sarstedt ag & co, nümbrecht, germany) were used for the measurement of Urea and Serum protein levels, and tubes containing Li-Heparin (14–15 kiu/l Blood) were used to determine Insulin, glucagon, leptin, Cortisol and Progesterone (p4) concentrations.']	N/A	N/A	[('UBERON_0001977', 'blood serum', 0, 'Serum'), ('CHEBI_16199', 'urea', 102, 'urea'), ('UBERON_0001977', 'blood serum', 111, 'serum'), ('CHEBI_16382', 'iodide', 154, 'Li-'), ('CHEBI_28304', 'heparin', 157, 'heparin'), ('UBERON_0000178', 'blood', 178, 'blood'), ('PR_000045358', 'insulin family protein', 208, 'insulin'), ('CHEBI_17650', 'cortisol', 235, 'cortisol'), ('CHEBI_17026', 'progesterone', 248, 'progesterone')]
PMC3273459	2/2012	S68-PMC3273459	['Metabolite and hormone analyses\nPlasma Metabolites (Glucose, Urea, tg, nefa, c) were analyzed by the klinik für rinder (stiftung tierärztliche hochschule hannover, germany) using the following kits: Glucose (no.']	N/A	N/A	[('GO_0008152', 'metabolic process', 0, 'Metabolite'), ('UBERON_0001969', 'blood plasma', 32, 'Plasma'), ('CHEBI_25212', 'metabolite', 39, 'metabolites'), ('CHEBI_17234', 'glucose', 52, 'glucose'), ('CHEBI_16199', 'urea', 61, 'urea'), ('CHEBI_17234', 'glucose', 199, 'glucose')]
PMC3273459	2/2012	S71-PMC3273459	['lt-tr 0015), Urea (no.']	N/A	N/A	[('CHEBI_16199', 'urea', 13, 'urea')]
PMC3273459	2/2012	S106-PMC3273459	['Plasma Urea concentrations were increased in hp ( p<0.001) and decreased in lp sows ( p<0.01).']	N/A	N/A	[('UBERON_0001969', 'blood plasma', 0, 'Plasma'), ('CHEBI_16199', 'urea', 7, 'urea')]
PMC3273459	2/2012	S108-PMC3273459	['the factor time during Pregnancy was significant for Plasma Glucose, nefa, tg, c, hdlc, %hdlc, Urea, and Serum protein concentrations.']	N/A	N/A	[('GO_0007565', 'female pregnancy', 23, 'pregnancy'), ('UBERON_0001969', 'blood plasma', 53, 'plasma'), ('CHEBI_17234', 'glucose', 60, 'glucose'), ('CHEBI_16199', 'urea', 95, 'urea'), ('UBERON_0001977', 'blood serum', 105, 'serum')]
PMC3273459	2/2012	S110-PMC3273459	['diet×replicate interaction was apparent for the variable Urea ( p<0.01).']	N/A	N/A	[('CHEBI_16199', 'urea', 57, 'urea')]
PMC3273459	2/2012	S158-PMC3273459	['Plasma c concentrations were higher in lp than in ap ( p<0.01) and hp sows ( p<0.001) ( figure 2c ).10.1371/journal.pone.0031390.g001\n\ncaption (fig): figure 1\ndiurnal Plasma Glucose and Urea concentrations at 92 dpc.']	N/A	N/A	[('UBERON_0001969', 'blood plasma', 0, 'Plasma'), ('UBERON_0001969', 'blood plasma', 167, 'plasma'), ('CHEBI_17234', 'glucose', 174, 'glucose'), ('CHEBI_16199', 'urea', 186, 'urea')]
PMC3273459	2/2012	S161-PMC3273459	['panel a, Glucose; panel b, Urea; values are least square means ± se, n\u200a=\u200a9 per group.']	N/A	N/A	[('CHEBI_17234', 'glucose', 9, 'glucose'), ('CHEBI_16199', 'urea', 27, 'urea')]
PMC3273459	2/2012	S198-PMC3273459	['adaptive responses in Nitrogen Metabolism such as decreased Plasma Urea concentration were apparent early in Pregnancy of ap and lp sows.']	N/A	N/A	[('GO_0050898', 'nitrile metabolic process', 22, 'nitrogen metabolism'), ('UBERON_0001969', 'blood plasma', 60, 'plasma'), ('CHEBI_16199', 'urea', 67, 'urea'), ('GO_0007565', 'female pregnancy', 109, 'pregnancy')]
PMC3424155	8/2012	S51-PMC3424155	['the 24 h Urine output and Water Intake were adjusted for bm (ml/g bm) and analyzed for Urea, creatinine, Uric Acid and proteinuria using the colorimetric method (bioclin system ii, quibasa, belo horizonte, mg, brazil).']	N/A	N/A	[('UBERON_0001088', 'urine', 9, 'urine'), ('CHEBI_15377', 'water', 26, 'water'), ('GO_0007631', 'feeding behavior', 32, 'intake'), ('CHEBI_16199', 'urea', 87, 'urea'), ('CHEBI_27226', 'uric acid', 105, 'uric acid')]
PMC3424155	8/2012	S128-PMC3424155	['Urine parameters (table 2)10.1371/journal.pone.0041740.t002\n\ncaption (table-wrap): table 2\nUrine parameters.parametersf1-Scf1-vitd-f2-Scf2-vitd- wi, g/100 g Bm/day 16.3±1.014.4±1.615.2±1.113.3±1.3 Urine output 0.05±0.0020.02±0.004†0.04±0.0060.04±0.004 Urea, mg/dl 36.5±3.8194.7±23.2†45.5±8.158.2±8.5‡ Creatinine, mg/dl 1.2±0.13.3±0.2†1.0±0.11.4±0.1‡ Uric Acid, mg/dl 0.6±0.21.2±0.60.5±0.10.9±0.3 proteinuria, g/l 0.43±0.10.55±0.10.40±0.10.44±0.1\ndata were kept for six-month-old male offspring in both the f1 and f2 generations.']	N/A	N/A	[('UBERON_0001088', 'urine', 0, 'Urine'), ('UBERON_0001088', 'urine', 91, 'Urine'), ('PR_000014450', 'histone deacetylase complex subunit SAP30L', 121, 'SCF1'), ('PR_000014450', 'histone deacetylase complex subunit SAP30L', 134, 'SCF2'), ('UBERON_0005401', 'cerebral hemisphere gray matter', 157, 'BM'), ('UBERON_0001088', 'urine', 197, 'Urine'), ('CHEBI_16199', 'urea', 252, 'Urea'), ('CHEBI_16737', 'creatinine', 301, 'Creatinine'), ('CHEBI_28895', "3'-UMP", 350, 'Uric acid')]
PMC3471827	10/2012	S34-PMC3471827	['Adult Zebrafish Liver homogenate reacted with the Antibody with a single band at 33 kd, the expected size of the Zebrafish protein (left lane, figure 1b ); the Antibody reacted with Mouse ttp, but not with homogenate from a ttp−/− Mouse Liver (middle and right lanes, figure 1b ).10.1371/journal.pone.0047402.g001\n\ncaption (fig): figure 1\nthe Zebrafish Α-Tocopherol transfer protein.']	N/A	N/A	[('UBERON_0007023', 'adult organism', 0, 'Adult'), ('NCBITaxon_7955', 'Danio rerio', 6, 'zebrafish'), ('UBERON_0002107', 'liver', 16, 'liver'), ('GO_0042571', 'immunoglobulin complex, circulating', 50, 'antibody'), ('NCBITaxon_7955', 'Danio rerio', 113, 'zebrafish'), ('GO_0042571', 'immunoglobulin complex, circulating', 160, 'antibody'), ('NCBITaxon_10088', 'Mus <genus>', 182, 'mouse'), ('NCBITaxon_10088', 'Mus <genus>', 231, 'mouse'), ('UBERON_0002107', 'liver', 237, 'liver'), ('NCBITaxon_7955', 'Danio rerio', 343, 'zebrafish'), ('CHEBI_16199', 'urea', 353, 'α-'), ('CHEBI_27013', 'tocopherol', 355, 'tocopherol')]
PMC3599765	2/2013	S42-PMC3599765	['ewes assigned to necropsy on d 20 of Lactation were transitioned over 5 d to a diet providing 100% of nrc [9] requirements for early Lactation, Delivered by a combination of the basal pellet Fed during Gestation and a protein pellet (50.2% cp and 2.6 mcal me/kg; dm basis; Soybean meal, wheat middlings, Urea, and Mineral supplement) and Fed in 2 portions, 1 after each Milking.']	N/A	N/A	[('GO_0007595', 'lactation', 37, 'lactation'), ('GO_0007595', 'lactation', 133, 'lactation'), ('GO_0007567', 'parturition', 144, 'delivered'), ('GO_0007631', 'feeding behavior', 191, 'fed'), ('GO_0007565', 'female pregnancy', 202, 'gestation'), ('NCBITaxon_1', 'root', 273, 'soybean'), ('CHEBI_16199', 'urea', 304, 'urea'), ('CHEBI_46662', 'mineral', 314, 'mineral'), ('GO_0007631', 'feeding behavior', 338, 'fed'), ('GO_0007601', 'visual perception', 370, 'milking')]
PMC3615950	3/2013	S208-PMC3615950	['first-line laboratory test are: Urine test, Serum ionogram, Blood count, Blood Urea nitrogen and creatinine.']	N/A	N/A	[('UBERON_0001088', 'urine', 32, 'urine'), ('UBERON_0001977', 'blood serum', 44, 'serum'), ('UBERON_0000178', 'blood', 60, 'blood'), ('UBERON_0000178', 'blood', 73, 'blood'), ('CHEBI_16199', 'urea', 79, 'urea')]
PMC3660294	5/2013	S113-PMC3660294	['exclusive breastfeeding: infants have received Breast Milk (directly, expressed, or from a wet nurse) and only ritual Fluids, ors, drops, and Syrups (Vitamins, Minerals, and medicines) were allowed.']	N/A	N/A	[('UBERON_0001348', 'brown adipose tissue', 47, 'breast milk'), ('CHEBI_37958', 'dye', 118, 'fluids'), ('CHEBI_16199', 'urea', 142, 'syrups'), ('CHEBI_33277', 'gamma-tocotrienol', 150, 'vitamins'), ('CHEBI_46751', 'quinolizidine', 160, 'minerals')]
PMC3674738	5/2013	S5-PMC3674738	['selected diseases are organized by the defective Molecule or mechanism and categorized as small Molecule disorders (involving Amino and Organic Acids, Fatty Acids, neurotransmitters, Urea cycle, vitamers and Cofactors, and Mitochondria) and large Molecule disorders (including Lysosomal storage disorders, Peroxisomal disorders, glycosylation disorders, and leukodystrophies).']	N/A	N/A	[('CHEBI_36357', 'polyatomic entity', 49, 'molecule'), ('CHEBI_36357', 'polyatomic entity', 96, 'molecule'), ('CHEBI_48310', 'apiitol', 126, 'amino'), ('CHEBI_64709', 'organic acid', 136, 'organic acids'), ('CHEBI_35366', 'fatty acid', 151, 'fatty acids'), ('CHEBI_16199', 'urea', 183, 'urea'), ('CHEBI_23357', 'cofactor', 208, 'cofactors'), ('GO_0005739', 'mitochondrion', 223, 'mitochondria'), ('CHEBI_36357', 'polyatomic entity', 247, 'molecule'), ('GO_0005764', 'lysosome', 277, 'lysosomal'), ('GO_0005777', 'peroxisome', 306, 'peroxisomal')]
PMC3674738	5/2013	S174-PMC3674738	['Urea Cycle disorders\nthe Urea Cycle (figure 6), the Metabolic mechanism for Nitrogen Detoxification and removal, is facilitated by six enzymes and a Mitochondrial transporter and carrier, each being susceptible to dysfunction (table 7).']	N/A	N/A	[('CHEBI_16199', 'urea', 0, 'Urea'), ('GO_0006909', 'phagocytosis', 0, 'Urea Cycle'), ('CHEBI_16199', 'urea', 25, 'urea'), ('GO_0000050', 'urea cycle', 25, 'urea cycle'), ('GO_0008152', 'metabolic process', 52, 'metabolic'), ('CHEBI_33300', 'pnictogen', 76, 'nitrogen'), ('GO_0051170', 'import into nucleus', 76, 'nitrogen detoxification'), ('GO_0005739', 'mitochondrion', 149, 'mitochondrial')]
PMC3674738	5/2013	S180-PMC3674738	['maintenance therapy of Urea Cycle defects hinges on the restriction of protein Intake while providing sufficient essential amino acids.']	N/A	N/A	[('CHEBI_16199', 'urea', 23, 'urea'), ('GO_0000050', 'urea cycle', 23, 'urea cycle'), ('GO_0007631', 'feeding behavior', 79, 'intake')]
PMC3698442	7/2013	S4-PMC3698442	['20:4n-6 and 22:6n-3 levels were lower in Liver Phosphatidylcholine (Pc) and Phosphatidylethanolamine and Plasma pc (all p<.0001) in offspring of dams Fed 21% than 3.5% or 7% fat regardless of type.']	N/A	N/A	[('UBERON_0002107', 'liver', 41, 'liver'), ('CHEBI_36710', 'interferon inducer', 47, 'phosphatidylcholine'), ('CHEBI_16199', 'urea', 68, 'PC'), ('CHEBI_16038', 'phosphatidylethanolamine', 76, 'phosphatidylethanolamine'), ('UBERON_0001969', 'blood plasma', 105, 'plasma'), ('GO_0007631', 'feeding behavior', 150, 'fed')]
PMC3698442	7/2013	S53-PMC3698442	['Triacylglycerol (Tag), Phosphatidylcholine (Pc) and Phosphatidylethanolamine (Pe) were isolated by solid-phase extraction using 100\xa0mg bondelut aminopropyl silica cartridges (agilent, stockport, cheshire, uk)[23,25]and converted to Fatty Acid Methyl Esters (fames) by incubation with Methanol containing 2% (v/v) Sulphuric Acid[23].']	N/A	N/A	[('CHEBI_17517', 'phosphatidylglycerol', 0, 'Triacylglycerol'), ('CHEBI_17855', 'triglyceride', 17, 'TAG'), ('CHEBI_36710', 'interferon inducer', 23, 'phosphatidylcholine'), ('CHEBI_16199', 'urea', 44, 'PC'), ('CHEBI_16038', 'phosphatidylethanolamine', 52, 'phosphatidylethanolamine'), ('CHEBI_51383', 'hydridocarbon(3.)', 78, 'PE'), ('CHEBI_35366', 'fatty acid', 232, 'fatty acid'), ('CHEBI_25216', 'metalloporphyrin', 243, 'methyl esters'), ('CHEBI_17790', 'methanol', 284, 'methanol'), ('CHEBI_9330', 'sulfamic acid', 313, 'sulphuric acid')]
PMC3749995	8/2013	S117-PMC3749995	['Urea) or not cross (e.g.']	N/A	N/A	[('CHEBI_16199', 'urea', 0, 'urea')]
PMC3749995	8/2013	S129-PMC3749995	['a–j : representative images of paired (left and right) Kidneys (n\u200a=\u200a4–6 replicates for analysis) cultured for 2 days in media with varying osmolality, generated using Nacl, Mannitol or Urea, at concentrations indicated on y -axes.']	N/A	N/A	[('UBERON_0002113', 'kidney', 55, 'kidneys'), ('CHEBI_26710', 'sodium chloride', 167, 'NaCl'), ('CHEBI_25169', 'mannoside', 173, 'mannitol'), ('CHEBI_16199', 'urea', 185, 'urea')]
PMC3749995	8/2013	S131-PMC3749995	['estimated marginal means for data are presented after analysis by repeated measures general linear models with treatment (Nacl, Mannitol or Urea) and concentration (0, 25, 50, 100 mm) or specific interactions as fixed effects and time as a repeated measure (genstat v14).']	N/A	N/A	[('CHEBI_26710', 'sodium chloride', 122, 'NaCl'), ('CHEBI_25169', 'mannoside', 128, 'mannitol'), ('CHEBI_16199', 'urea', 140, 'urea')]
PMC3749995	8/2013	S285-PMC3749995	['supporting information\n\ncaption (supplementary-material): figure s1\n\nincreased Extracellular Salt has no effect onin vitrolung growth.a–r : representative images of Lungs (n\u200a=\u200a4–6 replicates) cultured for 3 days in media with varying osmolality, generated using Nacl, Mannitol or Urea, at concentrations indicated on y -axes.']	N/A	N/A	[('GO_0005576', 'extracellular region', 79, 'extracellular'), ('CHEBI_24866', 'salt', 93, 'salt'), ('UBERON_0002048', 'lung', 165, 'lungs'), ('CHEBI_26710', 'sodium chloride', 262, 'NaCl'), ('CHEBI_25169', 'mannoside', 268, 'mannitol'), ('CHEBI_16199', 'urea', 280, 'urea')]
PMC3756974	8/2013	S63-PMC3756974	['Blood chemistry\nPlasma samples were separated by centrifugation at 800 × g for 10 min at 4°c and total Cholesterol (T-Cho), Blood Urea nitrogen (bun), creatinine (cre), Na+and K+levels were determined using an autoanalyzer for Blood chemistry (fuji, dry-chem3500v; fuji film, tokyo, japan).']	N/A	N/A	[('UBERON_0000178', 'blood', 0, 'Blood'), ('UBERON_0001969', 'blood plasma', 16, 'Plasma'), ('CHEBI_16113', 'cholesterol', 103, 'cholesterol'), ('CHEBI_53424', 'polysorbate 20', 116, 'T'), ('CHEBI_23243', 'cineole', 118, 'cho'), ('UBERON_0000178', 'blood', 124, 'blood'), ('CHEBI_16199', 'urea', 130, 'urea'), ('CHEBI_29101', 'sodium(1+)', 169, 'Na+'), ('CHEBI_29103', 'potassium(1+)', 176, 'K+'), ('UBERON_0000178', 'blood', 227, 'blood')]
PMC3953741	3/2014	S39-PMC3953741	['when Tag is synthesized for storage in a Lipid droplet, this presents to the Hepatocyte the additional challenge of producing Pc for the Lipid droplet membrane.27while the Er Membrane contains a specific ratio of Pc and Phosphatidylethanolamine (Pe), the preferential Phospholipid coat for Lipid droplets is pc; due to its properties as a Surfactant, pc maintains the integrity and prevents the coalescence of adjacent Lipid droplets.']	N/A	N/A	[('CHEBI_17855', 'triglyceride', 5, 'TAG'), ('CHEBI_18059', 'lipid', 41, 'lipid'), ('CL_0000182', 'hepatocyte', 77, 'hepatocyte'), ('CHEBI_16199', 'urea', 126, 'PC'), ('CHEBI_18059', 'lipid', 137, 'lipid'), ('GO_0005789', 'endoplasmic reticulum membrane', 172, 'ER membrane'), ('CHEBI_16199', 'urea', 213, 'PC'), ('CHEBI_16038', 'phosphatidylethanolamine', 220, 'phosphatidylethanolamine'), ('CHEBI_51383', 'hydridocarbon(3.)', 246, 'PE'), ('CHEBI_16247', 'phospholipid', 268, 'phospholipid'), ('CHEBI_18059', 'lipid', 290, 'lipid'), ('CHEBI_35195', 'surfactant', 339, 'surfactant'), ('CHEBI_18059', 'lipid', 419, 'lipid')]
PMC4034700	5/2014	S193-PMC4034700	['the chaperones have excellent in vivo safety profiles and their use has been approved in clinical trials for the treatment of Urea-cycle disorders, thalassemia and cystic fibrosis (ozcan et al., 2006), and they are currently used to treat Intrahepatic cholestasis of Pregnancy (geenes and williamson, 2009).']	N/A	N/A	[('CHEBI_16199', 'urea', 126, 'urea'), ('UBERON_0001226', 'major calyx', 239, 'intrahepatic'), ('GO_0007565', 'female pregnancy', 267, 'pregnancy')]
PMC4143824	7/2014	S111-PMC4143824	['2011 [28]----percentile 25–percentile 75: So2, 17.6–31.2 μg/m3marshall et al.']	N/A	N/A	[('CHEBI_16199', 'urea', 42, 'SO2')]
PMC4143824	7/2014	S113-PMC4143824	['2010 * [31]----percentile 10, median, percentile 90:So2, 3.87 μg/m3, 7.86 μg/m3, 14.99 μg/m3no2, 21.48 μg/m3, 35.11 μg/m3, 47.78 μg/m3pm10, 18.84 μg/m3, 21.97 μg/m3, 26.4 μg/m3hansen et al.']	N/A	N/A	[('CHEBI_16199', 'urea', 52, 'SO2')]
PMC4143824	7/2014	S125-PMC4143824	['the size of each square represents the weight that contributes to the combined effect, respectively for: ( a ) So2; ( b ) Pm10; ( c ) No2; ( d ) Co; and ( e ) O3.']	N/A	N/A	[('CHEBI_16199', 'urea', 111, 'SO2'), ('CHEBI_8102', 'phenylmethanesulfonyl fluoride', 122, 'PM10'), ('CHEBI_33250', 'atom', 134, 'NO2'), ('CHEBI_16526', 'carbon dioxide', 145, 'CO'), ('CHEBI_37983', 'sulfur-35 atom', 159, 'O3')]
