OBO_ID (LABEL):	CL_0000784 (plasmacytoid dendritic cell)

ARTICLE	ARTICLE DATE	SENTENCE NUM	SENTENCE	IGNORANCE CATEGORIES	NUM IGNORANCE CATEGORIES	OBO ID (LABEL)
PMC3016256	12/2010	S71-PMC3016256	['immunological outcomes can be assessed by enumerating Treg and Dc populations and the profile of cytokine secretion by Cultured Cord and Peripheral Blood Mononuclear Cells in response to Scfa Metabolites.']	N/A	N/A	[('CL_0000901', 'Tr1 cell', 54, 'Treg'), ('CL_0000784', 'plasmacytoid dendritic cell', 63, 'DC'), ('CL_0000010', 'cultured cell', 119, 'cultured ...'), ('UBERON_0002240', 'spinal cord', 128, 'cord'), ('CL_0000111', 'peripheral neuron', 137, 'peripheral blood mononuclear cells'), ('UBERON_0012101', 'perinatal stage', 137, 'peripheral blood'), ('GO_0031097', 'medial cortex', 154, 'mononuclear'), ('CHEBI_32145', 'sodium hydroxide', 187, 'SCFA'), ('CHEBI_25212', 'metabolite', 192, 'metabolites')]
PMC3277098	12/2011	S53-PMC3277098	['this network (the galt) is the largest Immune “Organ” of the body and comprises distinct Tissues (such as the Peyer’S Patches and Mesenteric Lymph Nodes) as well as a vast array of migrating cells that passage through the local Tissues (such as Dc, B Cells, Effector T Cells and a range of Regulatory populations).']	N/A	N/A	[('UBERON_0002405', 'immune system', 39, 'immune'), ('UBERON_0000062', 'organ', 47, 'organ'), ('UBERON_0000479', 'tissue', 89, 'tissues'), ('UBERON_0002033', 'arrector muscle of hair', 110, 'Peyer’s patches'), ('UBERON_0000080', 'mesonephros', 130, 'mesenteric'), ('UBERON_0000029', 'lymph node', 141, 'lymph nodes'), ('UBERON_0000479', 'tissue', 228, 'tissues'), ('CL_0000784', 'plasmacytoid dendritic cell', 245, 'DC'), ('CL_0000236', 'B cell', 249, 'B cells'), ('CHEBI_35224', 'effector', 258, 'effector'), ('CL_0000911', 'effector T cell', 258, 'effector T cells'), ('GO_0065007', 'biological regulation', 290, 'regulatory')]
PMC3489539	8/2012	S103-PMC3489539	['asexual parasite forms were counted until a minimum of 200 White Blood Cells (Wbcs) had been examined.']	N/A	N/A	[('CL_0000738', 'leukocyte', 59, 'white blood cells'), ('UBERON_0000178', 'blood', 65, 'blood'), ('CL_0000784', 'plasmacytoid dendritic cell', 78, 'WBCs')]
PMC3527219	11/2012	S18-PMC3527219	['furthermore, moderate dietary protein restriction in Pregnant Rats impaired offspring Thymocyte Proliferation at Birth and Thymic and Spleen Lymphocyte Proliferation at weaning [19].']	N/A	N/A	[('GO_0007565', 'female pregnancy', 53, 'pregnant'), ('NCBITaxon_9986', 'Oryctolagus cuniculus', 62, 'rats'), ('CL_0000893', 'thymocyte', 86, 'thymocyte'), ('GO_0033080', 'immature T cell proliferation in thymus', 86, 'thymocyte proliferation'), ('GO_0007567', 'parturition', 113, 'birth'), ('UBERON_0002370', 'thymus', 123, 'thymic'), ('CL_0000784', 'plasmacytoid dendritic cell', 134, 'spleen lymphocyte'), ('UBERON_0002106', 'spleen', 134, 'spleen'), ('GO_0046651', 'lymphocyte proliferation', 141, 'lymphocyte proliferation')]
PMC3690969	7/2013	S228-PMC3690969	['dna samples from the charge study participants and the university of minnesota were from whole Blood, whereas the ceph and agre samples were from Transformed Lymphoblastoid Cells.']	N/A	N/A	[('UBERON_0000178', 'blood', 95, 'blood'), ('GO_0009294', 'DNA mediated transformation', 146, 'transformed'), ('CL_0000784', 'plasmacytoid dendritic cell', 158, 'lymphoblastoid cells')]
PMC4155824	8/2014	S304-PMC4155824	['list of abbreviations used\nafm: atomic force microscopy; cfu: colony forming units; cpg: cytosine-guanine dinucleotide; Dc: Dendritic Cell; Egf-R: Epidermal Growth Factor Receptor; eps: exopolysaccharide; Git: Gastrointestinal Tract; Iec: Intestinal Epithelial Cell; is: insertion sequence; lta: lipoteichoic Acid; lgg: lactobacillus rhamnosus gg; mamp: Microbe-associated molecular pattern; Pbmc: Peripheral Blood Mononuclear Cells; pg: peptidoglycan; prr: pattern recognition receptor; qs: Quorum Sensing; vre: Vancomycin-resistant enterococci.']	N/A	N/A	[('CL_0000784', 'plasmacytoid dendritic cell', 120, 'DC'), ('CL_0000635', "Deiter's cell", 124, 'Dendritic cell'), ('PR_000006901', 'early endosome antigen 1', 140, 'EGF'), ('PR_000013773', 'retinoblastoma-associated protein', 144, 'R'), ('PR_000006910', 'elongation factor 2 kinase', 147, 'Epidermal growth factor receptor'), ('UBERON_0007376', 'outer epithelium', 147, 'Epidermal'), ('UBERON_0001091', 'calcareous tooth', 205, 'GIT'), ('UBERON_0001555', 'digestive tract', 210, 'Gastrointestinal tract'), ('CL_0002284', 'type X enteroendocrine cell', 234, 'IEC'), ('CL_0002563', 'intestinal epithelial cell', 239, 'Intestinal epithelial cell'), ('UBERON_0001277', 'intestinal epithelium', 239, 'Intestinal epithelial'), ('CHEBI_37527', 'acid', 309, 'acid'), ('NCBITaxon_10088', 'Mus <genus>', 354, 'Microbe'), ('CL_0002246', 'peripheral blood stem cell', 392, 'PBMC'), ('CL_0002510', 'CD103-negative, langerin-positive lymph node dendritic cell', 398, 'Peripheral Blood Mononuclear Cells'), ('UBERON_0000178', 'blood', 409, 'Blood'), ('GO_0030061', 'mitochondrial crista', 415, 'Mononuclear'), ('GO_0007099', 'centriole replication', 492, 'Quorum sensing'), ('CHEBI_28001', 'vancomycin', 513, 'vancomycin')]
PMC4161853	8/2014	S183-PMC4161853	['Ca: Central Arteriole; Vs: Venous Sinuses; Rbc: Red Blood Cell; irbc: infected Rbc; Mø: Macrophages; Pc: Plasma Cells; Dc: Dendritic Cells; Mz B Cells: Marginal Zone B Cells.']	N/A	N/A	[('UBERON_2005019', 'efferent lamellar arteriole', 0, 'CA'), ('UBERON_2000474', 'intercalar', 4, 'central arteriole'), ('UBERON_0005432', 'aortic sac', 23, 'VS'), ('UBERON_0002463', 'muscle of posterior compartment of hindlimb stylopod', 27, 'venous sinuses'), ('CL_0000232', 'erythrocyte', 43, 'RBC'), ('CL_0000232', 'erythrocyte', 48, 'red blood cell'), ('UBERON_0000178', 'blood', 52, 'blood'), ('CL_0000232', 'erythrocyte', 79, 'RBC'), ('CL_0000485', 'mucosal type mast cell', 84, 'MØ'), ('CL_0000235', 'macrophage', 88, 'macrophages'), ('CL_0000696', 'PP cell', 101, 'PC'), ('CL_0000786', 'plasma cell', 105, 'plasma cells'), ('CL_0000784', 'plasmacytoid dendritic cell', 119, 'DC'), ('CL_0000451', 'dendritic cell', 123, 'dendritic cells'), ('UBERON_2005031', 'dorsal longitudinal vein', 140, 'MZ'), ('CL_0000236', 'B cell', 143, 'B cells'), ('CL_0000845', 'marginal zone B cell of spleen', 152, 'marginal zone'), ('CL_0000236', 'B cell', 166, 'B cells')]
PMC4161944	9/2014	S34-PMC4161944	['neonatal Innate Immune Cells including Monocytes, Plasmacytoid Dendritic Cells, and Conventional Dendritic Cells produce less Interleukin (Il)-12P70 and Type I Interferon and similar or higher levels of Il-1Beta, Il-6, Il-23, and Il-10 than Adult cells when stimulated by the same prrs (8).']	N/A	N/A	[('CL_0002088', 'interstitial cell of Cajal', 9, 'innate immune cells'), ('UBERON_0002405', 'immune system', 16, 'immune'), ('CL_0000576', 'monocyte', 39, 'monocytes'), ('CL_0000784', 'plasmacytoid dendritic cell', 50, 'plasmacytoid dendritic cells'), ('CL_0000573', 'retinal cone cell', 84, 'conventional'), ('CL_0000451', 'dendritic cell', 97, 'dendritic cells'), ('PR_000001470', 'interleukin-28B', 126, 'interleukin ...'), ('PR_000008988', 'interleukin-1 family member 5', 139, 'IL)-12p70'), ('PR_000016880', '5,6-dihydroxyindole-2-carboxylic acid oxidase', 153, 'type I interferon'), ('PR_000008988', 'interleukin-1 family member 5', 203, 'IL-1Beta'), ('PR_000001470', 'interleukin-28B', 213, 'IL-6'), ('PR_000001470', 'interleukin-28B', 219, 'IL-23'), ('PR_000001470', 'interleukin-28B', 230, 'IL-10'), ('UBERON_0007023', 'adult organism', 241, 'adult')]
PMC4172064	9/2014	S152-PMC4172064	['ensuing type 1 Ifn- and Il-4/Il-13 Signaling to the Bone Marrow results in upregulation of Fcer1-Expression on Dc precursors prior to their release into the circulation for migration to the infected Airway Mucosa to replenish the rapidly turning over Amdc population.']	N/A	N/A	[('GO_0031129', 'inductive cell-cell signaling', 15, 'IFN ... - ... -13 signaling'), ('PR_000001470', 'interleukin-28B', 24, 'IL-4'), ('PR_000001470', 'interleukin-28B', 29, 'IL-13'), ('UBERON_0002371', 'bone marrow', 52, 'bone marrow'), ('PR_000007440', 'Fc receptor-like protein 1', 91, 'FcER1'), ('GO_0010467', 'gene expression', 97, 'expression'), ('CL_0000784', 'plasmacytoid dendritic cell', 111, 'DC'), ('UBERON_0001005', 'respiratory airway', 199, 'airway mucosa'), ('CL_0002284', 'type X enteroendocrine cell', 251, 'AMDC')]
PMC4448820	5/2015	S1303-PMC4448820	['a. Wbcs.']	N/A	N/A	[('CL_0000784', 'plasmacytoid dendritic cell', 3, 'WBCs')]
