OBO_ID (LABEL):	CHEBI_15379 (dioxygen)

ARTICLE	ARTICLE DATE	SENTENCE NUM	SENTENCE	IGNORANCE CATEGORIES	NUM IGNORANCE CATEGORIES	OBO ID (LABEL)
PMC2756957	10/2009	S144-PMC2756957	['a significant effect of time was indicated); the changes in ph, pv Co2, pv O2, abe, were all blunted (table 3).']	N/A	N/A	[('CHEBI_16526', 'carbon dioxide', 67, 'CO2'), ('CHEBI_15379', 'dioxygen', 75, 'O2')]
PMC2756957	10/2009	S272-PMC2756957	['assays of Blood and Plasma\n\nBlood biochemistry\nduring each gtt, baseline (−10 min) and +120 min whole Blood samples were auto-analysed for concentrations of Glucose, K+,Na+, Ca2+, Cl−(mmol.l−1) ph, p Co2, p O2, and Hco3−(mmhg; abl805-flex, radiometer, crawley, uk), subsequently, all gtt Plasma samples were assayed for concentrations (mmol.l−1) of Glucose, Urea, Triacylglycerides (Tag), Glycerol (µmol.l−1) and non-esterified Fatty Acids (nefas) whilst baseline samples were also analysed for concentrations of amino acids (nmoles.ml−1), Cholesterol, hdl, ldl, Glycerol (all mmol.l−1and by randox rx imola, co antrim, uk), haemoglobin (g/dl; osm3, radiometer, crawley, uk) and haematocrit (%).']	N/A	N/A	[('UBERON_0000178', 'blood', 10, 'blood'), ('UBERON_0001969', 'blood plasma', 20, 'plasma'), ('UBERON_0000178', 'blood', 28, 'Blood'), ('UBERON_0000178', 'blood', 102, 'blood'), ('CHEBI_17234', 'glucose', 157, 'glucose'), ('CHEBI_30050', 'gold(0)', 166, 'K+,'), ('CHEBI_26710', 'sodium chloride', 169, 'Na+,'), ('CHEBI_3312', 'calcium dichloride', 174, 'Ca2+,'), ('CHEBI_16236', 'ethanol', 180, 'Cl−('), ('CHEBI_16526', 'carbon dioxide', 200, 'CO2'), ('CHEBI_15379', 'dioxygen', 207, 'O2'), ('CHEBI_37566', 'S-beta-D-glucosyl-L-cysteine', 215, 'HCO3−('), ('UBERON_0001969', 'blood plasma', 288, 'plasma'), ('CHEBI_17234', 'glucose', 349, 'glucose'), ('CHEBI_16199', 'urea', 358, 'urea'), ('CHEBI_17855', 'triglyceride', 364, 'triacylglycerides'), ('CHEBI_17855', 'triglyceride', 383, 'TAG'), ('CHEBI_17754', 'glycerol', 389, 'glycerol'), ('CHEBI_35366', 'fatty acid', 428, 'fatty acids'), ('CHEBI_16113', 'cholesterol', 540, 'cholesterol'), ('CHEBI_17754', 'glycerol', 563, 'glycerol')]
PMC3263848	7/2011	S48-PMC3263848	['additionally, the chi-square test for statistical significance was performed to compare the differences in the following: diagnosis of osteoarthritis, diagnoses of dyspepsia and gerd, Analgesics prescribed, Acetaminophen prescribed, Ibuprofen prescriptions, h2-blockers or Proton Pump Inhibitors (H2/Ppi) prescribed, total multivitamins (mvi) prescribed (not just in women of Childbearing age), topical Antifungals prescribed, diabetes education handouts given, and home physical therapy handouts given.']	N/A	N/A	[('CHEBI_35480', 'analgesic', 184, 'analgesics'), ('CHEBI_15343', 'acetaldehyde', 207, 'acetaminophen'), ('CHEBI_76162', 'indoprofen', 233, 'ibuprofen'), ('CHEBI_50739', 'estrogen receptor modulator', 273, 'proton pump inhibitors'), ('CHEBI_15379', 'dioxygen', 297, 'H2'), ('CHEBI_53250', 'poly(vinylene fluoride)', 300, 'PPI'), ('GO_0007129', 'homologous chromosome pairing at meiosis', 376, 'childbearing'), ('CHEBI_73304', '(dT)10', 403, 'antifungals')]
PMC3321448	3/2012	S41-PMC3321448	['the isolated Heart (langendorff) preparation\nat 6 months of age, male and female Rats from each con and mlp litter were randomly selected ( n = 9 or 10), anaesthetised using 3% Isofluorane in 2 litres O2/min and killed by Cervical dislocation.']	N/A	N/A	[('UBERON_0000948', 'heart', 13, 'Heart'), ('NCBITaxon_9986', 'Oryctolagus cuniculus', 81, 'rats'), ('CHEBI_6015', 'isoflurane', 177, 'isofluorane'), ('CHEBI_15379', 'dioxygen', 201, 'O2'), ('UBERON_0005434', 'cervical region', 222, 'cervical')]
PMC3321448	3/2012	S42-PMC3321448	['the Heart was rapidly excised and cannulated via the Aorta to langendorff perfusion apparatus within 90 seconds (ad instruments, oxford, uk) and perfused with krebs henseleit buffer (118\u2009mm Nacl, 4.7\u2009mm Kcl, 1.2\u2009mm Kh2Po4, 1.2\u2009mm Mgso4, 25\u2009mm Nahco3, 11\u2009mm Glucose, and 1.25\u2009mm Cacl2(ph 7.4)) bubbled with O2-Co2(95\u2009:\u20095, v/v) in a Coronary retrograde fashion.']	N/A	N/A	[('UBERON_0000948', 'heart', 4, 'heart'), ('UBERON_0000947', 'aorta', 53, 'aorta'), ('CHEBI_26710', 'sodium chloride', 190, 'NaCl'), ('CHEBI_32588', 'potassium chloride', 203, 'KCl'), ('CHEBI_63036', 'potassium dihydrogen phosphate', 215, 'KH2PO4'), ('CHEBI_32599', 'magnesium sulfate', 230, 'MgSO4'), ('CHEBI_32139', 'sodium hydrogencarbonate', 243, 'NaHCO3'), ('CHEBI_17234', 'glucose', 257, 'glucose'), ('CHEBI_3312', 'calcium dichloride', 278, 'CaCl2'), ('CHEBI_15379', 'dioxygen', 306, 'O2'), ('CHEBI_16526', 'carbon dioxide', 309, 'CO2'), ('UBERON_0005985', 'coronary vessel', 331, 'coronary')]
PMC3357266	6/2012	S54-PMC3357266	['v o2and v co2were measured by the indirect calorimeter and expressed as milliliters of O2× hour−1× body weight in kilograms (11,12).']	N/A	N/A	[('CHEBI_15379', 'dioxygen', 87, 'O2')]
PMC3357266	6/2012	S55-PMC3357266	['the Respiratory Exchange ratio (rer) was calculated as v co2/ v O2(volume of Co2Produced per volume of O2/Co2Consumed [milliliters per kilogram per minute]).']	N/A	N/A	[('GO_0043111', 'replication fork arrest', 4, 'respiratory exchange'), ('CHEBI_50754', 'cyclohexanecarboxylate ester', 64, 'o2'), ('CHEBI_51114', 'copper(I) sulfide', 77, 'CO2produced'), ('CHEBI_15379', 'dioxygen', 103, 'O2'), ('CHEBI_51114', 'copper(I) sulfide', 106, 'CO2consumed')]
PMC3357266	6/2012	S159-PMC3357266	['a : v O2.']	N/A	N/A	[('CHEBI_15379', 'dioxygen', 6, 'O2')]
PMC3403156	7/2012	S58-PMC3403156	['with hypoxia, a reduction of molecular O2, as the Electron acceptor at terminal Complex iv, can result in leakage of Electrons and Generation Of O2−leading to oxidative stress [57].']	N/A	N/A	[('CHEBI_15379', 'dioxygen', 39, 'O2'), ('CHEBI_10545', 'electron', 50, 'electron'), ('GO_0032991', 'protein-containing complex', 80, 'complex'), ('CHEBI_16016', 'dihydroxyacetone', 117, 'electrons'), ('GO_0007565', 'female pregnancy', 131, 'generation of O2'), ('CHEBI_37952', 'succinyl group', 145, 'O2−')]
PMC3404662	4/2012	S44-PMC3404662	['Dde, the breakdown product of the persistent Oc Pesticide Ddt, was detected in 100% of Pregnant women with a gm of 140.4 ng/g Lipid (woodruff et al.']	N/A	N/A	[('CHEBI_16598', 'DDE', 0, 'DDE'), ('CHEBI_15379', 'dioxygen', 45, 'OC'), ('CHEBI_39207', 'spinosyn', 48, 'pesticide'), ('CHEBI_16130', 'DDT', 58, 'DDT'), ('GO_0007565', 'female pregnancy', 87, 'pregnant'), ('CHEBI_18059', 'lipid', 126, 'lipid')]
