OBO_ID (LABEL):	CL_0000094 (granulocyte)

ARTICLE	ARTICLE DATE	SENTENCE NUM	SENTENCE	IGNORANCE CATEGORIES	NUM IGNORANCE CATEGORIES	OBO ID (LABEL)
PMC3404662	4/2012	S232-PMC3404662	['Rats treated subchronically with Permethrin showed large increases of Superoxide Anion Production and Hydrogen Peroxide–myeloperoxidase activity in Polymorphonuclear Neutrophils (gabbianelli et al.']	N/A	N/A	[('NCBITaxon_10088', 'Mus <genus>', 0, 'Rats'), ('CHEBI_34911', 'permethrin', 33, 'permethrin'), ('CHEBI_62945', 'thromboxane anion', 70, 'superoxide anion'), ('GO_0055085', 'transmembrane transport', 70, 'superoxide anion production'), ('CHEBI_16240', 'hydrogen peroxide', 102, 'hydrogen peroxide'), ('CL_0000094', 'granulocyte', 148, 'polymorphonuclear neutrophils')]
PMC3420688	5/2012	S57-PMC3420688	['repeat testing for pnh was positive demonstrating Cd59 deficiency on 81% of the Leukocytes with 54.7% deficiency on the Granulocytes.']	N/A	N/A	[('PR_000001309', 'CD70 molecule', 50, 'CD59'), ('CL_0000738', 'leukocyte', 80, 'leukocytes'), ('CL_0000094', 'granulocyte', 120, 'granulocytes')]
PMC3553086	1/2013	S191-PMC3553086	['briefly, whole Blood, Peripheral Blood Mononuclear Cells (pbmc), Cd4+T Cells, Cd8+T-Cells, Cd56+Nk Cells, Cd19+B Cells, cd14+Monocytes, Granulocytes, Neutrophils and Eosinophils were isolated.']	N/A	N/A	[('UBERON_0000178', 'blood', 15, 'blood'), ('CL_0000111', 'peripheral neuron', 22, 'peripheral blood'), ('UBERON_0000178', 'blood', 33, 'blood'), ('CL_0000226', 'single nucleate cell', 39, 'mononuclear cells'), ('GO_0031097', 'medial cortex', 39, 'mononuclear'), ('PR_000001204', 'C-C chemokine receptor type 8', 65, 'CD4'), ('CL_0000084', 'T cell', 69, 'T cells'), ('PR_000005170', 'CD37 molecule', 78, 'CD8'), ('CL_0000084', 'T cell', 82, 'T-cells'), ('PR_000001309', 'CD70 molecule', 91, 'CD56'), ('CL_0000623', 'natural killer cell', 96, 'NK cells'), ('GO_0005634', 'nucleus', 96, 'NK'), ('PR_000001309', 'CD70 molecule', 106, 'CD19'), ('CL_0000236', 'B cell', 111, 'B cells'), ('CL_0000576', 'monocyte', 125, 'monocytes'), ('CL_0000094', 'granulocyte', 136, 'granulocytes'), ('CL_0000775', 'neutrophil', 150, 'neutrophils'), ('CL_0000771', 'eosinophil', 166, 'eosinophils')]
PMC3553086	1/2013	S192-PMC3553086	['pbmc and Granulocytes were isolated using ficoll-paque plus™ (ge healthcare, sweden).']	N/A	N/A	[('CL_0000094', 'granulocyte', 9, 'granulocytes')]
PMC3553086	1/2013	S193-PMC3553086	['magnetic-Activated Cell sorting (macs, miltenyi biotech, germany) was used to obtain T Cells, B Cells, Monocytes, and Nk Cells from the pbmc:s and Neutrophils and Eosinophils from the Granulocyte containing pellet.']	N/A	N/A	[('CL_0000161', 'acid secreting cell', 9, 'activated cell'), ('CL_0000084', 'T cell', 85, 'T cells'), ('CL_0000236', 'B cell', 94, 'B cells'), ('CL_0000576', 'monocyte', 103, 'monocytes'), ('CL_0000623', 'natural killer cell', 118, 'NK cells'), ('GO_0005634', 'nucleus', 118, 'NK'), ('CL_0000775', 'neutrophil', 147, 'neutrophils'), ('CL_0000771', 'eosinophil', 163, 'eosinophils'), ('CL_0000094', 'granulocyte', 184, 'granulocyte')]
PMC3773919	9/2013	S164-PMC3773919	['in a Murine ad model, treatment with this Probiotic Mixture significantly inhibited the clinical symptoms of ad progression by reducing Ige levels (total and specific Ige levels), infiltrated Lymphocytes and Granulocytes, and levels of ad-associated cytokines [81].']	N/A	N/A	[('NCBITaxon_39107', 'Murinae', 5, 'murine'), ('CHEBI_73033', 'pterocarpan', 42, 'probiotic'), ('CHEBI_60004', 'mixture', 52, 'mixture'), ('GO_0071743', 'IgE immunoglobulin complex, circulating', 136, 'IgE'), ('GO_0071743', 'IgE immunoglobulin complex, circulating', 167, 'IgE'), ('CL_0000542', 'lymphocyte', 192, 'lymphocytes'), ('CL_0000094', 'granulocyte', 208, 'granulocytes')]
PMC3820434	12/2012	S200-PMC3820434	['in Mice, supplementation with lactobacillus reuteri 100-23 and lactobacillus gasseri 311476 decreased inflammatory cytokines (Il-6, mcp-1, Il-4, and Granulocyte Colony-Stimulating Factor).']	N/A	N/A	[('NCBITaxon_10088', 'Mus <genus>', 3, 'mice'), ('PR_000008988', 'interleukin-1 family member 5', 126, 'Il-6'), ('PR_000008988', 'interleukin-1 family member 5', 139, 'Il-4'), ('CL_0000094', 'granulocyte', 149, 'granulocyte'), ('PR_000007898', 'glutamate--cysteine ligase regulatory subunit', 149, 'granulocyte colony-stimulating factor')]
PMC4143239	8/2014	S88-PMC4143239	['similar or higher numbers of White Blood Cells migrated onto slides in malnourished children, predominantly Granulocytes and a lower proportion of Monocytes and Macrophages[28]–[31].']	N/A	N/A	[('CL_0000738', 'leukocyte', 29, 'white blood cells'), ('UBERON_0000178', 'blood', 35, 'blood'), ('CL_0000094', 'granulocyte', 108, 'granulocytes'), ('CL_0000576', 'monocyte', 147, 'monocytes'), ('CL_0000235', 'macrophage', 161, 'macrophages')]
PMC4143239	8/2014	S125-PMC4143239	['Innate Immune System\nthe Innate Immune System delivers an unspecific response relying on Leukocytes (like Granulocytes, Monocytes and Macrophages), as well as soluble factors in Blood (like Acute Phase proteins and the complement system)[24].']	N/A	N/A	[('GO_0009689', 'induction of phytoalexin biosynthetic process', 0, 'Innate immune'), ('UBERON_0002405', 'immune system', 7, 'immune system'), ('GO_0007449', 'proximal/distal pattern formation, imaginal disc', 25, 'innate immune system'), ('UBERON_0002405', 'immune system', 32, 'immune system'), ('CL_0000738', 'leukocyte', 89, 'leukocytes'), ('CL_0000094', 'granulocyte', 106, 'granulocytes'), ('CL_0000576', 'monocyte', 120, 'monocytes'), ('CL_0000235', 'macrophage', 134, 'macrophages'), ('UBERON_0000178', 'blood', 178, 'blood'), ('GO_0006953', 'acute-phase response', 190, 'acute phase')]
PMC4161853	8/2014	S34-PMC4161853	['Pcs: Plasma Cells; pmn: Polymorphonuclear Neutrophils.']	N/A	N/A	[('CL_0000670', 'primordial germ cell', 0, 'PCs'), ('CL_0000786', 'plasma cell', 5, 'plasma cells'), ('CL_0000094', 'granulocyte', 24, 'polymorphonuclear neutrophils')]
