OBO_ID (LABEL):	GO_0001503 (ossification)

ARTICLE	ARTICLE DATE	SENTENCE NUM	SENTENCE	IGNORANCE CATEGORIES	NUM IGNORANCE CATEGORIES	OBO ID (LABEL)
PMC1247491	8/2004	S7-PMC1247491	['when depletion occurs early in Pregnancy, fetal Brain Formation can be markedly altered.']	N/A	N/A	[('GO_0007565', 'female pregnancy', 31, 'pregnancy'), ('GO_0001503', 'ossification', 48, 'brain formation'), ('UBERON_0000955', 'brain', 48, 'brain')]
PMC2841444	2/2010	S26-PMC2841444	['caption (table-wrap): table 1\n\nlist of interventionsselectedinterventionsselectedinterventions group 1:interventions given before Pregnancygroup 5:Intrapartum interventions to prevent Stillbirth Xbirth spacingxbirth preparednessxpericonceptional Folatexuse of partogramxindoor air pollution controlxfetal movement monitoringprevention of Female Genital Mutilationxemergency obstetric carexcesarean section for breech presentation group 2:interventions given during Pregnancy Xelective induction of Labor for post-term deliveryxsmoking cessation programsxelective induction of term promxbalanced protein energy supplementationxhome delivery vs. facility deliveryxmultiple Micronutrient supplementationinstrumental Deliveries (forceps versus vacuum)xiron and Folate supplementationamnioinfusionxzinc supplementationcervical Ripening and induction of labor with diff erentxmagnesium Sulfate supplementationprostaglandinsxcalcium supplementationcox Inhibitors for preterm laborxsupplementation with Long-Chain polyunsaturated Fatty Acidsmagnesium Sulphate for treatment of Preeclampsia/eclampsia orxcardiotocographic monitoringpreterm laborxdoppler and late ultrasound monitoringmaternal hyperoxygenationanti-Platelet Agents in Pregnancy, including Aspirinanti-malarials group 6:antepartum and Intrapartum interventions to improve preterm survival Anti-Oxidantsxprophylactic Corticosteroid therapy in Preterm laborvitamin A/Beta-Carotene supplementationxantibiotics for prom/ppromxantibiotics for Preterm labor with intact membranes group 3:interventions for Pregnancy infections xdelayed cord clampingxscreening and treatment of syphilisvitamin a to the motherxintermittent presumptive treatment during Pregnancy (iptp) for malariaxinsecticide-treated mosquito nets (itns) group 7:Postnatal interventions to improve preterm survival xscreening and treatment of asymptomatic bacteriuriaxneonatal resuscitationxscreening and treatment of bacterial vaginosisxvitamin a supplementationxprevention of Mother-To-Child Transmission of hivxvitamin K supplementationxanti-helminthic treatmentxzinc supplementationxscreening and treatment of Periodontal diseasexselenium supplementationxchlorhexidine treatment on the cord group 4:interventions for Pregnancies with high-risks of ptb or sb xcase management of neonatal sepsis and pneumoniaxprogesteronexkangaroo mother care (kmc)xcervical Cerclagexearly Breastfeedingxmultivitamins for hiv+ womenxthermal careamniotic Fluid volume assessmentxapplication of continued distending pressure or cpap to theantepartum Fetal Heart rate monitoring with cardiotocographylungs for rdscervical Pessaries to prevent preterm Birthxintravenous Immune Globulin (ivig)fetal biophysical test scoringxsurfactant therapy for rdshome versus hospital monitoring for high-risk Pregnanciesemollient therapyin-hospital fetal surveillance unithand washingintrapartum cardiotocography and pulse oximetryprophylaxis of Eye infectionmanagement of Gestational diabetes Mellitususe of appropriate low-cost technology (incubators, techniquesnon stress testing or vibroacoustic stimulationfor minimally invasive Intravenous access, protection against theuse of the partographexcessive use of oxygen)Fetal Movement monitoringheparin in Pregnancymanagement of Intrahepatic cholestasispelvimetryplasma Exchangepregnancy risk screeningultrasound scanning\nx indicates interventions described in the text.']	N/A	N/A	[('GO_0007602', 'phototransduction', 130, 'pregnancyGroup'), ('GO_0036260', 'RNA capping', 147, 'Intrapartum'), ('GO_0001966', 'thigmotaxis', 184, 'stillbirth'), ('GO_0009639', 'response to red or far red light', 195, 'XBirth'), ('CHEBI_5015', 'ferbam', 246, 'folateXUse'), ('GO_0007631', 'feeding behavior', 338, 'female'), ('GO_0002206', 'gene conversion of immunoglobulin genes', 345, 'genital mutilationXEmergency'), ('UBERON_3011048', 'genital system', 345, 'genital'), ('GO_0007565', 'female pregnancy', 465, 'pregnancy'), ('GO_0007631', 'feeding behavior', 475, 'XElective'), ('GO_0007612', 'learning', 498, 'labor'), ('CHEBI_33962', 'mu4-sulfido-quadro-tetracopper(6+)', 671, 'micronutrient'), ('GO_0007567', 'parturition', 713, 'deliveries'), ('CHEBI_30863', '5-azaorotic acid', 757, 'folate'), ('GO_0006260', 'DNA replication', 822, 'ripening'), ('CHEBI_16189', 'sulfate', 880, 'sulfate'), ('CHEBI_35222', 'inhibitor', 945, 'inhibitors'), ('CHEBI_28911', 'cob(III)alamin', 995, 'long-chain'), ('CHEBI_31593', 'fasudil hydrochloride', 1022, 'fatty acidsMagnesium sulphate'), ('GO_0007128', 'meiotic prophase I', 1069, 'preeclampsia'), ('CL_0000233', 'platelet', 1205, 'platelet'), ('CHEBI_33250', 'atom', 1214, 'agents'), ('GO_0007565', 'female pregnancy', 1224, 'pregnancy'), ('CHEBI_84369', 'cladoniamide D', 1245, 'aspirinAnti'), ('GO_0003059', 'positive regulation of the force of heart contraction by epinephrine', 1290, 'intrapartum'), ('CHEBI_81618', 'Pyrene-1,2-oxide', 1344, 'Anti-oxidantsXProphylactic'), ('CHEBI_36916', 'cation', 1371, 'corticosteroid'), ('GO_0007565', 'female pregnancy', 1397, 'preterm'), ('PR_000004370', 'asialoglycoprotein receptor 2', 1418, 'A'), ('CHEBI_17709', "5'-adenylyl sulfate", 1420, 'Beta-Carotene'), ('GO_0007565', 'female pregnancy', 1493, 'preterm'), ('GO_0007565', 'female pregnancy', 1555, 'pregnancy'), ('GO_0007565', 'female pregnancy', 1700, 'pregnancy'), ('GO_0007567', 'parturition', 1778, 'Postnatal'), ('GO_0060156', 'milk ejection reflex', 1993, 'mother-to-child transmission'), ('CHEBI_52071', 'dextran', 2037, 'K'), ('UBERON_0001758', 'periodontium', 2129, 'periodontal'), ('GO_0007565', 'female pregnancy', 2236, 'pregnancies'), ('UBERON_0001893', 'telencephalon', 2376, 'cerclageXEarly'), ('GO_0002541', 'activation of plasma proteins involved in acute inflammatory response', 2391, 'breastfeedingXMultivitamins'), ('UBERON_0006314', 'bodily fluid', 2455, 'fluid'), ('UBERON_0000922', 'embryo', 2549, 'fetal'), ('UBERON_0000948', 'heart', 2555, 'heart'), ('UBERON_0001447', 'tarsal bone', 2620, 'pessaries'), ('GO_0001503', 'ossification', 2649, 'birthXIntravenous'), ('UBERON_0002405', 'immune system', 2667, 'immune'), ('CHEBI_5386', 'globin', 2674, 'globulin'), ('GO_1904106', 'protein localization to microvillus', 2792, 'pregnanciesEmollient'), ('UBERON_0000970', 'eye', 2929, 'eye'), ('GO_0007565', 'female pregnancy', 2956, 'gestational'), ('GO_0051332', 'meiotic S phase', 2977, 'mellitusUse'), ('UBERON_0034986', 'sacral nerve plexus', 3117, 'intravenous'), ('GO_0048484', 'enteric nervous system development', 3204, 'Fetal movement'), ('GO_0007547', 'germ-line processes downstream of sex determination signal', 3240, 'pregnancyManagement'), ('UBERON_0001226', 'major calyx', 3263, 'intrahepatic'), ('GO_0007585', 'respiratory gaseous exchange by respiratory system', 3304, 'exchangePregnancy')]
PMC2984417	10/2010	S12-PMC2984417	['background\nPlacental abruption, the premature separation Of the Placenta before Delivery Of the Fetus, complicates approximately 1% of all Pregnancies [1-3].']	N/A	N/A	[('UBERON_0001987', 'placenta', 11, 'Placental'), ('GO_0001503', 'ossification', 57, 'of ... placenta'), ('UBERON_0001987', 'placenta', 64, 'placenta'), ('GO_0009790', 'embryo development', 80, 'delivery of ... fetus'), ('GO_0007565', 'female pregnancy', 139, 'pregnancies')]
PMC3034879	12/2010	S156-PMC3034879	['furthermore, Vitamin D stimulates Osteoblastogenesis in Human Mesenchymal Stem Cells and Production Of Igf-1 in Osteoblasts [14].']	N/A	N/A	[('CHEBI_27300', 'vitamin D', 13, 'vitamin D'), ('GO_0001503', 'ossification', 34, 'osteoblastogenesis'), ('NCBITaxon_9606', 'Homo sapiens', 56, 'human'), ('CL_0000134', 'mesenchymal stem cell', 62, 'mesenchymal stem cells'), ('UBERON_0003104', 'mesenchyme', 62, 'mesenchymal'), ('GO_0006412', 'translation', 89, 'production of IGF-1'), ('PR_000008929', 'interferon-related developmental regulator 1', 103, 'IGF-1'), ('CL_0000062', 'osteoblast', 112, 'osteoblasts')]
PMC3138750	7/2011	S55-PMC3138750	['in particular, Genes associated with Oxidative Phosphorylation (oxphos), Biosynthesis Of Steroids, and valine, leucine and isoleucine Degradation were found diminished in hp offspring.']	N/A	N/A	[('SO_0000704', 'gene', 15, 'genes'), ('GO_0006119', 'oxidative phosphorylation', 37, 'oxidative phosphorylation'), ('GO_0001503', 'ossification', 73, 'biosynthesis of steroids'), ('CHEBI_35341', 'steroid', 89, 'steroids'), ('GO_0009056', 'catabolic process', 134, 'degradation')]
PMC3138750	7/2011	S70-PMC3138750	['the numbers at vertical arrows are the number of probe-sets differentially Expressed between ap and hp offspring at the same Ontogenetic stage (arrows between boxes show direction of the comparisons; small arrows to top\u200a=\u200aup-regulated, small arrows to bottom\u200a=\u200adown-regulated probe-sets).10.1371/journal.pone.0021691.t001\n\ncaption (table-wrap): table 1\nsignificantly Regulated Transcripts of Metabolic pathways in Liver Tissue within different Ontogenetic stages (ingenuity pathway analysis).Ontogenetic stageregulated pathwayregulation p valueno.']	N/A	N/A	[('GO_0010467', 'gene expression', 75, 'expressed'), ('GO_0042476', 'odontogenesis', 125, 'ontogenetic'), ('GO_0065007', 'biological regulation', 367, 'regulated'), ('SO_0000673', 'transcript', 377, 'transcripts'), ('GO_0008152', 'metabolic process', 392, 'metabolic'), ('UBERON_0002107', 'liver', 414, 'liver'), ('UBERON_0000479', 'tissue', 420, 'tissue'), ('GO_0042476', 'odontogenesis', 444, 'ontogenetic'), ('GO_0001503', 'ossification', 492, 'Ontogenetic')]
PMC3138750	7/2011	S82-PMC3138750	['some Genes participating in Igf-1 Signaling, Biosynthesis Of Steroids and Growth Hormone Signaling were found to be decreased in hp Perinatal piglets.']	N/A	N/A	[('SO_0000704', 'gene', 5, 'genes'), ('GO_0038028', 'insulin receptor signaling pathway via phosphatidylinositol 3-kinase', 28, 'IGF-1 signaling'), ('PR_000008929', 'interferon-related developmental regulator 1', 28, 'IGF-1'), ('GO_0001503', 'ossification', 45, 'biosynthesis of steroids'), ('CHEBI_35341', 'steroid', 61, 'steroids'), ('GO_0090506', 'axillary shoot meristem initiation', 74, 'growth hormone signaling'), ('GO_0036268', 'swimming', 132, 'perinatal'), ('UBERON_0012101', 'perinatal stage', 132, 'perinatal')]
PMC3183498	8/2011	S219-PMC3183498	['as one example, williams et al [73] used 21 Birth Defects surveillance systems data to analyze ntd rates by race ethnicity.']	N/A	N/A	[('GO_0001503', 'ossification', 44, 'birth defects')]
PMC3342123	3/2012	S62-PMC3342123	['caption (table-wrap): table 2\n\nsignificantly Regulated Transcripts of Metabolic pathways in Liver Tissue within different ontogenetic stages (ingenuity pathway analysis).Ontogenetic stageregulated pathwaydirection of Regulation p valueno.']	N/A	N/A	[('GO_0065007', 'biological regulation', 45, 'regulated'), ('SO_0000673', 'transcript', 55, 'transcripts'), ('GO_0008152', 'metabolic process', 70, 'metabolic'), ('UBERON_0002107', 'liver', 92, 'liver'), ('UBERON_0000479', 'tissue', 98, 'tissue'), ('GO_0001503', 'ossification', 170, 'Ontogenetic'), ('GO_0065007', 'biological regulation', 217, 'regulation')]
PMC3342123	3/2012	S90-PMC3342123	["Genes involved in 'Fatty Acid Metabolism', 'Biosynthesis Of Steroids', 'Synthesis and degradation Of Ketone Bodies', 'Glucocorticoid receptor signaling' as well as the 'Degradation Of valine, Leucine and isoleucine' were found to be up-regulated in lp offspring, while Genes associated with 'G1/S Checkpoint Regulation' were down-regulated."]	N/A	N/A	[('SO_0000704', 'gene', 0, 'Genes'), ('CHEBI_35366', 'fatty acid', 19, 'fatty acid'), ('GO_0006631', 'fatty acid metabolic process', 19, 'fatty acid metabolism'), ('GO_0001503', 'ossification', 44, 'biosynthesis of steroids'), ('CHEBI_35341', 'steroid', 60, 'steroids'), ('GO_0007416', 'synapse assembly', 72, 'synthesis ... of ketone bodies'), ('CHEBI_17087', 'ketone', 101, 'ketone'), ('CHEBI_24261', 'glucocorticoid', 118, 'glucocorticoid'), ('GO_0032499', 'detection of peptidoglycan', 169, 'degradation of ... leucine'), ('SO_0000704', 'gene', 269, 'genes'), ('GO_0042078', 'germ-line stem cell division', 292, 'G1/S checkpoint regulation')]
