OBO_ID (LABEL):	CL_0000125 (glial cell)

ARTICLE	ARTICLE DATE	SENTENCE NUM	SENTENCE	IGNORANCE CATEGORIES	NUM IGNORANCE CATEGORIES	OBO ID (LABEL)
PMC2396486	6/2008	S16-PMC2396486	['briefly, Dvd-deficient neonates had larger Lateral Ventricles, increased Cellular Proliferation and reduced Apoptosis, altered Neurogenesis, reduced density of Neurotrophin Receptor (P75Ntr), and reduced levels of Nerve Growth Factor (Ngf) and Glial Cell Line-Derived Growth Factor (Gdnf) compared to controls[5]–[7].']	N/A	N/A	[('PR_000006770', 'cytoplasmic dynein 1 heavy chain 1', 9, 'DVD'), ('UBERON_0002285', 'telencephalic ventricle', 43, 'lateral ventricles'), ('GO_0008283', 'cell proliferation', 73, 'cellular proliferation'), ('GO_0006915', 'apoptotic process', 108, 'apoptosis'), ('GO_0022008', 'neurogenesis', 127, 'neurogenesis'), ('PR_000001493', 'neuropeptide Y receptor type 2', 160, 'neurotrophin receptor'), ('PR_000001244', 'long-wave-sensitive opsin 1', 183, 'p75NTR'), ('PR_000011193', 'ephexin-1', 214, 'nerve growth factor'), ('UBERON_0001021', 'nerve', 214, 'nerve'), ('PR_000011159', 'nexilin', 235, 'NGF'), ('CL_0000125', 'glial cell', 244, 'glial cell'), ('PR_000007939', 'glial fibrillary acidic protein', 244, 'glial cell line-derived growth factor'), ('PR_000007939', 'glial fibrillary acidic protein', 283, 'GDNF')]
PMC2526009	10/2008	S177-PMC2526009	['during this period the Brain Grows rapidly due to massive Division Of the Neuronal and Glial progenitor Cells.']	N/A	N/A	[('UBERON_0000955', 'brain', 23, 'brain'), ('GO_0040007', 'growth', 29, 'grows'), ('GO_0051301', 'cell division', 58, 'division of ... cells'), ('CL_0000540', 'neuron', 74, 'neuronal ...'), ('CL_0000125', 'glial cell', 87, 'glial ... cells')]
PMC2642759	1/2009	S79-PMC2642759	["at 8–28 weeks' Gestation, the germinal matrix initially produces Neurons and subsequently Glial Cells, which migrate to populate the Cerebral Cortex."]	N/A	N/A	[('GO_0007565', 'female pregnancy', 15, 'gestation'), ('CL_0000540', 'neuron', 65, 'neurons'), ('CL_0000125', 'glial cell', 90, 'glial cells'), ('UBERON_0000956', 'cerebral cortex', 133, 'cerebral cortex')]
PMC2898025	5/2010	S73-PMC2898025	['in Animal studies, therapeutic immunity to Intracranial tumors has been induced by peripheral immunization with Interleukin-4 (Il-4) Transduced Glioma cells [100,101].']	N/A	N/A	[('NCBITaxon_33208', 'Metazoa', 3, 'animal'), ('UBERON_2000442', 'supraneural bone', 43, 'intracranial'), ('PR_000001381', 'interleukin-2 receptor subunit beta', 112, 'interleukin-4'), ('PR_000001470', 'interleukin-28B', 127, 'IL-4'), ('GO_0009293', 'transduction', 133, 'transduced'), ('CL_0000125', 'glial cell', 144, 'glioma')]
PMC3127778	5/2011	S142-PMC3127778	['in each subgroup, both focal lesions and diffuse Glial reactive hypertrophy were identified in 64% of all children below nine months of age.']	N/A	N/A	[('CL_0000125', 'glial cell', 49, 'glial')]
PMC3192058	10/2011	S8-PMC3192058	['meanwhile, the stimulating index of Islets in iugr group during gsis test at age 15 weeks was significantly lower than that of controls.']	N/A	N/A	[('CL_0000125', 'glial cell', 36, 'islets')]
PMC3192058	10/2011	S57-PMC3192058	['after centrifugation at 2200 rpm/min for 25 minutes, Islets were harvested from the interface between the histopaque-1077 and d-hanks Solution layer.']	N/A	N/A	[('CL_0000125', 'glial cell', 53, 'islets'), ('CHEBI_75958', 'solution', 134, 'solution')]
PMC3192058	10/2011	S58-PMC3192058	['after washing 2 times, the Islets were handpicked and cultured at 37°c (air:co295∶5) in rpmi 1640 (gibco, american) supplemented with l-glutamine (2 mmol/l), Benzylpenicillin (100 u/ml), Streptomycin (0.1 mg/ml), Hepes (12.5 mmol/l) and 10% fetal Bovine Serum for 2 hours to recover from the isolation before starting the experimental procedures.']	N/A	N/A	[('CL_0000125', 'glial cell', 27, 'islets'), ('UBERON_0000029', 'lymph node', 27, 'islets'), ('CHEBI_18208', 'benzylpenicillin', 158, 'benzylpenicillin'), ('CHEBI_17076', 'streptomycin', 187, 'streptomycin'), ('CHEBI_46756', 'HEPES', 213, 'HEPES'), ('NCBITaxon_33208', 'Metazoa', 247, 'bovine'), ('UBERON_0001977', 'blood serum', 254, 'serum')]
PMC3192058	10/2011	S108-PMC3192058	['the results of gsis test of Islets in vitro are shown infig.']	N/A	N/A	[('CL_0000125', 'glial cell', 28, 'islets'), ('UBERON_0000029', 'lymph node', 28, 'islets')]
PMC3192058	10/2011	S112-PMC3192058	['original magnification, ×200.10.1371/journal.pone.0025167.g007\n\ncaption (fig): figure 7\ncomparison of gsis test of Islets in vitro from 3 to 15 weeks of age in iugr and normal groups.']	N/A	N/A	[('CL_0000125', 'glial cell', 115, 'islets'), ('UBERON_0000029', 'lymph node', 115, 'islets')]
