OBO_ID (LABEL):	CHEBI_41879 (dexamethasone)

ARTICLE	ARTICLE DATE	SENTENCE NUM	SENTENCE	IGNORANCE CATEGORIES	NUM IGNORANCE CATEGORIES	OBO ID (LABEL)
PMC2642759	1/2009	S313-PMC2642759	['after Antenatal supplement of Dexamethasone and Vitamin K1, both the total incidence of pivh and the frequency of severe pivh decreased significantly.']	N/A	N/A	[('GO_0007567', 'parturition', 6, 'antenatal'), ('CHEBI_41879', 'dexamethasone', 30, 'dexamethasone'), ('PR_000004483', 'V-type proton ATPase subunit C 1', 48, 'vitamin K1')]
PMC2821904	2/2010	S41-PMC2821904	['a) Rats Fed low protein diet throughout Pregnancy without (lp) or with Metyrapone over days 0–14 Gestation (lpm), and b) Rats treated with Dexamethasone over days 15–22 Gestation.']	N/A	N/A	[('NCBITaxon_9986', 'Oryctolagus cuniculus', 3, 'rats'), ('GO_0007631', 'feeding behavior', 8, 'fed'), ('GO_0007565', 'female pregnancy', 40, 'pregnancy'), ('CHEBI_44241', 'metyrapone', 71, 'metyrapone'), ('GO_0007565', 'female pregnancy', 97, 'gestation'), ('NCBITaxon_9986', 'Oryctolagus cuniculus', 121, 'rats'), ('CHEBI_41879', 'dexamethasone', 139, 'dexamethasone'), ('GO_0007565', 'female pregnancy', 169, 'gestation')]
PMC2821904	2/2010	S67-PMC2821904	['dexamethasone study\nfor comparison with a distinct model of hypertension programmed in utero , Rats were administered Dexamethasone during Pregnancy.']	N/A	N/A	[('NCBITaxon_9986', 'Oryctolagus cuniculus', 95, 'rats'), ('CHEBI_41879', 'dexamethasone', 118, 'dexamethasone'), ('GO_0007565', 'female pregnancy', 139, 'pregnancy')]
PMC2821904	2/2010	S68-PMC2821904	['table 2 shows the maternal response to Dexamethasone administration, which had no significant impact upon either Gestational weight gain or Reproductive outcomes.']	N/A	N/A	[('CHEBI_41879', 'dexamethasone', 39, 'dexamethasone'), ('GO_0007565', 'female pregnancy', 113, 'gestational'), ('GO_0000003', 'reproduction', 140, 'reproductive')]
PMC2821904	2/2010	S70-PMC2821904	['pups Born to Dexamethasone treated dams were of normal Birth weight.']	N/A	N/A	[('GO_0007567', 'parturition', 5, 'born'), ('CHEBI_41879', 'dexamethasone', 13, 'dexamethasone'), ('GO_0007567', 'parturition', 55, 'birth')]
PMC2821904	2/2010	S73-PMC2821904	['(a) Expression of the Agtr1B at one week of age in Animals whose mothers received control (c) or Dexamethasone during the last 7 days of Pregnancy.']	N/A	N/A	[('GO_0010467', 'gene expression', 4, 'Expression'), ('PR_000003570', 'ATP-binding cassette sub-family G member 1', 22, 'Agtr1b'), ('NCBITaxon_33208', 'Metazoa', 51, 'animals'), ('CHEBI_41879', 'dexamethasone', 97, 'dexamethasone'), ('GO_0007565', 'female pregnancy', 137, 'pregnancy')]
PMC2821904	2/2010	S81-PMC2821904	['the differences between the two groups were not statistically significant.10.1371/journal.pone.0009237.t002\n\ncaption (table-wrap): table 2\nmaternal weight gain, Food Intake and Reproductive outcomes following Dexamethasone administration over d15–22 Gestation.control (pair Fed)dexamethasone treatedweight at Mating (g)268±6262±7weight at Delivery (g)416±13417±7food Intake d0–7 (g/day)25.6±0.626.3±0.7food Intake d8–14 (g/day)29.1±0.529.8±0.6food Intake d15–22 (g/day)29.3±0.929.8±0.7litter size (no.']	N/A	N/A	[('CHEBI_33290', 'food', 161, 'food'), ('GO_0007631', 'feeding behavior', 161, 'food intake'), ('GO_0000003', 'reproduction', 177, 'reproductive'), ('CHEBI_41879', 'dexamethasone', 209, 'dexamethasone'), ('GO_0007565', 'female pregnancy', 250, 'gestation'), ('GO_0007631', 'feeding behavior', 274, 'fed'), ('GO_0007618', 'mating', 309, 'mating'), ('GO_0007567', 'parturition', 339, 'delivery'), ('GO_0007631', 'feeding behavior', 367, 'intake'), ('GO_0007631', 'feeding behavior', 407, 'intake'), ('GO_0007631', 'feeding behavior', 448, 'intake')]
PMC2821904	2/2010	S125-PMC2821904	['at day 15 Gestation the Rats were allocated for either vehicle injection (n\u200a=\u200a8, 0.1 ml saline, s.c. daily) or treatment with Dexamethasone (n\u200a=\u200a8, 100µg/kg body weight daily, s.c. injection).']	N/A	N/A	[('GO_0007565', 'female pregnancy', 10, 'gestation'), ('NCBITaxon_9986', 'Oryctolagus cuniculus', 24, 'rats'), ('CHEBI_41879', 'dexamethasone', 126, 'dexamethasone')]
PMC2936567	9/2010	S218-PMC2936567	['in rodents, fetal exposure to excess Glucocorticoids via maternal stress (calorie restriction) or Drug treatment (Dexamethasone) lowered Birth weight, increased Glucose and Insulin levels and also increased Blood pressure in the Adult progeny[42].']	N/A	N/A	[('CHEBI_36597', 'phthalazine', 37, 'glucocorticoids'), ('CHEBI_23888', 'drug', 98, 'drug'), ('CHEBI_41879', 'dexamethasone', 114, 'dexamethasone'), ('GO_0007567', 'parturition', 137, 'birth'), ('CHEBI_17234', 'glucose', 161, 'glucose'), ('PR_000045358', 'insulin family protein', 173, 'insulin'), ('UBERON_0000178', 'blood', 207, 'blood'), ('UBERON_0007023', 'adult organism', 229, 'adult')]
PMC3156909	9/2011	S56-PMC3156909	['we first incubated the cells for 2 days with 16 µl/ml of the Cocktail Ibmx (10 mm)/Dexamethasone (50 µm)/Insulin (10 mg/ml) (sigma, buchs, switzerland) in order to induce their differentiation into Adipocytes able to accumulate Lipids.']	N/A	N/A	[('CHEBI_60004', 'mixture', 61, 'cocktail'), ('CHEBI_48518', '3-isobutyl-1-methylxanthine', 70, 'IBMX'), ('CHEBI_41879', 'dexamethasone', 83, 'dexamethasone'), ('PR_000045358', 'insulin family protein', 105, 'insulin'), ('CL_0000136', 'fat cell', 198, 'adipocytes'), ('CHEBI_18059', 'lipid', 228, 'lipids')]
PMC3202114	10/2011	S140-PMC3202114	['administration of either Dexamethasone or Carbenoxolone (to inhibit 11 Β -Hydroxysteroid Dehydrogenase Type 2) to normal Pregnant Rats also causes fetal growth retardation and the Adult offspring are hypertensive and hyperglycemic, with hyperactive Hypothalamic-Pituitary-Adrenal axis [115].']	N/A	N/A	[('CHEBI_41879', 'dexamethasone', 25, 'dexamethasone'), ('CHEBI_51687', 'chrysene', 42, 'carbenoxolone'), ('CHEBI_36844', '7-hydroxy steroid', 71, 'β -hydroxysteroid'), ('PR_000009658', 'laminin subunit gamma-1', 71, 'β -hydroxysteroid dehydrogenase type 2'), ('GO_0007565', 'female pregnancy', 121, 'pregnant'), ('NCBITaxon_9986', 'Oryctolagus cuniculus', 130, 'rats'), ('UBERON_0007023', 'adult organism', 180, 'adult'), ('UBERON_0001898', 'hypothalamus', 249, 'hypothalamic'), ('UBERON_0002109', 'pair of nares', 262, 'pituitary'), ('UBERON_0002369', 'adrenal gland', 272, 'adrenal')]
PMC3202114	10/2011	S142-PMC3202114	['subsequently, maternal and/or fetal overexposure to Glucocorticoids (via administration of Dexamethasone) impairs both fetal and Postnatal Beta-Cell Formation in rodents and nonhuman primates [94,117–119].']	N/A	N/A	[('CHEBI_36597', 'phthalazine', 52, 'glucocorticoids'), ('CHEBI_41879', 'dexamethasone', 91, 'dexamethasone'), ('GO_0007567', 'parturition', 129, 'postnatal'), ('CL_0000349', 'extraembryonic cell', 139, 'beta-cell'), ('GO_0045114', 'beta 2 integrin biosynthetic process', 139, 'beta-cell formation')]
PMC3365381	3/2011	S38-PMC3365381	["single neonatal treatment with Dexamethasone decreased Dexamethasone binding in Adults and increased the receptors' affinity (inczefi-gonda and csaba1985)."]	N/A	N/A	[('CHEBI_41879', 'dexamethasone', 31, 'dexamethasone'), ('CHEBI_41879', 'dexamethasone', 55, 'dexamethasone'), ('UBERON_0007023', 'adult organism', 80, 'adults')]
PMC3403156	7/2012	S92-PMC3403156	['maternal administration of the Steroid, Dexamethasone, generates offspring that exhibit increased Ros Production (i.e., H2O2) in the Coronary Circulation [76] and in Mitochondria of Hearts of programmed Sheep [77].']	N/A	N/A	[('CHEBI_35341', 'steroid', 31, 'steroid'), ('CHEBI_41879', 'dexamethasone', 40, 'dexamethasone'), ('CHEBI_8756', 'RNA (poly(A))', 98, 'ROS'), ('GO_0071605', 'monocyte chemotactic protein-1 production', 98, 'ROS production'), ('CHEBI_16240', 'hydrogen peroxide', 120, 'H2O2'), ('UBERON_0009539', 'mesenchyme of submandibular gland primordium', 133, 'coronary circulation'), ('GO_0005739', 'mitochondrion', 166, 'mitochondria'), ('UBERON_0000948', 'heart', 182, 'hearts'), ('NCBITaxon_10088', 'Mus <genus>', 203, 'sheep')]
PMC3415261	7/2012	S257-PMC3415261	['experimentally, the Intrauterine growth restriction Rat models involve exposure during Fetal Life to relatively short periods of undernutrition either by an Intrauterine Artery ligation or by Micronutrient deficiency or Restriction of Food Intake, as well as by Dexamethasone exposure [95].']	N/A	N/A	[('UBERON_0022293', 'reproductive gland secretion', 20, 'intrauterine'), ('NCBITaxon_9986', 'Oryctolagus cuniculus', 52, 'rat'), ('UBERON_0000164', 'primitive urogenital sinus', 87, 'fetal life'), ('UBERON_0022293', 'reproductive gland secretion', 157, 'intrauterine'), ('UBERON_0001637', 'artery', 170, 'artery'), ('CHEBI_33962', 'mu4-sulfido-quadro-tetracopper(6+)', 192, 'micronutrient'), ('GO_0045333', 'cellular respiration', 220, 'restriction'), ('CHEBI_33290', 'food', 235, 'food'), ('GO_0007631', 'feeding behavior', 235, 'food intake'), ('CHEBI_41879', 'dexamethasone', 262, 'dexamethasone')]
PMC3586494	2/2013	S132-PMC3586494	['in a Sheep study, dams were treated with Dexamethasone over 2 days; treatment group 1 was treated during 22–29 days of Pregnancy and treatment group 2 was treated during 59–66 days of Pregnancy (term 145 days) [57].']	N/A	N/A	[('NCBITaxon_10088', 'Mus <genus>', 5, 'sheep'), ('CHEBI_41879', 'dexamethasone', 41, 'dexamethasone'), ('GO_0007565', 'female pregnancy', 119, 'pregnancy'), ('GO_0007565', 'female pregnancy', 184, 'pregnancy')]
