OBO_ID (LABEL):	GO_0016477 (cell migration)

ARTICLE	ARTICLE DATE	SENTENCE NUM	SENTENCE	IGNORANCE CATEGORIES	NUM IGNORANCE CATEGORIES	OBO ID (LABEL)
PMC3192420	7/2011	S26-PMC3192420	['in the Hypothalamus and in peripheral Tissues, the Control Of Food Intake is Regulated through common Energy-Sensing pathways that integrate cellular energy concentration ( i.e .']	N/A	N/A	[('UBERON_0001898', 'hypothalamus', 7, 'hypothalamus'), ('UBERON_0000479', 'tissue', 38, 'tissues'), ('GO_0016477', 'cell migration', 51, 'control of food intake'), ('CHEBI_33290', 'food', 62, 'food'), ('GO_0065007', 'biological regulation', 77, 'regulated'), ('GO_0090505', 'epiboly involved in wound healing', 102, 'energy-sensing')]
PMC3192420	7/2011	S149-PMC3192420	['fetal iugr and Postnatal growth differentially programmed the Control Of Food Intake in the resulting Adult at 16 months of age.']	N/A	N/A	[('GO_0007567', 'parturition', 15, 'postnatal'), ('GO_0016477', 'cell migration', 62, 'control of food intake'), ('CHEBI_33290', 'food', 73, 'food'), ('UBERON_0007023', 'adult organism', 102, 'adult')]
PMC3485340	10/2012	S5-PMC3485340	['Proliferation and Migration Of newborn Cells in the Dentate Gyrus was assessed by Brdu labeling and Hippocampal volumes were determined by stereology.']	N/A	N/A	[('GO_0007205', 'protein kinase C-activating G protein-coupled receptor signaling pathway', 0, 'Proliferation ...'), ('GO_0016477', 'cell migration', 18, 'migration of ... cells'), ('UBERON_0001885', 'dentate gyrus of hippocampal formation', 52, 'dentate gyrus'), ('CHEBI_472552', "5-bromo-2'-deoxyuridine", 82, 'BrdU'), ('UBERON_0001954', "Ammon's horn", 100, 'hippocampal')]
PMC3485340	10/2012	S82-PMC3485340	['hippocampal volume and Proliferation/Migration Of newborn Cells\n6 µm thick paraffin-embedded coronal sections were cut on a microtome (hm335e, germany), placed on superfrost® plus microscope slides and dried on a heating plate for 24 hrs at 40°c.']	N/A	N/A	[('GO_0007205', 'protein kinase C-activating G protein-coupled receptor signaling pathway', 23, 'Proliferation ...'), ('GO_0016477', 'cell migration', 37, 'migration of ... Cells')]
PMC3485340	10/2012	S88-PMC3485340	['to assess Proliferation and Migration Of newborn Cells in the hippocampus, immunofluorescence staining was performed as described previously[31]on four out of eight coronal sections covering the depth of the Dg, making each region 800 µm apart.']	N/A	N/A	[('GO_0007565', 'female pregnancy', 10, 'proliferation ...'), ('GO_0016477', 'cell migration', 28, 'migration of ... cells'), ('UBERON_0001885', 'dentate gyrus of hippocampal formation', 208, 'DG')]
PMC3485340	10/2012	S148-PMC3485340	['evaluation of Migration pattern Of newborn Cells according to their location in the different parts of the Dentate Gyrus at p10 and p27.']	N/A	N/A	[('GO_0016477', 'cell migration', 14, 'migration ... of ... cells'), ('UBERON_0001885', 'dentate gyrus of hippocampal formation', 107, 'dentate gyrus')]
PMC3532199	11/2012	S31-PMC3532199	['in Humans, a finely choreographed cascade of Gene Expression, Cell Migration, Cell Transformation and Apoptosis between 14 and 60 days post Conception creates the soft and hard Tissues Of the Face from the originating Oropharyngeal Membrane.']	N/A	N/A	[('NCBITaxon_9606', 'Homo sapiens', 3, 'humans'), ('GO_0010467', 'gene expression', 45, 'gene expression'), ('SO_0000704', 'gene', 45, 'gene'), ('GO_0016477', 'cell migration', 62, 'cell migration'), ('GO_0033692', 'cellular polysaccharide biosynthetic process', 78, 'cell transformation'), ('GO_0006915', 'apoptotic process', 102, 'apoptosis'), ('GO_0007620', 'copulation', 140, 'conception'), ('UBERON_0004262', 'upper leg skin', 177, 'tissues of ... face'), ('UBERON_0009639', 'body of sphenoid', 218, 'oropharyngeal membrane')]
PMC4264037	9/2014	S120-PMC4264037	['Sim1 and arnt2 transcription begin during Cell Migration out of the Ventricular Zone, after the final Cell Division is completed[49,48].']	N/A	N/A	[('PR_000000364', 'smad2', 0, 'Sim1'), ('GO_0016477', 'cell migration', 42, 'cell migration'), ('UBERON_0003053', 'ventricular zone', 68, 'ventricular zone'), ('GO_0051301', 'cell division', 102, 'cell division')]
PMC4314531	11/2014	S115-PMC4314531	['several of the targets that we identified to be transcriptionally altered have roles in Regulation Of Metabolism, immunity or inflammation, Mitochondrial functions, Cell Migration or adhesion, stress, Insulin Signaling, Hematopoiesis, and other processes (table\xa01).']	N/A	N/A	[('GO_0009894', 'regulation of catabolic process', 88, 'regulation of metabolism'), ('GO_0005739', 'mitochondrion', 140, 'mitochondrial'), ('GO_0016477', 'cell migration', 165, 'cell migration'), ('GO_0031129', 'inductive cell-cell signaling', 201, 'insulin signaling'), ('PR_000045358', 'insulin family protein', 201, 'insulin'), ('GO_0030097', 'hemopoiesis', 220, 'hematopoiesis')]
PMC4386645	3/2015	S57-PMC4386645	['further, a reduction in Mucosal Cell Proliferation and slower Cell Migration were shown [29].']	N/A	N/A	[('CL_0000187', 'muscle cell', 24, 'mucosal cell'), ('UBERON_0000344', 'mucosa', 24, 'mucosal'), ('GO_0008283', 'cell proliferation', 32, 'cell proliferation'), ('GO_0016477', 'cell migration', 62, 'cell migration')]
