OBO_ID (LABEL):	UBERON_0000955 (brain)

ARTICLE	ARTICLE DATE	SENTENCE NUM	SENTENCE	IGNORANCE CATEGORIES	NUM IGNORANCE CATEGORIES	OBO ID (LABEL)
PMC1247491	8/2004	S7-PMC1247491	['when depletion occurs early in Pregnancy, fetal Brain Formation can be markedly altered.']	N/A	N/A	[('GO_0007565', 'female pregnancy', 31, 'pregnancy'), ('GO_0001503', 'ossification', 48, 'brain formation'), ('UBERON_0000955', 'brain', 48, 'brain')]
PMC1281283	10/2005	S13-PMC1281283	['the developing Brain is uniquely vulnerable to environmental insult (rice and barone 2000).']	N/A	N/A	[('UBERON_0000955', 'brain', 15, 'brain')]
PMC1533075	6/1998	S1-PMC1533075	['abstract\nan international case-control study of primary pediatric Brain tumors included interviews with mothers of cases diagnosed from 1976 to 1994 and mothers of population controls.']	N/A	N/A	[('UBERON_0000955', 'brain', 66, 'brain')]
PMC2022638	10/2007	S182-PMC2022638	['biological activities in Humans\ngenerally speaking, the Brain has not been highlighted as the primary target Organ for the toxicity of either Dicofol or endosulfan.']	N/A	N/A	[('NCBITaxon_9606', 'Homo sapiens', 25, 'humans'), ('UBERON_0000955', 'brain', 56, 'brain'), ('UBERON_0000062', 'organ', 109, 'organ'), ('CHEBI_34691', 'dicloxacillin sodium', 142, 'dicofol')]
PMC2022638	10/2007	S186-PMC2022638	['Sexual Differentiation of Brain structures in higher Mammals occurs during the fetal period (weeks 9–38) (tsuruo 2005), and aromatase, the enzyme that converts Androgens into Estrogen, is Expressed by Nerve Cells localized in specific Brain structures during this period.']	N/A	N/A	[('GO_0007548', 'sex differentiation', 0, 'Sexual differentiation'), ('UBERON_0000955', 'brain', 26, 'brain'), ('NCBITaxon_40674', 'Mammalia', 53, 'mammals'), ('CHEBI_50113', 'androgen', 160, 'androgens'), ('CHEBI_50114', 'estrogen', 175, 'estrogen'), ('GO_0010467', 'gene expression', 188, 'expressed'), ('CL_0000540', 'neuron', 201, 'nerve cells'), ('UBERON_0001021', 'nerve', 201, 'nerve'), ('UBERON_0000955', 'brain', 235, 'brain')]
PMC2367680	5/2008	S96-PMC2367680	['children 10 years of age who were Born with larger Head size relative to body weight (i.e., “Brain spared”) scored significantly lower in neuro-developmental tests, iq, and school performances (leitner et al.']	N/A	N/A	[('GO_0007567', 'parturition', 34, 'born'), ('UBERON_0000033', 'head', 51, 'head'), ('UBERON_0000955', 'brain', 93, 'brain')]
PMC2396486	6/2008	S43-PMC2396486	['the Nucleus Accumbens (Nac) were sampled from all Animals according to boundaries determined from a standard Rat Brain atlas[22].']	N/A	N/A	[('UBERON_0001882', 'nucleus accumbens', 4, 'nucleus accumbens'), ('UBERON_0002033', 'arrector muscle of hair', 23, 'NAc'), ('NCBITaxon_33208', 'Metazoa', 50, 'animals'), ('NCBITaxon_9986', 'Oryctolagus cuniculus', 109, 'rat'), ('UBERON_0000955', 'brain', 113, 'brain')]
PMC2526009	10/2008	S53-PMC2526009	['Brains were postfixed and stored overnight in the same Solution.']	N/A	N/A	[('UBERON_0000955', 'brain', 0, 'Brains'), ('CHEBI_75958', 'solution', 55, 'solution')]
PMC2526009	10/2008	S54-PMC2526009	['after postfixation, a modified version of the single-section Golgi impregnation procedure was used to process Brains (gabbott and somogyi,1984; woolley and gould,1994).']	N/A	N/A	[('GO_0000811', 'GINS complex', 61, 'Golgi'), ('UBERON_0000955', 'brain', 110, 'brains')]
PMC2526009	10/2008	S84-PMC2526009	['neurochemical analysis of Acetylcholine release\nBrains were taken from all of the Rats that completed the behavioral portion of the longitudinal Aging study approximately 1 week following the last session.']	N/A	N/A	[('CHEBI_15355', 'acetylcholine', 26, 'acetylcholine'), ('UBERON_0000955', 'brain', 48, 'Brains'), ('NCBITaxon_9986', 'Oryctolagus cuniculus', 82, 'rats'), ('GO_0007568', 'aging', 145, 'aging')]
PMC2526009	10/2008	S128-PMC2526009	['morphometric analyses of Neurons: alterations in spine density\nDendritic Spines are the primary source of Synaptic Contact in the Mammalian Brain.']	N/A	N/A	[('CL_0000540', 'neuron', 25, 'neurons'), ('GO_0044307', 'dendritic branch', 63, 'Dendritic spines'), ('GO_0045202', 'synapse', 106, 'synaptic contact'), ('NCBITaxon_40674', 'Mammalia', 130, 'mammalian'), ('UBERON_0000955', 'brain', 140, 'brain')]
PMC2526009	10/2008	S177-PMC2526009	['during this period the Brain Grows rapidly due to massive Division Of the Neuronal and Glial progenitor Cells.']	N/A	N/A	[('UBERON_0000955', 'brain', 23, 'brain'), ('GO_0040007', 'growth', 29, 'grows'), ('GO_0051301', 'cell division', 58, 'division of ... cells'), ('CL_0000540', 'neuron', 74, 'neuronal ...'), ('CL_0000125', 'glial cell', 87, 'glial ... cells')]
PMC2621211	12/2008	S169-PMC2621211	['the relative Expression levels were calculated in comparison to the levels in total rna from naïve Mouse Brain (ambion, austin, tx) according to the comparative ctmethod in which the relative Expression equals 2-δδct.']	N/A	N/A	[('GO_0010467', 'gene expression', 13, 'expression'), ('NCBITaxon_10088', 'Mus <genus>', 99, 'mouse'), ('UBERON_0000955', 'brain', 105, 'brain'), ('GO_0010467', 'gene expression', 192, 'expression')]
PMC2642759	1/2009	S238-PMC2642759	['in the group with Parenchymal Brain lesions at entry, there was a difference in Neurodevelopmental outcome at 12 months in favour of those who had early Csf tapping [64].']	N/A	N/A	[('UBERON_0001804', 'capsule of lens', 18, 'parenchymal'), ('UBERON_0000955', 'brain', 30, 'brain'), ('GO_0007399', 'nervous system development', 80, 'neurodevelopmental'), ('UBERON_0001359', 'cerebrospinal fluid', 153, 'CSF')]
PMC2644268	3/2009	S13-PMC2644268	['this automatic system is Controlled by Reflex mechanisms in the Limbic System of the Brain and Brainstem.']	N/A	N/A	[('GO_0065007', 'biological regulation', 25, 'controlled'), ('GO_0060004', 'reflex', 39, 'reflex'), ('UBERON_0000349', 'limbic system', 64, 'limbic system'), ('UBERON_0000955', 'brain', 85, 'brain'), ('UBERON_0002298', 'brainstem', 95, 'brainstem')]
PMC2644268	3/2009	S128-PMC2644268	['diagrammatic representation of the Brain–body communication system.']	N/A	N/A	[('UBERON_0000955', 'brain', 35, 'brain')]
PMC2644268	3/2009	S197-PMC2644268	['the Tongue is a sensory Organ that provides Taste input to the Receptor Cells in Brain.']	N/A	N/A	[('UBERON_0001723', 'tongue', 4, 'tongue'), ('UBERON_0000062', 'organ', 24, 'organ'), ('GO_0050909', 'sensory perception of taste', 44, 'taste'), ('CL_0000006', 'neuronal receptor cell', 63, 'receptor cells'), ('UBERON_0000955', 'brain', 81, 'brain')]
PMC2644268	3/2009	S198-PMC2644268	['since this consists of stimuli from sweet, sour, bitter, salt, astringent and metallic, all organic Foods provide permutations and combinations of sensory stimulation that the Brain interprets as flavor.']	N/A	N/A	[('CHEBI_33290', 'food', 100, 'foods'), ('UBERON_0000955', 'brain', 176, 'brain')]
PMC2689221	5/2009	S64-PMC2689221	['the net result of these abnormalities is specific defects in Brain lateralization.']	N/A	N/A	[('UBERON_0000955', 'brain', 61, 'brain')]
PMC2689221	5/2009	S107-PMC2689221	['Taar6 is a g-protein-coupled receptor that is widely Expressed in the Brain [23].']	N/A	N/A	[('PR_000001719', 'transient receptor potential cation channel TRPM8', 0, 'TAAR6'), ('GO_0010467', 'gene expression', 53, 'expressed'), ('UBERON_0000955', 'brain', 70, 'brain')]
PMC2689221	5/2009	S124-PMC2689221	['decreased levels of the Disc1 Gene in the Brain cause abnormal growth, disrupted migration, and accelerated integration of Adult Neurons.']	N/A	N/A	[('PR_000006475', 'protein diaphanous homolog 1', 24, 'DISC1'), ('SO_0000704', 'gene', 30, 'gene'), ('UBERON_0000955', 'brain', 42, 'brain'), ('UBERON_0007023', 'adult organism', 123, 'adult'), ('CL_0000540', 'neuron', 129, 'neurons')]
PMC2707610	7/2009	S85-PMC2707610	['Brain samples were snap frozen in liquid nitrogen, and stored at −80°c for determination of mrna Expression of Genes of interest.']	N/A	N/A	[('UBERON_0000955', 'brain', 0, 'Brain'), ('GO_0010467', 'gene expression', 97, 'expression'), ('SO_0000704', 'gene', 111, 'genes')]
PMC2726293	9/2009	S61-PMC2726293	['Brains were then removed and post-fixed for 24\xa0h in the same Fixative before being cryoprotected with 20% Sucrose in pbs (4\xa0°c).']	N/A	N/A	[('UBERON_0000955', 'brain', 0, 'Brains'), ('CHEBI_50913', 'fixative', 61, 'fixative'), ('CHEBI_17992', 'sucrose', 106, 'sucrose')]
PMC2784897	12/2007	S223-PMC2784897	['before analysis, the following exclusion criteria were applied: specific medical syndromes such as down syndrome and other chromosomal anomalies, cystic fibrosis, and Cerebral palsy; severe Hearing loss; autism spectrum disorder; organic Brain damage; extreme outliers for Birth weight and Gestational age; heavy maternal Alcohol consumption (>13 units of Alcohol per week) during Pregnancy; and intensive care after Birth.']	N/A	N/A	[('UBERON_0001893', 'telencephalon', 167, 'cerebral'), ('GO_0007605', 'sensory perception of sound', 190, 'hearing'), ('UBERON_0000955', 'brain', 238, 'brain'), ('GO_0007567', 'parturition', 273, 'birth'), ('GO_0007565', 'female pregnancy', 290, 'gestational'), ('CHEBI_30879', 'alcohol', 322, 'alcohol'), ('CHEBI_30879', 'alcohol', 356, 'alcohol'), ('GO_0007565', 'female pregnancy', 381, 'pregnancy'), ('GO_0007567', 'parturition', 417, 'birth')]
