OBO_ID (LABEL):	GO_0009986 (cell surface)

ARTICLE	ARTICLE DATE	SENTENCE NUM	SENTENCE	IGNORANCE CATEGORIES	NUM IGNORANCE CATEGORIES	OBO ID (LABEL)
PMC3001618	1/2011	S173-PMC3001618	['the average Surface area of stained Lipid droplets was calculated.']	N/A	N/A	[('GO_0009986', 'cell surface', 12, 'surface'), ('CHEBI_18059', 'lipid', 36, 'lipid')]
PMC3134395	6/2011	S11-PMC3134395	['this active transport is mediated by the Sodium-Iodine symporter (nis), a protein present on the Basolateral Surface Of the Thyroid Epithelial Cell [1].']	N/A	N/A	[('CHEBI_75273', 'sodium tetradecyl sulfate', 41, 'sodium-iodine'), ('GO_1990794', 'basolateral part of cell', 97, 'basolateral'), ('GO_0009986', 'cell surface', 109, 'surface of ... cell'), ('CL_0002293', 'epithelial cell of thymus', 124, 'thyroid epithelial cell'), ('UBERON_0006936', 'thymus subcapsular epithelium', 124, 'thyroid epithelial')]
PMC3156909	9/2011	S106-PMC3156909	['( b ) Adipocyte Surface area (left) and F4/80 positive cells (right) were quantified from representative sections.']	N/A	N/A	[('CL_0000136', 'fat cell', 6, 'Adipocyte'), ('GO_0009986', 'cell surface', 16, 'surface'), ('PR_000001900', 'neuropilin-1', 40, 'F4/80')]
PMC3208550	11/2011	S89-PMC3208550	['throughout the study, the Surface area Of individual Adipose Cell increased with Postnatal age in both groups ( p<0.01), and sl Rats had significantly higher average Adipose Cell cross-sectional areas than nl Rats in both Retroperitoneal and Epididymal Fat Depots (fig.']	N/A	N/A	[('GO_0009986', 'cell surface', 26, 'surface ... of ... cell'), ('CL_0000136', 'fat cell', 53, 'adipose cell'), ('GO_0007567', 'parturition', 81, 'postnatal'), ('NCBITaxon_9986', 'Oryctolagus cuniculus', 128, 'rats'), ('CL_0000136', 'fat cell', 166, 'adipose cell'), ('NCBITaxon_9986', 'Oryctolagus cuniculus', 209, 'rats'), ('UBERON_0013531', 'retrosplenial region', 222, 'retroperitoneal ...'), ('UBERON_0004385', 'epiphysis of radius', 242, 'epididymal fat depots')]
PMC3321448	3/2012	S21-PMC3321448	['the Catecholamines Adrenaline and Noradrenaline activate Myocardial Cell Surface Β -adrenergic receptors.']	N/A	N/A	[('CHEBI_33567', 'catecholamine', 4, 'catecholamines'), ('CHEBI_2436', 'acronycidine', 19, 'adrenaline'), ('CHEBI_7621', 'norajmaline', 34, 'noradrenaline'), ('CL_0000186', 'myofibroblast cell', 57, 'myocardial cell'), ('UBERON_0002349', 'myocardium', 57, 'myocardial'), ('GO_0009986', 'cell surface', 68, 'cell surface'), ('CL_0000570', 'parafollicular cell', 81, 'β')]
PMC3415261	7/2012	S57-PMC3415261	['in Rats, B Lymphocytes constitute the earliest occurring population in the Spleen after Birth (figure 1(a)), and during the Suckling period these cells present an immature phenotype characterized by low Surface Igm Expression [24].']	N/A	N/A	[('NCBITaxon_9986', 'Oryctolagus cuniculus', 3, 'rats'), ('CL_0000236', 'B cell', 9, 'B lymphocytes'), ('UBERON_0002106', 'spleen', 75, 'spleen'), ('GO_0007567', 'parturition', 88, 'birth'), ('GO_0001967', 'suckling behavior', 124, 'suckling'), ('GO_0009986', 'cell surface', 203, 'surface'), ('GO_0071754', 'IgM immunoglobulin complex, circulating', 211, 'IgM'), ('GO_0010467', 'gene expression', 215, 'expression')]
PMC3420688	5/2012	S14-PMC3420688	['pnh is a clonal Hematopoietic disorder characterized by a somatic mutation in the Pig-A Gene that results in deficiency of complement protective Glycosylphosphatidylinositol proteins Cd55 and Cd59 on the Surface Of Blood Cells.']	N/A	N/A	[('GO_0030097', 'hemopoiesis', 16, 'hematopoietic'), ('PR_000012720', 'phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit beta isoform', 82, 'PIG-A'), ('SO_0000704', 'gene', 88, 'gene'), ('CHEBI_24410', 'glycosylphosphatidylinositol', 145, 'glycosylphosphatidylinositol'), ('PR_000001309', 'CD70 molecule', 183, 'CD55'), ('PR_000001309', 'CD70 molecule', 192, 'CD59'), ('GO_0009986', 'cell surface', 204, 'surface of ... cells'), ('CL_0000081', 'blood cell', 215, 'blood cells'), ('UBERON_0000178', 'blood', 215, 'blood')]
PMC3420688	5/2012	S105-PMC3420688	['normal T Cells are activated by exposure to Antigens on the Surface Of Antigen-presenting Cells.']	N/A	N/A	[('CL_0000084', 'T cell', 7, 'T cells'), ('CHEBI_59132', 'antigen', 44, 'antigens'), ('GO_0009986', 'cell surface', 60, 'surface of ... cells'), ('CHEBI_59132', 'antigen', 71, 'antigen')]
PMC3728489	7/2013	S38-PMC3728489	['dnk Cells can interact with Trophoblast Cells through two sets of receptors: (a) the killer-activating receptor, which recognizes a number of different Molecules present on the Surface Of Nucleated Cells, and (b) the killer-inhibitory receptors (kir family), which recognize the Major Histocompatibility Complex (Mhc) class i Molecules that are typically present on all Nucleated Cells.']	N/A	N/A	[('CL_0000573', 'retinal cone cell', 4, 'cells'), ('CL_0000351', 'trophoblast cell', 28, 'trophoblast cells'), ('UBERON_0000088', 'trophoblast', 28, 'trophoblast'), ('CHEBI_36357', 'polyatomic entity', 152, 'molecules'), ('GO_0009986', 'cell surface', 177, 'surface of'), ('CL_0002242', 'nucleate cell', 188, 'nucleated cells'), ('GO_0005634', 'nucleus', 188, 'nucleated cells'), ('GO_0042611', 'MHC protein complex', 279, 'major histocompatibility complex'), ('GO_0042611', 'MHC protein complex', 313, 'MHC'), ('CHEBI_36357', 'polyatomic entity', 326, 'molecules'), ('CL_0002242', 'nucleate cell', 370, 'nucleated cells')]
PMC3749995	8/2013	S89-PMC3749995	['Organs were imaged using light microscopy (leica microsystems, uk) and Surface area determined with image pro plus (media cybernetics inc. usa).']	N/A	N/A	[('UBERON_0000033', 'head', 0, 'Organs'), ('GO_0009986', 'cell surface', 71, 'surface')]
PMC3749995	8/2013	S130-PMC3749995	['k : growth (fold-increase in normalised Surface area) of cultured Kidneys or Lungs ( l ).']	N/A	N/A	[('GO_0009986', 'cell surface', 40, 'surface'), ('UBERON_0002113', 'kidney', 66, 'kidneys'), ('UBERON_0002048', 'lung', 77, 'lungs')]
PMC4100392	6/2014	S109-PMC4100392	['Ire1 Α , Perk, and Atf6, Transmembrane proteins localized on Er Surface, are referred to as upr sensors.']	N/A	N/A	[('PR_000029559', 'interleukin-36 beta', 0, 'IRE1 α'), ('PR_000012564', 'peroxisomal biogenesis factor 3', 9, 'PERK'), ('PR_000004405', 'activating transcription factor 7-interacting protein 1', 19, 'ATF6'), ('GO_0042651', 'thylakoid membrane', 25, 'transmembrane'), ('GO_0009986', 'cell surface', 61, 'ER surface')]
PMC4155824	8/2014	S47-PMC4155824	['pili or fimbriae are long and thin proteinaceous Protrusions of the Cell Surface present on specific gram-positive and gram-negative bacteria.']	N/A	N/A	[('GO_0043005', 'neuron projection', 49, 'protrusions ...'), ('GO_0009986', 'cell surface', 68, 'cell surface')]
PMC4160672	7/2014	S63-PMC4160672	['other investigations include; screening for hiv, hepatitis b Surface Antigen, and screening for syphilis.']	N/A	N/A	[('GO_0009986', 'cell surface', 61, 'surface'), ('CHEBI_59132', 'antigen', 69, 'antigen')]
