OBO_ID (LABEL):	CL_0000097 (mast cell)

ARTICLE	ARTICLE DATE	SENTENCE NUM	SENTENCE	IGNORANCE CATEGORIES	NUM IGNORANCE CATEGORIES	OBO ID (LABEL)
PMC2999828	3/2009	S15-PMC2999828	['the sensitization process involves the Production of Allergen-specific Immunoglobulin e (Ige) Antibodies, which are fixed to Mast Cells via their high-affinity receptor, Fc Epsilon Receptor I (Fc Ε Ri).']	N/A	N/A	[('GO_0007128', 'meiotic prophase I', 39, 'production'), ('CHEBI_50904', 'allergen', 53, 'allergen'), ('GO_0019814', 'immunoglobulin complex', 71, 'immunoglobulin'), ('GO_0071743', 'IgE immunoglobulin complex, circulating', 89, 'IgE'), ('GO_0042571', 'immunoglobulin complex, circulating', 94, 'antibodies'), ('CL_0000097', 'mast cell', 125, 'mast cells'), ('PR_000001453', 'frizzled-10', 170, 'Fc epsilon receptor I'), ('PR_000001480', 'low affinity immunoglobulin gamma Fc region receptor II-a', 193, 'Fc ε RI')]
PMC2999828	3/2009	S16-PMC2999828	['on a subsequent encounter with the Allergen, Bridging of 2 or more Ige Antibodies leads to Degranulation Of the Mast Cell with release of preformed Mediators such as Histamine, Serotonin, tryptase, chymase, kininogenase, and Heparin.']	N/A	N/A	[('CHEBI_50904', 'allergen', 35, 'allergen'), ('GO_0030674', 'protein-macromolecule adaptor activity', 45, 'bridging'), ('GO_0071743', 'IgE immunoglobulin complex, circulating', 67, 'IgE'), ('GO_0042571', 'immunoglobulin complex, circulating', 71, 'antibodies'), ('GO_0032497', 'detection of lipopolysaccharide', 91, 'degranulation of ... cell'), ('CL_0000097', 'mast cell', 112, 'mast cell'), ('CHEBI_35222', 'inhibitor', 148, 'mediators'), ('CHEBI_18295', 'histamine', 166, 'histamine'), ('CHEBI_28790', 'serotonin', 177, 'serotonin'), ('CHEBI_28304', 'heparin', 225, 'heparin')]
PMC2999828	3/2009	S20-PMC2999828	['after Degranulation, Mast Cells lose Membrane area, become activated, and start a de novo Synthesis Of Prostaglandins and Leukotrienes from Membrane arachidonic acid [4,5].']	N/A	N/A	[('GO_0043694', 'monoterpene catabolic process', 6, 'degranulation'), ('CL_0000097', 'mast cell', 21, 'mast cells'), ('GO_0016020', 'membrane', 37, 'membrane'), ('GO_0035196', 'production of miRNAs involved in gene silencing by miRNA', 90, 'synthesis of prostaglandins'), ('CHEBI_26333', 'prostaglandin', 103, 'prostaglandins'), ('GO_0007596', 'blood coagulation', 122, 'leukotrienes'), ('GO_0016020', 'membrane', 140, 'membrane')]
PMC3299317	2/2012	S9-PMC3299317	['most Allergens elicit Ige Antibodies, which bind to Mast Cells; when cross-linked, the Mast Cell releases Inflammatory Mediators that cause bronchospasm and Mucus Formation [1].']	N/A	N/A	[('CHEBI_33663', 'cyclic hydrocarbon', 5, 'allergens'), ('GO_0071743', 'IgE immunoglobulin complex, circulating', 22, 'IgE'), ('GO_0042571', 'immunoglobulin complex, circulating', 26, 'antibodies'), ('CL_0000097', 'mast cell', 52, 'mast cells'), ('CL_0000097', 'mast cell', 87, 'mast cell'), ('CHEBI_64668', 'geranylgeranyl-chlorophyll a', 106, 'inflammatory mediators'), ('GO_0000024', 'maltose biosynthetic process', 157, 'mucus formation'), ('UBERON_0000912', 'mucus', 157, 'mucus')]
PMC3415261	7/2012	S108-PMC3415261	['Intestine Lamina Propria (Lp), placed between Epithelium and the Muscularis Mucosa , contains, when achieves mature state, Effector Cells as mature Iga-producing Plasma Cells, T Lymphocytes (mainly Th), Macrophages, Dendritic Cells, and Mast Cells [64].']	N/A	N/A	[('UBERON_0000160', 'intestine', 0, 'Intestine'), ('UBERON_0000030', 'lamina propria', 10, 'lamina propria'), ('UBERON_0004619', 'lumbar vertebra 3', 26, 'LP'), ('UBERON_0000483', 'epithelium', 46, 'epithelium'), ('UBERON_0006676', 'muscularis mucosa', 65, 'muscularis mucosa'), ('CHEBI_35224', 'effector', 123, 'effector'), ('CL_0000021', 'female germ cell', 123, 'effector cells'), ('GO_0071746', 'IgA immunoglobulin complex, circulating', 148, 'IgA'), ('CL_0000786', 'plasma cell', 162, 'plasma cells'), ('CL_0000084', 'T cell', 176, 'T lymphocytes'), ('CL_0000895', 'naive thymus-derived CD4-positive, alpha-beta T cell', 198, 'Th'), ('CL_0000235', 'macrophage', 203, 'macrophages'), ('CL_0000451', 'dendritic cell', 216, 'dendritic cells'), ('CL_0000097', 'mast cell', 237, 'mast cells')]
PMC3496584	7/2012	S22-PMC3496584	['defective Neuronal Development and susceptibility Genes make the infant vulnerable to environmental triggers that activate Mast Cells to release Mediators that disrupt the Gut-Blood–Brain barriers causing Brain inflammation.']	N/A	N/A	[('CL_0000540', 'neuron', 10, 'neuronal'), ('GO_0007399', 'nervous system development', 10, 'neuronal development'), ('SO_0000704', 'gene', 50, 'genes'), ('CL_0000097', 'mast cell', 123, 'mast cells'), ('CHEBI_35222', 'inhibitor', 145, 'mediators'), ('UBERON_0001555', 'digestive tract', 172, 'gut'), ('UBERON_0000178', 'blood', 176, 'blood'), ('UBERON_0000955', 'brain', 182, 'brain'), ('UBERON_0000955', 'brain', 205, 'brain')]
PMC3496584	7/2012	S77-PMC3496584	['both Mercury and Pcbs can also stimulate Mast Cells [77-79].']	N/A	N/A	[('CHEBI_16170', 'mercury(0)', 5, 'mercury'), ('CHEBI_26199', 'polyprenol', 17, 'PCBs'), ('CL_0000097', 'mast cell', 41, 'mast cells')]
PMC3496584	7/2012	S104-PMC3496584	['acute stress also leads to high Serum Il-6 that is Mast Cell-dependent [110].']	N/A	N/A	[('UBERON_0001977', 'blood serum', 32, 'serum'), ('PR_000001470', 'interleukin-28B', 38, 'IL-6'), ('CL_0000097', 'mast cell', 51, 'mast cell')]
PMC3496584	7/2012	S111-PMC3496584	['one of the early effects of Immune crh is the Activation Of Mast Cells and the release of several pro-inflammatory cytokines [125].']	N/A	N/A	[('UBERON_0002405', 'immune system', 28, 'immune'), ('GO_0001775', 'cell activation', 46, 'activation of ... cells'), ('CL_0000097', 'mast cell', 60, 'mast cells')]
PMC3496584	7/2012	S138-PMC3496584	['csf and Microglia of asd patients also had high levels of Macrophage Chemoattractant-Protein-1 (Mcp-1) [170], which is a potent chemo-attractant for Mast Cells [171].']	N/A	N/A	[('CL_0000129', 'microglial cell', 8, 'microglia'), ('CL_0000235', 'macrophage', 58, 'macrophage'), ('PR_000010430', 'MAP kinase-interacting serine/threonine-protein kinase 2', 58, 'macrophage chemoattractant-protein-1'), ('PR_000010439', 'myeloid leukemia factor 1', 96, 'MCP-1'), ('CL_0000097', 'mast cell', 149, 'mast cells')]
