OBO_ID (LABEL):	CL_0000771 (eosinophil)

ARTICLE	ARTICLE DATE	SENTENCE NUM	SENTENCE	IGNORANCE CATEGORIES	NUM IGNORANCE CATEGORIES	OBO ID (LABEL)
PMC2621211	12/2008	S39-PMC2621211	['the Mice Gestated on both diets developed features characteristic of an allergic phenotype including Airway hyper-reactivity, Lung lavage Eosinophilia, and increase Serum Ige concentrations [9].']	N/A	N/A	[('NCBITaxon_10088', 'Mus <genus>', 4, 'mice'), ('GO_0007565', 'female pregnancy', 9, 'gestated'), ('UBERON_0001005', 'respiratory airway', 101, 'airway'), ('UBERON_0002048', 'lung', 126, 'lung'), ('CL_0000771', 'eosinophil', 138, 'eosinophilia'), ('UBERON_0001977', 'blood serum', 165, 'serum'), ('GO_0071743', 'IgE immunoglobulin complex, circulating', 171, 'IgE')]
PMC2999828	3/2009	S175-PMC2999828	['in addition, total and specific Ige levels,[72,73] total Eosinophil counts,[74] incidence of Airway disease,[74] and positive results on skin prick tests [75] were also increased in children who were exposed to smoke either during Pregnancy or in early childhood.']	N/A	N/A	[('GO_0071743', 'IgE immunoglobulin complex, circulating', 32, 'IgE'), ('CL_0000771', 'eosinophil', 57, 'eosinophil'), ('UBERON_0001005', 'respiratory airway', 93, 'airway'), ('GO_0007565', 'female pregnancy', 231, 'pregnancy')]
PMC3156327	4/2011	S119-PMC3156327	['a high Folate diet in Pregnant Mice resulted in altered Gene methylation patterns and decreased transcriptional activity in the Lung Tissue of the progeny with increased Airways hyper reactivity, Airway Eosinophilia and Production Of Inflammatory Chemokines (hollingsworth et al.2008).']	N/A	N/A	[('CHEBI_30863', '5-azaorotic acid', 7, 'folate'), ('GO_0007565', 'female pregnancy', 22, 'pregnant'), ('NCBITaxon_10088', 'Mus <genus>', 31, 'mice'), ('GO_0010258', 'NADH dehydrogenase complex (plastoquinone) assembly', 56, 'gene'), ('SO_0000704', 'gene', 56, 'gene'), ('UBERON_0002048', 'lung', 128, 'lung'), ('UBERON_0000479', 'tissue', 133, 'tissue'), ('UBERON_0001005', 'respiratory airway', 170, 'airways'), ('UBERON_0001005', 'respiratory airway', 196, 'airway'), ('CL_0000771', 'eosinophil', 203, 'eosinophilia'), ('GO_0009951', 'polarity specification of dorsal/ventral axis', 220, 'production of inflammatory chemokines')]
PMC3501517	11/2012	S193-PMC3501517	['specifically, tem identification of Extravascular Erythrocytes, Fibroblast count, collagen bundles, Perivascular Mast Cells, Eosinophil count, and intra-Alveolar debris were all lower 8 and 12 weeks after radiation injury in the Rats given supplemental Vitamin D. Neutrophil count was lower at 8 weeks and Macrophage count was lower at 12 weeks in supplemented Rats, as well.']	N/A	N/A	[('GO_0043265', 'ectoplasm', 36, 'extravascular'), ('CL_0000232', 'erythrocyte', 50, 'erythrocytes'), ('CL_0000057', 'fibroblast', 64, 'fibroblast'), ('UBERON_0014930', 'perivascular space', 100, 'perivascular'), ('CL_0000097', 'mast cell', 113, 'mast cells'), ('CL_0000771', 'eosinophil', 125, 'eosinophil'), ('UBERON_0003215', 'alveolus', 153, 'alveolar'), ('NCBITaxon_9986', 'Oryctolagus cuniculus', 229, 'rats'), ('CHEBI_27300', 'vitamin D', 253, 'vitamin D'), ('CL_0000775', 'neutrophil', 264, 'Neutrophil'), ('CL_0000235', 'macrophage', 306, 'macrophage'), ('NCBITaxon_9986', 'Oryctolagus cuniculus', 361, 'rats')]
PMC3553086	1/2013	S59-PMC3553086	['none of the Cpg Sites analysed for the smaller selection of bamse samples (n\u200a=\u200a260) were differentially methylated between the groups but they showed overall similar degree of methylation as compared to the Adult bioair samples (table s1).10.1371/journal.pone.0053877.t001\n\ncaption (table-wrap): table 1\ncharacteristics of the bioair study population (n\u200a=\u200a171).mild Adult asthmasevere Adult asthmacopdp-valuen566748age (years)41.6±13.250.3±13.263.8±8.5<0.05gender (% males)44.643.375<0.05bmi (kg/m2)25.2±3.8128.7±5.327.4±5.31<0.05current smokers (n\u200a=\u200a14)1211<0.05former smokers (n\u200a=\u200a67)121837fev1(%pred)87.3±18.371.4±21.450.0±16.1<0.05fvc (%pred)104.6±16.187.5±20.6177.2±16.5<0.05blood Eosinophils (109/l)0.31±0.2720.37±0.3530.23±0.293nsrs2168891 cc/ct/tt (%)83.9/14.3/1.883.6/16.4/091.7/8.3/0nsrs2168890 cc/ct/tt (%)69.1/30.9/0171.4/28.6/0473.3/26.7/05nsrs2530547 cc/ct/tt (%)29.1/54.5/16.4140.9/45.5/13.6140.4/48.9/.10.61nsrs887020 aa/ag/gg (%)28.6/53.6/17.917.9/52.2/29.920.8/58.3/20.8ns\ncopd - chronic obstructive Pulmonary disease, bmi – body mass index, fev1– forced expiratory volume in 1 second, fvc – forced vital capacity.']	N/A	N/A	[('SO_0000036', 'matrix_attachment_site', 12, 'CpG sites'), ('UBERON_0007023', 'adult organism', 207, 'adult'), ('UBERON_0007023', 'adult organism', 366, 'Adult'), ('UBERON_0007023', 'adult organism', 385, 'Adult'), ('CL_0000771', 'eosinophil', 686, 'eosinophils'), ('UBERON_0002048', 'lung', 1018, 'Pulmonary')]
PMC3553086	1/2013	S191-PMC3553086	['briefly, whole Blood, Peripheral Blood Mononuclear Cells (pbmc), Cd4+T Cells, Cd8+T-Cells, Cd56+Nk Cells, Cd19+B Cells, cd14+Monocytes, Granulocytes, Neutrophils and Eosinophils were isolated.']	N/A	N/A	[('UBERON_0000178', 'blood', 15, 'blood'), ('CL_0000111', 'peripheral neuron', 22, 'peripheral blood'), ('UBERON_0000178', 'blood', 33, 'blood'), ('CL_0000226', 'single nucleate cell', 39, 'mononuclear cells'), ('GO_0031097', 'medial cortex', 39, 'mononuclear'), ('PR_000001204', 'C-C chemokine receptor type 8', 65, 'CD4'), ('CL_0000084', 'T cell', 69, 'T cells'), ('PR_000005170', 'CD37 molecule', 78, 'CD8'), ('CL_0000084', 'T cell', 82, 'T-cells'), ('PR_000001309', 'CD70 molecule', 91, 'CD56'), ('CL_0000623', 'natural killer cell', 96, 'NK cells'), ('GO_0005634', 'nucleus', 96, 'NK'), ('PR_000001309', 'CD70 molecule', 106, 'CD19'), ('CL_0000236', 'B cell', 111, 'B cells'), ('CL_0000576', 'monocyte', 125, 'monocytes'), ('CL_0000094', 'granulocyte', 136, 'granulocytes'), ('CL_0000775', 'neutrophil', 150, 'neutrophils'), ('CL_0000771', 'eosinophil', 166, 'eosinophils')]
PMC3553086	1/2013	S193-PMC3553086	['magnetic-Activated Cell sorting (macs, miltenyi biotech, germany) was used to obtain T Cells, B Cells, Monocytes, and Nk Cells from the pbmc:s and Neutrophils and Eosinophils from the Granulocyte containing pellet.']	N/A	N/A	[('CL_0000161', 'acid secreting cell', 9, 'activated cell'), ('CL_0000084', 'T cell', 85, 'T cells'), ('CL_0000236', 'B cell', 94, 'B cells'), ('CL_0000576', 'monocyte', 103, 'monocytes'), ('CL_0000623', 'natural killer cell', 118, 'NK cells'), ('GO_0005634', 'nucleus', 118, 'NK'), ('CL_0000775', 'neutrophil', 147, 'neutrophils'), ('CL_0000771', 'eosinophil', 163, 'eosinophils'), ('CL_0000094', 'granulocyte', 184, 'granulocyte')]
PMC3553086	1/2013	S194-PMC3553086	['cell purities were Controlled by fluorescence activated cell sorting (facs) and ranged from lowest 81.8±18.8% for Eosinophils to highest 97.8±1.7% for Neutrophils.']	N/A	N/A	[('GO_0065007', 'biological regulation', 19, 'controlled'), ('CL_0000771', 'eosinophil', 114, 'eosinophils'), ('CL_0000775', 'neutrophil', 151, 'neutrophils')]
PMC3691177	6/2013	S46-PMC3691177	['Serum total Ige (immunocap, phadia, uppsala, sweden), 25(Oh)D and Eosinophil count were determined on the day of the child’s assessment.']	N/A	N/A	[('UBERON_0001977', 'blood serum', 0, 'Serum'), ('GO_0071743', 'IgE immunoglobulin complex, circulating', 12, 'IgE'), ('CHEBI_71657', 'versiconol acetate', 54, '25(OH)D'), ('CL_0000771', 'eosinophil', 66, 'eosinophil')]
PMC3691177	6/2013	S72-PMC3691177	['atopy was assessed by skin test for 95 children (53%), acceptable ios data were available for 51 (28%), Ige level for 86 (48%), eno level for 62 (34%) and Eosinophil count for 80 (44%).']	N/A	N/A	[('GO_0071743', 'IgE immunoglobulin complex, circulating', 104, 'IgE'), ('CL_0000771', 'eosinophil', 155, 'eosinophil')]
