OBO_ID (LABEL):	GO_0005576 (extracellular region)

ARTICLE	ARTICLE DATE	SENTENCE NUM	SENTENCE	IGNORANCE CATEGORIES	NUM IGNORANCE CATEGORIES	OBO ID (LABEL)
PMC3264579	1/2012	S28-PMC3264579	['the tyrosine phosphatase, Shp2, also binds leprb on tyr985and activates the Mapk Cascade via the Extracellular signal-Regulated kinase (Erk).']	N/A	N/A	[('PR_000014833', 'SH3 and multiple ankyrin repeat domains protein 3', 26, 'SHP2'), ('GO_0000165', 'MAPK cascade', 76, 'MAPK cascade'), ('GO_0005576', 'extracellular region', 97, 'extracellular'), ('GO_0065007', 'biological regulation', 118, 'regulated'), ('GO_0005783', 'endoplasmic reticulum', 136, 'ERK')]
PMC3669365	5/2013	S258-PMC3669365	['the change in Extracellular concentration of Serotonin (5-Ht), its Metabolite (5-Hiaa), and Norepinephrine (Ne) before and after the forced swim test (a–c) in the hippocampus.']	N/A	N/A	[('GO_0005576', 'extracellular region', 14, 'extracellular'), ('CHEBI_28790', 'serotonin', 45, 'serotonin'), ('CHEBI_61485', 'thiopental(1-)', 56, '5-HT'), ('PR_000001164', '5-hydroxytryptamine receptor 1E', 56, '5-HT'), ('CHEBI_39382', 'flufenoxuron', 67, 'metabolite'), ('CHEBI_78741', 'oxidopamine', 79, '5-HIAA'), ('CHEBI_7621', 'norajmaline', 92, 'norepinephrine'), ('CHEBI_76784', 'poly(dA,dC)', 108, 'NE')]
PMC3669365	5/2013	S259-PMC3669365	['the change in Extracellular concentration of Dopamine (Da) and its Metabolites (Dopac, Hva) before and after the forced Swim test (e–g) in the Striatum.']	N/A	N/A	[('GO_0005576', 'extracellular region', 14, 'extracellular'), ('CHEBI_18243', 'dopamine', 45, 'dopamine'), ('CHEBI_23888', 'drug', 55, 'DA'), ('CHEBI_25212', 'metabolite', 67, 'metabolites'), ('CHEBI_63559', 'HBOA', 80, 'DOPAC'), ('CHEBI_17883', 'hydrogen chloride', 87, 'HVA'), ('GO_0036268', 'swimming', 120, 'swim'), ('UBERON_0002435', 'striatum', 143, 'striatum')]
PMC3749995	8/2013	S4-PMC3749995	['increased Extracellular Salt impeded Murine Kidney Development in vitro , but had little effect in vivo .']	N/A	N/A	[('GO_0005576', 'extracellular region', 10, 'extracellular'), ('CHEBI_24866', 'salt', 24, 'salt'), ('NCBITaxon_39107', 'Murinae', 37, 'murine'), ('GO_0001822', 'kidney development', 44, 'kidney development'), ('UBERON_0002113', 'kidney', 44, 'kidney')]
PMC3749995	8/2013	S285-PMC3749995	['supporting information\n\ncaption (supplementary-material): figure s1\n\nincreased Extracellular Salt has no effect onin vitrolung growth.a–r : representative images of Lungs (n\u200a=\u200a4–6 replicates) cultured for 3 days in media with varying osmolality, generated using Nacl, Mannitol or Urea, at concentrations indicated on y -axes.']	N/A	N/A	[('GO_0005576', 'extracellular region', 79, 'extracellular'), ('CHEBI_24866', 'salt', 93, 'salt'), ('UBERON_0002048', 'lung', 165, 'lungs'), ('CHEBI_26710', 'sodium chloride', 262, 'NaCl'), ('CHEBI_25169', 'mannoside', 268, 'mannitol'), ('CHEBI_16199', 'urea', 280, 'urea')]
PMC3789799	10/2013	S57-PMC3789799	['this mutation occurs within the Membrane proximal region of the Extracellular Domain of the receptor, which is important for ligand binding (figure 3c, upper panel ).']	N/A	N/A	[('GO_0016020', 'membrane', 32, 'membrane'), ('GO_0005576', 'extracellular region', 64, 'extracellular'), ('SO_0000417', 'polypeptide_domain', 78, 'domain')]
PMC3789799	10/2013	S69-PMC3789799	['Npr3 contains an Extracellular Domain (Ecd), Transmembrane (tm) Domain, and Cytoplasmic Domain (cd).']	N/A	N/A	[('PR_000011368', 'N-acetylneuraminate lyase', 0, 'NPR3'), ('GO_0005576', 'extracellular region', 17, 'extracellular'), ('SO_0000417', 'polypeptide_domain', 31, 'domain'), ('GO_0005793', 'endoplasmic reticulum-Golgi intermediate compartment', 39, 'ECD'), ('GO_0042651', 'thylakoid membrane', 45, 'transmembrane'), ('SO_0001077', 'transmembrane_polypeptide_region', 45, 'transmembrane'), ('SO_0000417', 'polypeptide_domain', 64, 'domain'), ('GO_0005737', 'cytoplasm', 76, 'cytoplasmic'), ('SO_0000417', 'polypeptide_domain', 88, 'domain')]
PMC4037119	5/2014	S123-PMC4037119	['the pathognomonic features of ad include (1) the buildup of Extracellular β protein (derived from cleavage of the Amyloid Precursor Protein (App) into diffuse plaques and (2) Intranuclear aggregation of hyperphosphorylated forms of the Microtubule and structural Tau protein into Neurofibrillary Tangles [92].']	N/A	N/A	[('GO_0005576', 'extracellular region', 60, 'extracellular'), ('CHEBI_60425', 'amyloid fibril', 114, 'amyloid'), ('PR_000004155', 'apolipoprotein E', 114, 'amyloid precursor protein'), ('PR_000004168', 'amyloid-beta precursor protein', 141, 'APP'), ('GO_0005622', 'intracellular anatomical structure', 175, 'intranuclear'), ('GO_0005874', 'microtubule', 236, 'microtubule'), ('PR_000010173', 'microtubule-associated protein tau', 263, 'tau'), ('GO_0097418', 'neurofibrillary tangle', 280, 'neurofibrillary tangles')]
PMC4061886	7/2013	S242-PMC4061886	['Extracellular field potentials were recorded by inserting a 125 μm stainless-steel recording electrode into the Hilus Of the Dg (3.5 mm anterior, 2.0 mm lateral to bregma; [59]) and a 125 μm monopolar stimulating electrode into the ipsilateral medial perforant path (7.4 mm anterior, 4.2 mm lateral to bregma; [59]).']	N/A	N/A	[('GO_0005576', 'extracellular region', 0, 'Extracellular'), ('UBERON_0004082', 'cerebellum vermis lobule VIII', 112, 'hilus of ... DG')]
PMC4090565	6/2014	S140-PMC4090565	['the Cd68, a widely used marker for Macrophages, is usually absent in normal Vessels; E-Selectin, a marker of Activated Endothelial Cell (Ec) and Cd31, a marker for Quiescent Ec, were found present in the Aortic Wall of iugr stillbirth.']	N/A	N/A	[('PR_000001309', 'CD70 molecule', 4, 'CD68'), ('CL_0000235', 'macrophage', 35, 'macrophages'), ('UBERON_0000055', 'vessel', 76, 'vessels'), ('PR_000001447', 'cadherin-1', 85, 'E-selectin'), ('CL_0002141', 'active chief cell of parathyroid gland', 109, 'activated endothelial cell'), ('UBERON_0001986', 'endothelium', 119, 'endothelial'), ('CL_0000504', 'enterochromaffin-like cell', 137, 'EC'), ('PR_000002060', 'lysosome-associated membrane glycoprotein 1', 145, 'CD31'), ('GO_0044838', 'cell quiescence', 164, 'quiescent'), ('CL_0000504', 'enterochromaffin-like cell', 174, 'EC'), ('GO_0005576', 'extracellular region', 174, 'EC'), ('UBERON_0004663', 'aorta wall', 204, 'aortic wall')]
