OBO_ID (LABEL):	GO_0019395 (fatty acid oxidation)

ARTICLE	ARTICLE DATE	SENTENCE NUM	SENTENCE	IGNORANCE CATEGORIES	NUM IGNORANCE CATEGORIES	OBO ID (LABEL)
PMC3001618	1/2011	S44-PMC3001618	['de Novo synthesis, Uptake Of Nefa released from Adipose Tissue Lipolysis, Uptake of dietary Tag, reduced Hepatic Fatty Acid Oxidation and reduced release of Tag in the form of very low-density lipoproteins.']	N/A	N/A	[('GO_0007567', 'parturition', 3, 'novo'), ('GO_0043652', 'engulfment of apoptotic cell', 19, 'uptake of NEFA ...'), ('UBERON_0001013', 'adipose tissue', 48, 'adipose tissue'), ('GO_0016042', 'lipid catabolic process', 63, 'lipolysis'), ('GO_0098657', 'import into cell', 74, 'uptake'), ('CHEBI_17855', 'triglyceride', 92, 'TAG'), ('UBERON_0002107', 'liver', 105, 'hepatic'), ('CHEBI_35366', 'fatty acid', 113, 'fatty acid'), ('GO_0019395', 'fatty acid oxidation', 113, 'fatty acid oxidation'), ('CHEBI_17855', 'triglyceride', 157, 'TAG')]
PMC3138750	7/2011	S155-PMC3138750	['ampk is targeting various Genes contributing to growth related signal cascades as well as fuel dependent pathways like Fatty Acid Oxidation or Steroid Synthesis[37],[38].']	N/A	N/A	[('SO_0000704', 'gene', 26, 'genes'), ('CHEBI_35366', 'fatty acid', 119, 'fatty acid'), ('GO_0019395', 'fatty acid oxidation', 119, 'fatty acid oxidation'), ('CHEBI_35341', 'steroid', 143, 'steroid'), ('GO_0006694', 'steroid biosynthetic process', 143, 'steroid synthesis')]
PMC3316748	10/2011	S31-PMC3316748	['Pparα is the key regulator of Fatty Acid Oxidation and thus is a regulator of energy expenditure (pyper et al.2010).']	N/A	N/A	[('PR_000013057', 'peroxisome proliferator-activated receptor delta', 0, 'PPARα'), ('CHEBI_35366', 'fatty acid', 30, 'fatty acid'), ('GO_0019395', 'fatty acid oxidation', 30, 'fatty acid oxidation')]
PMC3322122	4/2012	S125-PMC3322122	['Skeletal muscle is the main peripheral Tissue functioning in Fatty Acid Oxidation.']	N/A	N/A	[('UBERON_0004288', 'skeleton', 0, 'Skeletal'), ('UBERON_0000479', 'tissue', 39, 'tissue'), ('CHEBI_35366', 'fatty acid', 61, 'fatty acid'), ('GO_0019395', 'fatty acid oxidation', 61, 'fatty acid oxidation')]
PMC3403156	7/2012	S54-PMC3403156	['Superoxide Anions are generated by Plasmalemmal- and Mitochondrial-associated nadph oxidases, xanthine oxidase, Mitochondrial Respiration and by products of several Metabolic pathways, such as, Fatty Acid Oxidation [55].']	N/A	N/A	[('CHEBI_26836', 'sulfuric acid', 0, 'Superoxide anions'), ('GO_0005886', 'plasma membrane', 35, 'plasmalemmal'), ('GO_0005739', 'mitochondrion', 53, 'mitochondrial'), ('GO_0005739', 'mitochondrion', 112, 'mitochondrial'), ('GO_0045333', 'cellular respiration', 126, 'respiration'), ('GO_0008152', 'metabolic process', 165, 'metabolic'), ('CHEBI_35366', 'fatty acid', 194, 'fatty acid'), ('GO_0019395', 'fatty acid oxidation', 194, 'fatty acid oxidation')]
PMC3653849	5/2013	S84-PMC3653849	['elevated nadh/Nad ratio favors Free Radical Production[35], inhibits Tca Cycle and Fatty Acid Oxidation[36],[37], while increases the generation of Lactate for Hepatic Gluconeogenesis[38].']	N/A	N/A	[('GO_0036367', 'light adaption', 14, 'NAD'), ('CHEBI_26519', 'radical', 31, 'free radical'), ('GO_0071611', 'granulocyte colony-stimulating factor production', 31, 'free radical production'), ('GO_0006099', 'tricarboxylic acid cycle', 69, 'TCA cycle'), ('CHEBI_35366', 'fatty acid', 83, 'fatty acid'), ('GO_0019395', 'fatty acid oxidation', 83, 'fatty acid oxidation'), ('CHEBI_24996', 'lactate', 148, 'lactate'), ('GO_0007568', 'aging', 160, 'hepatic'), ('UBERON_0002107', 'liver', 160, 'hepatic'), ('GO_0006094', 'gluconeogenesis', 168, 'gluconeogenesis')]
PMC3674738	5/2013	S94-PMC3674738	['Fatty Acid Oxidation disorders\nsevere seizures can be a presenting sign of defects in Fatty Acid Beta-Oxidation, a biochemical process that produces alternatives source of Acetyl-Coa and Ketone bodies for energy.']	N/A	N/A	[('CHEBI_35366', 'fatty acid', 0, 'Fatty Acid'), ('GO_0019395', 'fatty acid oxidation', 0, 'Fatty Acid Oxidation'), ('CHEBI_35366', 'fatty acid', 86, 'fatty acid'), ('GO_0006635', 'fatty acid beta-oxidation', 86, 'fatty acid beta-oxidation'), ('CHEBI_46887', 'acetyl', 172, 'acetyl'), ('CHEBI_15346', 'coenzyme A', 179, 'CoA'), ('CHEBI_17087', 'ketone', 187, 'ketone')]
PMC3675032	6/2013	S8-PMC3675032	['except for Fatty Acid Oxidation Genes, these changes persisted into Adulthood.']	N/A	N/A	[('CHEBI_35366', 'fatty acid', 11, 'fatty acid'), ('GO_0019395', 'fatty acid oxidation', 11, 'fatty acid oxidation'), ('SO_0000704', 'gene', 32, 'genes'), ('UBERON_0000113', 'post-juvenile adult stage', 68, 'adulthood')]
PMC3675032	6/2013	S155-PMC3675032	['thus, in ld, the Hchf diet enhanced Expression of a range of Genes involved in Regulation Of Glucose Uptake, Insulin Signalling and Fatty Acid Oxidation: Insrβ, ( p\u200a=\u200a 0.06), Irs1 ( p\u200a=\u200a 0.02), Glut4 ( p\u200a=\u200a 0.02), Cpt1 ( p< 0.0001), Uncoupling Protein 3 ( Ucp3 , p\u200a=\u200a 0.07), and Peroxisome Proliferator-Activated Receptor Alpha ( Pparα , p\u200a=\u200a 0.04) (figure 2a).']	N/A	N/A	[('CHEBI_17883', 'hydrogen chloride', 17, 'HCHF'), ('GO_0010467', 'gene expression', 36, 'expression'), ('SO_0000704', 'gene', 61, 'genes'), ('GO_0046324', 'regulation of glucose import', 79, 'regulation of glucose uptake'), ('CHEBI_17234', 'glucose', 93, 'glucose'), ('GO_0031129', 'inductive cell-cell signaling', 109, 'insulin signalling'), ('PR_000045358', 'insulin family protein', 109, 'insulin'), ('CHEBI_35366', 'fatty acid', 132, 'fatty acid'), ('GO_0019395', 'fatty acid oxidation', 132, 'fatty acid oxidation'), ('PR_000009020', "Golgi-resident adenosine 3',5'-bisphosphate 3'-phosphatase", 154, 'INSRβ'), ('PR_000009158', 'inositol 1,4,5-trisphosphate receptor type 1', 175, 'IRS1'), ('PR_000015065', 'solute carrier family 2, facilitated glucose transporter member 3', 194, 'GLUT4'), ('PR_000005850', 'protein crumbs homolog 3', 214, 'CPT1'), ('PR_000017116', 'uroplakin-3b', 233, 'uncoupling protein 3'), ('PR_000017025', 'ubiquitin carboxyl-terminal hydrolase isozyme L3', 256, 'UCP3'), ('GO_0005777', 'peroxisome', 279, 'peroxisome'), ('PR_000013354', 'pregnancy-specific beta-1-glycoprotein 6', 279, 'peroxisome proliferator-activated receptor alpha'), ('PR_000013057', 'peroxisome proliferator-activated receptor delta', 330, 'PPARα')]
PMC3759332	9/2013	S117-PMC3759332	['there was no change in Expression of the Fatty Acid Oxidation Gene cg12891 ( Cpt1 ).']	N/A	N/A	[('GO_0010467', 'gene expression', 23, 'expression'), ('CHEBI_35366', 'fatty acid', 41, 'fatty acid'), ('GO_0019395', 'fatty acid oxidation', 41, 'fatty acid oxidation'), ('SO_0000704', 'gene', 62, 'gene'), ('PR_000005850', 'protein crumbs homolog 3', 77, 'CPT1')]
