OBO_ID (LABEL):	GO_0005856 (cytoskeleton)

ARTICLE	ARTICLE DATE	SENTENCE NUM	SENTENCE	IGNORANCE CATEGORIES	NUM IGNORANCE CATEGORIES	OBO ID (LABEL)
PMC2658734	4/2009	S62-PMC2658734	['caption (table-wrap): table\xa01\n\nvalidated and hypothetic Mirna targetsvalidated Mirna targets in type 2 diabetes and in the Endocrine systemmirnatargetfunctionreferencemir-375myotrophininhibition of Insulin secretion[69]mir-9onecut2 transcription factorinhibition of Glucose-stimulated Insulin Release[70]mir-192e-box repressorstgf-Beta-Induced Matrix Protein Collagen Col1A1 and -2[24]mir-143glut4, Hsl, Fatty Acid-Binding protein Ap2, Ppar-Μ2Adipocyte differentiation[49]hypothetic Mirna targets associated with type 2 diabetesmir-30 familyreceptor for advanced glycation end product, Immediate Early Response 3, Vimentin, Heat-Shock Protein-20Podocyte Apoptosis and Cytoskeletal structure[79,80]Mir-23Bhairy/Enhancer Of The Split Protein (Hes1)downstream target of activated Notch Signalling and Expressed in Nephron segments during development[81,84]mir-15, mir-16wnt and Β-Cateninnephron induction during Embryo Development[75,76]mir-7gy-boxnotch signalling[73,74]mir-4, mir-79Brd-boxmir-2, mir-11k-box\nBiogenesis Of Mirnas starts in the Nucleus (see figure3) where stretches of several kilobases long primary Mirnas (pri-Mirnas) are transcribed from the Genome, 3′- Polyadenylated [covalent Linkage Poly (a) tail of 3′ end of Mirna], 5′- capped [7-methyl guanylate (m7g) cap of 5′ end of Mirna].']	N/A	N/A	[('SO_0000276', 'miRNA', 56, 'miRNA'), ('SO_0000276', 'miRNA', 79, 'miRNA'), ('UBERON_0002049', 'vasculature', 123, 'endocrine'), ('PR_000045358', 'insulin family protein', 198, 'insulin'), ('CHEBI_17234', 'glucose', 266, 'glucose'), ('PR_000045358', 'insulin family protein', 285, 'insulin'), ('GO_0006260', 'DNA replication', 293, 'release'), ('PR_000004670', 'protein PTHB1', 330, '-beta-induced matrix protein collagen'), ('GO_0031012', 'extracellular matrix', 344, 'matrix'), ('PR_000003266', 'collagen type II alpha chain', 368, 'Col1a1'), ('PR_000010222', 'muscleblind-like protein 2', 380, '2'), ('PR_000008794', 'heat shock factor protein 5', 399, 'HSL'), ('CHEBI_35366', 'fatty acid', 404, 'fatty acid'), ('PR_000010000', 'lysozyme g-like protein 2', 414, '-binding'), ('PR_000004123', 'adenomatous polyposis coli protein 2', 431, 'aP2'), ('PR_000013031', 'periostin', 436, 'PPAR-μ2Adipocyte'), ('SO_0000276', 'miRNA', 483, 'miRNA'), ('PR_000000035', 'BMP receptor type-1A', 531, '-30'), ('PR_000008890', 'isocitrate dehydrogenase [NAD] subunit beta, mitochondrial', 586, 'immediate early response 3'), ('PR_000017283', 'vitamin D3 receptor', 614, 'vimentin'), ('PR_000005163', 'CD2-associated protein', 624, 'heat-shock protein-20Podocyte'), ('GO_0006915', 'apoptotic process', 654, 'apoptosis'), ('GO_0005856', 'cytoskeleton', 668, 'cytoskeletal'), ('PR_000002103', 'sodium channel protein type 8 subunit alpha', 697, 'miR-23bHairy'), ('PR_000006890', 'enhancer of mRNA-decapping protein 3', 710, 'enhancer of the split protein'), ('SO_0000165', 'enhancer', 710, 'enhancer'), ('PR_000008474', 'hematopoietic lineage cell-specific protein', 741, 'Hes1'), ('GO_0038189', 'neuropilin signaling pathway', 777, 'Notch signalling'), ('GO_0010467', 'gene expression', 798, 'expressed'), ('UBERON_0001285', 'nephron', 811, 'nephron'), ('PR_000002198', 'catenin beta-1', 875, 'β-cateninNephron'), ('GO_0009790', 'embryo development', 909, 'embryo development'), ('UBERON_0000922', 'embryo', 909, 'embryo'), ('PR_000011040', 'nuclear receptor coactivator 1', 979, '79Brd'), ('PR_000010222', 'muscleblind-like protein 2', 992, '2'), ('GO_0070277', 'iodide oxidation', 1007, 'Biogenesis of miRNAs'), ('SO_0000276', 'miRNA', 1021, 'miRNAs'), ('GO_0005634', 'nucleus', 1042, 'nucleus'), ('SO_0000276', 'miRNA', 1114, 'miRNAs'), ('SO_0000276', 'miRNA', 1126, 'miRNAs'), ('SO_0001026', 'genome', 1159, 'genome'), ('GO_0043651', 'linoleic acid metabolic process', 1171, 'polyadenylated'), ('SO_0000987', 'linear', 1196, 'linkage'), ('SO_0000610', 'polyA_sequence', 1204, 'poly'), ('SO_0000276', 'miRNA', 1231, 'miRNA'), ('SO_0000276', 'miRNA', 1293, 'miRNA')]
PMC2888576	6/2010	S166-PMC2888576	['thirteen abundantly Expressed Genes selected from the complete list of 53 Genes (supplementaltable s1) were associated with the Cytoskeleton, e. g. Tubulin, Vimentin (seefig.']	N/A	N/A	[('GO_0010467', 'gene expression', 20, 'expressed'), ('SO_0000704', 'gene', 30, 'genes'), ('SO_0000704', 'gene', 74, 'genes'), ('GO_0005856', 'cytoskeleton', 128, 'cytoskeleton'), ('PR_000028799', 'tubulin', 148, 'tubulin'), ('PR_000017283', 'vitamin D3 receptor', 157, 'vimentin')]
PMC3322122	4/2012	S50-PMC3322122	['of Genes involvedgenes involved in pathway94 dpcactin Cytoskeleton signalingup1.02*e-27Acta1, Cdc42, Msn, Rdx, Ssh2, Ttn, Vclg1/s checkpoint Regulationup2.48*e-23cdk6, E2F2, Hdac6Cyclin and Cell Cycle Regulationup1.19*e-24cdk6, E2F2, Hdac6, Ppp2R1Aorganisation of filamentsup1.53*e-48col1a1, Col1A2, Col5A1, lox, Msn, Nck2, rdx, Rhob1 dpnorganisation of filamentsup1.03*e-710akap2, Col1A1, Col1A2, Col5A1, Col5A2, Dcn, Fn1, lox, P4Ha1, Serpinh128 dpn-----188 dpn-----\nup and down indicate higher and lower abundance in hp compared to ap, respectively.']	N/A	N/A	[('SO_0000704', 'gene', 3, 'genes'), ('GO_0005856', 'cytoskeleton', 54, 'cytoskeleton'), ('PR_000010090', 'protein MAK10', 85, '27ACTA1'), ('PR_000005255', 'cyclin-dependent kinase 2-associated protein 2', 94, 'CDC42'), ('PR_000010718', 'metal-response element-binding transcription factor 2', 101, 'MSN'), ('PR_000013890', 'arginine-glutamic acid dipeptide repeats protein', 106, 'RDX'), ('PR_000015693', 'suppressor of tumorigenicity 7 protein', 111, 'SSH2'), ('PR_000016850', 'tyrosine-protein kinase TXK', 117, 'TTN'), ('PR_000017279', 'testis-specific basic protein Y 1', 122, 'VCLG1'), ('PR_000013990', 'rhophilin-1', 141, 'regulationup2'), ('PR_000006853', 'transcription factor E2F2', 168, 'E2F2'), ('PR_000008453', 'hepatitis A virus cellular receptor 1', 174, 'HDAC6Cyclin'), ('GO_0070370', 'cellular heat acclimation', 190, 'cell cycle regulationup1'), ('PR_000006853', 'transcription factor E2F2', 228, 'E2F2'), ('PR_000008488', 'histone deacetylase 9', 234, 'HDAC6'), ('PR_000013433', 'parathyroid hormone-related protein', 241, 'PPP2R1AOrganisation'), ('PR_000003266', 'collagen type II alpha chain', 292, 'COL1A2'), ('PR_000003266', 'collagen type II alpha chain', 300, 'COL5A1'), ('PR_000010718', 'metal-response element-binding transcription factor 2', 313, 'MSN'), ('PR_000011040', 'nuclear receptor coactivator 1', 318, 'NCK2'), ('PR_000013939', 'Ral-GDS-related protein', 329, 'RHOB1'), ('PR_000003266', 'collagen type II alpha chain', 382, 'COL1A1'), ('PR_000003266', 'collagen type II alpha chain', 390, 'COL1A2'), ('PR_000003266', 'collagen type II alpha chain', 398, 'COL5A1'), ('PR_000005703', 'collagen alpha-1(XIX) chain', 406, 'COL5A2'), ('PR_000006317', 'mRNA-decapping enzyme 1A', 414, 'DCN'), ('PR_000007581', 'fibronectin', 419, 'FN1'), ('PR_000012190', 'P2X purinoceptor 3', 429, 'P4HA1'), ('PR_000014660', 'septin-8', 436, 'SERPINH128')]
PMC3482177	10/2012	S163-PMC3482177	['a number of chaperone proteins that were down-regulated following exposure to a Prenatal fed diet are involved in Folding of Cytoskeletal components (chaperonin) and other targets of interest such as P53 (Nucleophosmin).']	N/A	N/A	[('GO_0007565', 'female pregnancy', 80, 'prenatal'), ('GO_0006457', 'protein folding', 114, 'folding'), ('GO_0005856', 'cytoskeleton', 125, 'cytoskeletal'), ('PR_000003035', 'cellular tumor antigen p53', 200, 'p53'), ('PR_000011509', 'nuclear pore complex protein Nup155', 205, 'nucleophosmin')]
PMC3781185	7/2013	S46-PMC3781185	['739-47)\nTensin3 is a Cytoskeletal Regulatory protein that inhibits Cell Motility.']	N/A	N/A	[('PR_000016293', 'protein-glutamine gamma-glutamyltransferase 2', 8, 'Tensin3'), ('GO_0005856', 'cytoskeleton', 21, 'cytoskeletal'), ('GO_0065007', 'biological regulation', 34, 'regulatory'), ('GO_0048870', 'cell motility', 67, 'cell motility')]
PMC4258799	11/2014	S58-PMC4258799	['in the Oocyte, Ros levels when present in excess, can disrupt the Oocyte Cytoskeleton, alter Microtubule function, cause chromosomal scattering and aneuploidy [5].']	N/A	N/A	[('CL_0000023', 'oocyte', 7, 'oocyte'), ('CHEBI_8756', 'RNA (poly(A))', 15, 'ROS'), ('CL_0000023', 'oocyte', 66, 'oocyte'), ('GO_0005856', 'cytoskeleton', 73, 'cytoskeleton'), ('GO_0005874', 'microtubule', 93, 'microtubule')]
PMC4258799	11/2014	S133-PMC4258799	['both 0.3\xa0mg/ml and 0.6\xa0mg/ml\xa0L-Carnitine reduced the blocking effect of Actinomycin-D, Hydrogen Peroxide or tumor Necrosis Factor Alpha and reduced the level of dna damage\n\nph and temperature\nIntracellular Homeostasis is highly susceptible to changes in ph (most occur within a ph of 6 to 8), especially key processes such as Protein Synthesis, Mitochondrial function, Cytoskeletal Regulation and Cellular Metabolism [68].']	N/A	N/A	[('CHEBI_16533', 'L-tryptophanamide', 29, 'L-carnitine'), ('CHEBI_28618', '1,4-dichlorobenzene', 72, 'actinomycin-D'), ('CHEBI_16240', 'hydrogen peroxide', 87, 'hydrogen peroxide'), ('PR_000011193', 'ephexin-1', 114, 'necrosis factor alpha'), ('GO_0005622', 'intracellular anatomical structure', 192, 'Intracellular'), ('GO_0071836', 'nectar secretion', 192, 'Intracellular homeostasis'), ('GO_0006412', 'translation', 326, 'protein synthesis'), ('GO_0005739', 'mitochondrion', 345, 'mitochondrial'), ('GO_0005856', 'cytoskeleton', 369, 'cytoskeletal'), ('GO_0065007', 'biological regulation', 382, 'regulation'), ('GO_0044237', 'cellular metabolic process', 397, 'cellular metabolism')]
PMC4595656	10/2015	S102-PMC4595656	['there was a concurrent 16-fold increase in levels of Bcl2, a protein marker of Cell Differentiation, and Nf-L, one of the Neurofilaments involved in maintenance and remodeling of the Neuronal Cytoskeleton.']	N/A	N/A	[('PR_000004689', 'B-cell lymphoma/leukemia 10', 53, 'Bcl2'), ('GO_0030154', 'cell differentiation', 79, 'cell differentiation'), ('GO_0005883', 'neurofilament', 105, 'NF'), ('PR_000011111', 'N-terminal EF-hand calcium-binding protein 3', 105, 'NF-L'), ('GO_0005883', 'neurofilament', 122, 'neurofilaments'), ('CL_0000540', 'neuron', 183, 'neuronal'), ('GO_0005856', 'cytoskeleton', 192, 'cytoskeleton')]
PMC4806285	3/2016	S75-PMC4806285	['impact of stress and gc on neurodegenerative mechanisms of ad\nat the molecular level, ad pathology is characterized by Amyloid Beta (A Β ) that forms deposits (senile plaques) and hyperphosphorylated forms of the Cytoskeletal protein Tau that aggregate into Neurofibrillary Tangles (Nft) [69–71].']	N/A	N/A	[('CHEBI_60425', 'amyloid fibril', 119, 'amyloid'), ('PR_000003905', 'aldo-keto reductase family 1 member C3', 119, 'amyloid beta'), ('PR_000004155', 'apolipoprotein E', 133, 'A β'), ('GO_0005856', 'cytoskeleton', 213, 'cytoskeletal'), ('PR_000010173', 'microtubule-associated protein tau', 234, 'Tau'), ('GO_0097418', 'neurofibrillary tangle', 258, 'neurofibrillary tangles'), ('GO_0005883', 'neurofilament', 283, 'NFT')]
PMC4829879	2/2016	S107-PMC4829879	['results were normalized to protein content of Tissue homogenate, as determined by precision red assay (Cytoskeleton, denver, co).']	N/A	N/A	[('UBERON_0000479', 'tissue', 46, 'tissue'), ('GO_0005856', 'cytoskeleton', 103, 'Cytoskeleton')]
