OBO_ID (LABEL):	CL_0000066 (epithelial cell)

ARTICLE	ARTICLE DATE	SENTENCE NUM	SENTENCE	IGNORANCE CATEGORIES	NUM IGNORANCE CATEGORIES	OBO ID (LABEL)
PMC2727050	8/2009	S143-PMC2727050	['smears were then visualised under a light microscope and digital images captured, which were re-assessed for the proportion of three cell types: Epithelial Cells, cornified cells, and Leukocytes.']	N/A	N/A	[('CL_0000066', 'epithelial cell', 145, 'epithelial cells'), ('UBERON_0000483', 'epithelium', 145, 'epithelial'), ('CL_0000738', 'leukocyte', 184, 'leukocytes')]
PMC2996405	11/2010	S166-PMC2996405	['the largest part of Vitamin D related Genes in our list is made by Genes differentially Expressed in Epithelial Cells after treatment with the biological active form of Vitamin D [56].']	N/A	N/A	[('CHEBI_27300', 'vitamin D', 20, 'vitamin D'), ('SO_0000704', 'gene', 38, 'genes'), ('SO_0000704', 'gene', 67, 'genes'), ('GO_0010467', 'gene expression', 88, 'expressed'), ('CL_0000066', 'epithelial cell', 101, 'epithelial cells'), ('UBERON_0000483', 'epithelium', 101, 'epithelial'), ('CHEBI_27300', 'vitamin D', 169, 'vitamin D')]
PMC3104165	6/2011	S66-PMC3104165	['the proportional score reflected the number of Nuclear Erα and Pr positive Epithelial Cells in the Layers Of the Uteri.']	N/A	N/A	[('GO_0005634', 'nucleus', 47, 'nuclear'), ('PR_000007120', 'ephrin type-A receptor 1', 55, 'ERα'), ('PR_000001904', 'platelet endothelial cell adhesion molecule', 63, 'PR'), ('CL_0000066', 'epithelial cell', 75, 'epithelial cells'), ('UBERON_0000483', 'epithelium', 75, 'epithelial'), ('UBERON_0002171', 'lower lobe of right lung', 99, 'layers of ... uteri')]
PMC3104165	6/2011	S74-PMC3104165	['Luminal Epithelial Cell height was significantly increased in both t. pratense and Esteradiol treated Animals compared to control Animals (table 2) and Endometrium volumes were significantly increased in both t. pratense and Estradiol groups as well (table 3).']	N/A	N/A	[('UBERON_0001982', 'capillary', 0, 'Luminal'), ('CL_0000066', 'epithelial cell', 8, 'epithelial cell'), ('UBERON_0000483', 'epithelium', 8, 'epithelial'), ('CHEBI_23965', 'estradiol', 83, 'esteradiol'), ('NCBITaxon_33208', 'Metazoa', 102, 'animals'), ('NCBITaxon_33208', 'Metazoa', 130, 'animals'), ('UBERON_0001852', 'endolymph', 152, 'endometrium'), ('CHEBI_23965', 'estradiol', 225, 'estradiol')]
PMC3104165	6/2011	S75-PMC3104165	['Erα and Pr immunostaining\nErα and Pr positive Nuclei were localized in the Epithelial, Stromal, and Muscular Cells Of the Uteri (fig.']	N/A	N/A	[('PR_000007120', 'ephrin type-A receptor 1', 0, 'ERα'), ('PR_000001904', 'platelet endothelial cell adhesion molecule', 8, 'PR'), ('PR_000007120', 'ephrin type-A receptor 1', 26, 'ERα'), ('PR_000001904', 'platelet endothelial cell adhesion molecule', 34, 'PR'), ('GO_0005634', 'nucleus', 46, 'nuclei'), ('CL_0000066', 'epithelial cell', 75, 'epithelial ...'), ('UBERON_0000483', 'epithelium', 75, 'epithelial'), ('CL_0000895', 'naive thymus-derived CD4-positive, alpha-beta T cell', 87, 'stromal ...'), ('UBERON_0003891', 'stroma', 87, 'stromal'), ('CL_0002181', 'mucus neck cell of gastric gland', 100, 'muscular cells of ... uteri'), ('UBERON_0000995', 'uterus', 122, 'uteri')]
PMC3104165	6/2011	S112-PMC3104165	['furthermore, the Luminal Epithelial Cell height increased in both t. pratense and Estradiol treated groups.']	N/A	N/A	[('CL_0000380', 'thecogen cell', 17, 'luminal'), ('CL_0000066', 'epithelial cell', 25, 'epithelial cell'), ('UBERON_0000483', 'epithelium', 25, 'epithelial'), ('CHEBI_23965', 'estradiol', 82, 'estradiol')]
PMC3728489	7/2013	S70-PMC3728489	['following positive selection, Thymocytes undergo negative selection, in which specialized Epithelial Cells and Thymic Antigen-presenting cells expose a broad range of self-peptides to t-cells.']	N/A	N/A	[('CL_0000893', 'thymocyte', 30, 'thymocytes'), ('CL_0000066', 'epithelial cell', 90, 'epithelial cells'), ('UBERON_0000483', 'epithelium', 90, 'epithelial'), ('UBERON_0002370', 'thymus', 111, 'thymic'), ('CHEBI_59132', 'antigen', 118, 'antigen')]
PMC3773919	9/2013	S187-PMC3773919	['a family of pattern-recognition receptors such as tlrs on Gut Lymphoid and Epithelial Cells mediates Innate Immune Responses to bacterial molecular patterns and, thereby, orchestrates acquired Immunity.']	N/A	N/A	[('CL_0000300', 'gamete', 58, 'gut lymphoid ...'), ('UBERON_0007614', 'extensor digiti minimi muscle', 58, 'gut lymphoid'), ('CL_0000066', 'epithelial cell', 75, 'epithelial cells'), ('UBERON_0000483', 'epithelium', 75, 'epithelial'), ('GO_0044419', 'biological process involved in interspecies interaction between organisms', 101, 'innate immune responses'), ('UBERON_0002405', 'immune system', 108, 'immune'), ('GO_0007566', 'embryo implantation', 193, 'immunity')]
PMC3816674	12/2012	S211-PMC3816674	['Epithelial Cells are more flexible for reprogramming because they have already acquired some of the characteristics of Pluripotent cells [96].']	N/A	N/A	[('CL_0000066', 'epithelial cell', 0, 'Epithelial cells'), ('UBERON_0000483', 'epithelium', 0, 'Epithelial'), ('CL_0002311', 'mammotroph', 119, 'pluripotent')]
PMC4053091	4/2014	S47-PMC4053091	['Ductal Branching Morphogenesis begins on Gestational day 16 when Epithelial Cells from the Mammary Bud Grow down into the Mesenchyme and the Mammary Fat Pad.']	N/A	N/A	[('GO_0006289', 'nucleotide-excision repair', 0, 'Ductal'), ('UBERON_0001562', 'digastric muscle group', 0, 'Ductal'), ('GO_0001763', 'morphogenesis of a branching structure', 7, 'branching morphogenesis'), ('GO_0007565', 'female pregnancy', 41, 'gestational'), ('CL_0000066', 'epithelial cell', 65, 'epithelial cells'), ('UBERON_0000483', 'epithelium', 65, 'epithelial'), ('UBERON_0005333', 'mammary bud', 91, 'mammary bud'), ('GO_0040007', 'growth', 103, 'grow'), ('UBERON_0003104', 'mesenchyme', 122, 'mesenchyme'), ('UBERON_0012282', 'mammary fat pad', 141, 'mammary fat pad')]
