OBO_ID (LABEL):	UBERON_0002046 (thyroid gland)

ARTICLE	ARTICLE DATE	SENTENCE NUM	SENTENCE	IGNORANCE CATEGORIES	NUM IGNORANCE CATEGORIES	OBO ID (LABEL)
PMC1247491	8/2004	S1-PMC1247491	['the fetus is wholly dependent on the maternal Thyroid during the first 10–20 weeks of Gestation.']	N/A	N/A	[('UBERON_0002046', 'thyroid gland', 46, 'thyroid'), ('GO_0007565', 'female pregnancy', 86, 'gestation')]
PMC1247491	8/2004	S4-PMC1247491	['these and other topics were discussed by scientists at a january 2004 symposium cosponsored by the centers for disease control and prevention, the national center on Birth defects and developmental disabilities, and the american Thyroid association (ata).']	N/A	N/A	[('GO_0007567', 'parturition', 166, 'Birth'), ('UBERON_0002046', 'thyroid gland', 229, 'Thyroid')]
PMC1247491	8/2004	S5-PMC1247491	['early maternal Thyroidal insufficiency, or emti, is a failure of the maternal Thyroid to provide an adequate supply of T4In early Pregnancy.']	N/A	N/A	[('UBERON_0002046', 'thyroid gland', 15, 'thyroidal'), ('UBERON_0002046', 'thyroid gland', 78, 'thyroid'), ('PR_000016879', 'TYRO protein tyrosine kinase-binding protein', 119, 'T4in'), ('GO_0007565', 'female pregnancy', 130, 'pregnancy')]
PMC1247491	8/2004	S18-PMC1247491	['an experimental group will have t4and the complementary Thyroid-stimulating hormone (tsh) measured and thryoxine treatment applied if necessary, while the control mothers will remain untested until after their babies are Delivered.']	N/A	N/A	[('UBERON_0002046', 'thyroid gland', 56, 'thyroid'), ('GO_0007567', 'parturition', 221, 'delivered')]
PMC1764147	12/2006	S0-PMC1764147	['Urinary Perchlorate and Thyroid Hormone levels in Adolescent and Adult men and women living in the united states\n\nabstract\n\nbackground\nperchlorate is commonly found in the environment and known to inhibit Thyroid function at high doses.']	N/A	N/A	[('UBERON_0001088', 'urine', 0, 'Urinary'), ('CHEBI_49706', 'perchlorate', 8, 'Perchlorate'), ('CHEBI_60311', 'thyroid hormone', 24, 'Thyroid Hormone'), ('GO_0007525', 'somatic muscle development', 50, 'Adolescent'), ('UBERON_0007023', 'adult organism', 65, 'Adult'), ('UBERON_0002046', 'thyroid gland', 205, 'thyroid')]
PMC1764147	12/2006	S76-PMC1764147	['of these 1,226 women, 91 were excluded from analysis because they reported a history of Thyroid disease or current use of Thyroid Medications, leaving 1,135 women.']	N/A	N/A	[('UBERON_0002046', 'thyroid gland', 88, 'thyroid'), ('UBERON_0002046', 'thyroid gland', 122, 'thyroid'), ('CHEBI_25441', 'mycothiols', 130, 'medications')]
PMC1764147	12/2006	S96-PMC1764147	['Serum Albumin accounts for 15–20% of t4binding, with Thyroid Binding Protein and Prealbumin (not measured in nhanes) accounting for the remaining percentage (robbins 2000).']	N/A	N/A	[('UBERON_0001977', 'blood serum', 0, 'Serum'), ('PR_000005908', 'alpha-crystallin B chain', 6, 'albumin'), ('PR_000016588', 'nucleoprotein TPR', 53, 'thyroid binding protein'), ('UBERON_0002046', 'thyroid gland', 53, 'thyroid'), ('PR_000005267', 'cyclin-dependent kinase 9', 81, 'prealbumin')]
PMC1764147	12/2006	S101-PMC1764147	['as noted above, women taking medication containing Thyroid hormone (e.g., Levothyroxine) or Antithyroid Drugs (e.g., Methimazole or Propylthiouracil) were excluded.']	N/A	N/A	[('UBERON_0002046', 'thyroid gland', 51, 'thyroid'), ('CHEBI_6437', 'levetiracetam', 74, 'levothyroxine'), ('CHEBI_35820', 'antiprotozoal drug', 92, 'antithyroid drugs'), ('CHEBI_50673', 'methimazole', 117, 'methimazole'), ('CHEBI_8474', 'propane-2-thiol', 132, 'propylthiouracil')]
PMC1764147	12/2006	S193-PMC1764147	['both Estrogen use and Pregnancy raise Estrogen levels, increase Thyroid binding proteins, and increase Serum t4concentrations (glinoer 1997).']	N/A	N/A	[('CHEBI_50114', 'estrogen', 5, 'estrogen'), ('GO_0007565', 'female pregnancy', 22, 'pregnancy'), ('CHEBI_50114', 'estrogen', 38, 'estrogen'), ('UBERON_0002046', 'thyroid gland', 64, 'thyroid'), ('UBERON_0001977', 'blood serum', 103, 'serum')]
PMC2685772	4/2009	S43-PMC2685772	['the 226 women were healthy and had no history of hypertension, diabetes or Thyroid problems.']	N/A	N/A	[('UBERON_0002046', 'thyroid gland', 75, 'thyroid')]
PMC2704503	6/2007	S38-PMC2704503	['additional studies included: westergren Erythrocyte sedimentation rate (esr) = 62 mm/hour (hr); normal Thyroid function panel; protein c = 175 (normal range: 60–140); activated partial thromboplastin time = 23.7 seconds, and an equivocal lyme screen.']	N/A	N/A	[('CL_0000232', 'erythrocyte', 40, 'erythrocyte'), ('UBERON_0002046', 'thyroid gland', 103, 'thyroid')]
