PMCID	SUBJECT_SCOPE_ID	S_START	S_END	SUBJECT_SCOPE	CONCEPT	IGNORANCE TYPE	C_START	C_END	CONCEPT_MENTION_ID
BMJ_2012_Aug_30_345_e5605	BMJ_2012_Aug_30_345_e5605_0	[0]	[236]	['Low glycaemic index diet in pregnancy to prevent macrosomia (ROLO study): randomised control trial\n\nAbstract\nObjective To determine if a low glycaemic index diet in pregnancy could reduce the incidence of macrosomia in an at risk group.']	To determine	QUESTION_ANSWERED_BY_THIS_WORK	[119]	[131]	BMJ_2012_Aug_30_345_e5605_T131
BMJ_2012_Aug_30_345_e5605	BMJ_2012_Aug_30_345_e5605_0	[0]	[236]	['Low glycaemic index diet in pregnancy to prevent macrosomia (ROLO study): randomised control trial\n\nAbstract\nObjective To determine if a low glycaemic index diet in pregnancy could reduce the incidence of macrosomia in an at risk group.']	if	ALTERNATIVE_OPTIONS_CONTROVERSY	[132]	[134]	BMJ_2012_Aug_30_345_e5605_T118
BMJ_2012_Aug_30_345_e5605	BMJ_2012_Aug_30_345_e5605_0	[0]	[236]	['Low glycaemic index diet in pregnancy to prevent macrosomia (ROLO study): randomised control trial\n\nAbstract\nObjective To determine if a low glycaemic index diet in pregnancy could reduce the incidence of macrosomia in an at risk group.']	at	IMPORTANT_CONSIDERATION	[222]	[224]	BMJ_2012_Aug_30_345_e5605_T95
BMJ_2012_Aug_30_345_e5605	BMJ_2012_Aug_30_345_e5605_10	[1327]	[1483]	['Conclusion A low glycaemic index diet in pregnancy did not reduce the incidence of large for gestational age infants in a group at risk of fetal macrosomia.']	at risk	IMPORTANT_CONSIDERATION	[1455]	[1462]	BMJ_2012_Aug_30_345_e5605_T96
BMJ_2012_Aug_30_345_e5605	BMJ_2012_Aug_30_345_e5605_11	[1484]	[1596]	['It did, however, have a significant positive effect on gestational weight gain and maternal glucose intolerance.']	effect	SUPERFICIAL_RELATIONSHIP	[1529]	[1535]	BMJ_2012_Aug_30_345_e5605_T70
BMJ_2012_Aug_30_345_e5605	BMJ_2012_Aug_30_345_e5605_13	[1659]	[3104]	['Introduction\nLarge for gestational age or macrosomic infants are predisposed to a variety of adverse obstetric and neonatal outcomes, and delivery of a large infant significantly increases the risk of birth complications for the mother.12In the long term, infants at the highest end of the distribution for weight or body mass index are more likely to be obese in childhood, adolescence, and early adulthood than are other infants,3and they are at greater risk of cardiovascular and metabolic complications later in life.45\nSeveral factors influence birth weight, including maternal age, parity, ethnicity, and previous delivery of a large for gestational age infant.6Both maternal weight and gestational weight gain exert a significant influence on birth weight.789Increased maternal body mass index confers an elevated risk of delivering a heavier infant,10and evidence supports a strong associations between excessive weight gain and an increased birth weight.1112\nGlucose is the main energy substrate for fetal growth.13Birth weights in infants of mothers with diabetes are increased; up to 35% are above the 95th centile.14Moreover, a strong, continuous association has been shown between maternal glucose concentrations below those diagnostic of diabetes and the incidence of macrosomia and its inherent complications.15Maternal diet, and particularly the type and content of carbohydrate, influences maternal blood glucose concentrations.']	likely	PROBABLE_UNDERSTANDING	[2001]	[2007]	BMJ_2012_Aug_30_345_e5605_T62
BMJ_2012_Aug_30_345_e5605	BMJ_2012_Aug_30_345_e5605_13	[1659]	[3104]	['Introduction\nLarge for gestational age or macrosomic infants are predisposed to a variety of adverse obstetric and neonatal outcomes, and delivery of a large infant significantly increases the risk of birth complications for the mother.12In the long term, infants at the highest end of the distribution for weight or body mass index are more likely to be obese in childhood, adolescence, and early adulthood than are other infants,3and they are at greater risk of cardiovascular and metabolic complications later in life.45\nSeveral factors influence birth weight, including maternal age, parity, ethnicity, and previous delivery of a large for gestational age infant.6Both maternal weight and gestational weight gain exert a significant influence on birth weight.789Increased maternal body mass index confers an elevated risk of delivering a heavier infant,10and evidence supports a strong associations between excessive weight gain and an increased birth weight.1112\nGlucose is the main energy substrate for fetal growth.13Birth weights in infants of mothers with diabetes are increased; up to 35% are above the 95th centile.14Moreover, a strong, continuous association has been shown between maternal glucose concentrations below those diagnostic of diabetes and the incidence of macrosomia and its inherent complications.15Maternal diet, and particularly the type and content of carbohydrate, influences maternal blood glucose concentrations.']	other	ALTERNATIVE_OPTIONS_CONTROVERSY	[2076]	[2081]	BMJ_2012_Aug_30_345_e5605_T119
BMJ_2012_Aug_30_345_e5605	BMJ_2012_Aug_30_345_e5605_13	[1659]	[3104]	['Introduction\nLarge for gestational age or macrosomic infants are predisposed to a variety of adverse obstetric and neonatal outcomes, and delivery of a large infant significantly increases the risk of birth complications for the mother.12In the long term, infants at the highest end of the distribution for weight or body mass index are more likely to be obese in childhood, adolescence, and early adulthood than are other infants,3and they are at greater risk of cardiovascular and metabolic complications later in life.45\nSeveral factors influence birth weight, including maternal age, parity, ethnicity, and previous delivery of a large for gestational age infant.6Both maternal weight and gestational weight gain exert a significant influence on birth weight.789Increased maternal body mass index confers an elevated risk of delivering a heavier infant,10and evidence supports a strong associations between excessive weight gain and an increased birth weight.1112\nGlucose is the main energy substrate for fetal growth.13Birth weights in infants of mothers with diabetes are increased; up to 35% are above the 95th centile.14Moreover, a strong, continuous association has been shown between maternal glucose concentrations below those diagnostic of diabetes and the incidence of macrosomia and its inherent complications.15Maternal diet, and particularly the type and content of carbohydrate, influences maternal blood glucose concentrations.']	risk	IMPORTANT_CONSIDERATION	[2115]	[2119]	BMJ_2012_Aug_30_345_e5605_T97
BMJ_2012_Aug_30_345_e5605	BMJ_2012_Aug_30_345_e5605_13	[1659]	[3104]	['Introduction\nLarge for gestational age or macrosomic infants are predisposed to a variety of adverse obstetric and neonatal outcomes, and delivery of a large infant significantly increases the risk of birth complications for the mother.12In the long term, infants at the highest end of the distribution for weight or body mass index are more likely to be obese in childhood, adolescence, and early adulthood than are other infants,3and they are at greater risk of cardiovascular and metabolic complications later in life.45\nSeveral factors influence birth weight, including maternal age, parity, ethnicity, and previous delivery of a large for gestational age infant.6Both maternal weight and gestational weight gain exert a significant influence on birth weight.789Increased maternal body mass index confers an elevated risk of delivering a heavier infant,10and evidence supports a strong associations between excessive weight gain and an increased birth weight.1112\nGlucose is the main energy substrate for fetal growth.13Birth weights in infants of mothers with diabetes are increased; up to 35% are above the 95th centile.14Moreover, a strong, continuous association has been shown between maternal glucose concentrations below those diagnostic of diabetes and the incidence of macrosomia and its inherent complications.15Maternal diet, and particularly the type and content of carbohydrate, influences maternal blood glucose concentrations.']	complications	IMPORTANT_CONSIDERATION	[2152]	[2165]	BMJ_2012_Aug_30_345_e5605_T98
BMJ_2012_Aug_30_345_e5605	BMJ_2012_Aug_30_345_e5605_13	[1659]	[3104]	['Introduction\nLarge for gestational age or macrosomic infants are predisposed to a variety of adverse obstetric and neonatal outcomes, and delivery of a large infant significantly increases the risk of birth complications for the mother.12In the long term, infants at the highest end of the distribution for weight or body mass index are more likely to be obese in childhood, adolescence, and early adulthood than are other infants,3and they are at greater risk of cardiovascular and metabolic complications later in life.45\nSeveral factors influence birth weight, including maternal age, parity, ethnicity, and previous delivery of a large for gestational age infant.6Both maternal weight and gestational weight gain exert a significant influence on birth weight.789Increased maternal body mass index confers an elevated risk of delivering a heavier infant,10and evidence supports a strong associations between excessive weight gain and an increased birth weight.1112\nGlucose is the main energy substrate for fetal growth.13Birth weights in infants of mothers with diabetes are increased; up to 35% are above the 95th centile.14Moreover, a strong, continuous association has been shown between maternal glucose concentrations below those diagnostic of diabetes and the incidence of macrosomia and its inherent complications.15Maternal diet, and particularly the type and content of carbohydrate, influences maternal blood glucose concentrations.']	factors	SUPERFICIAL_RELATIONSHIP	[2191]	[2198]	BMJ_2012_Aug_30_345_e5605_T71
