PMCID	SUBJECT_SCOPE_ID	S_START	S_END	SUBJECT_SCOPE	CONCEPT	IGNORANCE TYPE	C_START	C_END	CONCEPT_MENTION_ID
BMJ_2010_Apr_29_340_c1640	BMJ_2010_Apr_29_340_c1640_0	[0]	[262]	['Low maternal exposure to ultraviolet radiation in pregnancy, month of birth, and risk of multiple sclerosis in offspring: longitudinal analysis\n\nAbstract\nObjectives To investigate the distribution of month of birth in people with multiple sclerosis in Australia.']	To investigate	QUESTION_ANSWERED_BY_THIS_WORK	[165]	[179]	BMJ_2010_Apr_29_340_c1640_T265
BMJ_2010_Apr_29_340_c1640	BMJ_2010_Apr_29_340_c1640_1	[263]	[499]	['To use the large regional and seasonal variation in ambient ultraviolet radiation in Australia to explore the association between exposure to ultraviolet radiation during pregnancy and subsequent risk of multiple sclerosis in offspring.']	association	SUPERFICIAL_RELATIONSHIP	[373]	[384]	BMJ_2010_Apr_29_340_c1640_T126
BMJ_2010_Apr_29_340_c1640	BMJ_2010_Apr_29_340_c1640_9	[1689]	[1924]	['Results There was a pattern of risk of multiple sclerosis with month of birth (adjusted incidence rate ratio 1.32, 95% confidence interval 1.10 to 1.58, P<0.01, for those born in November-December compared with those born in May-June).']	pattern	SUPERFICIAL_RELATIONSHIP	[1709]	[1716]	BMJ_2010_Apr_29_340_c1640_T127
BMJ_2010_Apr_29_340_c1640	BMJ_2010_Apr_29_340_c1640_10	[1925]	[1999]	['This pattern mirrored that previously reported in the northern hemisphere.']	pattern	SUPERFICIAL_RELATIONSHIP	[1930]	[1937]	BMJ_2010_Apr_29_340_c1640_T128
BMJ_2010_Apr_29_340_c1640	BMJ_2010_Apr_29_340_c1640_10	[1925]	[1999]	['This pattern mirrored that previously reported in the northern hemisphere.']	mirrored	SUPERFICIAL_RELATIONSHIP	[1938]	[1946]	BMJ_2010_Apr_29_340_c1640_T129
BMJ_2010_Apr_29_340_c1640	BMJ_2010_Apr_29_340_c1640_10	[1925]	[1999]	['This pattern mirrored that previously reported in the northern hemisphere.']	previously	INCOMPLETE_EVIDENCE	[1952]	[1962]	BMJ_2010_Apr_29_340_c1640_T4
BMJ_2010_Apr_29_340_c1640	BMJ_2010_Apr_29_340_c1640_10	[1925]	[1999]	['This pattern mirrored that previously reported in the northern hemisphere.']	reported	INCOMPLETE_EVIDENCE	[1963]	[1971]	BMJ_2010_Apr_29_340_c1640_T5
BMJ_2010_Apr_29_340_c1640	BMJ_2010_Apr_29_340_c1640_11	[2000]	[2036]	['Region of birth was related to risk.']	related	SUPERFICIAL_RELATIONSHIP	[2020]	[2027]	BMJ_2010_Apr_29_340_c1640_T130
BMJ_2010_Apr_29_340_c1640	BMJ_2010_Apr_29_340_c1640_12	[2037]	[2530]	['After adjustment for region of birth and other factors, there was an inverse association between ambient ultraviolet radiation in the first trimester and risk of multiple sclerosis (with ≥25 erythemal (skin reddening) dose units as reference (that is, adjusted incidence rate ratio=1.00), the rates were 1.54 (1.10 to 2.16) for 20-<25 units; 1.58 (1.12 to 2.22) for 15-<20 units; 1.65 (1.17 to 2.33) for 10-<15 units; 1.65 (1.18 to 2.29) for 5-<10 units; and 1.67 (1.18 to 2.37) for <5 units).']	factors	SUPERFICIAL_RELATIONSHIP	[2084]	[2091]	BMJ_2010_Apr_29_340_c1640_T131
BMJ_2010_Apr_29_340_c1640	BMJ_2010_Apr_29_340_c1640_12	[2037]	[2530]	['After adjustment for region of birth and other factors, there was an inverse association between ambient ultraviolet radiation in the first trimester and risk of multiple sclerosis (with ≥25 erythemal (skin reddening) dose units as reference (that is, adjusted incidence rate ratio=1.00), the rates were 1.54 (1.10 to 2.16) for 20-<25 units; 1.58 (1.12 to 2.22) for 15-<20 units; 1.65 (1.17 to 2.33) for 10-<15 units; 1.65 (1.18 to 2.29) for 5-<10 units; and 1.67 (1.18 to 2.37) for <5 units).']	association	SUPERFICIAL_RELATIONSHIP	[2114]	[2125]	BMJ_2010_Apr_29_340_c1640_T132
BMJ_2010_Apr_29_340_c1640	BMJ_2010_Apr_29_340_c1640_14	[2671]	[2870]	['Conclusion Region of birth and low maternal exposure to ultraviolet radiation in the first trimester are independently associated with subsequent risk of multiple sclerosis in offspring in Australia.']	independently	SUPERFICIAL_RELATIONSHIP	[2776]	[2789]	BMJ_2010_Apr_29_340_c1640_T133
BMJ_2010_Apr_29_340_c1640	BMJ_2010_Apr_29_340_c1640_14	[2671]	[2870]	['Conclusion Region of birth and low maternal exposure to ultraviolet radiation in the first trimester are independently associated with subsequent risk of multiple sclerosis in offspring in Australia.']	associated	SUPERFICIAL_RELATIONSHIP	[2790]	[2800]	BMJ_2010_Apr_29_340_c1640_T134
BMJ_2010_Apr_29_340_c1640	BMJ_2010_Apr_29_340_c1640_16	[3008]	[3298]	['Studies of migrants indicate that risk is strongly associated with place of residence in early life.1In Australia2and elsewhere,34there is a latitudinal gradient with increasing prevalence of multiple sclerosis, or incidence of first demyelinating event, as one moves away from the equator.']	indicate	INCOMPLETE_EVIDENCE	[3028]	[3036]	BMJ_2010_Apr_29_340_c1640_T6
BMJ_2010_Apr_29_340_c1640	BMJ_2010_Apr_29_340_c1640_16	[3008]	[3298]	['Studies of migrants indicate that risk is strongly associated with place of residence in early life.1In Australia2and elsewhere,34there is a latitudinal gradient with increasing prevalence of multiple sclerosis, or incidence of first demyelinating event, as one moves away from the equator.']	associated	SUPERFICIAL_RELATIONSHIP	[3059]	[3069]	BMJ_2010_Apr_29_340_c1640_T135
BMJ_2010_Apr_29_340_c1640	BMJ_2010_Apr_29_340_c1640_17	[3299]	[3772]	['This latitudinal gradient seems environmentally related because the risk associated with latitude alters if people move after birth.45A strong environmental candidate is the level of ambient regional ultraviolet radiation, acting either directly or through the generation of vitamin D.6Higher exposure to ultraviolet radiation,7higher vitamin D intake,8and also higher serum vitamin D concentrations9seem to be associated with a reduced risk of onset of multiple sclerosis.']	seems	ANOMALY_CURIOUS_FINDING	[3325]	[3330]	BMJ_2010_Apr_29_340_c1640_T235
BMJ_2010_Apr_29_340_c1640	BMJ_2010_Apr_29_340_c1640_17	[3299]	[3772]	['This latitudinal gradient seems environmentally related because the risk associated with latitude alters if people move after birth.45A strong environmental candidate is the level of ambient regional ultraviolet radiation, acting either directly or through the generation of vitamin D.6Higher exposure to ultraviolet radiation,7higher vitamin D intake,8and also higher serum vitamin D concentrations9seem to be associated with a reduced risk of onset of multiple sclerosis.']	related	SUPERFICIAL_RELATIONSHIP	[3347]	[3354]	BMJ_2010_Apr_29_340_c1640_T136
BMJ_2010_Apr_29_340_c1640	BMJ_2010_Apr_29_340_c1640_17	[3299]	[3772]	['This latitudinal gradient seems environmentally related because the risk associated with latitude alters if people move after birth.45A strong environmental candidate is the level of ambient regional ultraviolet radiation, acting either directly or through the generation of vitamin D.6Higher exposure to ultraviolet radiation,7higher vitamin D intake,8and also higher serum vitamin D concentrations9seem to be associated with a reduced risk of onset of multiple sclerosis.']	because	PROBABLE_UNDERSTANDING	[3355]	[3362]	BMJ_2010_Apr_29_340_c1640_T109
BMJ_2010_Apr_29_340_c1640	BMJ_2010_Apr_29_340_c1640_17	[3299]	[3772]	['This latitudinal gradient seems environmentally related because the risk associated with latitude alters if people move after birth.45A strong environmental candidate is the level of ambient regional ultraviolet radiation, acting either directly or through the generation of vitamin D.6Higher exposure to ultraviolet radiation,7higher vitamin D intake,8and also higher serum vitamin D concentrations9seem to be associated with a reduced risk of onset of multiple sclerosis.']	associated	SUPERFICIAL_RELATIONSHIP	[3372]	[3382]	BMJ_2010_Apr_29_340_c1640_T137
BMJ_2010_Apr_29_340_c1640	BMJ_2010_Apr_29_340_c1640_17	[3299]	[3772]	['This latitudinal gradient seems environmentally related because the risk associated with latitude alters if people move after birth.45A strong environmental candidate is the level of ambient regional ultraviolet radiation, acting either directly or through the generation of vitamin D.6Higher exposure to ultraviolet radiation,7higher vitamin D intake,8and also higher serum vitamin D concentrations9seem to be associated with a reduced risk of onset of multiple sclerosis.']	candidate	INCOMPLETE_EVIDENCE	[3456]	[3465]	BMJ_2010_Apr_29_340_c1640_T7
BMJ_2010_Apr_29_340_c1640	BMJ_2010_Apr_29_340_c1640_17	[3299]	[3772]	['This latitudinal gradient seems environmentally related because the risk associated with latitude alters if people move after birth.45A strong environmental candidate is the level of ambient regional ultraviolet radiation, acting either directly or through the generation of vitamin D.6Higher exposure to ultraviolet radiation,7higher vitamin D intake,8and also higher serum vitamin D concentrations9seem to be associated with a reduced risk of onset of multiple sclerosis.']	either ... or	ALTERNATIVE_OPTIONS_CONTROVERSY	[3529, 3545]	[3535, 3547]	BMJ_2010_Apr_29_340_c1640_T248
BMJ_2010_Apr_29_340_c1640	BMJ_2010_Apr_29_340_c1640_17	[3299]	[3772]	['This latitudinal gradient seems environmentally related because the risk associated with latitude alters if people move after birth.45A strong environmental candidate is the level of ambient regional ultraviolet radiation, acting either directly or through the generation of vitamin D.6Higher exposure to ultraviolet radiation,7higher vitamin D intake,8and also higher serum vitamin D concentrations9seem to be associated with a reduced risk of onset of multiple sclerosis.']	associated	SUPERFICIAL_RELATIONSHIP	[3710]	[3720]	BMJ_2010_Apr_29_340_c1640_T138
BMJ_2010_Apr_29_340_c1640	BMJ_2010_Apr_29_340_c1640_18	[3773]	[5885]	['This evidence comes from both case-control and cohort studies and indicates that age of operation for such a protective effect might include both childhood and early adulthood.67891011\nExposure to ultraviolet radiation in early life has not yet been formally examined but might be linked to excess risk of multiple sclerosis at birth through seasonal deficiency in maternal vitamin D concentrations.12A study of half siblings with multiple sclerosis has also shown that risk can be maternally mediated.13Pregnancy is a vulnerable time for vitamin D deficiency because of increased physiological needs and reduced maternal outdoor activity.14Experimental data on animal fetal development indicate that cerebral white matter is responsive to vitamin D and that oligodendrocytes in the brain and spinal cord have vitamin D receptors.1516Furthermore, maternal vitamin D depletion alters neurogenesis in the developing rat brain,17with subsequent altered gene expression in adult life.18A recent genetic study in humans has further implicated vitamin D as a strong environmental candidate by showing direct functional interaction with the major locus that determines susceptibility to multiple sclerosis.19Although human evidence pertaining to fetal development has been difficult to obtain, the body of related evidence to date has led some to recommend antenatal supplementation with vitamin D to prevent multiple sclerosis.14\nAs an indicator of possible perinatal environmental exposures, such as ultraviolet radiation, individual studies in the northern hemisphere have examined month of birth and risk of multiple sclerosis with varied results.2021222324A large recent pooled analysis of births in the northern hemisphere, however, showed an excess of multiple sclerosis among people born in May and a relative deficit among those born in November; these results were stronger in familial cases and suggested interactions between genes and environment that are related to climate and that might act during gestation or shortly after birth.12We examined month of birth and risk of multiple sclerosis in Australia.']	evidence	INCOMPLETE_EVIDENCE	[3778]	[3786]	BMJ_2010_Apr_29_340_c1640_T8
BMJ_2010_Apr_29_340_c1640	BMJ_2010_Apr_29_340_c1640_18	[3773]	[5885]	['This evidence comes from both case-control and cohort studies and indicates that age of operation for such a protective effect might include both childhood and early adulthood.67891011\nExposure to ultraviolet radiation in early life has not yet been formally examined but might be linked to excess risk of multiple sclerosis at birth through seasonal deficiency in maternal vitamin D concentrations.12A study of half siblings with multiple sclerosis has also shown that risk can be maternally mediated.13Pregnancy is a vulnerable time for vitamin D deficiency because of increased physiological needs and reduced maternal outdoor activity.14Experimental data on animal fetal development indicate that cerebral white matter is responsive to vitamin D and that oligodendrocytes in the brain and spinal cord have vitamin D receptors.1516Furthermore, maternal vitamin D depletion alters neurogenesis in the developing rat brain,17with subsequent altered gene expression in adult life.18A recent genetic study in humans has further implicated vitamin D as a strong environmental candidate by showing direct functional interaction with the major locus that determines susceptibility to multiple sclerosis.19Although human evidence pertaining to fetal development has been difficult to obtain, the body of related evidence to date has led some to recommend antenatal supplementation with vitamin D to prevent multiple sclerosis.14\nAs an indicator of possible perinatal environmental exposures, such as ultraviolet radiation, individual studies in the northern hemisphere have examined month of birth and risk of multiple sclerosis with varied results.2021222324A large recent pooled analysis of births in the northern hemisphere, however, showed an excess of multiple sclerosis among people born in May and a relative deficit among those born in November; these results were stronger in familial cases and suggested interactions between genes and environment that are related to climate and that might act during gestation or shortly after birth.12We examined month of birth and risk of multiple sclerosis in Australia.']	indicates	INCOMPLETE_EVIDENCE	[3839]	[3848]	BMJ_2010_Apr_29_340_c1640_T9
BMJ_2010_Apr_29_340_c1640	BMJ_2010_Apr_29_340_c1640_18	[3773]	[5885]	['This evidence comes from both case-control and cohort studies and indicates that age of operation for such a protective effect might include both childhood and early adulthood.67891011\nExposure to ultraviolet radiation in early life has not yet been formally examined but might be linked to excess risk of multiple sclerosis at birth through seasonal deficiency in maternal vitamin D concentrations.12A study of half siblings with multiple sclerosis has also shown that risk can be maternally mediated.13Pregnancy is a vulnerable time for vitamin D deficiency because of increased physiological needs and reduced maternal outdoor activity.14Experimental data on animal fetal development indicate that cerebral white matter is responsive to vitamin D and that oligodendrocytes in the brain and spinal cord have vitamin D receptors.1516Furthermore, maternal vitamin D depletion alters neurogenesis in the developing rat brain,17with subsequent altered gene expression in adult life.18A recent genetic study in humans has further implicated vitamin D as a strong environmental candidate by showing direct functional interaction with the major locus that determines susceptibility to multiple sclerosis.19Although human evidence pertaining to fetal development has been difficult to obtain, the body of related evidence to date has led some to recommend antenatal supplementation with vitamin D to prevent multiple sclerosis.14\nAs an indicator of possible perinatal environmental exposures, such as ultraviolet radiation, individual studies in the northern hemisphere have examined month of birth and risk of multiple sclerosis with varied results.2021222324A large recent pooled analysis of births in the northern hemisphere, however, showed an excess of multiple sclerosis among people born in May and a relative deficit among those born in November; these results were stronger in familial cases and suggested interactions between genes and environment that are related to climate and that might act during gestation or shortly after birth.12We examined month of birth and risk of multiple sclerosis in Australia.']	protective	SUPERFICIAL_RELATIONSHIP	[3882]	[3892]	BMJ_2010_Apr_29_340_c1640_T139
