PMCID	SUBJECT_SCOPE_ID	S_START	S_END	SUBJECT_SCOPE	CONCEPT	IGNORANCE TYPE	C_START	C_END	CONCEPT_MENTION_ID
PMC1247491	PMC1247491_0	[0]	[210]	['Children’s Health: Mother’s Thyroid, Baby’s Health\nSince the 1970s, epidemiologic studies have linked maternal thyroid insufficiency during gestation with fetal brain malformation, fetal death, and miscarriage.']	linked	SUPERFICIAL_RELATIONSHIP	[95]	[101]	PMC1247491_T25
PMC1247491	PMC1247491_2	[308]	[433]	['U.S. women generally get enough iodine, the elemental nutrient essential for synthesis of the thyroid hormone thyroxine (T4).']	generally	PROBABLE_UNDERSTANDING	[319]	[328]	PMC1247491_T20
PMC1247491	PMC1247491_2	[308]	[433]	['U.S. women generally get enough iodine, the elemental nutrient essential for synthesis of the thyroid hormone thyroxine (T4).']	essential	IMPORTANT_CONSIDERATION	[371]	[380]	PMC1247491_T38
PMC1247491	PMC1247491_3	[434]	[632]	['But regular daily intake may not be sufficient during pregnancy due to metabolic changes in the mother-to-be, and recent studies suggest that detection and treatment may be needed long before birth.']	But	ALTERNATIVE_OPTIONS_CONTROVERSY	[434]	[437]	PMC1247491_T51
PMC1247491	PMC1247491_3	[434]	[632]	['But regular daily intake may not be sufficient during pregnancy due to metabolic changes in the mother-to-be, and recent studies suggest that detection and treatment may be needed long before birth.']	may	INCOMPLETE_EVIDENCE	[459]	[462]	PMC1247491_T3
PMC1247491	PMC1247491_3	[434]	[632]	['But regular daily intake may not be sufficient during pregnancy due to metabolic changes in the mother-to-be, and recent studies suggest that detection and treatment may be needed long before birth.']	due to	PROBLEM_COMPLICATION	[498]	[504]	PMC1247491_T65
PMC1247491	PMC1247491_3	[434]	[632]	['But regular daily intake may not be sufficient during pregnancy due to metabolic changes in the mother-to-be, and recent studies suggest that detection and treatment may be needed long before birth.']	recent studies	INCOMPLETE_EVIDENCE	[548]	[562]	PMC1247491_T4
PMC1247491	PMC1247491_3	[434]	[632]	['But regular daily intake may not be sufficient during pregnancy due to metabolic changes in the mother-to-be, and recent studies suggest that detection and treatment may be needed long before birth.']	suggest	INCOMPLETE_EVIDENCE	[563]	[570]	PMC1247491_T5
PMC1247491	PMC1247491_3	[434]	[632]	['But regular daily intake may not be sufficient during pregnancy due to metabolic changes in the mother-to-be, and recent studies suggest that detection and treatment may be needed long before birth.']	may be	INCOMPLETE_EVIDENCE	[600]	[606]	PMC1247491_T6
PMC1247491	PMC1247491_6	[1030]	[1214]	['According to Steven Lamm, a pediatrician and director of the Washington, D.C.–based Consultants in Epidemiology and Occupational Health, EMTI may affect 0.5–5.0% of all pregnant women.']	may	INCOMPLETE_EVIDENCE	[1172]	[1175]	PMC1247491_T7
PMC1247491	PMC1247491_6	[1030]	[1214]	['According to Steven Lamm, a pediatrician and director of the Washington, D.C.–based Consultants in Epidemiology and Occupational Health, EMTI may affect 0.5–5.0% of all pregnant women.']	affect	SUPERFICIAL_RELATIONSHIP	[1176]	[1182]	PMC1247491_T26
PMC1247491	PMC1247491_8	[1304]	[1474]	['Even subtle degrees of thyroid dysfunction in pregnant women might be associated with impaired psychomotor development in their infants, toddlers, and preschool children.']	Even	ANOMALY_CURIOUS_FINDING	[1304]	[1308]	PMC1247491_T50
PMC1247491	PMC1247491_8	[1304]	[1474]	['Even subtle degrees of thyroid dysfunction in pregnant women might be associated with impaired psychomotor development in their infants, toddlers, and preschool children.']	might	INCOMPLETE_EVIDENCE	[1365]	[1370]	PMC1247491_T8
PMC1247491	PMC1247491_8	[1304]	[1474]	['Even subtle degrees of thyroid dysfunction in pregnant women might be associated with impaired psychomotor development in their infants, toddlers, and preschool children.']	associated	SUPERFICIAL_RELATIONSHIP	[1374]	[1384]	PMC1247491_T27
PMC1247491	PMC1247491_9	[1475]	[1921]	['While there’s no doubt that EMTI is related to poor fetal outcomes, the follow-up data on child development are only available until 5–6 years of age, so it’s still unknown whether these developmental delays persist over the long term, said Victor Pop, a professor in the Department of Clinical Health Psychology at Tilburg University, Netherlands, whose landmark study on EMTI was published in the February 1999 issue of Clinical Endocrinology .']	While	ALTERNATIVE_OPTIONS_CONTROVERSY	[1475]	[1480]	PMC1247491_T52
PMC1247491	PMC1247491_9	[1475]	[1921]	['While there’s no doubt that EMTI is related to poor fetal outcomes, the follow-up data on child development are only available until 5–6 years of age, so it’s still unknown whether these developmental delays persist over the long term, said Victor Pop, a professor in the Department of Clinical Health Psychology at Tilburg University, Netherlands, whose landmark study on EMTI was published in the February 1999 issue of Clinical Endocrinology .']	no doubt	ALTERNATIVE_OPTIONS_CONTROVERSY	[1489]	[1497]	PMC1247491_T53
PMC1247491	PMC1247491_9	[1475]	[1921]	['While there’s no doubt that EMTI is related to poor fetal outcomes, the follow-up data on child development are only available until 5–6 years of age, so it’s still unknown whether these developmental delays persist over the long term, said Victor Pop, a professor in the Department of Clinical Health Psychology at Tilburg University, Netherlands, whose landmark study on EMTI was published in the February 1999 issue of Clinical Endocrinology .']	related	SUPERFICIAL_RELATIONSHIP	[1511]	[1518]	PMC1247491_T28
