PMCID	SUBJECT_SCOPE_ID	S_START	S_END	SUBJECT_SCOPE	CONCEPT	IGNORANCE TYPE	C_START	C_END	CONCEPT_MENTION_ID
PMC1626394	PMC1626394.nxml.gz-1	[49]	[179]	Pregnant women are famously exhorted to faithfully take their daily prenatal vitamins, which often contain iron and other minerals	exhorted	IMPORTANT_CONSIDERATION	[77]	[85]	PMC1626394.nxml.gz-2
PMC2396486	PMC2396486.nxml.gz-84	[11294]	[11526]	Generally, a peptide match with at least 30% total sequence coverage was required for confidence in identification, but very low and high mass protein, and those resulting from protein fragmentation may not always meet the criterion	required	IMPORTANT_CONSIDERATION	[11367]	[11375]	PMC2396486.nxml.gz-86
PMC2672462	PMC2672462.nxml.gz-2	[102]	[294]	As gestational diabetes is associated with adverse pregnancy outcomes, and has long-term implications for both mother and child, it is important that it is recognized and appropriately managed	important	IMPORTANT_CONSIDERATION	[237]	[246]	PMC2672462.nxml.gz-5
PMC2874300	PMC2874300.nxml.gz-1	[90]	[279]	Over the last half-century, chronic disease incidence, including allergic manifestations (AM), has increased exponentially in developed nations and amongst the wealthy in developing nations	increased exponentially	IMPORTANT_CONSIDERATION	[189]	[212]	PMC2874300.nxml.gz-2
PMC2885310	PMC2885310.nxml.gz-3	[146]	[295]	Insufficient sleep and poor sleep quality, considered endemic in modern society, are associated with obesity, impaired glucose tolerance and diabetes	considered	IMPORTANT_CONSIDERATION	[189]	[199]	PMC2885310.nxml.gz-5
PMC2889879	PMC2889879.nxml.gz-33	[2789]	[2920]	Genetic constitution is important [4], but environmental factors like an unhealthy lifestyle with a poor diet may be involved [5,6]	important	IMPORTANT_CONSIDERATION	[2813]	[2822]	PMC2889879.nxml.gz-34
PMC2898025	PMC2898025.nxml.gz-119	[10037]	[10465]	While genetics constitute a key determinant of immunologic memory and immune system maturation [56–58], environmental factors also are believed to play an important role in the development of allergies, as illustrated by the discordance of allergies in twin studies [59], the increasing prevalence of atopic diseases over time [15,60], and the different incidence of allergies in immigrant and country of origin populations [61]	important	IMPORTANT_CONSIDERATION	[10192]	[10201]	PMC2898025.nxml.gz-123
PMC2999828	PMC2999828.nxml.gz-8	[216]	[328]	Optimal management of these disorders during pregnancy is vital to ensure the welfare of the mother and the baby	vital	IMPORTANT_CONSIDERATION	[274]	[279]	PMC2999828.nxml.gz-9
PMC3205727	PMC3205727.nxml.gz-100	[3149]	[3263]	This information is critical for the design of future intervention trials targeting obesity prevention in children	critical	IMPORTANT_CONSIDERATION	[3169]	[3177]	PMC3205727.nxml.gz-101
PMC3272870	PMC3272870.nxml.gz-30893	[78]	[174]	Thyroid cancer, the most common endocrine malignancy, is often detected in young female patients	most common	IMPORTANT_CONSIDERATION	[98]	[109]	PMC3272870.nxml.gz-30891
PMC3279448	PMC3279448.nxml.gz-24	[1911]	[2229]	Our results suggest that repetitive element methylation markers, most notably AluYb8 methylation, may be susceptible to epigenetic alterations resulting from the intrauterine environment and play a critical role in mediating placenta function, and may ultimately inform on the developmental basis of health and disease	most notably	IMPORTANT_CONSIDERATION	[1976]	[1988]	PMC3279448.nxml.gz-5623
PMC3313761	PMC3313761.nxml.gz-26	[2979]	[3099]	This case report highlights the importance of measuring serum calcium levels in infants with acute stridor and or wheeze	importance	IMPORTANT_CONSIDERATION	[3011]	[3021]	PMC3313761.nxml.gz-27
PMC3342123	PMC3342123.nxml.gz-44	[4645]	[4834]	In particular, the low protein diet provides a model for prenatal dietary undersupply and exposure to famine that regrettably still burdens a considerable proportion of the human population	regrettably	IMPORTANT_CONSIDERATION	[4759]	[4770]	PMC3342123.nxml.gz-46
PMC3348565	PMC3348565.nxml.gz-16	[1863]	[2016]	Afghanistan has the third highest mortality of children younger than 5 years in the world (257 per 1000 livebirths); a leading cause of this is pneumonia	leading cause	IMPORTANT_CONSIDERATION	[1982]	[1995]	PMC3348565.nxml.gz-17
PMC3373750	PMC3373750.nxml.gz-26	[1772]	[1911]	It is important that providers be given the tools to empower them to discuss herbal medicine use with patients, and are encouraged to do so	important	IMPORTANT_CONSIDERATION	[1778]	[1787]	PMC3373750.nxml.gz-27
PMC3400371	PMC3400371.nxml.gz-1	[0]	[143]	Preventive Treatments of Iron Deficiency Anaemia in Pregnancy: A Review of Their Effectiveness and Implications for Health System Strengthening	Implications	IMPORTANT_CONSIDERATION	[99]	[111]	PMC3400371.nxml.gz-2
PMC3427250	PMC3427250.nxml.gz-16	[1808]	[1983]	In conclusion, vitamin D deficiency is highly prevalent among pregnant women in Belgium and this raises concerns about the health consequences for the mother and the offspring	raises concerns	IMPORTANT_CONSIDERATION	[1905]	[1920]	PMC3427250.nxml.gz-17
PMC3513049	PMC3513049.nxml.gz-38	[2032]	[2198]	as the effect doesn't vary by cats versus dogs, differences by race in factors correlated with pet ownership or variations in pet keeping styles may be more important	important	IMPORTANT_CONSIDERATION	[2189]	[2198]	PMC3513049.nxml.gz-43
PMC3679768	PMC3679768.nxml.gz-4	[137]	[193]	Early recognition and treatment are crucial for survival	crucial	IMPORTANT_CONSIDERATION	[173]	[180]	PMC3679768.nxml.gz-5
PMC3800883	PMC3800883.nxml.gz-930	[458]	[620]	it is very necessary to promote the pregnant women to take proper diet i.e. masanumasik patya which will lead to healthly & safe motherhood along with its outcome	very necessary	IMPORTANT_CONSIDERATION	[464]	[478]	PMC3800883.nxml.gz-928
PMC3914197	PMC3914197.nxml.gz-9	[267]	[476]	A high index of suspicion of gestational diabetes insipidus is required in a correct clinical setting especially in the presence of other risk factors such as preeclampsia, HELLP syndrome, and twin pregnancies	required	IMPORTANT_CONSIDERATION	[330]	[338]	PMC3914197.nxml.gz-10
PMC3915248	PMC3915248.nxml.gz-1	[401]	[676]	After many years of living next to the contamination and a litany of health problems she believes it caused, Bell-Jefferson and several other local families will have to vacate their homes for a third round of cleanup efforts by the U.S. Environmental Protection Agency (EPA)	problems	IMPORTANT_CONSIDERATION	[477]	[485]	PMC3915248.nxml.gz-2
PMC3933411	PMC3933411.nxml.gz-3	[117]	[202]	Pregnancy is a critical period for both woman and baby from a nutritional perspective	critical	IMPORTANT_CONSIDERATION	[132]	[140]	PMC3933411.nxml.gz-4
PMC4304064	PMC4304064.nxml.gz-15	[917]	[1154]	Three medically important cases involved pharmaceutical doses of folic acid (5 mg), one of which was a pediatric case involving a multi ingredient intravenous total parental nutrition product (Multi-12/K1 pediatric) containing folic acid	important	IMPORTANT_CONSIDERATION	[933]	[942]	PMC4304064.nxml.gz-16
PMC4311629	PMC4311629.nxml.gz-25	[1849]	[2141]	Obesity, well known to be associated with a number of comorbidities, including insulin resistance and type 2 diabetes, has become a major public health problem in recent decades, and has reached epidemic proportions, not only in high-income countries, but also in most middle-income societies	major public health	IMPORTANT_CONSIDERATION	[1981]	[2000]	PMC4311629.nxml.gz-27
PMC4352710	PMC4352710.nxml.gz-5	[56]	[176]	Congenital abnormalities are the leading cause of infant mortalities in the United States (25%) and across the world [1]	leading cause	IMPORTANT_CONSIDERATION	[89]	[102]	PMC4352710.nxml.gz-6
PMC4377896	PMC4377896.nxml.gz-1	[103]	[190]	Fish is a source of several nutrients that are important for healthy foetal development	important	IMPORTANT_CONSIDERATION	[150]	[159]	PMC4377896.nxml.gz-2
PMC4500436	PMC4500436.nxml.gz-1	[629]	[803]	ICDS reflects the country’s obligation to enhance the pre-school education rates and an effective strategy to break the vicious cycle of malnutrition, infection and mortality	obligation	IMPORTANT_CONSIDERATION	[657]	[667]	PMC4500436.nxml.gz-2
PMC4564405	PMC4564405.nxml.gz-1	[180]	[305]	User'sperception of quality of ANC services crucially impacts continuity of use of these services and hence pregnancy outcome	crucially	IMPORTANT_CONSIDERATION	[224]	[233]	PMC4564405.nxml.gz-2
PMC4653409	PMC4653409.nxml.gz-9	[561]	[673]	Nutritional intervention is important for the control of GDM, as it provides benefits to mother and fetal health	important	IMPORTANT_CONSIDERATION	[589]	[598]	PMC4653409.nxml.gz-10
PMC4653418	PMC4653418.nxml.gz-8	[1848]	[1915]	unfavorable pre-pregnancy nutritional status (overweight or obesity	unfavorable	IMPORTANT_CONSIDERATION	[1848]	[1859]	PMC4653418.nxml.gz-7
PMC4683322	PMC4683322.nxml.gz-16	[2870]	[3066]	Glucocorticoid receptor (GR) has been previously demonstrated an important transcriptional factor of hepatic metabolic genes in the neonates under a maternal gestational betaine supplementation[1]	important	IMPORTANT_CONSIDERATION	[2935]	[2944]	PMC4683322.nxml.gz-19
PMC4859539	PMC4859539.nxml.gz-226	[22857]	[22986]	Investigating ways to improve natural immune function and limit the number of infections people experience is of great importance	importance	IMPORTANT_CONSIDERATION	[22976]	[22986]	PMC4859539.nxml.gz-230
PMC4897523	PMC4897523.nxml.gz-12	[420]	[562]	The identification of external factors particularly perinatal risk factors forms the initial critical step in preventing and alleviating risks	critical	IMPORTANT_CONSIDERATION	[513]	[521]	PMC4897523.nxml.gz-13
PMC4954778	PMC4954778.nxml.gz-18	[2256]	[2506]	Although vitamins contribute to all phases of development,3the effects of multivitamin consumption above requirements (but at non-toxic levels) during pregnancy as determinants of physiologic phenotypes of the offspring have received little attention	requirements	IMPORTANT_CONSIDERATION	[2361]	[2373]	PMC4954778.nxml.gz-21
