PMCID	SENTENCE_NUMBER	SENTENCE	SENTENCE_INDICES
PMC2784897.nxml.gz	0	['The Genetic and Environmental Origins of Learning Abilities and Disabilities in the Early School\nDespite the importance of learning abilities and disabilities in education and child development, little is known about their genetic and environmental origins in the early school years.']	(0, 283)
PMC2784897.nxml.gz	1	['We report results for English (which includes reading, writing, and speaking), mathematics, and science as well as general cognitive ability in a large and representative sample of U.K. twins studied at 7, 9, and 10 years of age.']	(284, 513)
PMC2784897.nxml.gz	2	['Although preliminary reports of some of these data have been published, the purpose of this monograph is to present new univariate, multivariate, and longitudinal analyses that systematically examine genetic and environmental influences for the entire sample at all ages for all measures for both the low extremes (disabilities) and the entire sample (abilities).']	(514, 877)
PMC2784897.nxml.gz	3	['English, mathematics, and science yielded similarly high heritabilities and modest shared environmental influences at 7, 9, and 10 years despite major changes in content across these years.']	(878, 1067)
PMC2784897.nxml.gz	4	['We draw three conclusions that go beyond estimating heritability.']	(1068, 1133)
PMC2784897.nxml.gz	5	['First, the abnormal is normal: Low performance is the quantitative extreme of the same genetic and environmental influences that operate throughout the normal distribution.']	(1134, 1306)
PMC2784897.nxml.gz	6	['Second, continuity is genetic and change is environmental: Longitudinal analyses suggest that age-to-age stability is primarily mediated genetically, whereas the environment contributes to change from age to age.']	(1307, 1519)
PMC2784897.nxml.gz	7	['Third, genes are generalists and environments are specialists: Multivariate analyses indicate that genes largely contribute to similarity in performance within and between the three domains—and with general cognitive ability—whereas the environment contributes to differences in performance.']	(1520, 1811)
PMC2784897.nxml.gz	8	['These conclusions have far-reaching implications for education and child development as well as for molecular genetics and neuroscience.']	(1812, 1948)
PMC2784897.nxml.gz	9	['I.']	(1950, 1952)
PMC2784897.nxml.gz	10	['INTRODUCTION\nWhy do children differ so much in their progress in the early school years?']	(1953, 2041)
PMC2784897.nxml.gz	11	['For the past half-century, environmental factors have been the prime focus, such as characteristics of schools (e.g., physical facilities, teacher training, discipline systems), neighborhoods (e.g., poverty, crime, pollution), and families (e.g., parental education, use of language, disciplinary practices).']	(2042, 2350)
PMC2784897.nxml.gz	12	['Far less attention has been given to the possibility of genetic influences on characteristics of children that affect academic learning (other than IQ) or, more intriguingly, genetic mediation of the effects of schools, neighborhoods, and families (Wooldridge, 1994).']	(2351, 2618)
PMC2784897.nxml.gz	13	["Decades of research on the nature and nurture of children's development in families have led to a consensus in developmental psychology that recognizes the importance of genetics as well as environment (Plomin, 2004)."]	(2619, 2836)
PMC2784897.nxml.gz	14	['However, this fundamental issue of the interplay of nature and nurture has just begun to be addressed in relation to education (Plomin & Walker, 2003).']	(2837, 2988)
PMC2784897.nxml.gz	15	['One goal of this monograph is to consider the nature–nurture issue in the early school years in relation to individual differences in performance in reading, mathematics, and science as well as general cognitive ability, which we refer to as learning abilities and disabilities.']	(2989, 3267)
