PMCID	SENTENCE_NUMBER	SENTENCE	SENTENCE_INDICES
PMC2442189.nxml.gz	0	['Implication of New WHO Growth Standards on Identification of Risk Factors and Estimated Prevalence of Malnutrition in Rural Malawian Infants\n\nAbstract\n\nBackground\nThe World Health Organization (WHO) released new Child Growth Standards in 2006 to replace the current National Center for Health Statistics (NCHS) growth reference.']	(0, 328)
PMC2442189.nxml.gz	1	['We assessed how switching from the NCHS to the newly released WHO Growth Standards affects the estimated prevalence of wasting, underweight and stunting, and the pattern of risk factors identified.']	(329, 526)
PMC2442189.nxml.gz	2	['Methodology/Principal Findings\nData were drawn from a village-informant driven Demographic Surveillance System in Northern Malawi.']	(528, 658)
PMC2442189.nxml.gz	3	['Children (n\u200a=\u200a1328) were visited twice at 0–4 months and 11–15 months.']	(659, 729)
PMC2442189.nxml.gz	4	['Data were collected on the demographic and socio-economic environment of the child, health history, maternal and child anthropometry and child feeding practices.']	(730, 891)
PMC2442189.nxml.gz	5	['Weight-for-length, weight-for-age and length-for-age were derived in z-scores using the two growth references.']	(892, 1002)
PMC2442189.nxml.gz	6	['In early infancy, prevalence estimates were 2.9, 6.1, and 8.5 fold higher for stunting, underweight, and wasting respectively using the WHO standards compared to NCHS reference (p<0.001 for all).']	(1003, 1198)
PMC2442189.nxml.gz	7	['At one year, prevalence estimates for wasting and stunting did not differ significantly according to reference used, but the prevalence of underweight was half that with the NCHS reference (p<0.001).']	(1199, 1398)
PMC2442189.nxml.gz	8	['Patterns of risk factors were similar with the two growth references for all outcomes at one year although the strength of association was higher with WHO standards.']	(1399, 1564)
PMC2442189.nxml.gz	9	['Conclusions/Significance\nDifferences in prevalence estimates differed in magnitude but not direction from previous studies.']	(1566, 1689)
PMC2442189.nxml.gz	10	["The scale of these differences depends on the population's nutritional status thus it should not be assumed a priori."]	(1690, 1807)
PMC2442189.nxml.gz	11	['The increase in estimated prevalence of wasting in early infancy has implications for feeding programs targeting lactating mothers and ante-natal multiple micronutrients supplementation to tackle small birth size.']	(1808, 2021)
PMC2442189.nxml.gz	12	['Risk factors identified using WHO standards remain comparable with findings based on the NCHS reference in similar settings.']	(2022, 2146)
PMC2442189.nxml.gz	13	['Further research should aim to identify whether the young infants additionally diagnosed as malnourished by this new standard are more appropriate targets for interventions than those identified with the NCHS reference.']	(2147, 2366)
PMC2442189.nxml.gz	14	['Introduction\nIn 2006 the World Health Organization (WHO) introduced new Child Growth Standards (the WHO standards) aimed at replacing the US National Center for Health Statistic (NCHS) growth reference (the NCHS reference)[1].']	(2368, 2594)
PMC2442189.nxml.gz	15	['The NCHS reference had been criticized for its lack of generalizability stemming from the ethnic homogeneity of the sample used, and the fact that individuals were predominantly bottle-fed.']	(2595, 2784)
PMC2442189.nxml.gz	16	['In addition, inadequate measurement frequencies during this period of rapid growth have resulted in imprecise characterization of early infancy growth trajectories[2],[3].']	(2785, 2956)
PMC2442189.nxml.gz	17	['The WHO standards aim to represent how children should grow rather then how they actually grow.']	(2957, 3052)
PMC2442189.nxml.gz	18	['They are based on an international multicenter exclusively breast-fed sample of healthy children living in the most favorable conditions to achieve their full genetic growth potential[1].']	(3053, 3240)
PMC2442189.nxml.gz	19	['Despite criticism, since its introduction in 1979 the NCHS reference has been adopted by national programs in more than one hundred countries for growth monitoring purposes and by major Non-Governmental Organizations (NGO) intervening in the field of nutrition in less developed countries[4].']	(3241, 3533)
PMC2442189.nxml.gz	20	['It has proved to be reliable for identifying children at increased risk of dying in a variety of contexts.']	(3534, 3640)
PMC2442189.nxml.gz	21	['The wide acceptance and use of this reference has allowed international comparisons and time-trends analyses.']	(3641, 3750)
PMC2442189.nxml.gz	22	['Adopting a new growth standard may impair our ability to perform such comparisons.']	(3751, 3833)
PMC2442189.nxml.gz	23	['The WHO standards were tested in 4 countries prior to being formally recommended[5].']	(3834, 3918)
PMC2442189.nxml.gz	24	["The classification of children's growth based on length/height-for-age and weight-for-age was tested against standardized clinical assessments."]	(3919, 4062)
PMC2442189.nxml.gz	25	['The authors found good agreement between the two methods and concluded on the technical soundness of the standard.']	(4063, 4177)
PMC2442189.nxml.gz	26	['However comparison between the WHO standards and both the NCHS reference and the Center for Disease Control and Prevention 2000 Growth Chart highlighted important discrepancies in the estimation of the prevalence of malnutrition, particularly marked in infancy and likely due to samples characteristics[6],[7].']	(4178, 4488)
PMC2442189.nxml.gz	27	['The estimated prevalence of wasting (weight-for-height/length <-2 z-score), underweight (weight-for-age <-2 z-score) and stunting (height/length-for-age <-2 z-score) were considerably greater in the first 5 months of life when using the WHO standards than with the NCHS reference in a secondary analysis of longitudinal data from Bangladesh and the Dominican Republic[7].']	(4489, 4860)
PMC2442189.nxml.gz	28	['Similarly, secondary analyses of anthropometric data from refugees aged 6–59 months from Kenya, Algeria and Bangladesh found a significantly higher prevalence of severe wasting (<-3 z-score) but not total wasting (<-2 z-score) with the WHO standards than with the NCHS reference[8].']	(4861, 5143)
PMC2442189.nxml.gz	29	['The implications of using the WHO standards on the measured prevalence of these nutritional disorders are not yet fully understood but are likely to lead to increased estimates of malnutrition, particularly in infancy.']	(5144, 5362)
PMC2442189.nxml.gz	30	['The consequences of this increase on the identification of early risk factors for weight and height faltering have not been explored.']	(5363, 5496)
PMC2442189.nxml.gz	31	['The 2004 Demographic and Health Survey (DHS) showed that the nutritional status of the under-5 population in Malawi is fairly typical of that of a sub-Saharan African country, with Malawi being in the middle range for the prevalence of wasting and underweight and the top range for stunting among 19 other countries[9],[10].']	(5497, 5821)
PMC2442189.nxml.gz	32	["Despite a marked decrease in the 1970's–80's, trends in the prevalence of underweight and stunting have been plateauing if not increasing in recent years[11],[12]."]	(5822, 5985)
PMC2442189.nxml.gz	33	['As of 2006, the national prevalence of childhood underweight, wasting and stunting calculated using the NCHS reference stood at 22%, 5% and 48% respectively[12].']	(5986, 6147)
PMC2442189.nxml.gz	34	['To help understand how adopting the new WHO standards may influence the estimation of the prevalence of these disorders and consequently the pattern of risk factors identified, we have used longitudinal data from a Demographic Surveillance System (DSS) in a rural community in northern Malawi[13].']	(6148, 6445)
PMC2442189.nxml.gz	35	['Methods\n\nStudy population and study area\nThe study was carried out in the southern part of Karonga District, northern Malawi, between August 2002 and October 2004.']	(6447, 6610)
PMC2442189.nxml.gz	36	['Out of 1,588 live births recorded in the DSS in the study area, 122 (7.7%) infants either died or left the study area before the follow-up visit, and 50 (3.1%) were excluded for being twins.']	(6611, 6801)
PMC2442189.nxml.gz	37	['The analysis of risk factors for malnutrition and prevalence estimates for wasting, underweight and stunting at follow-up included 1328 infants (83.6%) after excluding 88 (5.5%) who had their follow-up visit later than 15 months after birth.']	(6802, 7043)
PMC2442189.nxml.gz	38	['The prevalence estimates of underweight and stunting at baseline, when first seen after birth were derived from 1205 infants (75.9%) after excluding 123 (7.7%) infants registered and first assessed more than 120 days after birth.']	(7044, 7273)
PMC2442189.nxml.gz	39	['The baseline prevalence estimates of wasting were conducted on 1148 (72.3%) infants after excluding 57 (3.6%) infants with baseline length<49 cm, as the NCHS growth reference is not suitable for calculation of the weight-for-length index for smaller children.']	(7274, 7533)
PMC2442189.nxml.gz	40	['Exclusions are summarized in figure 1 .10.1371/journal.pone.0002684.g001\n\nCaption (FIG): FIGURE 1\nStudy design.']	(7534, 7645)
PMC2442189.nxml.gz	41	['Footnote:†The NCHS reference does not allow for calculation of weight-for-length for children <49 cm\n\nData collection\nBackground information on dwelling characteristics, demographic and socio-economic data were drawn from a house-to-house census implemented by trained staff using a standard protocol at the launch of the DSS from August 2002[13].']	(7646, 7993)
PMC2442189.nxml.gz	42	['Vital events were notified by village informants each responsible for 15–60 households.']	(7994, 8081)
PMC2442189.nxml.gz	43	["Notified births were followed by a baseline visit by a project interviewer to formally register the birth and to record the mother's and infant's anthropometric measures and information on feeding practices, health and immunization."]	(8082, 8314)
PMC2442189.nxml.gz	44	["A follow-up visit was scheduled 12 months after the birth registration to reassess the child and mother's nutritional status as well as feeding practices, health and immunization."]	(8315, 8494)
PMC2442189.nxml.gz	45	['The main caregiver was asked for the approximate age in months when different types of food and beverages were introduced; median age at interview was 12 months (range 11 to 15 months).']	(8495, 8680)
PMC2442189.nxml.gz	46	['Throughout the analysis, the term “introduction of water” refers to water and water-based beverages.']	(8681, 8781)
PMC2442189.nxml.gz	47	["Complementary food includes breast milk substitutes, cow's milk and maize–based weaning porridges (vernacular: dawale for thin porridge and bara for thick porridge)."]	(8782, 8947)
PMC2442189.nxml.gz	48	['Family food is defined as all other food items including juices and solid foods.']	(8948, 9028)
PMC2442189.nxml.gz	49	['Anthropometric measurements and indices\nWeight was measured using a spring scale (100 g increments) and length was measured supine using graduated polyurethane plastic mats (0.5 mm increments).']	(9030, 9223)
PMC2442189.nxml.gz	50	['Nutritional indices were derived as Z-scores at both time points using the WHO standard and the NCHS reference.']	(9224, 9335)
PMC2442189.nxml.gz	51	['Z-scores represent the difference between the height or weight of a child and the median height or weight of the reference population (for the same age and sex) divided by the standard deviation of the reference population.']	(9336, 9559)
PMC2442189.nxml.gz	52	['Global wasting, stunting and underweight were defined as weight-for-length, length-for-age and weight-for-age <-2 z-scores respectively.']	(9560, 9696)
PMC2442189.nxml.gz	53	['Maternal nutritional status was assessed using the mid-upper-arm-circumference (MUAC), measured using steel tape (1 mm increments).']	(9697, 9828)
PMC2442189.nxml.gz	54	['There is no consensus over the use of MUAC for the classification of adult nutritional status.']	(9829, 9923)
PMC2442189.nxml.gz	55	['Cut-offs ranging from 18.5 cm[14]to 22 cm[15]have been proposed to define undernutrition.']	(9924, 10013)
PMC2442189.nxml.gz	56	['In our analysis, we used a conservative 21 cm cut-off under which the MUAC has been associated with a Body Mass Index<16 kg/m2in adult women[16], which is widely used by relief agencies for enrolling pregnant and lactating mothers into supplementary feeding programs.']	(10014, 10281)
PMC2442189.nxml.gz	57	['Data management and statistical analyses\nData were double-entered in MS Access 97.']	(10283, 10365)
PMC2442189.nxml.gz	58	['The plausibility of measurements was checked electronically at the point of data entry and implausible values were referred back to the field for confirmation[13].']	(10366, 10529)
