PMCID	SENTENCE_NUMBER	SENTENCE	SENTENCE_INDICES
PMC2991548.nxml.gz	0	['The Generation R Study: design and cohort update 2010\n\nAbstract\nThe Generation R Study is a population-based prospective cohort study from fetal life until young adulthood.']	(0, 172)
PMC2991548.nxml.gz	1	['The study is designed to identify early environmental and genetic causes of normal and abnormal growth, development and health during fetal life, childhood and adulthood.']	(173, 343)
PMC2991548.nxml.gz	2	['The study focuses on four primary areas of research: (1) growth and physical development; (2) behavioural and cognitive development; (3) diseases in childhood; and (4) health and healthcare for pregnant women and children.']	(344, 566)
PMC2991548.nxml.gz	3	['In total, 9,778 mothers with a delivery date from April 2002 until January 2006 were enrolled in the study.']	(567, 674)
PMC2991548.nxml.gz	4	['General follow-up rates until the age of 4\xa0years exceed 75%.']	(675, 735)
PMC2991548.nxml.gz	5	['Data collection in mothers, fathers and preschool children included questionnaires, detailed physical and ultrasound examinations, behavioural observations, and biological samples.']	(736, 916)
PMC2991548.nxml.gz	6	['A genome wide association screen is available in the participating children.']	(917, 993)
PMC2991548.nxml.gz	7	['Regular detailed hands on assessment are performed from the age of 5\xa0years onwards.']	(994, 1077)
PMC2991548.nxml.gz	8	['Eventually, results forthcoming from the Generation R Study have to contribute to the development of strategies for optimizing health and healthcare for pregnant women and children.']	(1078, 1259)
PMC2991548.nxml.gz	9	['Introduction\nThe Generation R Study is a population-based prospective cohort study from fetal life until young adulthood.']	(1261, 1382)
PMC2991548.nxml.gz	10	['The study is designed to identify early environmental and genetic causes of normal and abnormal growth, development and health during fetal life, childhood and adulthood.']	(1383, 1553)
PMC2991548.nxml.gz	11	['The study focuses on four primary areas of research: (1) growth and physical development; (2) behavioural and cognitive development; (3) diseases in childhood; and (4) health and healthcare for pregnant women and children.']	(1554, 1776)
PMC2991548.nxml.gz	12	['The background and specific lines of investigation have been described in detail previously [1–3].']	(1777, 1875)
PMC2991548.nxml.gz	13	['The main outcomes and determinants are presented in Tables\xa01and2.']	(1876, 1941)
PMC2991548.nxml.gz	14	['The general aims of the study are: (1) To describe normal and abnormal growth, development and health from fetal life until young adulthood; (2) To identify biological, environmental and social determinants of normal and abnormal growth, development and health from fetal life until young adulthood; (3) To develop and evaluate strategies for prevention and early identification of groups at risk.']	(1942, 2339)
