PMCID	SENTENCE_NUMBER	SENTENCE	SENTENCE_INDICES
PMC2779500.nxml.gz	0	['Reconciling conflicting clinical studies of antioxidant supplementation as HIV therapy: a mathematical approach\n\nAbstract\n\nBackground\nSmall, highly reactive molecules called reactive oxygen species (ROS) play a crucial role in cell signalling and infection control.']	(0, 265)
PMC2779500.nxml.gz	1	['However, high levels of ROS can cause significant damage to cell structure and function.']	(266, 354)
PMC2779500.nxml.gz	2	['Studies have shown that infection with the human immunodeficiency virus (HIV) results in increased ROS concentrations, which can in turn lead to faster progression of HIV infection, and cause CD4+T-cell apoptosis.']	(355, 568)
PMC2779500.nxml.gz	3	['To counteract these effects, clinical studies have explored the possibility of raising antioxidant levels, with mixed results.']	(569, 695)
PMC2779500.nxml.gz	4	['Methods\nIn this paper, a mathematical model is used to explore this potential therapy, both analytically and numerically.']	(697, 818)
PMC2779500.nxml.gz	5	['For the numerical work, we use clinical data from both HIV-negative and HIV-positive injection drug users (IDUs) to estimate model parameters; these groups have lower baseline concentrations of antioxidants than non-IDU controls.']	(819, 1048)
PMC2779500.nxml.gz	6	['Results\nOur model suggests that increases in CD4+T cell concentrations can result from moderate levels of daily antioxidant supplementation, while excessive supplementation has the potential to cause periods of immunosuppression.']	(1050, 1279)
PMC2779500.nxml.gz	7	['Conclusion\nWe discuss implications for HIV therapy in IDUs and other populations which may have low baseline concentrations of antioxidants.']	(1281, 1421)
PMC2779500.nxml.gz	8	['Background\nReactive oxygen species (ROS) are highly reactive byproducts of cellular respiration.']	(1423, 1519)
PMC2779500.nxml.gz	9	['As second messengers, they play an important role in cell signaling and in gene regulation (e.g., cytokine, growth factor, and hormone action and secretion; ion transport; transcription; neuromodulation; and apoptosis) [1,2].']	(1520, 1745)
PMC2779500.nxml.gz	10	['ROS are also important for the normal function of the immune system; T cells both are influenced by and influence intracellular ROS levels.']	(1746, 1885)
PMC2779500.nxml.gz	11	['In particular, ROS play a positive role in the proliferation of T cells and immunological defence [1-5].']	(1886, 1990)
PMC2779500.nxml.gz	12	['A variety of reactive oxygen species are produced throughout the body.']	(1991, 2061)
PMC2779500.nxml.gz	13	['One particular species of interest, superoxide (), is generated in two ways and for different reasons [5]: (1) as an accidental result of incomplete electron transfers in the electron transport chain and (2) in activated white blood cells with the purpose of destroying pathogens.']	(2062, 2342)
PMC2779500.nxml.gz	14	['Moreover, upon production, thesemolecules are rapidly metabolized into hydrogen peroxide (H2O2), a mild oxidant, which further helps to destroy some pathogens.']	(2343, 2502)
PMC2779500.nxml.gz	15	['Intermediate concentrations of H2O2(and certain other ROS) result in the activation of nuclear factor κ B (NF- κ B), a transcription factor that upregulates several cellular processes, including cell proliferation and apoptosis [1,6,7].']	(2503, 2739)
PMC2779500.nxml.gz	16	['Despite their positive role, reactive oxygen species can be harmful.']	(2740, 2808)
PMC2779500.nxml.gz	17	['At normal ROS concentrations, cell function and structure are protected from destructive interactions with ROS by various defence mechanisms.']	(2809, 2950)
PMC2779500.nxml.gz	18	['These include the use of both enzymatic and nonenzymatic antioxidants, substances that significantly delay or prevent the oxidation of a given substrate.']	(2951, 3104)
PMC2779500.nxml.gz	19	['Non-enzymatic antioxidants obtained directly from the diet (i.e., glutathione, vitamins A, C and E, and flavenoids) decrease oxygen concentrations, remove catalytic metal ions and eliminate radicals from the system [8,9].']	(3105, 3326)
PMC2779500.nxml.gz	20	['Enzymatic antioxidants remove ROS from the system and are not consumed by the reaction.']	(3327, 3414)
PMC2779500.nxml.gz	21	['These enzymes, such as superoxide dismutases, catalase and glutathione peroxide, are naturally produced by the body [9]; oral supplements and injections are also available [9].']	(3415, 3591)
PMC2779500.nxml.gz	22	['In addition, antioxidants repair oxidative damage, eliminate damaged molecules and prevent mutations from occurring [8].']	(3592, 3712)
PMC2779500.nxml.gz	23	['In the event that intracellular ROS levels increase moderately, cells respond by boosting antioxidant levels and by promoting proinflammatory gene expression [10,11].']	(3713, 3879)
PMC2779500.nxml.gz	24	["There are two main functions of the resulting translated proteins: (1) signaling proteins activate the immune system by various cytokines, growth factors and chemokines, and (2) enzymes improve a cell's response to inflammatory, growth-stimulatory and apoptotic signals [11]."]	(3880, 4155)
PMC2779500.nxml.gz	25	["When ROS levels exceed a cell's antioxidant capacity, oxidative stress is reached; this has the potential to cause significant damage to DNA, proteins and lipids, and can induce apoptosis."]	(4156, 4344)
PMC2779500.nxml.gz	26	['In addition, conditions favourable for the pathogenesis of several diseases may be created [1].']	(4345, 4440)
PMC2779500.nxml.gz	27	['Such high levels of ROS are generally the result of chronic and acute inflammatory diseases or environmental stress [10].']	(4441, 4562)
