PMCID	SENTENCE_NUMBER	SENTENCE	SENTENCE_INDICES
PMC2831965.nxml.gz	0	['Basis of the Massachusetts Reference Dose and Drinking Water Standard for Perchlorate\n\nAbstract\n\nObjective\nPerchlorate inhibits the uptake of iodide in the thyroid.']	(0, 164)
PMC2831965.nxml.gz	1	['Iodide is required to synthesize hormones critical to fetal and neonatal development.']	(165, 250)
PMC2831965.nxml.gz	2	['Many water supplies and foods are contaminated with perchlorate.']	(251, 315)
PMC2831965.nxml.gz	3	['Exposure standards are needed but controversial.']	(316, 364)
PMC2831965.nxml.gz	4	['Here we summarize the basis of the Massachusetts (MA) perchlorate reference dose (RfD) and drinking water standard (DWS), which are considerably lower and more health protective than related values derived by several other agencies.']	(365, 597)
PMC2831965.nxml.gz	5	['We also review information regarding perchlorate risk assessment and policy.']	(598, 674)
PMC2831965.nxml.gz	6	['Data sources\nMA Department of Environmental Protection (DEP) scientists, with input from a science advisory committee, assessed a wide range of perchlorate risk and exposure information.']	(676, 862)
PMC2831965.nxml.gz	7	['Health outcomes associated with iodine insufficiency were considered, as were data on perchlorate in drinking water disinfectants.']	(863, 993)
PMC2831965.nxml.gz	8	['Data synthesis\nWe used a weight-of-the-evidence approach to evaluate perchlorate risks, paying particular attention to sensitive life stages.']	(995, 1136)
PMC2831965.nxml.gz	9	['A health protective RfD (0.07 μg/kg/day) was derived using an uncertainty factor approach with perchlorate-induced iodide uptake inhibition as the point of departure.']	(1137, 1303)
PMC2831965.nxml.gz	10	['The MA DWS (2 μg/L) was based on risk management decisions weighing information on perchlorate health risks and its presence in certain disinfectant solutions used to treat drinking water for pathogens.']	(1304, 1506)
PMC2831965.nxml.gz	11	['Conclusions\nCurrent data indicate that perchlorate exposures attributable to drinking water in individuals at sensitive life stages should be minimized and support the MA DEP perchlorate RfD and DWS.']	(1508, 1707)
PMC2831965.nxml.gz	12	['Widespread exposure to perchlorate and other thyroid toxicants in drinking water and foods suggests that more comprehensive policies to reduce overall exposures and enhance iodine nutrition are needed.']	(1708, 1909)
PMC2831965.nxml.gz	13	['Perchloric acid and most perchlorate salts, which are widely used as oxidants in aerospace fuels and explosives, readily dissolve in water generating the perchlorate anion, ClO4−(perchlorate).']	(1910, 2102)
PMC2831965.nxml.gz	14	['Perchlorate is persistent, exhibits poor affinity for soils, is highly mobile in groundwater, and has been detected nationally in groundwater and surface water associated with the aerospace industry, military bases, and blasting sites [Massachusetts Department of Environmental Protection (MA DEP) 2005;U.S. Environmental Protection Agency (EPA) 2002c].']	(2103, 2456)
PMC2831965.nxml.gz	15	['Other potential sources include fireworks, hypochlorite water disinfection products, and certain manufacturing processes (MA DEP 2005;U.S. EPA 2002c).']	(2457, 2607)
PMC2831965.nxml.gz	16	['Perchlorate compounds also occur naturally in Chilean nitrate fertilizers, evaporite soils, and the atmosphere (Dasgupta et al.']	(2608, 2735)
PMC2831965.nxml.gz	17	['2005).']	(2736, 2742)
PMC2831965.nxml.gz	18	['Perchlorate is of toxicological concern because it interferes with iodide uptake in the thyroid and can disrupt the synthesis of thyroid hormones critical to normal growth, development, and other physiological functions [Greer et al.']	(2743, 2976)
PMC2831965.nxml.gz	19	['2002;National Research Council (NRC) 2005;Yu et al.']	(2977, 3028)
PMC2831965.nxml.gz	20	['2002].']	(3029, 3035)
PMC2831965.nxml.gz	21	['Because of widespread environmental contamination, people can be exposed to perchlorate found in drinking water, breast milk, foods, and beverages.']	(3036, 3183)
PMC2831965.nxml.gz	22	['Many food items accumulate perchlorate from contaminated soil and water (Yu et al.']	(3184, 3266)
PMC2831965.nxml.gz	23	['2004), and human biomonitoring data have demonstrated widespread exposures attributed to dietary sources [Blount et al.']	(3267, 3386)
PMC2831965.nxml.gz	24	['2006b;El Aribi et al.']	(3387, 3408)
PMC2831965.nxml.gz	25	['2006;Food and Drug Administration (FDA) 2009;Valentin-Blasini et al.']	(3409, 3477)
PMC2831965.nxml.gz	26	['2005].']	(3478, 3484)
PMC2831965.nxml.gz	27	['In 2001 and 2002, perchlorate was detected in groundwater at the Massachusetts Military Reservation and the town of Bourne on Cape Cod, respectively.']	(3485, 3634)
PMC2831965.nxml.gz	28	['Because no state or federal drinking water standard (DWS) (or maximum contaminant level) was available, MA DEP, with input from an independent science advisory committee (SAC), derived a reference dose (RfD) of 0.07 μg/kg/day for perchlorate using a weight-of-the-evidence approach that considered data from mode of action, human, and animal studies.']	(3635, 3985)
PMC2831965.nxml.gz	29	['An RfD provides an estimate of the daily dose of a chemical likely to be without deleterious effects over a lifetime, with uncertainty of about an order of magnitude (U.S. EPA 2002a).']	(3986, 4169)
PMC2831965.nxml.gz	30	['Following extensive public input, a MA perchlorate DWS of 2 μg/L was adopted in 2006.']	(4170, 4255)
PMC2831965.nxml.gz	31	['In this review, we summarize the scientific basis and risk management decisions supporting these values and compare the MA values with those derived by the NRC (RfD = 0.7 μg/kg/day), U.S. EPA [interim drinking water health advisory (IDWHA) = 15 μg/L], and California (DWS = 6 μg/L).']	(4256, 4538)
PMC2831965.nxml.gz	32	['Key Studies, Data Sources, and Toxicological Considerations for Perchlorate Risk Assessment\n\nToxicokinetics\nIngested perchlorate is extensively absorbed from the gastrointestinal system and accumulates in the thyroid (MA DEP 2006;NRC 2005;U.S. EPA 2002c).']	(4540, 4795)
PMC2831965.nxml.gz	33	['Most absorbed perchlorate is excreted unchanged in the urine, with a biological half-life of about 8 hr (Lamm et al.']	(4796, 4912)
PMC2831965.nxml.gz	34	['1999;Wolff 1998).']	(4913, 4930)
PMC2831965.nxml.gz	35	['Biphasic clearance with a second-phase half-life of 70–80 hr in rats has been reported (Von Burg 1995).']	(4931, 5034)
PMC2831965.nxml.gz	36	['This pattern is consistent with a multicompartment model with accumulation and slow clearance from at least one compartment, likely to include the thyroid.']	(5035, 5190)
PMC2831965.nxml.gz	37	['Perchlorate crosses the placenta and has been detected in amniotic fluid (Blount and Valenti-Blasini 2006).']	(5191, 5298)
PMC2831965.nxml.gz	38	['It is also secreted into human breast milk and may reduce iodine levels in the milk (Dasgupta et al.']	(5299, 5399)
PMC2831965.nxml.gz	39	['2008).']	(5400, 5406)
PMC2831965.nxml.gz	40	['All breast milk samples collected from 36 women from 18 states contained perchlorate at concentrations ranging from 1.4 to 92.2 μg/L (mean = 10.5 μg/L; median = 3.25 μg/L) (Kirk et al.']	(5407, 5591)
PMC2831965.nxml.gz	41	['2005).']	(5592, 5598)
PMC2831965.nxml.gz	42	['Perchlorate in 147 samples of breast milk from 10 women ranged from 0.5 to 39.5 μg/L (mean ± SD = 5.8 ± 6.2 μg/L; median = 4 μg/L) (Kirk et al.']	(5599, 5742)
PMC2831965.nxml.gz	43	['2007).']	(5743, 5749)
PMC2831965.nxml.gz	44	['Forty-nine samples of breast milk from women in Boston all contained perchlorate ranging from 1.3 to 411 μg/L (mean ± SD = 33 ± 77 μg/L; median = 9.1 μg/L).']	(5750, 5906)
PMC2831965.nxml.gz	45	['No association was found between milk perchlorate and iodine content, but an estimated 47% of the women may have been expressing milk with insufficient iodine (Pearce et al.']	(5907, 6080)
PMC2831965.nxml.gz	46	['2007b).']	(6081, 6088)
PMC2831965.nxml.gz	47	['In > 400 samples of breast milk from 13 women, perchlorate ranged from 0.01 to 48 μg/L (mean ± SD = 9.3 ± 7.5 μg/L; median = 7.3 μg/L); compared with iodide, perchlorate was estimated to be preferentially secreted into milk, and breast milk from 12 of the 13 women did not contain adequate iodine (Dasgupta et al.']	(6089, 6402)
PMC2831965.nxml.gz	48	['2008).']	(6403, 6409)
PMC2831965.nxml.gz	49	['Preferential secretion of perchlorate over iodide into breast milk would reduce the nursing infant’s iodide intake and exacerbate neonatal thyroid sensitivity to perchlorate in the milk.']	(6410, 6596)
PMC2831965.nxml.gz	50	['Mode of action\nThe thyroid gland transports and concentrates iodide from the blood, which is necessary for the synthesis of the thyroid hormones thyroxin (T4) and triiodothyronine (T3) (NRC 2005).']	(6598, 6794)
PMC2831965.nxml.gz	51	['Iodide transport is mediated by the sodium (Na)–iodide (I) symporter (NIS), an integral membrane protein present in the thyroid, the mammary gland, and other tissues (Vieja et al.']	(6795, 6974)
PMC2831965.nxml.gz	52	['2000).']	(6975, 6981)
PMC2831965.nxml.gz	53	['Perchlorate competitively inhibits iodide transport by the NIS (Greer et al.']	(6982, 7058)
PMC2831965.nxml.gz	54	['2002;NRC 2005;Wolff 1998) and promotes the discharge of endogenous thyroidal iodide through a mechanism that is not well understood (Bürgi et al.']	(7059, 7204)
PMC2831965.nxml.gz	55	['1974;Wolff 1998;Wyngaarden et al.']	(7205, 7238)
PMC2831965.nxml.gz	56	['1952).']	(7239, 7245)
PMC2831965.nxml.gz	57	['These actions reduce iodide availability for synthesis of T4and T3(Greer et al.']	(7246, 7325)
PMC2831965.nxml.gz	58	['2002;Wyngaarden et al.']	(7326, 7348)
PMC2831965.nxml.gz	59	['1952;Yu et al.']	(7349, 7363)
PMC2831965.nxml.gz	60	['2002).']	(7364, 7370)
PMC2831965.nxml.gz	61	['Perchlorate is also actively transported into thyrocytes (Dohán et al.']	(7371, 7441)
PMC2831965.nxml.gz	62	['2007;Tran et al.']	(7442, 7458)
PMC2831965.nxml.gz	63	['2008).']	(7459, 7465)
PMC2831965.nxml.gz	64	['Although NIS inhibition is viewed as perchlorate’s primary mode of action, other possible mechanisms that could contribute to its toxicity may exist.']	(7466, 7615)
PMC2831965.nxml.gz	65	['Based on a biologically based dose–response model of the hypothalamus– pituitary–thyroid axis and physiologically based pharmacokinetically (PBPK) modeled perchlorate distribution and inhibition of thyroid iodide uptake, a recent assessment concluded that iodide uptake inhibition (IUI) was insufficient to explain observed changes in rat thyroid hormone levels attributable to perchlorate (McLanahan et al.']	(7616, 8023)
PMC2831965.nxml.gz	66	['2009).']	(8024, 8030)
PMC2831965.nxml.gz	67	['These results suggest that an additional mechanism of action may exist, perhaps attributable to perchlorate uptake into the thyroid and interference with other targets involved in hormone synthesis and release.']	(8031, 8241)
PMC2831965.nxml.gz	68	['The pendrin protein, which mediates iodide transport across the thyroidal apical membrane into the follicular lumen, where it is used in the iodination of thyroglobulin, is one such possible target (MA DEP 2006;Scinicariello et al.']	(8242, 8473)
PMC2831965.nxml.gz	69	['2005).']	(8474, 8480)
PMC2831965.nxml.gz	70	['Mutations in the pendrin protein result in defects in iodide transport into the follicular lumen and impaired iodide organification.']	(8481, 8613)
PMC2831965.nxml.gz	71	['The resulting iodide accumulation in the thyrocyte may exacerbate perchlorate-induced iodide discharge (Scinicariello et al.']	(8614, 8738)
PMC2831965.nxml.gz	72	['2005).']	(8739, 8745)
