PMCID	SENTENCE_NUMBER	SENTENCE	SENTENCE_INDICES
PMC2670501.nxml.gz	0	['Catch-Up Growth Following Fetal Growth Restriction Promotes Rapid Restoration of Fat Mass but Without Metabolic Consequences at One Year of Age\n\nAbstract\n\nBackground\nFetal growth restriction (FGR) followed by rapid weight gain during early life has been suggested to be the initial sequence promoting central adiposity and insulin resistance.']	(0, 342)
PMC2670501.nxml.gz	1	['However, the link between fetal and early postnatal growth and the associated anthropometric and metabolic changes have been poorly studied.']	(343, 483)
PMC2670501.nxml.gz	2	['Methodology/Principal Findings\nOver the first year of post-natal life, changes in body mass index, skinfold thickness and hormonal concentrations were prospectively monitored in 94 infants in whom the fetal growth velocity had previously been measured using a repeated standardized procedure of ultrasound fetal measurements.']	(485, 810)
PMC2670501.nxml.gz	3	['45 infants, thinner at birth, had experienced previous FGR (FGR+) regardless of birth weight.']	(811, 904)
PMC2670501.nxml.gz	4	['Growth pattern in the first four months of life was characterized by greater change in BMI z-score in FGR+ (+1.26+/−1.2 vs +0.58 +/−1.17 SD in FGR−) resulting in the restoration of BMI and of fat mass to values similar to FGR−, independently of caloric intakes.']	(905, 1166)
PMC2670501.nxml.gz	5	['Growth velocity after 4 months was similar and BMI z-score and fat mass remained similar at 12 months of age.']	(1167, 1276)
PMC2670501.nxml.gz	6	['At both time-points, fetal growth velocity was an independent predictor of fat mass in FGR+.']	(1277, 1369)
PMC2670501.nxml.gz	7	['At one year, fasting insulin levels were not different but leptin was significantly higher in the FGR+ (4.43+/−1.41 vs 2.63+/−1 ng/ml in FGR−).']	(1370, 1513)
PMC2670501.nxml.gz	8	['Conclusion\nEarly catch-up growth is related to the fetal growth pattern itself, irrespective of birth weight, and is associated with higher insulin sensitivity and lower leptin levels after birth.']	(1515, 1711)
PMC2670501.nxml.gz	9	['Catch-up growth promotes the restoration of body size and fat stores without detrimental consequences at one year of age on body composition or metabolic profile.']	(1712, 1874)
PMC2670501.nxml.gz	10	['The higher leptin concentration at one year may reflect a positive energy balance in children who previously faced fetal growth restriction.']	(1875, 2015)
PMC2670501.nxml.gz	11	['Introduction\nA robust regulatory physiologic system has evolved to maintain relative constancy of weight, an equilibrium broken by modern lifestyles leading to the development of obesity, type 2 diabetes and other metabolic disorders.']	(2017, 2251)
PMC2670501.nxml.gz	12	['Epidemiological studies have emphasized the role of changes in nutritional environment during fetal life or early infancy.']	(2252, 2374)
PMC2670501.nxml.gz	13	['The Dutch famine studies have clearly illustrated the relation between altered fetal growth induced by prenatal exposure to famine and increased risk of obesity and impaired glucose tolerance later in life[1],[2].']	(2375, 2588)
PMC2670501.nxml.gz	14	['More recent studies have suggested that growth trajectory during early infancy, irrespective of birth weight, is important in determining later body size, fat mass and body composition[3],[4],[5].']	(2589, 2785)
