PMCID	SENTENCE_NUMBER	SENTENCE	SENTENCE_INDICES
PMC1280409.nxml.gz	0	['Fetal Environment and Schizophrenia\n\nAbstract\nSchizophrenia and related disorders are adult-onset illnesses with no definitively established risk factors.']	(0, 154)
PMC1280409.nxml.gz	1	['Several studies report that exposures to infection and nutritional deprivation during early development may elevate the risk of later developing schizophrenia, specifically during the prenatal period.']	(155, 355)
PMC1280409.nxml.gz	2	['Preliminary evidence implicates lead exposure as well, suggesting that chemical exposures during early development may constitute a new class of risk factors for schizophrenia that has not been adequately investigated.']	(356, 574)
PMC1280409.nxml.gz	3	['Exposure to lead is given as an example of a chemical agent for which some effects have been described throughout the life course on both general neurodevelopmental outcomes and now on a specific psychiatric diagnosis.']	(575, 793)
PMC1280409.nxml.gz	4	['Findings from prospectively collected birth cohorts are offered as examples of both innovations in methodology and opportunities for future generations of investigators.']	(794, 963)
PMC1280409.nxml.gz	5	['Schizophrenia and schizophrenia spectrum disorders (SSDs) are mental illnesses of unknown etiology, typically diagnosed in adolescence or adulthood.']	(964, 1112)
PMC1280409.nxml.gz	6	['With no known cure, these diseases are frequently associated with long-term disability and staggering social and economic costs.']	(1113, 1241)
PMC1280409.nxml.gz	7	['Over the past 20 years, researchers have theorized that exposures that elevate the risk of later developing schizophrenia may occur during the prenatal period.']	(1242, 1401)
PMC1280409.nxml.gz	8	['A current version of the “neurodevelopmental hypothesis” of schizophrenia states that gene–environment interactions alter the structure and function of the developing brain, contributing to the onset of schizophrenia later in life (Murray and Lewis 1987;Waddington and Youssef 1987;Weinberger 1987).']	(1402, 1701)
PMC1280409.nxml.gz	9	['Although this working hypothesis is now widely used, the underlying mechanisms are the subject of ongoing debate.']	(1702, 1815)
PMC1280409.nxml.gz	10	['In this review we consider methods being used to study the prenatal environment and schizophrenia, particularly the relationship between prenatal lead (Pb) exposure and schizophrenia.']	(1816, 1999)
PMC1280409.nxml.gz	11	['Early Antecedents of Schizophrenia\nSchizophrenia is a mental illness that has been grouped among the psychotic disorders, that is, those chiefly characterized by delusions, sensory hallucinations, and severe impairments of speech organization.']	(2001, 2244)
PMC1280409.nxml.gz	12	['It has not been associated successfully with any specific physical finding universal to all cases.']	(2245, 2343)
PMC1280409.nxml.gz	13	['For some time, this led researchers to doubt that schizophrenia had any underlying physical cause.']	(2344, 2442)
PMC1280409.nxml.gz	14	['Many sought to find evidence of brain pathology but were unsuccessful, leading to the declaration that schizophrenia was the “graveyard of neuropathologists” (Plum 1972).']	(2443, 2613)
PMC1280409.nxml.gz	15	['During 1980s, that belief was gradually supplanted as subtle physical findings began to emerge.']	(2614, 2709)
PMC1280409.nxml.gz	16	['Neuroimaging techniques suggested structural changes, such as increased ventricular volume in the brains of patients (Kelsoe et al.']	(2710, 2841)
PMC1280409.nxml.gz	17	['1988), and cohort studies found differences in neuromotor function and childhood behavior between patients who developed schizophrenia and the general population.']	(2842, 3004)
PMC1280409.nxml.gz	18	['This seemed to suggest early origins of the illness, predating clinically defined disease by decades.']	(3005, 3106)
PMC1280409.nxml.gz	19	['Although on brain imaging, certain regional changes such as increased ventricular and reduced cortical and hippocampal volume have been noted (Halliday 2001), findings in schizophrenia are comparatively subtle.']	(3107, 3317)
PMC1280409.nxml.gz	20	['Overall, these indicate mild structural disarray at the cellular level, changes in neural density (Chana et al.']	(3318, 3429)
PMC1280409.nxml.gz	21	['2003), and decreased neuropil (Roberts et al.']	(3430, 3475)
PMC1280409.nxml.gz	22	['1996) along with altered connectivity in multiple regions of the brain (Harrison 1999).']	(3476, 3563)
PMC1280409.nxml.gz	23	['Prospective approaches.']	(3565, 3588)
PMC1280409.nxml.gz	24	['The use of postmortem examination is problematic in studies of diseases that have early antecedents because it is difficult to determine whether findings are because of underlying dysfunction rather than degeneration after clinical progression or side effects of pharmacologic treatment.']	(3589, 3876)
PMC1280409.nxml.gz	25	['In the study of fetal origins of schizophrenia, it is also difficult to apply the case–control approach, because reliable evidence of events that occurred during fetal development cannot be obtained easily.']	(3877, 4083)
PMC1280409.nxml.gz	26	['Prospective techniques are one potential solution; such studies, based on cohorts of subjects identified before the onset of disease and before the exposures under investigation (e.g., at or before birth) and followed across the life course, have become key to investigations of early developmental events in schizophrenia.']	(4084, 4407)
PMC1280409.nxml.gz	27	['However, such investigations are complicated by the very long latency of the disease, since clinical onset may not be evident until adolescence or adulthood, decades after the putative prenatal exposures.']	(4408, 4612)
PMC1280409.nxml.gz	28	['Systems to track subjects, identify exposures, and diagnose disease must be maintained for decades.']	(4613, 4712)
PMC1280409.nxml.gz	29	['In addition, large numbers of subjects are required to accurately assess the relatively modest increases in risk that any single factor is likely to contribute to a multifactorial disease such as schizophrenia.']	(4713, 4923)
PMC1280409.nxml.gz	30	['Recent investigations have built on these studies, using prospective cohorts identified before birth for studies of known or suspected neurodevelopmental disruptors.']	(4924, 5089)
PMC1280409.nxml.gz	31	['Several ascertain prenatal exposure through quantifiable measurements, for example, analysis of archived maternal biologic samples collected before birth.']	(5090, 5244)
PMC1280409.nxml.gz	32	['Various hypotheses have been advanced, and a number of studies have produced suggestive results.']	(5245, 5341)
PMC1280409.nxml.gz	33	['As an example, we describe one ongoing study that has examined toxic, nutritional, infectious, and other risk factors.']	(5342, 5460)
PMC1280409.nxml.gz	34	['After describing selected findings on infection and nutrition that illustrate the methods used, we then describe how this study has been used to investigate prenatal lead exposure as a risk factor.']	(5461, 5658)
PMC1280409.nxml.gz	35	['The PDS study.']	(5660, 5674)
