PMCID	SENTENCE_NUMBER	SENTENCE	SENTENCE_INDICES
PMC2330139.nxml.gz	0	['Factors and common conditions associated with adolescent dietary supplement use: an analysis of the National Health and Nutrition Examination Survey (NHANES)\n\nAbstract\n\nBackground\nLittle is known about the prevalence of dietary supplement (DS) use in American adolescents.']	(0, 272)
PMC2330139.nxml.gz	1	['We conducted this study to analyze the prevalence of DS use and factors associated with this use in a national population-based sample.']	(273, 408)
PMC2330139.nxml.gz	2	['Methods\nWe used data from the 1999 – 2002 National Health and Nutrition Examination Surveys (NHANES) for adolescents age 11 to 19.']	(410, 540)
PMC2330139.nxml.gz	3	['Using weighted logistic regression, we identified demographic and clinical factors associated with the use of any DS, vitamins or minerals, herbs and other DS.']	(541, 700)
PMC2330139.nxml.gz	4	['Results\nAmong the 5,306 responses representing approximately 36 million Americans 11–19 years old, 27% reported use of one or more DS in the prior month.']	(702, 855)
PMC2330139.nxml.gz	5	['The most commonly used DS were: multivitamins (16%) and vitamin C (6%).']	(856, 927)
PMC2330139.nxml.gz	6	['In the multivariable analysis, African American [adjusted odds ratio 0.40 (0.31–0.50) 95% CI] and Mexican American [0.55 (0.44–0.69)] adolescents were less likely to use DS compared with non-Hispanic whites.']	(928, 1135)
PMC2330139.nxml.gz	7	['DS use was more common in those who used prescription medications [1.37 (1.10–1.72)] and among those who had a diagnosis of chronic headaches [1.25 (1.04–1.50)].']	(1136, 1297)
PMC2330139.nxml.gz	8	['DS use was less common among those reporting fair or poor health status [0.59 (0.40–0.88)].']	(1298, 1389)
PMC2330139.nxml.gz	9	['Conclusion\nTwenty seven percent of American adolescents use DS.']	(1391, 1454)
PMC2330139.nxml.gz	10	['DS use is higher among teens that use prescription medications; physicians and pharmacists should be aware of this, ask patients, and check for potential interactions.']	(1455, 1622)
PMC2330139.nxml.gz	11	['Background\nThe 1994 Dietary Supplement Health and Education Act (DSHEA) defined dietary supplements (DS) as vitamin, mineral, herb/botanical, amino acid, enzyme, protein, probiotic, glandular, or hormone-like substances [1].']	(1624, 1848)
PMC2330139.nxml.gz	12	['Dietary supplements are used by more than 50 percent of American adults [2].']	(1849, 1925)
PMC2330139.nxml.gz	13	['Use in adults is most common in those with higher income and education, women, and those with chronic health conditions.']	(1926, 2046)
PMC2330139.nxml.gz	14	['Clinical, regional, and internet-based surveys of adolescents have shown higher DS use among athletes and teens with chronic illnesses, but these associations need to be confirmed in population-based national surveys [3-9].']	(2047, 2270)
PMC2330139.nxml.gz	15	['In small clinical surveys, pediatric chronic conditions for which herbal therapies and dietary supplements were reported include: attention deficit hyperactivity disorder (ADHD), asthma, atopic dermatitis, allergic rhinitis, cancer, inflammatory bowel disease, headache, and cystic fibrosis [3,10-18].']	(2271, 2572)
PMC2330139.nxml.gz	16	['The 1988–94 National Health and Nutrition Survey (NHANES) found that approximately one fourth of adolescents used DS [19].']	(2573, 2695)
PMC2330139.nxml.gz	17	['The 1999–2000 NHANES reported similar rates [20,21].']	(2696, 2748)
PMC2330139.nxml.gz	18	["However, these analyses did not explore self-reported clinical conditions associated with teens' use of DS."]	(2749, 2856)
PMC2330139.nxml.gz	19	['[20,21]\nWe conducted this study to describe recent rates of DS use among US adolescents and factors associated with that use.']	(2857, 2982)
PMC2330139.nxml.gz	20	['Specifically, we wished to describe the prevalence of DS use among US adolescents age 11 to 19 and to analyze socio-demographic and clinical factors associated with DS use.']	(2983, 3155)
PMC2330139.nxml.gz	21	['Based on previous research, we hypothesized that DS use would be higher among: girls, older adolescents, non-Hispanic whites, those who diagnosed with common outpatient conditions, and those who reported using prescription medications.']	(3156, 3391)
PMC2330139.nxml.gz	22	['Methods\nWe used data from the 1999–2000 and 2000–2001 National Health and Nutrition Examination Surveys (NHANES) [22].']	(3393, 3511)
PMC2330139.nxml.gz	23	['NHANES is a series of nationally representative surveys of the civilian, non-institutionalized population in the United States administered by the National Center for Health Statistics.']	(3512, 3697)
PMC2330139.nxml.gz	24	['The NHANES data are collected through household interviews and physical examinations at mobile examination centers.']	(3698, 3813)
PMC2330139.nxml.gz	25	['The sampling technique follows a complex, stratified, multi-stage probability design that over-samples adolescents, African Americans, Mexican Americans, and persons of low-income.']	(3814, 3994)
PMC2330139.nxml.gz	26	['NHANES has been conducted as a two year data collection with data released for public use in two-year increments.']	(3995, 4108)
PMC2330139.nxml.gz	27	['In 1999–2000 the household interview response rate was 82 percent, and in 2001–2002 the household interview response rate was 84 percent.']	(4109, 4246)
PMC2330139.nxml.gz	28	['Adolescents younger than 16 years old had a proxy (family member or guardian) answer for them unless they were an independent minor.']	(4247, 4379)
