PMCID	SENTENCE_NUMBER	SENTENCE	SENTENCE_INDICES
PMC1764147.nxml.gz	0	['Urinary Perchlorate and Thyroid Hormone Levels in Adolescent and Adult Men and Women Living in the United States\n\nAbstract\n\nBackground\nPerchlorate is commonly found in the environment and known to inhibit thyroid function at high doses.']	(0, 236)
PMC1764147.nxml.gz	1	['Assessing the potential effect of low-level exposure to perchlorate on thyroid function is an area of ongoing research.']	(237, 356)
PMC1764147.nxml.gz	2	['Objectives\nWe evaluated the potential relationship between urinary levels of perchlorate and serum levels of thyroid stimulating hormone (TSH) and total thyroxine (T4) in 2,299 men and women, ≥ 12 years of age, participating in the National Health and Nutrition Examination Survey (NHANES) during 2001–2002.']	(358, 665)
PMC1764147.nxml.gz	3	['Methods\nWe used multiple regression models of T4and TSH that included perchlorate and covariates known to be or likely to be associated with T4or TSH levels: age, race/ethnicity, body mass index, estrogen use, menopausal status, pregnancy status, premenarche status, serum C-reactive protein, serum albumin, serum cotinine, hours of fasting, urinary thiocyanate, urinary nitrate, and selected medication groups.']	(667, 1078)
PMC1764147.nxml.gz	4	['Results\nPerchlorate was not a significant predictor of T4or TSH levels in men.']	(1080, 1158)
PMC1764147.nxml.gz	5	['For women overall, perchlorate was a significant predictor of both T4and TSH.']	(1159, 1236)
PMC1764147.nxml.gz	6	['For women with urinary iodine < 100 μg/L, perchlorate was a significant negative predictor of T4( p< 0.0001) and a positive predictor of TSH ( p = 0.001).']	(1237, 1391)
PMC1764147.nxml.gz	7	['For women with urinary iodine ≥ 100 μg/L, perchlorate was a significant positive predictor of TSH ( p = 0.025) but not T4( p = 0.550).']	(1392, 1526)
PMC1764147.nxml.gz	8	['Conclusions\nThese associations of perchlorate with T4and TSH are coherent in direction and independent of other variables known to affect thyroid function, but are present at perchlorate exposure levels that were unanticipated based on previous studies.']	(1528, 1781)
PMC1764147.nxml.gz	9	['Perchlorate is an inorganic anion used for a variety of products such as road flares, explosives, pyrotechnics, and solid rocket propellant (Mendiratta et al.']	(1782, 1940)
PMC1764147.nxml.gz	10	['1996).']	(1941, 1947)
PMC1764147.nxml.gz	11	['Perchlorate can also form naturally in the atmosphere, leading to trace levels of perchlorate in precipitation (Dasgupta et al.']	(1948, 2075)
PMC1764147.nxml.gz	12	['2005).']	(2076, 2082)
PMC1764147.nxml.gz	13	['Natural processes are considered to concentrate perchlorate in some locations such as regions of west Texas (Dasgupta et al.']	(2083, 2207)
PMC1764147.nxml.gz	14	['2005) and northern Chile (Urbansky et al.']	(2208, 2249)
PMC1764147.nxml.gz	15	['2001).']	(2250, 2256)
PMC1764147.nxml.gz	16	['A combination of human activities and natural sources has led to the widespread presence of perchlorate in the environment.']	(2257, 2380)
PMC1764147.nxml.gz	17	['As of November 2005, perchlorate was detected in drinking water samples from 4.1% of community water supplies in 26 different states, with levels ranging from the method detection limit of 4 μg/L to a maximum at 420 μg/L [U.S. Environmental Protection Agency (EPA) 2005].']	(2381, 2652)
PMC1764147.nxml.gz	18	['Most of this drinking-water contamination is likely due to contaminated source waters, although in rare instances perchlorate formation has been reported to occur in water distribution systems (Jackson et al.']	(2653, 2861)
PMC1764147.nxml.gz	19	['2004).']	(2862, 2868)
PMC1764147.nxml.gz	20	['Additionally, perchlorate exposure from the diet is probable because of the contamination of milk (Kirk et al.']	(2869, 2979)
