PMCID	SENTENCE_NUMBER	SENTENCE	SENTENCE_INDICES
PMC2543024.nxml.gz	0	['Cardiovascular disease in a cohort exposed to the 1940–45 Channel Islands occupation\n\nAbstract\n\nBackground\nTo clarify the nature of the relationship between food deprivation/undernutrition during pre- and postnatal development and cardiovascular disease (CVD) in later life, this study examined the relationship between birth weight (as a marker of prenatal nutrition) and the incidence of hospital admissions for CVD from 1997–2005 amongst 873 Guernsey islanders (born in 1923–1937), 225 of whom had been exposed to food deprivation as children, adolescents or young adults (i.e.']	(0, 580)
PMC2543024.nxml.gz	1	['postnatal undernutrition) during the 1940–45 German occupation of the Channel Islands, and 648 of whom had left or been evacuated from the islands before the occupation began.']	(581, 756)
PMC2543024.nxml.gz	2	['Methods\nThree sets of Cox regression models were used to investigate (A) the relationship between birth weight and CVD, (B) the relationship between postnatal exposure to the occupation and CVD and (C) any interaction between birth weight, postnatal exposure to the occupation and CVD.']	(758, 1043)
PMC2543024.nxml.gz	3	['These models also tested for any interactions between birth weight and sex, and postnatal exposure to the occupation and parish of residence at birth (as a marker of parish residence during the occupation and related variation in the severity of food deprivation).']	(1044, 1308)
PMC2543024.nxml.gz	4	['Results\nThe first set of models (A) found no relationship between birth weight and CVD even after adjustment for potential confounders (hazard ratio (HR) per kg increase in birth weight: 1.12; 95% confidence intervals (CI): 0.70 – 1.78), and there was no significant interaction between birth weight and sex (p = 0.60).']	(1310, 1629)
PMC2543024.nxml.gz	5	['The second set of models (B) found a significant relationship between postnatal exposure to the occupation and CVD after adjustment for potential confounders (HR for exposed vs. unexposed group: 2.52; 95% CI: 1.54 – 4.13), as well as a significant interaction between postnatal exposure to the occupation and parish of residence at birth (p = 0.01), such that those born in urban parishes (where food deprivation was worst) had a greater HR for CVD than those born in rural parishes.']	(1630, 2113)
PMC2543024.nxml.gz	6	['The third model (C) found no interaction between birth weight and exposure to the occupation (p = 0.43).']	(2114, 2218)
PMC2543024.nxml.gz	7	['Conclusion\nThese findings suggest that the levels of postnatal undernutrition experienced by children, adolescents and young adults exposed to food deprivation during the 1940–45 occupation of the Channel Islands were a more important determinant of CVD in later life than the levels of prenatal undernutrition experienced in utero prior to the occupation.']	(2220, 2576)
PMC2543024.nxml.gz	8	['Background\nIt has long been acknowledged that adult risk factors for cardiovascular disease (CVD), such as obesity and smoking, do not adequately explain the incidence of CVD in later life [1,2].']	(2578, 2773)
PMC2543024.nxml.gz	9	['Indeed, as early as 1977, Anders Forsdahl postulated that there might be an important link between living conditions during childhood and adolescence and heart disease in later life [3].']	(2774, 2960)
PMC2543024.nxml.gz	10	['This link was subsequently explored by David Barker and colleagues at the University of Southampton, whose research increasingly focused on the relationship between birth weight and health in later life, using low birth weight as a marker of undernutrition and adverse circumstances in utero [4].']	(2961, 3257)
PMC2543024.nxml.gz	11	["This research suggested that fetal life might be a particularly sensitive period of development during which physiological mechanisms might be 'programmed' (i.e."]	(3258, 3419)
PMC2543024.nxml.gz	12	['permanently altered) in such a way that they lead to an increased risk of CVD in later life [5,6].']	(3420, 3518)
PMC2543024.nxml.gz	13	['However, other researchers have speculated that postnatal development may contain even more sensitive periods than prenatal development [7], with puberty being a particularly sensitive period [8].']	(3519, 3715)
PMC2543024.nxml.gz	14	["Indeed, a growing number of researchers now believe that health in later life is the result of exposures which accumulate and/or interact with one another across theentirelife course, rather than those that 'programme' future health during a limited number of 'critical periods' [9]."]	(3716, 3999)
PMC2543024.nxml.gz	15	["Since it is difficult, expensive and time consuming to undertake prospective studies examining the relationship between living conditions in early life and health in later life, retrospective analyses of cohorts exposed to food deprivation during two 'natural experiments' – the 1944–45 Dutch famine and the 1941–44 Leningrad siege – have proved invaluable for clarifying this relationship."]	(4000, 4390)
PMC2543024.nxml.gz	16	['Although these analyses have primarily focused on the relationship between prenatal exposure to food deprivation and health in later life, they include some that have examined the potential impact of postnatal undernutrition during childhood, adolescence or early adulthood.']	(4391, 4665)
PMC2543024.nxml.gz	17	['These analyses have found a higher incidence of breast cancer [10,11] – though not other cancers [10,12-14] – amongst cohorts exposed to the Dutch famine during childhood and adolescence, higher mortality from ischaemic heart disease and stroke amongst men exposed to the Leningrad siege at 9–15 years of age [8,15] and higher systolic blood pressure amongst those exposed to the Leningrad siege at 6–15 years of age [8].']	(4666, 5087)
PMC2543024.nxml.gz	18	['The present study aimed to clarify the nature of the relationship between undernutrition during pre- and postnatal development and CVD in later life.']	(5088, 5237)
PMC2543024.nxml.gz	19	['This involved examining a cohort of Guernsey islanders (born between 1923 and 1937) for whom data on birth weight were available (as a marker of prenatal nutrition), some of whom had been exposed as children, adolescents or young adults to food deprivation (i.e.']	(5238, 5500)
PMC2543024.nxml.gz	20	['postnatal undernutrition) during the 1940–45 German occupation of the Channel Islands [16].']	(5501, 5592)
PMC2543024.nxml.gz	21	['The occupation culminated in a 9 month siege (from 1944 to 1945) when the islands were cut off from mainland France by the Allied liberation of Normandy following the D-Day landings.']	(5593, 5775)
PMC2543024.nxml.gz	22	['During this period, the official ration for islanders fell to around 1000 kcal per day – below the threshold identified as critical by researchers studying cohorts exposed to the Dutch famine [17].']	(5776, 5973)
PMC2543024.nxml.gz	23	['By this stage of the occupation very little off-ration food was available [18], although the poor and those living in urban areas are likely to have suffered most, since these groups had the least funds to purchase whatever food was still available through the black market, and would have had least access to off-ration agricultural produce [19].']	(5974, 6321)
PMC2543024.nxml.gz	24	['However, the paucity of fuel, water and soap, together with a more general decline in both the quantity and quality of food available, meant that the 1944–45 siege affected all but the most privileged islanders.']	(6322, 6533)
PMC2543024.nxml.gz	25	['Previous studies examining the short-term consequences of the 1940–45 occupation on the health of Channel Islanders have found little evidence of any impact on self-reported birth weight [20] or on infant and under-5 mortality rates [21].']	(6534, 6772)
PMC2543024.nxml.gz	26	['However, children resident in the islands during the occupation displayed slower rates of growth in both height and weight [22], as well as delayed age at menarche [23].']	(6773, 6942)
