PMCID	SENTENCE_NUMBER	SENTENCE	SENTENCE_INDICES
PMC1865559.nxml.gz	0	['Migrating Ovaries: Early Life Influences on Later Gonadal Function\n\nAbstract:TOC\nThe authors discuss a new study of Bangladeshi migrants to the UK, which found that adult women who had migrated before the age of 8 years had greater luteal phase progesterone secretion than those who had migrated after that age.']	(0, 311)
PMC1865559.nxml.gz	1	['Progress in the biomedical and clinical sciences has relied heavily on experimental animal research.']	(312, 412)
PMC1865559.nxml.gz	2	['However, the impact of other comparative disciplines such as evolutionary biology, and in particular its subdisciplines of life history biology and ecological developmental biology, on human medicine has been limited.']	(413, 630)
PMC1865559.nxml.gz	3	['Despite its heritage and contributions, evolutionary biology has rarely been applied to understanding human development, particularly from a medical rather than an anthropological perspective.']	(631, 823)
PMC1865559.nxml.gz	4	['Linked Research Article\nThis Perspective discusses the following new study published in PLoS Medicine:\nNúñez de la Mora A, Chatterton RT, Choudhury OA, Napolitano DA, Bentley GR (2007) Childhood conditions influence adult progesterone levels.']	(825, 1067)
PMC1865559.nxml.gz	5	['PLoS Med 4(5): e167.']	(1068, 1088)
PMC1865559.nxml.gz	6	['doi:10.1371/journal.pmed.0040167\nThis migrant study involved first- and second-generation Bangladeshi women living in the UK, women still resident in Bangladesh, and women of European descent in the UK.']	(1089, 1291)
PMC1865559.nxml.gz	7	['The study found that women who spent their childhood in conditions of low energy expenditure, stable energy intake, good sanitation, low immune challenges, and good health care had higher levels of progesterone and an earlier maturation than women who developed in less optimal conditions.']	(1292, 1581)
PMC1865559.nxml.gz	8	['Recently this gap in applying evolutionary biology to medicine has started to close, with a growing recognition that this discipline is critical to understanding the human condition and the risks of health and disease.']	(1582, 1800)
PMC1865559.nxml.gz	9	['Randolph Nesse and colleagues have proposed that evolutionary biology and “evolutionary medicine” should be a core discipline of medical training [1].']	(1801, 1951)
PMC1865559.nxml.gz	10	['For example, evolutionary biology helps in understanding “lifestyle-associated” diseases such as type 2 diabetes mellitus [2].']	(1952, 2078)
PMC1865559.nxml.gz	11	['Developmental plasticity, through the induction of a range of phenotypes from a single genotype in response to developmental cues, has a crucial role in determining the risk of such diseases [2].']	(2079, 2274)
PMC1865559.nxml.gz	12	['The impetus for understanding the role of developmental biology in disease causation was the research by David Barker and colleagues who recognised the relationship between the conditions of the fetus as reflected in birth size and the later risk of disease [3].']	(2275, 2537)
PMC1865559.nxml.gz	13	['This research in turn built on an early body of work, albeit somewhat less clear in its interpretation, relating the conditions of early life to later mortality (see [4] for review).']	(2538, 2720)
PMC1865559.nxml.gz	14	['A strong body of experimental studies has now linked the perinatal state to later metabolic function (reviewed in [5]).']	(2721, 2840)
PMC1865559.nxml.gz	15	['Most recently, the role of epigenetic processes (environmentally sensitive modifications of the genome that allow stable transmission of gene expression states without alteration of the DNA sequence) in linking these early life events to later consequences, potentially crossing generations [6], has become apparent [7].']	(2841, 3161)
PMC1865559.nxml.gz	16	['Life History Trade-Offs and Reproductive Strategy\nLife history theory is a framework developed to explain the very different strategies of growth, maturation, and reproduction used by different species across different environmental niches.']	(3163, 3403)
PMC1865559.nxml.gz	17	['The framework also attempts to explain the variation in reproductive and other strategies that individuals in a species may adopt, particularly when in different energetic states.']	(3404, 3583)
PMC1865559.nxml.gz	18	['Simply put, it posits that the organism must trade off its limited energetic capacity against different key components of its life course strategy so as to maximise the probability of gene flow to the next generation.']	(3584, 3801)
PMC1865559.nxml.gz	19	['Selection acts on the mechanisms underlying this trade-off capacity.']	(3802, 3870)
PMC1865559.nxml.gz	20	['Important trade-offs affect patterns of reproductive and mating strategy as well as patterns of growth and relative investment in repair, and thus lifespan.']	(3871, 4027)
PMC1865559.nxml.gz	21	['There is an extensive theoretical basis for this approach (see, for example, [8]) supported by much empirical data, particularly in insects and amphibia.']	(4028, 4181)
PMC1865559.nxml.gz	22	['In human biology, life history theory is applied to explain biodemographical observations such as patterns of reproduction and ageing, often obtained from studies in modern hunter-gatherer communities.']	(4182, 4383)
PMC1865559.nxml.gz	23	['In human females, trade-offs affecting reproductive strategy could emerge as differences in ages of menarche or menopause, in fecundity, or in inter-birth interval.']	(4384, 4548)
PMC1865559.nxml.gz	24	['For example, a recent study showed a trade-off between the age of menarche and mortality risk across a broad sample of hunter-gatherer societies [9].']	(4549, 4698)
PMC1865559.nxml.gz	25	['Clearly, for most such trade-offs to operate they must be defined early in development.']	(4699, 4786)
PMC1865559.nxml.gz	26	['There is an emergent theory addressing how early life cues such as nutrition can influence phenotypic development and the expression of traits such as elements of reproductive performance [10], operating through the processes of changed epigenetic expression [11].']	(4787, 5051)
PMC1865559.nxml.gz	27	['Evidence for developmental effects of environment on mammalian reproductive strategy is increasing.']	(5052, 5151)
PMC1865559.nxml.gz	28	['For example, in sheep it is well documented that seasonality of birth (and thus, indirectly, nutrition) determines the timing of puberty [12].']	(5152, 5294)
PMC1865559.nxml.gz	29	['In humans, it has been suspected for some time that there is a relationship between nutritional status in late childhood and the age of menarche.']	(5295, 5440)
PMC1865559.nxml.gz	30	['The now discredited Frisch hypothesis tried to tie menarche to a specific level of body fat, but evidence across populations links better nutritional status in late childhood to early menarche [13,14].']	(5441, 5642)
PMC1865559.nxml.gz	31	['At the mechanistic level this link may well involve the interplay between the adipokine leptin and the neuroendocrine regulation of gonadotropin secretion [15].']	(5643, 5803)
PMC1865559.nxml.gz	32	['Conversely, there is also evidence, from both experimental and epidemiological studies, that fetal undernutrition accelerates the age of menarche, particularly if later childhood nutrition is good [13,16,17].']	(5804, 6012)
PMC1865559.nxml.gz	33	['This dichotomy can be seen within the same cohort, and in life history terms can be explained as two different maturational signals—that before birth signalling a later threatening world in which gene flow is protected by early reproductive competence, and a postnatal override that samples nutritional status as an indication of whether current energy provision is sufficient to sustain pregnancy.']	(6013, 6411)
PMC1865559.nxml.gz	34	['This override or a similar mechanism also operates beyond puberty, as shown by the well-established relationship between energy balance and ovarian function in adult women [18].']	(6412, 6589)
PMC1865559.nxml.gz	35	['The set point of this relationship can be modified by prenatal energetic constraints, since the ovarian function of women born thinner, and thus with predictive adaptations towards success in a harsher environment, is more sensitive to physical workload than that of women of greater fatness at birth [19].']	(6590, 6896)
PMC1865559.nxml.gz	36	['Further Evidence for Developmental Effects on Ovarian Function\nIn a new paper published in PLoS Medicine , Alejandra Núñez-de la Mora et al.']	(6898, 7038)
PMC1865559.nxml.gz	37	['[20] take the evidence for early life effects on later ovarian function a step further.']	(7039, 7126)
