PMCID	SENTENCE_NUMBER	SENTENCE	SENTENCE_INDICES
PMC2831604.nxml.gz	0	['Current guidelines for the management of asthma in young children\n\nAbstract\nThe diagnosis and management of asthma in young children is difficult, since there are many different wheezy phenotypes with varying underlying aetiologies and outcomes.']	(0, 245)
PMC2831604.nxml.gz	1	['This review discusses the different approaches to managing young children with wheezy illnesses presented in recently published global guidelines.']	(246, 392)
PMC2831604.nxml.gz	2	['Four major guidelines published since 2007 are considered.']	(393, 451)
PMC2831604.nxml.gz	3	['Helpful approaches are presented to assist the clinician to decide whether a clinical diagnosis of asthma can, or should be made in a young child with a recurrent wheezy illness and which treatments would be appropriate, dependent on risk factors, age of presentation, response to initial treatment and safety considerations.']	(452, 777)
PMC2831604.nxml.gz	4	['Each of the guidelines provide useful information for clinicians assessing young children with recurrent wheezy illnesses.']	(778, 900)
PMC2831604.nxml.gz	5	['There are differences in classification of the disease and treatment protocols.']	(901, 980)
PMC2831604.nxml.gz	6	['Although a firm diagnosis of asthma may only be made retrospectively in some cases and there are several effective guidelines to initiating treatment.']	(981, 1131)
PMC2831604.nxml.gz	7	['Consistent review of the need for ongoing treatment with a particular pharmacological modality is essential, since many children with recurrent wheezing in infancy go into spontaneous remission.']	(1132, 1326)
PMC2831604.nxml.gz	8	['It is probable that newer biomarkers of airway inflammation will assist the clinician as to when to initiate and when to continue pharmacological treatment in the future.']	(1327, 1497)
PMC2831604.nxml.gz	9	['INTRODUCTION\nAsthma is a leading cause of chronic disease in children globally.']	(1499, 1578)
PMC2831604.nxml.gz	10	['Since the international study of asthma and allergies in childhood (ISAAC) epidemiological research programme was established in 1991, a phase three study in 2002-2003 in 193,404 children aged 6-7 years from 66 centres in 37 countries, conducted 7 years after the phase 1 study showed a marked change in disease prevalence, with increases being twice as common as decreases in the 6-7 year old age group than in the 13-14 year old comparator group of children.1There are no global epidemiological studies of asthma or wheezy illnesses in children under 5 years of age.']	(1579, 2147)
PMC2831604.nxml.gz	11	['Reasons for this include difficulty in making a confident diagnosis, a lack of objective diagnostic criteria, logistical and ethical problems and the variability of the expression of wheezy illnesses in children 5 years and under.']	(2148, 2378)
PMC2831604.nxml.gz	12	['Asthma guidelines have been developed during the past 17 years to increase the awareness of asthma among health professionals, to improve asthma management, to evaluate published reports on asthma and to promote international collaboration in asthma research.']	(2379, 2638)
PMC2831604.nxml.gz	13	['The first international guidelines were formulated by the National Heart Lung and Blood Institute (NHLBI) in the USA in 19912and this expert panel report was updated in 19973and reviewed by Jahad4in a meta analysis and updated in 20035and finally published in 2008 as an Expert Panel Report 3 (EPR-3).6\nCurrently there are 4 major guidelines which address the management of asthma in young children.']	(2639, 3038)
PMC2831604.nxml.gz	14	['The EPR3 of the National Asthma Education Programme (NAEPP),6the PRACTALL Consensus Report published by the European Academy of Asthma and Allergy in 2008,7an Evidence Based Approach compiled by the European Respiratory Society task force, published in the European Respiratory Journal in 20088and most recently the Global Initiative (GINA) published new evidence based guidelines for the diagnosis and management of asthma in children 5 years and younger in 2009 (www.ginasthma.org).9\nThe reason for having at least 4 new "global" guidelines published in the past 2 years to address the management of asthma in young children stems from lack of agreement on the diagnosis of asthma in young children, paucity of published studies on different treatments for asthma and wheezy illnesses in the under 5\'s, a lack of published biopsy studies on the pathology of wheezy illnesses in young children.']	(3039, 3934)
PMC2831604.nxml.gz	15	['There are also differences in different regions of the world in resources for treatment, modes of communication and availability of different treatments.']	(3935, 4088)
PMC2831604.nxml.gz	16	['Some have considered that with a lack of hard evidence, as would be obtained by large double blind placebo controlled studies, a consensus approach based on evidence in older children and clinical experience is more appropriate.7Even when stricter criteria for recommendations are upheld according to published evidence only,8the dilemma of whether asthma can be diagnosed with confidence in the under five aged group arises.9It is more difficult to formulate guidelines for asthma in the younger children firstly because the diagnosis for asthma may not be sure and children express different patterns of wheezy illnesses, but also because asthma itself is a "syndrome" composed of heterogeneous diseases.10\nIt is thus believed that asthma is unlikely to be a single disease, but rather a series of complex overlapping individual diseases or phenotypes, each defined by its unique interaction between genetic and environmental factors.']	(4089, 5025)
PMC2831604.nxml.gz	17	['These conditions include syndromes exacerbated by exposure to allergens, and aspirin exacerbated, or non-allergic factors, along with syndromes best distinguished by their pathological findings (neutrophilic, eosinophilic, pauci granulocytic), their response to therapy (corticosteroid resistant, or leukotriene receptor antagonist sensitive) and natural history (intermittent or persistent or remittent) depending on the development of airway remodelling and other factors such as exposure and genotype.']	(5026, 5530)
PMC2831604.nxml.gz	18	['It is against this background of a clear heterogeneity in the asthma phenotypes encountered in older children and adults, that the literature is deplete on information on the natural history of the disease, which starts in infancy.']	(5531, 5762)
PMC2831604.nxml.gz	19	['It is not known which childhood phenotypes develop into any of the defined adult type asthma phenotypes.']	(5763, 5867)
PMC2831604.nxml.gz	20	['Thus in developing guidelines it would appear that the current objectives and goals have been to recommend treatments, which are effective for "current control" of the disease, rather than treatments which modify the natural history of the disease.']	(5868, 6116)
PMC2831604.nxml.gz	21	['Other than "allergen specific immunotherapy" for asthma, caused by and precipitated by a single allergen, which in itself is rare, even in children, there are no other treatments known to modify the natural history of the disease.']	(6117, 6347)
PMC2831604.nxml.gz	22	['An important consideration in the development of guidelines is that the ISAAC data1clearly show that the increases noted in childhood asthma have not been confined to the developed countries, but that asthma also poses a huge burden to the underdeveloped world, where resources are scarce and there is competition for resources to treat other diseases such as TB, AIDS, malnutrition, malaria and other infectious diseases.']	(6348, 6770)
PMC2831604.nxml.gz	23	['The applicability of any guideline for asthma rests on access to medications recommended in such guidelines.']	(6771, 6879)
PMC2831604.nxml.gz	24	['Khalied et al.11have stressed that access to inhaled corticosteroids is they key to improving quality care for asthma in developing countries.']	(6880, 7022)
PMC2831604.nxml.gz	25	['In developed countries a high cost of essential medications can be a major obstacle for patients who need such treatment and in many developing countries many essential drugs are unavailable for asthma treatment and literacy and language barriers are significant obstacles to implementation of guidelines.12\nIt is difficult to apply current new guidelines for the management of children under 5 years, if the only asthma medications on the World Health Organization essential drug list includes Beclomethazone, Epinephrine, Ipratropium bromide and Salbutamol (WHO Essential Drug List, March 2007).']	(7023, 7620)
PMC2831604.nxml.gz	26	['Even when optimal treatment available, only 30-40% of patients are totally controlled.13\nManagement goals for childhood asthma are fairly consistent between the different guidelines.']	(7621, 7803)
PMC2831604.nxml.gz	27	['The aims are for a "normal life" free of any symptoms (e.g., cough, wheeze and breathlessness), the ability to have a restful sleep, to grow and develop normally, to attend school or preschool regularly and participate in all school activities including sports, to minimise the number of attacks of acute asthma, to avoid hospitalisation and to avoid medication related side effects.']	(7804, 8187)
PMC2831604.nxml.gz	28	['The impact of the disease needs to be weighed against the possible impact of the therapy.']	(8188, 8277)
PMC2831604.nxml.gz	29	['In the case of asthma treatment for children there are issues which are also extremely important to the parents, such as normal appetite, good academic performance at school, social development and lack of irritability or disruption of family life.']	(8278, 8526)
PMC2831604.nxml.gz	30	['Quality of life is difficult to assess in young children and symptom scores may not correlate well with quality of life ratings.']	(8527, 8655)
PMC2831604.nxml.gz	31	['Quality of life may be also influenced by differences in society and cultural needs.']	(8656, 8740)
PMC2831604.nxml.gz	32	['Treatment of the young child also differs from that of the older child because in addition to lung functions being difficult under the age of 5, there are challenges to adequate delivery of inhaled drugs, safety issues and ethical issues.']	(8741, 8979)
PMC2831604.nxml.gz	33	['Furthermore, there are dosing issues.']	(8980, 9017)
PMC2831604.nxml.gz	34	['For many drugs used in young children careful dose ranging studies have not been conducted and dosing is extrapolated from adult doses.14This dilemma results from the difficulties experienced in conducting necessary double bind placebo controlled studies of asthma medications at different ages in young children bearing in mind the rights of the child, the fact that children are not "mini adults", primary and secondary end points of paediatric and infant studies are not always fully objective due to "second party" reporting of outcomes by parents and caregivers and the assessment of ongoing inflammation is difficult.']	(9018, 9641)
PMC2831604.nxml.gz	35	['To address the deficiency in paediatric studies the FDA modernization and best pharmaceuticals for children\'s act has been promulgated, the European Medicines Evaluation Agency has published a "note for guidance on clinical investigation for medical products in the population" and the Therapeutics Goods Administration (TGA) of Australia has given priority to paediatric submissions to encourage industry to study all new products in children.']	(9642, 10086)
PMC2831604.nxml.gz	36	['In practice this will involve studies in which the dosages are weight related, patients are clearly phenotyped according to the onset and type of wheezy illness, differences in the pharmacokinetics of the drug are studied and measurable effects on inflammation are also considered (e.g., PD20, eNo, urinary leukotrienes, sputum eosinophilic cationic protein and other immunological markers), in addition to variables such as airway hyperresponsiveness, growth, height, quality of life and disease modification.']	(10087, 10597)
PMC2831604.nxml.gz	37	['Bearing in mind the variability of the triggers of wheeze in young children (viruses, allergens, irritants, emotional factors exercise), it is thus difficult to standardise all these variables to study the effects of a particular drug on a particular outcome, in a sufficiently large number of children, including a placebo arm.']	(10598, 10926)
PMC2831604.nxml.gz	38	['Furthermore longer studies may be necessary to study whether a particular drug has a disease modifying capability, bearing in mind the tendency of wheezing illnesses to spontaneously remit in a significant number of young children.']	(10927, 11158)
PMC2831604.nxml.gz	39	['It is important to stress that a number of young children presenting with wheeze may not have asthma.']	(11159, 11260)
PMC2831604.nxml.gz	40	['The younger the child, the greater the possibility of an alternative diagnosis, e.g., gastroesophageal reflux, cystic fibrosis, aspiration syndrome, immune deficiency, congenital heart disease and bronchopulmonary dysplasia.']	(11261, 11485)
PMC2831604.nxml.gz	41	['Furthermore there are a number of risk factors which increase the likelihood of the development of asthma in young children in addition to genetic factors.']	(11486, 11641)
PMC2831604.nxml.gz	42	['Risk factors for asthma attacks include exercise, exposure to specific allergens, viral infections, tobacco smoke, certain foods and food additives such as sulphur dioxide and emotional factors.']	(11642, 11836)
PMC2831604.nxml.gz	43	['In addition the choice of treatment will be influenced by the history which should consider the frequency of previous attacks, the severity of previous attacks, previous hospitalisation, repeated use of oral steroids such as prednisolone, the level of treatment previously necessary to obtain "control", attendance at a crèche, concurrent rhinitis and rate of response to treatment.']	(11837, 12219)
PMC2831604.nxml.gz	44	['THE NAEPP EP3 GUIDELINES\nThe first of the "recently published" guideline for the management of asthma in young children is the EP3 NAEPP report published in 2007.6These guidelines point out that 50-80 percent of children who have asthma, develop symptoms before their fifth birthdays, but because the disease is frequently under diagnosed many young children do not receive adequate therapy.']	(12221, 12612)
PMC2831604.nxml.gz	45	['On the other hand, since not all wheeze is caused by asthma, one should exert caution to avoid infants and younger children receiving inappropriate prolonged asthma therapy.']	(12613, 12786)
PMC2831604.nxml.gz	46	['The diagnosis of asthma is difficult.']	(12787, 12824)
PMC2831604.nxml.gz	47	['If one considers the presence of airway inflammation to be central to the diagnosis of asthma, confirmation of this is not usually possible in younger children, using available clinical tools in practice.']	(12825, 13029)
PMC2831604.nxml.gz	48	['However, elevations in both inflammatory cells and mediators have been demonstrated in broncho alveolar large specimens obtained from preschool children who have recurrent wheezing.15Thus in children 0-4 years of age, in some cases a therapeutic trial with medications may also aid in confirming a diagnosis, whereas in children 5-11 years one has the advantage of a preceding history and also simple lung function tests for reversibility, to aid the diagnosis.']	(13030, 13491)
PMC2831604.nxml.gz	49	['In the under fives the most common cause of asthma symptoms is viral respiratory infection.']	(13492, 13583)
PMC2831604.nxml.gz	50	['Some remit in the preschool years and others persist throughout childhood.']	(13584, 13658)
PMC2831604.nxml.gz	51	['It appears that children under 3 years of age who have more than four episodes of wheezing in the past year, affecting sleep are significantly more likely to develop persistent asthma after the age of 5 years, particularly if they have a parental history of asthma, a physician diagnosis of atopic dermatitis, sensitization to aeroallergens, evidence of food sensitisation, a greater than 4 percent peripheral blood eosinophilia or wheezing apart from colds.']	(13659, 14117)
PMC2831604.nxml.gz	52	["The Expert Panel 3 concluded that early intervention with inhaled corticosteroids continuously16or intermittently17did not alter the underlying severity or progression of the disease and that inhaled corticosteroids should be used to control asthma symptoms and improve the child's quality of life, but not for the purpose of changing the natural history of the disease (Evidence A)."]	(14118, 14501)
PMC2831604.nxml.gz	53	['It appears that while the disease may in fact progress during the first 5 years of life, the recent childhood management programme study (CAMP) indicated that children aged 5-12 years who have mild or moderate persistent asthma, do not on average have a progressive decline in lung function.']	(14502, 14793)
PMC2831604.nxml.gz	54	['In the subset of these who experienced progressive reductions in lung growth compared to predicted measures, this was not prevented by inhaled steroids.18\nObservational prospective data from Martinez et al.']	(14794, 15000)
PMC2831604.nxml.gz	55	['suggests that most loss of lung function occurs during the first 3-5 years of life.19Although this is the case, the studies by Guilbert et al.16in 2006 showed that ICS clearly reduced the symptom burden and frequency of exacerbations when administered daily for 2 years, but did not prevent the reappearance of symptoms in the year of follow up after discontinuing therapy.']	(15001, 15374)
PMC2831604.nxml.gz	56	['The EP3 guidelines recommend a regular follow up of those children who have moderate a persistent asthma to assess impairment and risk domains for the development of progressive disease.']	(15375, 15561)
PMC2831604.nxml.gz	57	['These include requirements for intermittent short acting β2stimulants, exacerbations requiring systemic steroids, urgent care visits and if possible pulmonary function measures.']	(15562, 15739)
PMC2831604.nxml.gz	58	['The concept of "reducing impairment" refers to the maintenance of current well-being of the child as evidenced by reduction of symptoms, maintaining near normal pulmonary function meeting family needs and expectations and maintaining current normal activity levels, exercise and school attendance.']	(15740, 16037)
PMC2831604.nxml.gz	59	['The concept of "reducing risk" outlined by the EP-3 attempts to prevent recurrent exacerbations of asthma and the need for emergency care visits or hospitalisations, prevention of progressive loss of lung function and minimization of adverse events.']	(16038, 16287)
PMC2831604.nxml.gz	60	['It is recommended that both domains are considered as both affect quality of life, but that these domains respond differently to treatment.']	(16288, 16427)
PMC2831604.nxml.gz	61	['Thus, low dose steroids may reduce impairment (symptoms, SABA use and lung function), but does not reduce exacerbations requiring corticosteroids.']	(16428, 16574)
PMC2831604.nxml.gz	62	['While most of the new guidelines emphasise the role of the clinician in assessing and maintaining "control" of asthma in an established treatment regime, when young patients are seen for their first episode of wheezing and factors like severity, age of onset, family history and the presence of other risk factors will influence the clinician\'s decision regarding appropriate therapy.']	(16575, 16959)
PMC2831604.nxml.gz	63	['The EPR-3 recommends that "impairment" and exacerbations may be reduced by regular controller treatment in children who have four or more episodes of wheezing in the past year persisting for more than a day, plus a parental history of asthma, atopic dermatitis, sensitization to aeroallergens, a >4% peripheral eosinophilia and wheezing apart from colds.']	(16960, 17314)
PMC2831604.nxml.gz	64	['The guideline recommends a stepwise approach to treatment starting with low dose inhaled corticosteroids, or Montelukast.']	(17315, 17436)
PMC2831604.nxml.gz	65	["Doses for most inhaled steroids in the 0-4 year's old group are not published."]	(17437, 17515)
PMC2831604.nxml.gz	66	['The daily dose for Budesonide inhalation suspension is recommended at 0.25-0.5 mg and of Fluticasone at 176 µg/day, with no specific doses recommended for Budesonide, Beclomethazone, Fluinisolide, Mometasone or Triamcinolone for the under five year old asthmatics.']	(17516, 17780)
PMC2831604.nxml.gz	67	['Daily doses for the 5-11 year old asthmatics are 80-160 µg Beclomethazone, 180-400 µg Budesonide, 500-750 µg Fluinisolide, 160 µg Fluinisolide HFA, 80-176 mg Fluticazone HFA MDI, 100-200 µg Fluticasone DPI and 300-600 µg Triamcinolone.']	(17781, 18016)
PMC2831604.nxml.gz	68	['The above doses are regarded as low daily doses and can be stepped up (usually doubled) to a medium dose in children 5-11 years and quadrupled as a high daily dose in severe childhood asthmatics.']	(18017, 18212)
PMC2831604.nxml.gz	69	['In the absence of published studies the EP3 guidelines are extremely cautious in recommending specific doses of inhaled steroid for the 0-4 year old asthmatics.']	(18213, 18373)
PMC2831604.nxml.gz	70	['Montelukast 4 mg is recommended for under 5 year olds and 5 mg from 6-11 year olds (Evidence A).']	(18374, 18470)
PMC2831604.nxml.gz	71	['In addition, long term controller therapy with inhaled corticosteroid should be considered to reduce impairment in infants and young children who consistently require treatment more than 2 days per week for more than 4 weeks (Evidence D), for reducing exacerbations requiring systemic corticosteroids within a 6 month period (Evidence D) or during a period of a previously documented risk for a child (e.g., Winter, Spring, specific exposure) (Evidence D), but that discontinuation must be considered when the period of risk has passed.']	(18471, 19007)
PMC2831604.nxml.gz	72	['Once the child is on long term treatment with daily preventers adjustments may be made by assessing both the impairment and risk domains.']	(19008, 19145)
PMC2831604.nxml.gz	73	['These must be complemented by adequate education of the child and care giver, with particular attention to the level of adherence, to assess whether treatment should be stepped up or down.']	(19146, 19334)
PMC2831604.nxml.gz	74	['Consideration of referral to a specialist is essential if there are difficulties in controlling the asthma, children who require step 3 or higher or if an exacerbation requires hospitalisation.']	(19335, 19528)
PMC2831604.nxml.gz	75	['A specialist would also assess a possible role for immunotherapy and consider the role of allergy.']	(19529, 19627)
PMC2831604.nxml.gz	76	['Furthermore the EP3 panel is of the opinion that ICS may be reduced by 25-50% every 3 months to the lowest possible dose to maintain control (Evidence D).']	(19628, 19782)
PMC2831604.nxml.gz	77	["Reduction should be gradual and since guidelines for stepping down treatment have not been validated, and clinical judgement of the individuals' response to therapy is very important."]	(19783, 19966)
PMC2831604.nxml.gz	78	['ICS at low doses for extended periods are safe.']	(19967, 20014)
PMC2831604.nxml.gz	79	["The potential for adverse events on medium to high dose ICS is usually limited to a small reduction in growth velocity of approximately 1 cm in the first year of treatment which is not progressive over time and can be measured by a stadiometer.20,21\nIn children who are required to receive high dose corticosteroids, age appropriate dietary intake of calcium and vitamin D should be reviewed with the child's care givers (Evidence D) and slit lamp eye examination and bone densitometry should be considered (Evidence D)."]	(20015, 20535)
PMC2831604.nxml.gz	80	['In the USA only the following are approved by the FDA for young children under 4 years: ICS Budesonide nebuliser solution (1-8 years of age), ICS Fluticasone DPI (4 years and older), Salmeterol used in combination with Fluticasone for children 4 years and older, Montelukast 4 mg as a chewable tablet 2-6 years of age and as granules down to 1 year of age.']	(20536, 20892)
PMC2831604.nxml.gz	81	['Cromolyn nebuliser is approved for children ≥2 years of age.']	(20893, 20953)
PMC2831604.nxml.gz	82	['Appropriate delivery devices are essential.']	(20954, 20997)
PMC2831604.nxml.gz	83	['Children under 4 should use a MDI with a valved holding chamber or nebuliser with a face mask.']	(20998, 21092)
PMC2831604.nxml.gz	84	['The stepwise approach to treatment recommended by the EP3 is given inFig.']	(21093, 21166)
PMC2831604.nxml.gz	85	['1.6\nIn this guideline both LABA or Montelukast is given as add on in the 0-4 years of age which differs from some of the other guidelines.']	(21167, 21305)
PMC2831604.nxml.gz	86	['Theophylline is not recommended for children under 5 years.']	(21306, 21365)
PMC2831604.nxml.gz	87	['Montelukast is recommended as a trial in children 2 years or older, in situations where inhaled medication delivery is suboptimal due to poor technique.']	(21366, 21518)
PMC2831604.nxml.gz	88	['There is no data on the use of long acting β2agonist under the age of 4 years.']	(21519, 21597)
PMC2831604.nxml.gz	89	['Montelukast may also be considered as add on therapy.']	(21598, 21651)
PMC2831604.nxml.gz	90	['Recommendations for treatment according to components of severity, impairment and risk according to the NAEPP EP3 guidelines are summarised inFig.']	(21652, 21798)
PMC2831604.nxml.gz	91	['2and a figure for assessment of control and adjusting therapy for children 0-4 years of age is given inFig.']	(21799, 21906)
PMC2831604.nxml.gz	92	['3.']	(21907, 21909)
PMC2831604.nxml.gz	93	['The EP3 guidelines are the most detailed for children under 5 years, but not all of the recommended steps for treatment are evidence based or validated.']	(21910, 22062)
PMC2831604.nxml.gz	94	['THE PRACTALL GUIDELINES\nThe PRACTALL guidelines7for the management of childhood asthma were developed recognising that the evidence base on specific aspects of paediatric asthma management, including therapeutic strategies is severely limited, particularly for children under 5 years.']	(22064, 22348)
PMC2831604.nxml.gz	95	['The European Academy of Allergy and Clinical Immunology and the American Academy of Allergy therefore nominated expert teams to find a consensus to serve as a guideline for practice in Europe as well as in North America.']	(22349, 22569)
PMC2831604.nxml.gz	96	['Thus these guidelines were not intended for global usage (e.g., in underdeveloped countries).']	(22570, 22663)
PMC2831604.nxml.gz	97	['In these guidelines 4 patterns of asthma are proposed:\nTransient wheezing: in the first 2-3 years\nNon-atopic wheezing: triggered by viral infections and remitting later in childhood\nPersistent asthma: with atopy, eosinophilia, food allergy, positive parental history and high indoor allergen exposure\nSevere intermittent wheezing: infrequent episodes with minimal morbidity between episodes but with atopic characteristics present.']	(22664, 23095)
PMC2831604.nxml.gz	98	['The PRACTALL guidelines are fairly easy for the clinician to follow.']	(23096, 23164)
PMC2831604.nxml.gz	99	['A key point to making a firm diagnosis of asthma in infants 0-2 years is the persistence of symptoms.']	(23165, 23266)
PMC2831604.nxml.gz	100	['In children 3-5 years persistence versus intermittent wheezing is more suggestive of asthma, whereas in children 6-12 years, allergen induced symptoms and seasonality suggest a diagnosis of asthma.']	(23267, 23464)
