PMCID	SENTENCE_NUMBER	SENTENCE	SENTENCE_INDICES
PMC2516569.nxml.gz	0	['Maternal and Gestational Risk Factors for Hypospadias\n\nAbstract\n\nBackground\nAn increase in the prevalence of hypospadias has been reported, but the environmental causes remain virtually unknown.']	(0, 194)
PMC2516569.nxml.gz	1	['Objectives\nOur goal was to assess the association between risk of hypospadias and indicators of placental function and endogenous hormone levels, exposure to exogenous hormones, maternal diet during pregnancy, and other environmental factors.']	(196, 438)
PMC2516569.nxml.gz	2	['Methods\nWe conducted a case–control study in Sweden and Denmark from 2000 through 2005 using self-administered questionnaires completed by mothers of hypospadias cases and matched controls.']	(440, 629)
PMC2516569.nxml.gz	3	['The response rate was 88% and 81% among mothers of cases and controls, respectively.']	(630, 714)
PMC2516569.nxml.gz	4	['The analyses included 292 cases and 427 controls.']	(715, 764)
PMC2516569.nxml.gz	5	['Results\nA diet during pregnancy lacking both fish and meat was associated with a more than 4-fold increased risk of hypospadias [odds ratio (OR) = 4.6; 95% confidence interval (CI), 1.6–13.3].']	(766, 958)
PMC2516569.nxml.gz	6	['Boys born to obese [body mass index (BMI) ≥ 30] women had a more than 2-fold increased risk of hypospadias (OR = 2.6; 95% CI, 1.2–5.7) compared with boys born to mothers with a normal weight (BMI = 20–24).']	(959, 1164)
PMC2516569.nxml.gz	7	['Maternal hypertension during pregnancy and absence of maternal nausea increased a boy’s risk of hypospadias 2.0-fold (95% CI, 1.1–3.7) and 1.8-fold (95% CI, 1.2–2.8), respectively.']	(1165, 1345)
PMC2516569.nxml.gz	8	['Nausea in late pregnancy also appeared to be positively associated with hypospadias risk (OR = 7.6; 95% CI, 1.1–53).']	(1346, 1462)
PMC2516569.nxml.gz	9	['Conclusions\nA pregnancy diet lacking meat and fish appears to increase the risk of hypospadias in the offspring.']	(1464, 1576)
PMC2516569.nxml.gz	10	['Other risk associations were compatible with a role for placental insufficiency in the etiology of hypospadias.']	(1577, 1688)
PMC2516569.nxml.gz	11	['Hypospadias is a male birth defect in which the urethral orifice is abnormally located on the ventral side of the penis.']	(1689, 1809)
PMC2516569.nxml.gz	12	['In Western countries, the prevalence of hypospadias varies from 2 to 8 cases per 1,000 live births, with increases in prevalence reported over time in several populations (Czeizel et al.']	(1810, 1996)
PMC2516569.nxml.gz	13	['1986;Kallen and Winberg 1982;Nelson et al.']	(1997, 2039)
PMC2516569.nxml.gz	14	['2005;Paulozzi 1999;Paulozzi et al.']	(2040, 2074)
PMC2516569.nxml.gz	15	['1997;Pierik et al.']	(2075, 2093)
PMC2516569.nxml.gz	16	['2002).']	(2094, 2100)
PMC2516569.nxml.gz	17	['Although we know that urethral development, occurring during gestational weeks 7–16, is regulated by androgens, the causes of most hypospadias cases are unknown (Baskin and Ebbers 2006).']	(2101, 2287)
PMC2516569.nxml.gz	18	['Hypospadias is only rarely a monogenic trait (Fredell et al.']	(2288, 2348)
PMC2516569.nxml.gz	19	['2002).']	(2349, 2355)
PMC2516569.nxml.gz	20	['Several gene defects, including defects in genes coding for the androgen receptor, are associated with hypospadias but account for only a small proportion of cases (Nelson et al.']	(2356, 2534)
PMC2516569.nxml.gz	21	['2005).']	(2535, 2541)
PMC2516569.nxml.gz	22	['Reported associations between hypospadias and low birth weight, preterm birth, and signs of preeclampsia (Akre et al.']	(2542, 2659)
PMC2516569.nxml.gz	23	['1999;Aschim et al.']	(2660, 2678)
PMC2516569.nxml.gz	24	['2004;Boisen et al.']	(2679, 2697)
PMC2516569.nxml.gz	25	['2005;Hussain et al.']	(2698, 2717)
PMC2516569.nxml.gz	26	['2002;Main et al.']	(2718, 2734)
PMC2516569.nxml.gz	27	['2006) indicate that placental malfunction and subsequent abnormalities in hormone regulation and/or the provision of nutrients to the fetus may play a role in the maldevelopment of the urethra.']	(2735, 2928)
PMC2516569.nxml.gz	28	['Increases in prevalence, as reported by several investigators (Paulozzi 1999;Paulozzi et al.']	(2929, 3021)
PMC2516569.nxml.gz	29	['1997;Pierik et al.']	(3022, 3040)
PMC2516569.nxml.gz	30	['2002;Toppari et al.']	(3041, 3060)
PMC2516569.nxml.gz	31	['2001), also point to the involvement of environmental determinants.']	(3061, 3128)
PMC2516569.nxml.gz	32	['To date, only a few studies have reported positive associations between hypospadias and environmental exposures, but reports of links with prenatal exposure to diethylstilbestrol (Brouwers et al.']	(3129, 3324)
PMC2516569.nxml.gz	33	['2006;Klip et al.']	(3325, 3341)
PMC2516569.nxml.gz	34	['2002) and exogenous progestins (Carmichael et al.']	(3342, 3391)
PMC2516569.nxml.gz	35	['2005a), as well as of increased risk associated with maternal vegetarian diet (North and Golding 2000), are of interest.']	(3392, 3512)
PMC2516569.nxml.gz	36	['With the results of these previous studies in mind, in the present case–control study we investigated the relationships between hypospadias risk and maternal diet, exposure to exogenous hormones, and exposures thought to reflect placental function.']	(3513, 3761)
PMC2516569.nxml.gz	37	['Methods\nThe data for this study were collected as part of a joint Danish–Swedish case–control study of both hypospadias and cryptorchidism.']	(3763, 3902)
PMC2516569.nxml.gz	38	['Virtually identical questionnaires were used in the two countries to collect exposure information from the mothers of cases and controls.']	(3903, 4040)
PMC2516569.nxml.gz	39	['However, case ascertainment and control selection differed in Denmark and Sweden; consequently, we describe study subject recruitment separately for each country.']	(4041, 4203)
PMC2516569.nxml.gz	40	['The study complied with all applicable international regulations and was approved by ethical review boards in both Sweden and Denmark, and the subjects gave informed consent before the study.']	(4204, 4395)
PMC2516569.nxml.gz	41	['Recruitment of hypospadias cases and controls: Sweden\nEach Swedish administrative region has a single pediatric surgery clinic to which all hypospadias cases are referred upon discovery.']	(4397, 4583)
PMC2516569.nxml.gz	42	['We recruited hypospadias cases without concomitant malformations or chromosomal abnormalities from the clinics at Karolinska University Hospital (Stockholm) and Uppsala Academic Hospital, which together serve a population with almost 50,000 live births per year.']	(4584, 4846)
PMC2516569.nxml.gz	43	['We invited mothers of boys with a hypospadias diagnosis, confirmed by a pediatric urologist in the periods March 2000 through September 2001 and September 2003 through March 2005, to participate in our case–control study; 204 (95%) of 214 women accepted the invitation.']	(4847, 5116)
PMC2516569.nxml.gz	44	['These 214 cases correspond to an approximate prevalence at birth of 0.0015.']	(5117, 5192)
PMC2516569.nxml.gz	45	['Although the estimated prevalence at birth of hypospadias in Sweden is 0.0033, our case detection rate seems reasonable, because we restricted the study to isolated malformations that were discovered at an early age.']	(5193, 5409)
PMC2516569.nxml.gz	46	['Participating mothers completed a self-administered questionnaire (see below) during the clinic visit at which they were recruited into the study.']	(5410, 5556)
PMC2516569.nxml.gz	47	['A study coordinator was available at that time to answer any questions the mothers had about the questionnaire but was otherwise uninvolved in its administration.']	(5557, 5719)
PMC2516569.nxml.gz	48	['For each hypospadias case, we randomly selected one or two control boys without known malformations or chromosomal abnormalities from the Swedish Medical Birth Register (one control per case during the first half of the study, and two controls per case during the second half), born within 6 months of and in the same county as the case.']	(5720, 6057)
PMC2516569.nxml.gz	49	['We obtained their addresses from the Swedish Tax Authority’s Population Register (Statistics Sweden, Örebro, Sweden;http://www.scb.se) and mailed an information packet and a questionnaire to each control’s mother.']	(6058, 6271)
PMC2516569.nxml.gz	50	['Shortly thereafter, we contacted the women by phone to encourage participation and answer any questions.']	(6272, 6376)
PMC2516569.nxml.gz	51	['Of 421 approached control mothers, 353 (84%) returned a completed questionnaire.']	(6377, 6457)
PMC2516569.nxml.gz	52	['In Sweden, the median age of the son when his mother completed the questionnaire was 2 months (range, 0–6 months) for cases and 5 months (range, 1–9 months) for controls.']	(6458, 6628)
PMC2516569.nxml.gz	53	['Recruitment of hypospadias cases and controls: Denmark\n\nSubjects from the Danish National Birth Cohort\nThe Danish National Birth Cohort (DNBC) is a population-based cohort of Danish women and children established to allow investigation of the impact of a wide range of in utero exposures on health over the life course (Olsen et al.']	(6630, 6962)
PMC2516569.nxml.gz	54	['2001).']	(6963, 6969)
PMC2516569.nxml.gz	55	['More than 101,000 pregnant women recruited during 1996–2002 gave birth to nearly 94,000 children between 1997 and 2003.']	(6970, 7089)
PMC2516569.nxml.gz	56	['The women were interviewed twice while pregnant and twice after delivery.']	(7090, 7163)
PMC2516569.nxml.gz	57	['For boys, the first postpartum interview, which occurred when the infant was approximately 6 months of age, included questions about hypospadias as well as other birth defects and chromosomal abnormalities.']	(7164, 7370)
