PMCID	SENTENCE_NUMBER	SENTENCE	SENTENCE_INDICES
PMC1361787.nxml.gz	0	['Use of a food frequency questionnaire in American Indian and Caucasian pregnant women: a validation study\n\nAbstract\n\nBackground\nFood frequency questionnaires (FFQs) have been validated in pregnant women, but few studies have focused specifically on low-income women and minorities.']	(0, 281)
PMC1361787.nxml.gz	1	['The purpose of this study was to examine the validity of the Harvard Service FFQ (HSFFQ) among low-income American Indian and Caucasian pregnant women.']	(282, 433)
PMC1361787.nxml.gz	2	['Methods\nThe 100-item HSFFQ was administered three times to a sample of pregnant women, and two sets of 24-hour recalls (six total) were collected at approximately 12 and 28 weeks of gestation.']	(435, 627)
PMC1361787.nxml.gz	3	['The sample included a total of 283 pregnant women who completed Phase 1 of the study and 246 women who completed Phase 2 of the study.']	(628, 762)
PMC1361787.nxml.gz	4	['Deattenuated Pearson correlation coefficients were used to compare intakes of 24 nutrients estimated from the second and third FFQ to average intakes estimated from the week-12 and week-28 sets of diet recalls.']	(763, 973)
PMC1361787.nxml.gz	5	['Results\nDeattenuated correlations ranged from 0.09 (polyunsaturated fat) to 0.67 (calcium) for Phase 1 and from 0.27 (sucrose) to 0.63 (total fat) for Phase 2.']	(975, 1134)
PMC1361787.nxml.gz	6	['Average deattenuated correlations for the two phases were 0.48 and 0.47, similar to those reported among other groups of pregnant women.']	(1135, 1271)
PMC1361787.nxml.gz	7	['Conclusion\nThe HSFFQ is a simple self-administered questionnaire that is useful in classifying low-income American Indian and Caucasian women according to relative dietary intake during pregnancy.']	(1273, 1469)
PMC1361787.nxml.gz	8	['Its use as a research tool in this population may provide important information about associations of nutrient intakes with pregnancy outcomes and may help to identify groups of women who would benefit most from nutritional interventions.']	(1470, 1708)
PMC1361787.nxml.gz	9	['Background\nThe importance of nutrition during pregnancy has long been appreciated.']	(1710, 1792)
PMC1361787.nxml.gz	10	['Overall nutritional adequacy, i.e., a sufficient supply of calories and protein, is a major determinant of weight gain during pregnancy [1,2].']	(1793, 1935)
PMC1361787.nxml.gz	11	['Maternal intake of carbohydrates and protein [3], fatty acids [4], and micronutrients such as zinc [5-7], iron [2], magnesium [8-10], calcium [11], riboflavin [4], and vitamin C [12]may also have important effects on fetal growth and perinatal outcomes.']	(1936, 2189)
PMC1361787.nxml.gz	12	['Food frequency questionnaires (FFQs) have been shown to be valuable tools for evaluating long-term dietary intake in the context of epidemiologic research [13], and some investigators have examined their reliability and validity among pregnant women [14-22].']	(2190, 2448)
PMC1361787.nxml.gz	13	['While early studies focused on the validity of FFQs for assessing intakes of calories, protein, and a small number of micronutrients during pregnancy [21,22], several recent studies have examined a larger group of nutrients [15-17].']	(2449, 2681)
PMC1361787.nxml.gz	14	['The results generally indicate that FFQs can be used to classify pregnant women according to their nutritional intake with a reasonable degree of accuracy, although this may vary according to the population and the number of food items on the instrument.']	(2682, 2936)
PMC1361787.nxml.gz	15	['Low-income pregnant women may have poor nutritional status [23], and those with fewer years of formal education may have more difficulty completing a FFQ [24].']	(2937, 3096)
PMC1361787.nxml.gz	16	['Food frequency questionnaires should be developed and tested among low-income pregnant women, as they could be useful for examining associations of nutrient intakes with pregnancy outcomes and for identifying groups of women who would benefit most from nutritional interventions.']	(3097, 3376)
PMC1361787.nxml.gz	17	['Block reported on the validity of two different FFQs (Block and Harvard) for assessing the diets of low-income pregnant, lactating, and non-pregnant, non-lactating women enrolled in the Women, Infants, and Children (WIC) Program in New York, California, Texas, and Ohio [19].']	(3377, 3652)
PMC1361787.nxml.gz	18	['The Harvard Service FFQ (HSFFQ) has also been validated among low-income pregnant women attending prenatal health clinics in Massachusetts [16,22].']	(3653, 3800)
PMC1361787.nxml.gz	19	['These studies, however, only included white, African American, and Hispanic women.']	(3801, 3883)
PMC1361787.nxml.gz	20	['The validity of FFQs for assessing dietary intake among pregnant women of other racial/ethnic backgrounds has yet to be determined.']	(3884, 4015)
PMC1361787.nxml.gz	21	['The purpose of this study was to further expand the validity of the HSFFQ for use in the assessment of relative dietary intake among low-income American Indian and Caucasian pregnant women.']	(4016, 4205)
PMC1361787.nxml.gz	22	['Methods\n\nSubjects\nWith the review, approval and oversight of an internal review board, we sequentially recruited a sample of Caucasian and American Indian (Spirit Lake Sioux and Turtle Mountain Chippewa) pregnant women appearing in North Dakota WIC clinics in one of five towns for their initial prenatal nutrition counseling visit; several sites were selected based on having a high proportion of American Indians.']	(4207, 4622)
