PMCID	SENTENCE_NUMBER	SENTENCE	SENTENCE_INDICES
PMC2904854.nxml.gz	0	['Complex Calculations: How Drug Use During Pregnancy Becomes a Barrier to Prenatal Care\n\nAbstract\nPregnant women who use drugs are more likely to receive little or no prenatal care.']	(0, 180)
PMC2904854.nxml.gz	1	['This study sought to understand how drug use and factors associated with drug use influence women’s prenatal care use.']	(181, 299)
PMC2904854.nxml.gz	2	['A total of 20 semi-structured interviews and 2 focus groups were conducted with a racially/ethnically diverse sample of low-income women using alcohol and drugs in a California county.']	(300, 484)
PMC2904854.nxml.gz	3	['Women using drugs attend and avoid prenatal care for reasons not connected to their drug use: concern for the health of their baby, social support, and extrinsic barriers such as health insurance and transportation.']	(485, 700)
PMC2904854.nxml.gz	4	['Drug use itself is a barrier for a few women.']	(701, 746)
PMC2904854.nxml.gz	5	['In addition to drug use, women experience multiple simultaneous risk factors.']	(747, 824)
PMC2904854.nxml.gz	6	['Both the drug use and the multiple simultaneous risk factors make resolving extrinsic barriers more difficult.']	(825, 935)
PMC2904854.nxml.gz	7	['Women also fear the effects of drug use on their baby’s health and fear being reported to Child Protective Services, each of which influence women’s prenatal care use.']	(936, 1103)
PMC2904854.nxml.gz	8	['Increasing the number of pregnant women who use drugs who receive prenatal care requires systems-level rather than only individual-level changes.']	(1104, 1249)
PMC2904854.nxml.gz	9	['These changes require a paradigm shift to viewing drug use in context of the person and society and acceptance of responsibility for unintended consequences of public health bureaucratic procedures and messages about effects of drug use during pregnancy.']	(1250, 1504)
PMC2904854.nxml.gz	10	['Introduction\nPregnant women who use drugs are over-represented among women who receive late, limited, and no prenatal care [1–5].']	(1506, 1635)
PMC2904854.nxml.gz	11	['Similar to pregnant women in general [6], women who use drugs and receive adequate prenatal care generally have better pregnancy outcomes than women who use drugs and do not receive adequate care [7–16].']	(1636, 1839)
PMC2904854.nxml.gz	12	['It is unclear whether these improvements are due to prenatal care or if lack of prenatal care is a proxy for other risk factors associated with poor outcomes [13,17].']	(1840, 2006)
PMC2904854.nxml.gz	13	['Nevertheless, lack of prenatal care clearly limits opportunities for offering other health promoting interventions.']	(2007, 2122)
PMC2904854.nxml.gz	14	['The limited research suggests that women who use drugs during pregnancy face the following barriers to prenatal care: difficulties with transportation and health insurance [18], “drug lifestyle” [19], fear of having drug use identified by providers [20], and fear of legal repercussions [21], including Child Protective Services (CPS) reports [22].']	(2123, 2471)
PMC2904854.nxml.gz	15	['In addition, a recent study examined whether drug use itself or factors associated with drug use are barriers [23].']	(2472, 2587)
