PMCID	SENTENCE_NUMBER	SENTENCE	SENTENCE_INDICES
PMC2405769.nxml.gz	0	['Effect of iron content on the tolerability of prenatal multivitamins in pregnancy\n\nAbstract\n\nBackground\nGastrointestinal irritability can deter pregnant women from starting or continuing prenatal multivitamin supplementation.']	(0, 225)
PMC2405769.nxml.gz	1	['In a previous study, suboptimal tolerability was observed among pregnant women taking a large tablet (18 mm × 8 mm × 8 mm) multivitamin with high elemental iron content (60 mg as ferrous fumarate).']	(226, 423)
PMC2405769.nxml.gz	2	['The objective of the present study was to compare rates of adherence and reported adverse events among pregnant women who were randomized to commence supplementation with a small-tablet prenatal multivitamin, containing either low or high iron content.']	(424, 676)
PMC2405769.nxml.gz	3	['Methods\nPregnant women who called the Motherisk Program (Hospital for Sick Children, Toronto) and had not started taking or had discontinued any multivitamin due to adverse events were included in this prospective, randomized, open-label, 2-arm study.']	(678, 929)
PMC2405769.nxml.gz	4	["Women were randomized to take a small-size (16 mm × 9 mm × 4 mm), low elemental iron content (35 mg as ferrous fumarate) multivitamin ('35 mg' group); or a small-size (5 mm radius, 5 mm thickness), high elemental iron content (60 mg as ferrous sulphate) multivitamin ('60 mg' group)."]	(930, 1213)
PMC2405769.nxml.gz	5	['Follow-up interviews documented pill intake and adverse events.']	(1214, 1277)
PMC2405769.nxml.gz	6	['Rates of adherence and adverse events were compared between groups using chi-squared tests and Kaplan-Meier survival curves.']	(1278, 1402)
PMC2405769.nxml.gz	7	["Results\nOf 167 randomized women, 92 in the '35 mg' group and 75 in the '60 mg' group were included in the analysis."]	(1404, 1519)
PMC2405769.nxml.gz	8	['Despite ideal conditions and regular follow-ups, mean adherence based on pill intake recall, in both groups was approximately 50%.']	(1520, 1650)
PMC2405769.nxml.gz	9	['No statistically significant difference was detected in proportions of women who actually started taking either multivitamin.']	(1651, 1776)
PMC2405769.nxml.gz	10	['Among those who started, no difference was detected in rates of adherence or reported adverse events.']	(1777, 1878)
PMC2405769.nxml.gz	11	['Conclusion\nThe present results suggest that iron content is not a major determinant of adherence to prenatal multivitamins.']	(1880, 2003)
PMC2405769.nxml.gz	12	['Combined with our previous study, tablet size may be the more definitive factor affecting adherence.']	(2004, 2104)
PMC2405769.nxml.gz	13	['Background\nMultivitamin-mineral supplementation is recommended before and during pregnancy to ensure adequate intake of several key nutrients including folate, iron, and more recently vitamin D – all of which have importance among pregnant women, women of childbearing age, and during fetal development [1-6].']	(2106, 2415)
PMC2405769.nxml.gz	14	['Folic acid supplementation has been well documented to reduce the risk of neural tube defects (i.e.']	(2416, 2515)
PMC2405769.nxml.gz	15	['spina bifida) [7-9], and emerging evidence suggests that folic acid-containing multivitamin supplements are associated with reducing the risk of other malformations and certain pediatric cancers [10-13].']	(2516, 2719)
PMC2405769.nxml.gz	16	['Furthermore, as pregnancy progresses, body size increases, alongside the nutritional requirements of the developing fetus, resulting in continuous depletion of vitamins and minerals that diet alone may not replenish [14,15].']	(2720, 2944)
PMC2405769.nxml.gz	17	['Thus, multivitamin-mineral supplementation is considered necessary.']	(2945, 3012)
PMC2405769.nxml.gz	18	['Most commonly used prenatal multivitamins contain a high iron dose (i.e.']	(3013, 3085)
PMC2405769.nxml.gz	19	['60 mg elemental iron) and are large in tablet size.']	(3086, 3137)
PMC2405769.nxml.gz	20	["Pregnant women may experience gastrointestinal (GI) symptoms, particularly 'morning sickness', aggravated by the iron content or swallowing a large tablet [16,17]."]	(3138, 3301)
PMC2405769.nxml.gz	21	['Approximately 80% of pregnant women experience some degree of nausea and vomiting of pregnancy (NVP) which may improve towards the end of the first trimester; however, it is not uncommon for symptoms to continue beyond the first trimester or until the end of pregnancy [17,18].']	(3302, 3579)
PMC2405769.nxml.gz	22	["Pregnant women may also experience heartburn, acid reflux, indigestion, constipation, or diarrhea, and some women may experience exacerbation of GI conditions such as irritable bowel syndrome (IBS), Crohn's disease, or ulcerative colitis."]	(3580, 3818)
PMC2405769.nxml.gz	23	['The consequence of GI irritability can deter pregnant women from starting or continuing to take prenatal multivitamins.']	(3819, 3938)
PMC2405769.nxml.gz	24	['In a previously published study, we determined that a twice-daily, small-tablet prenatal multivitamin with a low iron dose had better tolerability than a once-daily, large-tablet prenatal multivitamin with a high iron dose [19].']	(3939, 4167)
PMC2405769.nxml.gz	25	['It would be of interest to assess the tolerability between 2 small-size prenatal multivitamins, differing in iron content.']	(4168, 4290)
PMC2405769.nxml.gz	26	['The objective of the present study was to compare rates of adherence and reported adverse events among pregnant women who were randomized to commence supplementation with a small-tablet prenatal multivitamin, containing either a low iron dose or high iron dose.']	(4291, 4552)
PMC2405769.nxml.gz	27	['Methods\n\nInclusion and exclusion criteria for study subjects\nWomen who called the Motherisk Program at The Hospital for Sick Children in Toronto were included if they were pregnant at the time of the call and had discontinued or had not started any multivitamin due to adverse events such as nausea, vomiting, constipation, diarrhea, heartburn, acid reflux, indigestion, or other GI irritability.']	(4554, 4950)
PMC2405769.nxml.gz	28	['Motherisk is a counseling program that provides information to women on the safety or risk to a developing fetus and newborn of maternal exposure to drugs, chemicals, and disease.']	(4951, 5130)
PMC2405769.nxml.gz	29	['Women were not included if their pregnancy had progressed beyond 20 weeks gestation.']	(5131, 5215)
PMC2405769.nxml.gz	30	['Women were to be excluded if they had hypersensitivities to any of the ingredients available in any of the two multivitamin formulations (either PregVit®, Duchesnay, Laval, Quebec; or Orifer F®, Sanofi-Aventis, Laval, Quebec), if they had hemochromatosis, hemosiderosis, or hemolytic anemia, or if they did not consent to the study protocol.']	(5216, 5557)
PMC2405769.nxml.gz	31	['However, no woman who was considered for the study was excluded for these reasons.']	(5558, 5640)
PMC2405769.nxml.gz	32	['Selection of prenatal multivitamins for study comparison\nPregVit®is a prenatal multivitamin that contains 35 mg elemental iron, as ferrous fumarate.']	(5642, 5790)
PMC2405769.nxml.gz	33	['The multiple vitamins and minerals are formulated into 2 small tablets (one tablet: 16 mm × 9 mm × 4 mm), thus PregVit®is taken as 2 tablets per day.']	(5791, 5940)
PMC2405769.nxml.gz	34	['The 2 tablets contain different vitamins and minerals, particularly separating the iron (morning tablet) from the calcium (evening tablet) to optimize iron absorption.']	(5941, 6108)
PMC2405769.nxml.gz	35	["The use of PregVit®requires a physician's prescription."]	(6109, 6164)
PMC2405769.nxml.gz	36	['Since Materna®(Wyeth Pharmaceuticals, Markham, Ontario; one tablet: 18 mm × 8 mm × 8 mm; contained 60 mg elemental iron as ferrous fumarate at the time of the study) or other generic products are the most commonly used non-prescription (i.e.']	(6165, 6406)
PMC2405769.nxml.gz	37	['over-the-counter) prenatal multivitamins, they were not selected for comparison in the study because enrolled subjects who had discontinued a prenatal multivitamin most likely had discontinued any one of them.']	(6407, 6616)
PMC2405769.nxml.gz	38	['Ethically, subjects in this situation cannot be randomized to resume Materna®or another generic prenatal multivitamin.']	(6617, 6735)
PMC2405769.nxml.gz	39	['Instead, Orifer F®was selected as the small-tablet (one tablet: 5 mm radius, 5 mm thickness) prenatal multivitamin, containing a high iron content (60 mg elemental iron as ferrous sulphate).']	(6736, 6926)
PMC2405769.nxml.gz	40	["It is taken daily as a single tablet and the use of Orifer F®does not require a physician's prescription (i.e."]	(6927, 7037)
PMC2405769.nxml.gz	41	['over-the-counter).']	(7038, 7056)
PMC2405769.nxml.gz	42	['Comparing PregVit®to Orifer F®would address separation of the potential effect of iron content from that of tablet size on multivitamin tolerability among pregnant women.']	(7057, 7227)
