PMCID	SENTENCE_NUMBER	SENTENCE	SENTENCE_INDICES
PMC2888577.nxml.gz	0	["Maternal Health: Time to Deliver\n\nAbstract:TOC\nThe PLoS Medicine editors argue that maternal health policies must recognize the full spectrum of women's sexual and reproductive health."]	(0, 184)
PMC2888577.nxml.gz	1	['A shocking number of women die or are disabled each year trying to give birth—more than 10 million women, according to the WHO, 99% of whom are in developing countries[1].']	(185, 356)
PMC2888577.nxml.gz	2	['The maternal health Millennium Development Goals (MDGs)—to reduce maternal mortality by three-quarters and to provide universal access to reproductive health by 2015—are long considered the most underachieving of the MDGs and have been chronically low on political priority lists.']	(357, 637)
PMC2888577.nxml.gz	3	['Recent international attention to maternal health, including its prominence at upcoming G8, Pacific Health, African Union, and UN General Assembly Summits, is therefore a welcome development and comes at a time when critical new data are available to guide action.']	(638, 902)
PMC2888577.nxml.gz	4	['This month PLoS Medicine releases new data on priority interventions for maternal health, part of a series on maternal, neonatal, and child health (MNCH) in Africa.']	(903, 1067)
PMC2888577.nxml.gz	5	['The goal of the series, authored by a group of international collaborators, is to identify scientific interventions and accelerate actions that are tailored and specific to sub-Saharan Africa.']	(1068, 1260)
PMC2888577.nxml.gz	6	['Based upon consultations with 60 scientists and policy makers from nine countries and using local and national data, the series updates the current status of MNCH in the region, reviews evidence based solutions, and identifies high-impact opportunities for reducing maternal and child mortality.']	(1261, 1556)
PMC2888577.nxml.gz	7	['Their data on maternal health are illuminating, particularly for maternal mortality (defined as any death of a woman during pregnancy or in the 42 days after).']	(1557, 1716)
PMC2888577.nxml.gz	8	["But the series also highlights the fact that, for genuine progress on maternal health to be realized, policy agendas must include recognition of the full spectrum of women's sexual and reproductive health."]	(1717, 1922)
PMC2888577.nxml.gz	9	['In the first paper in the series[2], Joy Lawn and colleagues report that the main sources of maternal death in sub-Saharan Africa are related to direct obstetric complications including infection, hemorrhage, eclampsia, and obstructed labor; these amount to 64% of the burden.']	(1923, 2199)
PMC2888577.nxml.gz	10	['HIV/AIDS, pneumonia, and malnutrition also contribute.']	(2200, 2254)
PMC2888577.nxml.gz	11	['Maternal mortality in sub-Saharan Africa is twice as high among poor women as among less-poor women, and rates are consistently higher among uneducated and rural women, and in areas of conflict.']	(2255, 2449)
PMC2888577.nxml.gz	12	['As others have stated, the most important hazards to maternal health, including unsafe abortion, are preventable with access to proven health care[1].']	(2450, 2600)
PMC2888577.nxml.gz	13	['The analysis by Lawn and colleagues of access to interventions that are known to improve maternal health reveals good and bad news.']	(2601, 2732)
PMC2888577.nxml.gz	14	['Across the region 71% of pregnant women receive at least one antenatal care visit with a skilled attendant such as a doctor, nurse, or midwife.']	(2733, 2876)
PMC2888577.nxml.gz	15	['But less than half of all births are attended by skilled personnel, although some countries like Benin, Burkina Faso, and Ghana have made important progress that others can model.']	(2877, 3056)
PMC2888577.nxml.gz	16	['Inequity is stark: there is a 5-fold higher rate of skilled attendance at birth among the least poor versus the most poor in most countries.']	(3057, 3197)
PMC2888577.nxml.gz	17	['Contraception prevalence rates are only about 23% in the region; but worse, data are not consistently collected nor are these interventions given policy priority, say the authors.']	(3198, 3377)
