OBO_ID (LABEL):	CHEBI_27300 (vitamin D)

IGNORANCE CATEGORY:	problem_complication

ARTICLE	ARTICLE DATE	SENTENCE NUM	SENTENCE	IGNORANCE CATEGORIES	NUM IGNORANCE CATEGORIES	OBO ID (LABEL)
PMC2606998	6/2007	S73-PMC2606998	['when ASSUMING a 20% UNDERREPORTING before Pregnancy, the RECOMMENDATION for Vitamin\u2009E and iron intake was met, but Intake of Folate, Selenium and Vitamin\u2009D remained below ri for non-Pregnant women.']	[('ALTERNATIVE_OPTIONS_CONTROVERSY', 5), ('PROBLEM_COMPLICATION', 20), ('FUTURE_WORK', 57)]	3	[('GO_0007565', 'female pregnancy', 42, 'pregnancy'), ('CHEBI_27300', 'vitamin D', 76, 'vitamin E'), ('GO_0007631', 'feeding behavior', 115, 'intake'), ('CHEBI_30863', '5-azaorotic acid', 125, 'folate'), ('CHEBI_27568', 'selenium atom', 133, 'selenium'), ('CHEBI_27300', 'vitamin D', 146, 'vitamin D'), ('GO_0007565', 'female pregnancy', 182, 'pregnant')]
PMC2606998	6/2007	S84-PMC2606998	['from this perspective, the most STRIKING result from THIS STUDY was the CONSIDERABLY lower than RECOMMENDED intakes of Folate and Vitamin\u2009D, both before and during Pregnancy, EVEN when PROBABLE UNDERREPORTING was taken INTO ACCOUNT.']	[('ANOMALY_CURIOUS_FINDING', 32), ('QUESTION_ANSWERED_BY_THIS_WORK', 53), ('ANOMALY_CURIOUS_FINDING', 72), ('FUTURE_WORK', 96), ('ANOMALY_CURIOUS_FINDING', 175), ('PROBABLE_UNDERSTANDING', 185), ('PROBLEM_COMPLICATION', 194), ('INCOMPLETE_EVIDENCE', 219)]	8	[('CHEBI_30863', '5-azaorotic acid', 119, 'folate'), ('CHEBI_27300', 'vitamin D', 130, 'vitamin D'), ('GO_0007565', 'female pregnancy', 164, 'pregnancy')]
PMC2290997	4/2008	S14-PMC2290997	['the BEST-KNOWN benefit of sunlight is its ability to boost the body’s Vitamin D supply; MOST cases of Vitamin D deficiency are DUE TO lack of outdoor sun exposure.']	[('INCOMPLETE_EVIDENCE', 4), ('INCOMPLETE_EVIDENCE', 9), ('PROBABLE_UNDERSTANDING', 88), ('PROBLEM_COMPLICATION', 127)]	4	[('CHEBI_27300', 'vitamin D', 70, 'vitamin D'), ('CHEBI_27300', 'vitamin D', 102, 'vitamin D')]
PMC2290997	4/2008	S104-PMC2290997	['EVEN in the sun-rich environment of the middle east, insufficient Vitamin D is a SEVERE PROBLEM among Breast-Fed infants of women who wear a burqa (a traditional garment that covers the body from Head to Foot), as reported in the february 2003 journal of pediatrics .']	[('ANOMALY_CURIOUS_FINDING', 0), ('IMPORTANT_CONSIDERATION', 81), ('IMPORTANT_CONSIDERATION', 88), ('PROBLEM_COMPLICATION', 88)]	4	[('CHEBI_27300', 'vitamin D', 66, 'vitamin D'), ('GO_0007567', 'parturition', 102, 'breast'), ('GO_0007631', 'feeding behavior', 109, 'fed'), ('UBERON_0000033', 'head', 196, 'head'), ('UBERON_0002387', 'pes', 204, 'foot')]
PMC2290997	4/2008	S193-PMC2290997	['NONETHELESS, says lucas, “there are DRAWBACKS to INFERRING that a RELATIONSHIP with any PROXY for the exposure of interest is a RELATIONSHIP with personal uv dose or Vitamin D status.” on the bright side, she adds, our ability to ACCURATELY gauge an Individual’s uv dose history HAS BEEN ENHANCED with the use of silicone rubber casts of the Back of subjects’ Hands.']	[('ALTERNATIVE_OPTIONS_CONTROVERSY', 0), ('PROBLEM_COMPLICATION', 36), ('INCOMPLETE_EVIDENCE', 49), ('SUPERFICIAL_RELATIONSHIP', 66), ('SUPERFICIAL_RELATIONSHIP', 88), ('SUPERFICIAL_RELATIONSHIP', 128), ('SUPERFICIAL_RELATIONSHIP', 230), ('INCOMPLETE_EVIDENCE', 279), ('FUTURE_WORK', 288)]	9	[('CHEBI_27300', 'vitamin D', 166, 'vitamin D'), ('NCBITaxon_1', 'root', 250, 'individual'), ('UBERON_0001137', 'dorsum', 342, 'back'), ('UBERON_0002398', 'manus', 360, 'hands')]
PMC2581757	11/2008	S45-PMC2581757	['group b initially consisted of a high number of patients who were viewed as being at an INCREASED RISK of preeclampsia BECAUSE of FACTORS such as preeclampsia in a preceding Pregnancy, hellp syndrome, or eclampsia in any past Pregnancy at any Gestational stage, and who were taking additional Vitamin supplement (1000\xa0mg Vitamin C plus 400\xa0iu Vitamin E per day) from the second Trimester of Pregnancy to Delivery as mentioned for the controls (placebo).']	[('IMPORTANT_CONSIDERATION', 88), ('PROBLEM_COMPLICATION', 119), ('SUPERFICIAL_RELATIONSHIP', 130)]	3	[('GO_0007565', 'female pregnancy', 174, 'pregnancy'), ('GO_0007565', 'female pregnancy', 226, 'pregnancy'), ('GO_0007565', 'female pregnancy', 243, 'gestational'), ('CHEBI_33229', 'vitamin (role)', 293, 'vitamin'), ('CHEBI_27300', 'vitamin D', 321, 'vitamin C'), ('CHEBI_27300', 'vitamin D', 343, 'vitamin E'), ('GO_0009294', 'DNA mediated transformation', 378, 'trimester'), ('GO_0007565', 'female pregnancy', 391, 'pregnancy'), ('GO_0007567', 'parturition', 404, 'delivery')]
PMC2582131	11/2008	S118-PMC2582131	['HOWEVER, DUE TO the PREDISPOSITION of asian, black, and hispanic women for Insulin resistance and Vitamin D deficiency, IT IS POSSIBLE that adequate Vitamin D status MAY BE even more IMPORTANT in these populations.']	[('ALTERNATIVE_OPTIONS_CONTROVERSY', 0), ('PROBLEM_COMPLICATION', 9), ('SUPERFICIAL_RELATIONSHIP', 20), ('INCOMPLETE_EVIDENCE', 120), ('INCOMPLETE_EVIDENCE', 166), ('IMPORTANT_CONSIDERATION', 183)]	6	[('PR_000045358', 'insulin family protein', 75, 'insulin'), ('CHEBI_27300', 'vitamin D', 98, 'vitamin D'), ('CHEBI_27300', 'vitamin D', 149, 'vitamin D')]
PMC2582131	11/2008	S125-PMC2582131	['intervention studies[14],[40]–[44]assessing the EFFECT of Vitamin D and Calcium supplements on Glucose Metabolism among non-Pregnant Individuals have yielded MIXED results, which is AT LEAST PARTLY DUE TO VARIATIONS in the dose of supplementation and the duration of follow up.']	[('SUPERFICIAL_RELATIONSHIP', 48), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 158), ('PROBABLE_UNDERSTANDING', 182), ('INCOMPLETE_EVIDENCE', 191), ('PROBLEM_COMPLICATION', 198), ('DIFFICULT_TASK', 205)]	6	[('CHEBI_27300', 'vitamin D', 58, 'vitamin D'), ('CHEBI_22313', 'alkaline earth metal atom', 72, 'calcium'), ('CHEBI_17234', 'glucose', 95, 'glucose'), ('GO_0006006', 'glucose metabolic process', 95, 'glucose metabolism'), ('GO_0007565', 'female pregnancy', 124, 'pregnant'), ('NCBITaxon_1', 'root', 133, 'individuals')]
PMC2685863	5/2009	S17-PMC2685863	['“many obstetricians are oblivious to their patients’ Vitamin D status and FALSELY ASSUME that the miniscule amount of Vitamin D contained in Prenatal Vitamins will meet the needs of their patients,” hollis says.']	[('PROBLEM_COMPLICATION', 74), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 82)]	2	[('CHEBI_27300', 'vitamin D', 53, 'vitamin D'), ('CHEBI_27300', 'vitamin D', 118, 'vitamin D'), ('GO_0007565', 'female pregnancy', 141, 'prenatal'), ('CHEBI_33277', 'gamma-tocotrienol', 150, 'vitamins')]
PMC2779500	11/2009	S44-PMC2779500	['THESE FINDINGS, among others, UNDOUBTEDLY necessitate CONCERN, and have led authors to QUESTION the benefits of universal Vitamin A supplementation for women in hiv-endemic areas [30,31].']	[('INCOMPLETE_EVIDENCE', 0), ('PROBABLE_UNDERSTANDING', 30), ('IMPORTANT_CONSIDERATION', 54), ('PROBLEM_COMPLICATION', 54), ('EXPLICIT_QUESTION', 87)]	5	[('CHEBI_27300', 'vitamin D', 122, 'vitamin A')]
