OBO_ID (LABEL):	CHEBI_27300 (vitamin D)

IGNORANCE CATEGORY:	question_answered_by_this_work

ARTICLE	ARTICLE DATE	SENTENCE NUM	SENTENCE	IGNORANCE CATEGORIES	NUM IGNORANCE CATEGORIES	OBO ID (LABEL)
PMC1168874	7/2005	S68-PMC1168874	['OUR FINDING is IN AGREEMENT with the CONCLUSION of the european network of the teratology information services, whose data set DID NOT PROVIDE EVIDENCE for an INCREASED RISK of major cas ASSOCIATED with high Vitamin A intake (10,000 iu per day or more) during the Organogenetic period of Embryo26.']	[('QUESTION_ANSWERED_BY_THIS_WORK', 0), ('INCOMPLETE_EVIDENCE', 15), ('INCOMPLETE_EVIDENCE', 37), ('INCOMPLETE_EVIDENCE', 127), ('IMPORTANT_CONSIDERATION', 159), ('SUPERFICIAL_RELATIONSHIP', 187)]	6	[('CHEBI_27300', 'vitamin D', 208, 'vitamin A'), ('GO_0048513', 'animal organ development', 264, 'organogenetic'), ('UBERON_0000922', 'embryo', 288, 'embryo26')]
PMC2606998	6/2007	S84-PMC2606998	['from this perspective, the most STRIKING result from THIS STUDY was the CONSIDERABLY lower than RECOMMENDED intakes of Folate and Vitamin\u2009D, both before and during Pregnancy, EVEN when PROBABLE UNDERREPORTING was taken INTO ACCOUNT.']	[('ANOMALY_CURIOUS_FINDING', 32), ('QUESTION_ANSWERED_BY_THIS_WORK', 53), ('ANOMALY_CURIOUS_FINDING', 72), ('FUTURE_WORK', 96), ('ANOMALY_CURIOUS_FINDING', 175), ('PROBABLE_UNDERSTANDING', 185), ('PROBLEM_COMPLICATION', 194), ('INCOMPLETE_EVIDENCE', 219)]	8	[('CHEBI_30863', '5-azaorotic acid', 119, 'folate'), ('CHEBI_27300', 'vitamin D', 130, 'vitamin D'), ('GO_0007565', 'female pregnancy', 164, 'pregnancy')]
PMC2606998	6/2007	S120-PMC2606998	['ACCORDING TO the PRESENT STUDY there is a NEED to expand this FOCUS and include Selenium, Folate and Vitamin\u2009D too.']	[('INCOMPLETE_EVIDENCE', 0), ('QUESTION_ANSWERED_BY_THIS_WORK', 17), ('FUTURE_WORK', 42), ('IMPORTANT_CONSIDERATION', 62), ('QUESTION_ANSWERED_BY_THIS_WORK', 62)]	5	[('CHEBI_27568', 'selenium atom', 80, 'selenium'), ('CHEBI_30863', '5-azaorotic acid', 90, 'folate'), ('CHEBI_27300', 'vitamin D', 101, 'vitamin D')]
PMC2606998	6/2007	S124-PMC2606998	['in the PRESENT STUDY Selenium, Calcium and Vitamin\u2009C density were higher, and iron was lower at mid-Gestation compared with the densities of these Nutrients before Gestation.']	[('QUESTION_ANSWERED_BY_THIS_WORK', 7)]	1	[('CHEBI_27568', 'selenium atom', 21, 'selenium'), ('CHEBI_22313', 'alkaline earth metal atom', 31, 'calcium'), ('CHEBI_27300', 'vitamin D', 43, 'vitamin C'), ('GO_0007565', 'female pregnancy', 100, 'gestation'), ('CHEBI_33284', 'nutrient', 147, 'nutrients'), ('GO_0007565', 'female pregnancy', 164, 'gestation')]
PMC2290997	4/2008	S86-PMC2290997	['“moreover, there is an inflammatory component to atherosclerosis, and Vascular Smooth Muscle Cells have a Vitamin D receptor and relax in the presence of 1,25(Oh)D, SUGGESTING a multitude of mechanisms by which Vitamin D MAY BE cardioprotective.”\nTO DETERMINE the POTENTIAL LINK betwen sun exposure and the PROTECTIVE effect in preventing hypertension, rolfdieter krause of the free university of berlin department of natural medicine and colleagues exposed a group of hypertensive Adults to a Tanning Bed that emitted full-spectrum uvr similar to summer sunlight.']	[('INCOMPLETE_EVIDENCE', 165), ('INCOMPLETE_EVIDENCE', 221), ('QUESTION_ANSWERED_BY_THIS_WORK', 247), ('INCOMPLETE_EVIDENCE', 264), ('SUPERFICIAL_RELATIONSHIP', 274), ('SUPERFICIAL_RELATIONSHIP', 307)]	6	[('CL_0000359', 'vascular associated smooth muscle cell', 70, 'vascular smooth muscle cells'), ('UBERON_0004237', 'blood vessel smooth muscle', 70, 'vascular smooth muscle'), ('CHEBI_27300', 'vitamin D', 106, 'vitamin D'), ('CHEBI_33010', 'chromide(1-)', 158, '(OH)D'), ('CHEBI_27300', 'vitamin D', 211, 'vitamin D'), ('UBERON_0007023', 'adult organism', 482, 'adults'), ('UBERON_0002544', 'digit', 494, 'tanning'), ('UBERON_0002531', 'paired fin bud', 502, 'bed')]
PMC2290997	4/2008	S192-PMC2290997	['in short, there is no real specificity for ambient uvr.”\nresearchers also ASSESS history of time in the sun at various ages, history of sunburns, dietary and supplemental Vitamin D intake, and OTHER PROXY measures.']	[('QUESTION_ANSWERED_BY_THIS_WORK', 74), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 193), ('SUPERFICIAL_RELATIONSHIP', 199)]	3	[('CHEBI_27300', 'vitamin D', 171, 'vitamin D')]
PMC2396486	6/2008	S2-PMC2396486	['because the Nucleus Accumbens HAS BEEN IMPLICATED in neuropsychiatric disorders, in THE CURRENT STUDY we EXAMINED protein Expression in this region in Adult Rats exposed to Dvd deficiency\n\nmethods\nfemale sprague dawley Rats were maintained on a Vitamin D deficient diet for 6 weeks, Mated and allowed to Give Birth, after which a diet containing Vitamin D was reintroduced.']	[('INCOMPLETE_EVIDENCE', 30), ('SUPERFICIAL_RELATIONSHIP', 39), ('QUESTION_ANSWERED_BY_THIS_WORK', 84), ('QUESTION_ANSWERED_BY_THIS_WORK', 105)]	4	[('UBERON_0001882', 'nucleus accumbens', 12, 'nucleus accumbens'), ('GO_0010467', 'gene expression', 122, 'expression'), ('UBERON_0007023', 'adult organism', 151, 'adult'), ('NCBITaxon_9986', 'Oryctolagus cuniculus', 157, 'rats'), ('PR_000006770', 'cytoplasmic dynein 1 heavy chain 1', 173, 'DVD'), ('NCBITaxon_9986', 'Oryctolagus cuniculus', 219, 'rats'), ('CHEBI_27300', 'vitamin D', 245, 'vitamin D'), ('GO_0007618', 'mating', 283, 'mated'), ('GO_0007631', 'feeding behavior', 304, 'give'), ('GO_0007567', 'parturition', 309, 'birth'), ('CHEBI_27300', 'vitamin D', 346, 'vitamin D')]
PMC2396486	6/2008	S133-PMC2396486	['combined with OTHER experimental findings, THE CURRENT STUDY LENDS FURTHER CREDIBILITY to the NOTION that developmental Vitamin D deficiency IMPACTS adversely on normal Brain Development[30].']	[('ALTERNATIVE_OPTIONS_CONTROVERSY', 14), ('QUESTION_ANSWERED_BY_THIS_WORK', 43), ('INCOMPLETE_EVIDENCE', 61), ('INCOMPLETE_EVIDENCE', 94), ('SUPERFICIAL_RELATIONSHIP', 141)]	5	[('CHEBI_27300', 'vitamin D', 120, 'vitamin D'), ('GO_0007420', 'brain development', 169, 'brain development'), ('UBERON_0000955', 'brain', 169, 'brain')]
PMC2581757	11/2008	S36-PMC2581757	['in VIEW of the CONTRADICTORY REPORTS and the SERIOUSNESS of preeclampsia, the PRESENT STUDY included the determination of the activities of catalase, sod, Gpx and Grx in the Blood of normal and Preeclamptic women with and without vitamin treatment, along-with the contents of mda, Gsh, gssg, gssg/Gsh, no and Uric Acid, TO collectively EVALUATE the ROLES of Vitamins C and e in the Regulation of these factors.']	[('INCOMPLETE_EVIDENCE', 3), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 15), ('INCOMPLETE_EVIDENCE', 29), ('IMPORTANT_CONSIDERATION', 45), ('QUESTION_ANSWERED_BY_THIS_WORK', 78), ('QUESTION_ANSWERED_BY_THIS_WORK', 320), ('QUESTION_ANSWERED_BY_THIS_WORK', 336), ('SUPERFICIAL_RELATIONSHIP', 349)]	8	[('PR_000008210', 'glutathione peroxidase 1', 155, 'GPx'), ('PR_000008290', 'eukaryotic peptide chain release factor GTP-binding subunit ERF3A', 163, 'GRx'), ('UBERON_0000178', 'blood', 174, 'blood'), ('GO_0007565', 'female pregnancy', 194, 'preeclamptic'), ('CHEBI_16856', 'glutathione', 281, 'GSH'), ('CHEBI_16856', 'glutathione', 297, 'GSH'), ('CHEBI_27226', 'uric acid', 309, 'uric acid'), ('CHEBI_27300', 'vitamin D', 358, 'vitamins C'), ('GO_0065007', 'biological regulation', 382, 'regulation')]
PMC2582131	11/2008	S12-PMC2582131	['conclusions\nFINDINGS from the PRESENT STUDY SUGGEST that maternal Vitamin D deficiency in early Pregnancy is significantly ASSOCIATED with an elevated RISK for gdm.']	[('INCOMPLETE_EVIDENCE', 12), ('QUESTION_ANSWERED_BY_THIS_WORK', 30), ('INCOMPLETE_EVIDENCE', 44), ('SUPERFICIAL_RELATIONSHIP', 123), ('IMPORTANT_CONSIDERATION', 151)]	5	[('CHEBI_27300', 'vitamin D', 66, 'vitamin D'), ('GO_0007565', 'female pregnancy', 96, 'pregnancy')]
