OBO_ID (LABEL):	CHEBI_27300 (vitamin D)

IGNORANCE CATEGORY:	explicit_question

ARTICLE	ARTICLE DATE	SENTENCE NUM	SENTENCE	IGNORANCE CATEGORIES	NUM IGNORANCE CATEGORIES	OBO ID (LABEL)
PMC2290997	4/2008	S16-PMC2290997	['ALTHOUGH most of the health-promoting benefits of sun exposure are THOUGHT TO occur through Vitamin D Photosynthesis, there MAY BE OTHER health benefits that have gone largely OVERLOOKED in the DEBATE over HOW much sun is NEEDED for good health [see “other sun-dependent pathways,” p. a165].']	[('ANOMALY_CURIOUS_FINDING', 0), ('INCOMPLETE_EVIDENCE', 67), ('INCOMPLETE_EVIDENCE', 124), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 131), ('INCOMPLETE_EVIDENCE', 176), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 194), ('EXPLICIT_QUESTION', 206), ('IMPORTANT_CONSIDERATION', 222)]	8	[('CHEBI_27300', 'vitamin D', 92, 'vitamin D'), ('GO_0006654', 'phosphatidic acid biosynthetic process', 102, 'photosynthesis')]
PMC2290997	4/2008	S74-PMC2290997	['STILL to be resolved, HOWEVER, is the QUESTION of WHAT levels of Vitamin D are OPTIMAL for preventing the disease—and WHETHER the statistical ASSOCIATIONS REFLECT DIFFERENT Gene pools RATHER than DIFFERENT levels of 25(Oh)D. (INTERESTINGLY, holick REPORTED in the august 1988 issue of the journal of clinical endocrinology & Metabolism that no previtamin d3formed when Human skin was exposed to sunlight on cloudless days in boston, at 42.2°n, from november through february or in edmonton, at 52°n, from october through march.)']	[('IMPORTANT_CONSIDERATION', 0), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 22), ('EXPLICIT_QUESTION', 38), ('EXPLICIT_QUESTION', 50), ('IMPORTANT_CONSIDERATION', 79), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 118), ('EXPLICIT_QUESTION', 118), ('SUPERFICIAL_RELATIONSHIP', 142), ('SUPERFICIAL_RELATIONSHIP', 155), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 163), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 184), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 196), ('ANOMALY_CURIOUS_FINDING', 226), ('INCOMPLETE_EVIDENCE', 248)]	14	[('CHEBI_27300', 'vitamin D', 65, 'vitamin D'), ('SO_0000704', 'gene', 173, 'gene'), ('CHEBI_71657', 'versiconol acetate', 216, '25(OH)D'), ('GO_0008152', 'metabolic process', 325, 'Metabolism'), ('NCBITaxon_9606', 'Homo sapiens', 369, 'human')]
PMC2290997	4/2008	S80-PMC2290997	['researchers are now seeking to understand HOW much uvr/Vitamin D is NEEDED to lower the risk of diabetes and WHETHER this is a FACTOR ONLY in high-risk groups.']	[('EXPLICIT_QUESTION', 42), ('FUTURE_WORK', 68), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 109), ('EXPLICIT_QUESTION', 109), ('SUPERFICIAL_RELATIONSHIP', 127), ('INCOMPLETE_EVIDENCE', 134)]	6	[('CHEBI_27300', 'vitamin D', 55, 'vitamin D')]
PMC2290997	4/2008	S182-PMC2290997	['moreover, it is not at all clear WHEN, over a lifetime, sun exposure/Vitamin D is most IMPORTANT.']	[('EXPLICIT_QUESTION', 33), ('IMPORTANT_CONSIDERATION', 87)]	2	[('CHEBI_27300', 'vitamin D', 69, 'vitamin D')]
PMC2582131	11/2008	S127-PMC2582131	['IF CONFIRMED, our data RAISE the POSSIBILITY that treating Vitamin D deficiency in Pregnancy, via supplementation OR lifestyle measures, CAN CONTRIBUTE to the PREVENTION of gdm.']	[('ALTERNATIVE_OPTIONS_CONTROVERSY', 0), ('INCOMPLETE_EVIDENCE', 3), ('EXPLICIT_QUESTION', 23), ('INCOMPLETE_EVIDENCE', 33), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 114), ('INCOMPLETE_EVIDENCE', 137), ('SUPERFICIAL_RELATIONSHIP', 141), ('SUPERFICIAL_RELATIONSHIP', 159)]	8	[('CHEBI_27300', 'vitamin D', 59, 'vitamin D'), ('GO_0007565', 'female pregnancy', 83, 'pregnancy')]
PMC2685863	5/2009	S8-PMC2685863	['the next step is determining HOW Vitamin D and Hla-Drb1*15 MIGHT INTERACT to Modulate the Autoimmune nature of ms. epidemiologic and Animal studies of ms POINT TO involvement of the Thymus Gland early in development.']	[('EXPLICIT_QUESTION', 29), ('INCOMPLETE_EVIDENCE', 59), ('SUPERFICIAL_RELATIONSHIP', 65), ('INCOMPLETE_EVIDENCE', 154)]	4	[('CHEBI_27300', 'vitamin D', 33, 'vitamin D'), ('PR_000002011', 'MHC class I histocompatibility antigen C alpha chain', 47, 'HLA-DRB1'), ('GO_0065007', 'biological regulation', 77, 'modulate'), ('UBERON_0001442', 'skeleton of manus', 90, 'autoimmune'), ('NCBITaxon_33208', 'Metazoa', 133, 'animal'), ('UBERON_0002370', 'thymus', 182, 'thymus gland')]
PMC2779500	11/2009	S44-PMC2779500	['THESE FINDINGS, among others, UNDOUBTEDLY necessitate CONCERN, and have led authors to QUESTION the benefits of universal Vitamin A supplementation for women in hiv-endemic areas [30,31].']	[('INCOMPLETE_EVIDENCE', 0), ('PROBABLE_UNDERSTANDING', 30), ('IMPORTANT_CONSIDERATION', 54), ('PROBLEM_COMPLICATION', 54), ('EXPLICIT_QUESTION', 87)]	5	[('CHEBI_27300', 'vitamin D', 122, 'vitamin A')]
PMC2798111	12/2010	S20-PMC2798111	['the revised statement by the american academy of pediatrics [26] brings forth the QUESTION of WHETHER OR NOT Vitamin D-only preparations are as effective as the time-honored use of infant multivitamin preparations in achieving adequate Vitamin D status in breastfed infants.']	[('EXPLICIT_QUESTION', 82), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 94)]	2	[('CHEBI_27300', 'vitamin D', 109, 'vitamin D'), ('CHEBI_27300', 'vitamin D', 236, 'vitamin D')]
PMC2798111	12/2010	S98-PMC2798111	['UNTIL it can be determined WHAT amount of Vitamin D supplementation in mothers will effectively and SAFELY increase and/or maintain the Vitamin D status in her breastfed infant, we MUST rely on Vitamin D supplementation of the infant to prevent deficiency.']	[('FUTURE_WORK', 0), ('EXPLICIT_QUESTION', 27), ('IMPORTANT_CONSIDERATION', 100), ('IMPORTANT_CONSIDERATION', 181)]	4	[('CHEBI_27300', 'vitamin D', 42, 'vitamin D'), ('CHEBI_27300', 'vitamin D', 136, 'vitamin D'), ('CHEBI_27300', 'vitamin D', 194, 'vitamin D')]
PMC2821652	2/2010	S75-PMC2821652	['THEREFORE, we were faced with the CHALLENGE of establishing novel criteria for Vitamin D supplement adherence by Serum 25(Oh)D levels; HOW we arrived at this definition is described below.']	[('PROBABLE_UNDERSTANDING', 0), ('DIFFICULT_TASK', 34), ('EXPLICIT_QUESTION', 135)]	3	[('CHEBI_27300', 'vitamin D', 79, 'vitamin D'), ('UBERON_0001977', 'blood serum', 113, 'serum'), ('CHEBI_71657', 'versiconol acetate', 119, '25(OH)D'), ('PR_000003010', 'moesin isoform 1', 121, '(OH ... D')]
