OBO_ID (LABEL):	CHEBI_28934 (vitamin D2)

ARTICLE	ARTICLE DATE	SENTENCE NUM	SENTENCE	IGNORANCE CATEGORIES	NUM IGNORANCE CATEGORIES	OBO ID (LABEL)
PMC3075531	7/2010	S42-PMC3075531	['uvb in the 290-315 nm range photolysis 7-Dehydrocholesterol in the skin to form previtamin d3, which then isomerizes to Colecalciferol.6colecalciferol (and Ergocalciferol [Vitamin D2]) is also available from fortified foods (e.g., milk, cereal, and some orange juice and cheeses), dark fish (e.g., salmon and Tuna), and Vitamin supplements (Colecalciferol).']	N/A	N/A	[('CHEBI_17500', '7alpha-hydroxycholesterol', 39, '7-dehydrocholesterol'), ('CHEBI_50553', 'mancude carbobicyclic parent', 120, 'colecalciferol'), ('CHEBI_4910', 'etomidate', 156, 'ergocalciferol'), ('CHEBI_28934', 'vitamin D2', 172, 'vitamin D2'), ('PR_000017299', 'VIP peptides', 172, 'vitamin D2'), ('NCBITaxon_10088', 'Mus <genus>', 309, 'tuna'), ('CHEBI_33229', 'vitamin (role)', 320, 'vitamin'), ('CHEBI_50553', 'mancude carbobicyclic parent', 341, 'colecalciferol')]
PMC3103150	3/2011	S57-PMC3103150	['a third of the infants received approximately 125 iu of Vitamin D2 supplement in the form of multivitamin drops starting from 6 wk of age.']	N/A	N/A	[('CHEBI_28934', 'vitamin D2', 56, 'vitamin D2'), ('PR_000017299', 'VIP peptides', 56, 'vitamin D2')]
PMC3356951	4/2012	S155-PMC3356951	['Vitamin D2(Ergocalciferol) is produced by invertebrates, some Plants, and Fungi.']	N/A	N/A	[('CHEBI_28934', 'vitamin D2', 0, 'Vitamin D2'), ('PR_000017279', 'testis-specific basic protein Y 1', 0, 'Vitamin D2'), ('CHEBI_4910', 'etomidate', 11, 'ergocalciferol'), ('NCBITaxon_10088', 'Mus <genus>', 62, 'plants'), ('NCBITaxon_10088', 'Mus <genus>', 74, 'fungi')]
PMC3407995	7/2012	S80-PMC3407995	['the two major forms are Vitamin D2 or Ergocalciferol, and Vitamin D3 or Cholecalciferol.']	N/A	N/A	[('CHEBI_28934', 'vitamin D2', 24, 'vitamin D2'), ('PR_000017299', 'VIP peptides', 24, 'vitamin D2'), ('CHEBI_4910', 'etomidate', 38, 'ergocalciferol'), ('CHEBI_33279', 'vitamin D5', 58, 'vitamin D3'), ('PR_000017299', 'VIP peptides', 58, 'vitamin D3'), ('CHEBI_52550', 'theopalauamide', 72, 'cholecalciferol')]
PMC3685533	6/2013	S12-PMC3685533	['it comes in two forms: Ergocalciferol (Vitamin D2) present in Plants and specific types of fish and Cholecalciferol (Vitamin D3), synthesized in the skin by 7-Dehydrocholesterol through uv radiation.']	N/A	N/A	[('CHEBI_4910', 'etomidate', 23, 'ergocalciferol'), ('CHEBI_28934', 'vitamin D2', 39, 'vitamin D2'), ('PR_000017299', 'VIP peptides', 39, 'vitamin D2'), ('NCBITaxon_10088', 'Mus <genus>', 62, 'plants'), ('CHEBI_52550', 'theopalauamide', 100, 'cholecalciferol'), ('CHEBI_33279', 'vitamin D5', 117, 'vitamin D3'), ('PR_000017299', 'VIP peptides', 117, 'vitamin D3'), ('CHEBI_17500', '7alpha-hydroxycholesterol', 157, '7-dehydrocholesterol')]
PMC3991049	11/2013	S30-PMC3991049	['during the study, all subjects were supplemented with Vitamin D2 tablets (50,000 iu) to be taken orally once per week with calcium tablets at total dose of 1200\xa0mg per day that was divided in two doses.']	N/A	N/A	[('CHEBI_28934', 'vitamin D2', 54, 'vitamin D2'), ('PR_000017299', 'VIP peptides', 54, 'vitamin D2')]
PMC4113768	7/2014	S1939-PMC4113768	['this assay employs a competitive test principle using recombinant Vitamin D Binding Protein (Vdbp) as a capture protein to bind 25Oh Vitamin D3And 25Oh Vitamin D2.']	N/A	N/A	[('CHEBI_28384', 'vitamin K', 66, 'Vitamin D'), ('PR_000017319', 'vacuolar protein sorting-associated protein 13A', 66, 'Vitamin D Binding Protein'), ('PR_000017279', 'testis-specific basic protein Y 1', 93, 'VDBP'), ('CHEBI_63058', '(2R,3S)-EHNA', 128, '25OH'), ('CHEBI_16380', 'vindoline', 133, 'Vitamin D3and'), ('PR_000017319', 'vacuolar protein sorting-associated protein 13A', 133, 'Vitamin D3and'), ('CHEBI_63058', '(2R,3S)-EHNA', 147, '25OH'), ('CHEBI_28934', 'vitamin D2', 152, 'Vitamin D2'), ('PR_000002019', 'MHC class II histocompatibility antigen beta chain DRB1', 160, 'D2')]
PMC4392553	3/2015	S388-PMC4392553	['[294] similarly, Menaquinone (Vitamin K2) is synthesized by bacteria from chorismate.']	N/A	N/A	[('CHEBI_18154', 'polysaccharide', 17, 'menaquinone'), ('CHEBI_28934', 'vitamin D2', 30, 'vitamin K2'), ('PR_000017299', 'VIP peptides', 30, 'vitamin K2')]
PMC4405493	4/2015	S130-PMC4405493	['there are two forms of Vitamin D in the body: Vitamin D2 and Vitamin D3.']	N/A	N/A	[('CHEBI_27300', 'vitamin D', 23, 'vitamin D'), ('CHEBI_28934', 'vitamin D2', 46, 'vitamin D2'), ('PR_000017299', 'VIP peptides', 46, 'vitamin D2'), ('CHEBI_33279', 'vitamin D5', 61, 'vitamin D3'), ('PR_000017299', 'VIP peptides', 61, 'vitamin D3')]
PMC4417995	4/2015	S15-PMC4417995	['Vitamin D from supplements can be Ingested as Vitamin D2 from Plant sources or Vitamin D3 from Animal sources [8].']	N/A	N/A	[('CHEBI_28384', 'vitamin K', 0, 'Vitamin D'), ('PR_000017319', 'vacuolar protein sorting-associated protein 13A', 0, 'Vitamin D'), ('GO_0007631', 'feeding behavior', 34, 'ingested'), ('CHEBI_28934', 'vitamin D2', 46, 'vitamin D2'), ('PR_000017299', 'VIP peptides', 46, 'vitamin D2'), ('NCBITaxon_33208', 'Metazoa', 62, 'plant'), ('CHEBI_33279', 'vitamin D5', 79, 'vitamin D3'), ('PR_000017299', 'VIP peptides', 79, 'vitamin D3'), ('NCBITaxon_33208', 'Metazoa', 95, 'animal')]
