OBO_ID (LABEL):	CHEBI_27300 (vitamin D)

IGNORANCE CATEGORY:	incomplete_evidence

ARTICLE	ARTICLE DATE	SENTENCE NUM	SENTENCE	IGNORANCE CATEGORIES	NUM IGNORANCE CATEGORIES	OBO ID (LABEL)
PMC1533075	6/1998	S9-PMC1533075	['mothers also took individual Micronutrient supplements (e.g., Vitamin C tablets), but most mothers who took these also took multivitamins, making it IMPOSSIBLE to determine POTENTIAL independent EFFECTS of these Micronutrients.']	[('DIFFICULT_TASK', 149), ('INCOMPLETE_EVIDENCE', 173), ('SUPERFICIAL_RELATIONSHIP', 195)]	3	[('CHEBI_33962', 'mu4-sulfido-quadro-tetracopper(6+)', 29, 'micronutrient'), ('CHEBI_27300', 'vitamin D', 62, 'vitamin C'), ('PR_000004900', 'complement C3', 70, 'C'), ('CHEBI_33839', 'macromolecule', 212, 'micronutrients')]
PMC555773	9/2004	S218-PMC555773	['IN GENERAL, it IS REPORTED that patients with UNCONTROLLED ESSENTIAL hypertension have elevated concentrations of Superoxide Anion (o2−⋅), H2O2, Lipid Peroxides, endothelin, and transforming Growth Factor-Beta (Tgf-Beta) with a simultaneous decrease in Endothelial No (eno), sod, Vitamin E, and Long-Chain polyunsaturated Fatty Acids (lcpufas).']	[('PROBABLE_UNDERSTANDING', 0), ('INCOMPLETE_EVIDENCE', 15), ('INCOMPLETE_EVIDENCE', 18), ('IMPORTANT_CONSIDERATION', 46), ('IMPORTANT_CONSIDERATION', 59)]	5	[('CHEBI_62945', 'thromboxane anion', 114, 'superoxide anion'), ('CHEBI_16240', 'hydrogen peroxide', 139, 'H2O2'), ('CHEBI_48155', 'tetrahydrofurancarboxylic acid', 145, 'lipid peroxides'), ('PR_000008020', 'glucocorticoid-induced transcript 1 protein', 191, 'growth factor-beta'), ('PR_000000046', 'TGF-beta', 211, 'TGF-beta'), ('UBERON_0001986', 'endothelium', 253, 'endothelial'), ('CHEBI_16382', 'iodide', 265, 'NO'), ('CHEBI_27300', 'vitamin D', 280, 'vitamin E'), ('CHEBI_28911', 'cob(III)alamin', 295, 'long-chain'), ('CHEBI_33250', 'atom', 322, 'fatty'), ('CHEBI_37527', 'acid', 328, 'acids')]
PMC1168874	7/2005	S66-PMC1168874	['among Oestrogens and Retinol (Vitamin A), ONLY high dose treatments are CONSIDERED.']	[('INCOMPLETE_EVIDENCE', 42), ('IMPORTANT_CONSIDERATION', 72), ('INCOMPLETE_EVIDENCE', 72)]	3	[('CHEBI_50905', 'teratogenic agent', 6, 'oestrogens'), ('CHEBI_26536', 'retinoic acid', 21, 'retinol'), ('CHEBI_27300', 'vitamin D', 30, 'vitamin A')]
PMC1168874	7/2005	S68-PMC1168874	['OUR FINDING is IN AGREEMENT with the CONCLUSION of the european network of the teratology information services, whose data set DID NOT PROVIDE EVIDENCE for an INCREASED RISK of major cas ASSOCIATED with high Vitamin A intake (10,000 iu per day or more) during the Organogenetic period of Embryo26.']	[('QUESTION_ANSWERED_BY_THIS_WORK', 0), ('INCOMPLETE_EVIDENCE', 15), ('INCOMPLETE_EVIDENCE', 37), ('INCOMPLETE_EVIDENCE', 127), ('IMPORTANT_CONSIDERATION', 159), ('SUPERFICIAL_RELATIONSHIP', 187)]	6	[('CHEBI_27300', 'vitamin D', 208, 'vitamin A'), ('GO_0048513', 'animal organ development', 264, 'organogenetic'), ('UBERON_0000922', 'embryo', 288, 'embryo26')]
PMC1281283	10/2005	S153-PMC1281283	['HOWEVER, fish also contain Nutrients such as iron, Vitamin E, Selenium, and Long-Chain N-3 polyunsaturated Fatty Acids that MAY benefit Brain development (clarkson and strain 2003;national research council 2000;neuringer et al.']	[('ALTERNATIVE_OPTIONS_CONTROVERSY', 0), ('INCOMPLETE_EVIDENCE', 124)]	2	[('CHEBI_33284', 'nutrient', 27, 'nutrients'), ('CHEBI_27300', 'vitamin D', 51, 'vitamin E'), ('CHEBI_27568', 'selenium atom', 62, 'selenium'), ('CHEBI_32805', 'cis-aconitic acid', 76, 'long-chain n-3'), ('CHEBI_35366', 'fatty acid', 107, 'fatty acids'), ('UBERON_0000955', 'brain', 136, 'brain')]
PMC1361787	12/2005	S11-PMC1361787	['maternal Intake of Carbohydrates and protein [3], Fatty Acids [4], and Micronutrients such as zinc [5-7], iron [2], magnesium [8-10], Calcium [11], riboflavin [4], and Vitamin C [12]MAY also have IMPORTANT EFFECTS on fetal growth and Perinatal outcomes.']	[('INCOMPLETE_EVIDENCE', 182), ('IMPORTANT_CONSIDERATION', 196), ('SUPERFICIAL_RELATIONSHIP', 206)]	3	[('GO_0007631', 'feeding behavior', 9, 'intake'), ('CHEBI_16646', 'carbohydrate', 19, 'carbohydrates'), ('CHEBI_35366', 'fatty acid', 50, 'fatty acids'), ('CHEBI_33839', 'macromolecule', 71, 'micronutrients'), ('CHEBI_22313', 'alkaline earth metal atom', 134, 'calcium'), ('CHEBI_27300', 'vitamin D', 168, 'vitamin C'), ('GO_0036268', 'swimming', 234, 'perinatal'), ('UBERON_0012101', 'perinatal stage', 234, 'perinatal')]
PMC1448690	4/2006	S296-PMC1448690	['the dietary factors INVOLVED include Eating at fast food outlets, as well as lower intake of milk, vegetables, fibre and Foods rich in Vitamin E. dietary Vitamin E was REPORTED to inhibit Ige responses to allergic stimuli in a random sample of 2633 Adults [174].']	[('SUPERFICIAL_RELATIONSHIP', 20), ('INCOMPLETE_EVIDENCE', 168)]	2	[('GO_0051318', 'G1 phase', 37, 'eating'), ('CHEBI_33290', 'food', 121, 'foods'), ('CHEBI_28384', 'vitamin K', 135, 'Vitamin E'), ('CHEBI_27300', 'vitamin D', 154, 'vitamin E'), ('GO_0007630', 'jump response', 188, 'IgE'), ('GO_0071743', 'IgE immunoglobulin complex, circulating', 188, 'IgE'), ('UBERON_0007023', 'adult organism', 249, 'adults')]
PMC1448690	4/2006	S301-PMC1448690	['in an investigation of WHETHER reduction in childhood infections OR change in diet COULD explain increases in asthma and atopic disease, seaton and devereux [178] FOUND that low intake of Vitamin C was ASSOCIATED with a sevenfold increase in the risk of bronchial hyper-reactivity; by CONTRAST, those with the lowest intake of saturated fats had a tenfold lower risk.']	[('ALTERNATIVE_OPTIONS_CONTROVERSY', 23), ('INCOMPLETE_EVIDENCE', 83), ('INCOMPLETE_EVIDENCE', 163), ('SUPERFICIAL_RELATIONSHIP', 202), ('ANOMALY_CURIOUS_FINDING', 285)]	5	[('CHEBI_27300', 'vitamin D', 188, 'vitamin C')]
PMC1481554	4/2006	S98-PMC1481554	['THUS, with lower Vitamin C content than pregvit®, IT IS POSSIBLE that the systemic absorption of Iron of materna®MAY BE subtherapeutic14.']	[('PROBABLE_UNDERSTANDING', 0), ('INCOMPLETE_EVIDENCE', 50), ('INCOMPLETE_EVIDENCE', 113)]	3	[('CHEBI_27300', 'vitamin D', 17, 'vitamin C'), ('PR_000004900', 'complement C3', 25, 'C'), ('CHEBI_24870', 'ion', 97, 'iron')]
PMC4155147	4/2007	S79-PMC4155147	['the recommended dosage originally on the package was one tablet “every three hours.” HOWEVER, it was RECENTLY changed to add “up to three times per day as NECESSARY,” BECAUSE the 15,000 units of Vitamin A from three tablets is enough to cause POSSIBLE Liver damage, dizziness, and blurred Vision.']	[('ALTERNATIVE_OPTIONS_CONTROVERSY', 85), ('INCOMPLETE_EVIDENCE', 101), ('IMPORTANT_CONSIDERATION', 155), ('PROBABLE_UNDERSTANDING', 167), ('INCOMPLETE_EVIDENCE', 243)]	5	[('CHEBI_27300', 'vitamin D', 195, 'vitamin A'), ('UBERON_0002107', 'liver', 252, 'liver'), ('GO_0007601', 'visual perception', 289, 'vision')]
PMC1888711	5/2007	S46-PMC1888711	['beneficial EFFECTS on Birth weight and the risk of Postpartum endometritis were SEEN for high-risk women" [22].moderatedietary Vitamin A deficiencyvitamin a supplementation"further EVIDENCE on biologically PLAUSIBLE mechanisms of morbidity reduction such as reduced incidence of sepsis and/or reduced MARKERS of inflammation ARE NEEDED" [60].lowdietary Micronutrient deficienciesmultiple Micronutrient supplementationone trial in tanzania showed no additional effect on markers of infection (C-Reactive Protein) compared with Iron and Folic Acid [15].lowanemia p. falciparum infectionanti-malarial Drugs"Drugs given routinely for malaria during Pregnancy reduce SEVERE Antenatal anaemia in the mother, and are ASSOCIATED with higher Birth weight in the baby and PROBABLY fewer Perinatal deaths.']	[('SUPERFICIAL_RELATIONSHIP', 11), ('INCOMPLETE_EVIDENCE', 80), ('INCOMPLETE_EVIDENCE', 181), ('INCOMPLETE_EVIDENCE', 206), ('SUPERFICIAL_RELATIONSHIP', 301), ('FUTURE_WORK', 325), ('IMPORTANT_CONSIDERATION', 662), ('SUPERFICIAL_RELATIONSHIP', 710), ('PROBABLE_UNDERSTANDING', 762)]	9	[('GO_0007567', 'parturition', 22, 'birth'), ('GO_0007565', 'female pregnancy', 51, 'postpartum'), ('CHEBI_27300', 'vitamin D', 127, 'vitamin A'), ('CHEBI_33962', 'mu4-sulfido-quadro-tetracopper(6+)', 353, 'micronutrient'), ('CHEBI_33962', 'mu4-sulfido-quadro-tetracopper(6+)', 388, 'micronutrient'), ('PR_000005890', 'crooked neck-like protein 1', 492, 'C-reactive protein'), ('CHEBI_24870', 'ion', 526, 'iron'), ('CHEBI_30751', 'formic acid', 535, 'folic acid'), ('CHEBI_23888', 'drug', 598, 'drugs'), ('CHEBI_23888', 'drug', 604, 'Drugs'), ('GO_0007565', 'female pregnancy', 645, 'pregnancy'), ('GO_0007567', 'parturition', 669, 'antenatal'), ('GO_0007567', 'parturition', 733, 'birth'), ('GO_0036268', 'swimming', 777, 'perinatal'), ('UBERON_0012101', 'perinatal stage', 777, 'perinatal')]
