PMCID	SENTENCE_NUMBER	SENTENCE	SENTENCE_INDICES
PMC3252281.nxml.gz	0	['Food choices and practices during pregnancy of immigrant and Aboriginal women in Canada: a study protocol\n\nAbstract\n\nBackground\nFacilitating the provision of appropriate health care for immigrant and Aboriginal populations in Canada is critical for maximizing health potential and well-being.']	(0, 292)
PMC3252281.nxml.gz	1	['Numerous reports describe heightened risks of poor maternal and birth outcomes for immigrant and Aboriginal women.']	(293, 407)
PMC3252281.nxml.gz	2	["Many of these outcomes may relate to food consumption/practices and thus may be obviated through provision of resources which suit the women's ethnocultural preferences."]	(408, 577)
PMC3252281.nxml.gz	3	['This project aims to understand ethnocultural food and health practices of Aboriginal and immigrant women, and how these intersect with respect to the legacy of Aboriginal colonialism and to the social contexts of cultural adaptation and adjustment of immigrants.']	(578, 841)
PMC3252281.nxml.gz	4	['The findings will inform the development of visual tools for health promotion by practitioners.']	(842, 937)
PMC3252281.nxml.gz	5	['Methods/Design\nThis four-phase study employs a case study design allowing for multiple means of data collection and different units of analysis.']	(939, 1083)
PMC3252281.nxml.gz	6	['Phase 1 consists of a scoping review of the literature.']	(1084, 1139)
PMC3252281.nxml.gz	7	['Phases 2 and 3 incorporate pictorial representations of food choices (photovoice in Phase 2) with semi-structured photo-elicited interviews (in Phase 3).']	(1140, 1293)
PMC3252281.nxml.gz	8	['The findings from Phases 1-3 and consultations with key stakeholders will generate key understandings for Phase 4, the production of culturally appropriate visual tools.']	(1294, 1463)
PMC3252281.nxml.gz	9	['For the scoping review, an emerging methodological framework will be utilized in addition to systematic review guidelines.']	(1464, 1586)
PMC3252281.nxml.gz	10	['A research librarian will assist with the search strategy and retrieval of literature.']	(1587, 1673)
PMC3252281.nxml.gz	11	["For Phases 2 and 3, recruitment of 20-24 women will be facilitated by team member affiliations at perinatal clinics in one of the city's most diverse neighbourhoods."]	(1674, 1839)
PMC3252281.nxml.gz	12	['The interviews will reveal culturally normative practices surrounding maternal food choices and consumption, including how women negotiate these practices within their own worldview and experiences.']	(1840, 2038)
PMC3252281.nxml.gz	13	['A structured and comprehensive integrated knowledge translation plan has been formulated.']	(2039, 2128)
PMC3252281.nxml.gz	14	["Discussion\nThe findings of this study will provide practitioners with an understanding of the cultural differences that affect women's dietary choices during maternity."]	(2130, 2298)
PMC3252281.nxml.gz	15	["We expect that the developed resources will be of immediate use within the women's units and will enhance counseling efforts."]	(2299, 2424)
PMC3252281.nxml.gz	16	['Wide dissemination of outputs may have a greater long term impact in the primary and secondary prevention of these high risk conditions.']	(2425, 2561)
PMC3252281.nxml.gz	17	['Background\nImmigrant [1] and Aboriginal [2] women may be regarded as vulnerable populations since challenges exist with respect to access and navigation of health services and more specifically maternity care services.']	(2563, 2781)
PMC3252281.nxml.gz	18	['Difficulties may be encountered in terms of accessing culturally appropriate care in addition to other challenges such as language barriers and discriminatory policy and practices.']	(2782, 2962)
PMC3252281.nxml.gz	19	['Without culturally appropriate health care delivery a negative trajectory of events may occur that range from simple miscommunication to life-threatening incidents [1,3].']	(2963, 3133)
PMC3252281.nxml.gz	20	['The danger is especially severe during the perinatal period, which is for women and their children a vulnerable life stage and a sensitive period of interaction with the Canadian health care system [4].']	(3134, 3336)
PMC3252281.nxml.gz	21	['Public health initiatives increasingly require healthcare organizations to promote, protect and contribute to reducing health inequities.']	(3337, 3474)
PMC3252281.nxml.gz	22	['Diversity and Health of Immigrants and Aboriginal Peoples in Canada\nFor this research, we utilize the Canadian Council of Refugees definition of an immigrant: a person who has settled permanently in another country .']	(3476, 3692)
PMC3252281.nxml.gz	23	['Immigrant women are a tremendously diverse group that includes economic skilled workers, refugees and asylum seekers, temporary foreign workers, and those without legal status [5].']	(3693, 3873)
PMC3252281.nxml.gz	24	['Canada as a multicultural society has a long standing history of embracing diverse immigrant groups because of the strategy of utilizing immigration as a means of population expansion and nation building [6].']	(3874, 4082)
PMC3252281.nxml.gz	25	['While the majority of immigrants during the first 70 years of the 20th century were of European origin, over the past 30 years there has been a shift with larger groups of immigrants arriving from Asia and the Middle East, the Caribbean and Central America, Africa, Oceania and other countries [7].']	(4083, 4381)
PMC3252281.nxml.gz	26	["A recent report from Statistics Canada predicts that members of visible minority groups will comprise between 29% and 32% of Canada's population in 2031 [8]."]	(4382, 4539)
PMC3252281.nxml.gz	27	['As evidenced by the healthy immigrant effect [9,10] relatively healthy immigrants enter Canada, yet within 10 years a convergence is observed in terms of health status moving towards the Canadian average.']	(4540, 4744)
PMC3252281.nxml.gz	28	['A number of explanations are postulated for this, including health selection[9], acculturation and the stress of relocation that may erode health advantage [10], and distrust of Western medicine with a preference for seeking out traditional health care providers.']	(4745, 5008)
PMC3252281.nxml.gz	29	['It is important to note that the healthy immigrant effect largely affects those communities whose immigration is planned, since populations who relocate as refugees or asylum seekers are found to have compromised health status, with women often having been traumatized by war, rape and the transgression of their human rights [11].']	(5009, 5340)
PMC3252281.nxml.gz	30	['Many may have lived in refugee camps for several years prior to immigration; therefore the pre-migration period may exert a powerful influence on health status including those related to maternal health and maternity service provision.']	(5341, 5576)
PMC3252281.nxml.gz	31	['Aboriginal peoples is a collective name for all original peoples of Canada and their descendants, and the Constitution Act of 1982 specifies that the Aboriginal peoples in Canada consist of three groups: First Nations, Inuit and Métis [12].']	(5577, 5817)
PMC3252281.nxml.gz	32	['Aboriginal peoples are the fastest growing population in Canada.']	(5818, 5882)
PMC3252281.nxml.gz	33	['Between 1996 and 2006, the population grew by 45 percent, almost six times faster than the non-Aboriginal population growth rate of 8 percent [13].']	(5883, 6030)
PMC3252281.nxml.gz	34	['Aboriginal peoples in Canada are a vastly diverse population.']	(6031, 6092)
PMC3252281.nxml.gz	35	["For instance, Canada's First Nations peoples consist of more than 600 different communities, under approximately 50 different linguistically and culturally distinct groups [14]."]	(6093, 6270)
PMC3252281.nxml.gz	36	["The effects of colonization and policies associated with the Indian Act have had enormous consequences on Aboriginal peoples' health and well-being that continues to this day."]	(6271, 6446)
PMC3252281.nxml.gz	37	['Numerous health inequities exist for Aboriginal people, which are directly and indirectly related to the social, economic, cultural, and political factors that result in a disproportionate burden of ill health at both the individual and the community level [15,16].']	(6447, 6712)
PMC3252281.nxml.gz	38	["These health challenges and their determinants have largely been maintained by an intergenerational cycle of cumulative effects/trauma (often leading to 'normalized' patterns of ill-health and abuse) which helps explain how a disproportionate number of Aboriginal people experience social and health challenges compared to the general population [17]."]	(6713, 7064)
PMC3252281.nxml.gz	39	['Maternal and Birth Outcomes of Immigrant and Aboriginal Women: Relevance of Food Choices and Practices\nLargely epidemiological research from Canada and elsewhere has reported equal or more favourable birth outcomes for migrants [18-21] supporting an "epidemiological paradox" associated with the concept of the "healthy migrant effect".']	(7066, 7402)
PMC3252281.nxml.gz	40	['Numerous other reports highlight serious problems of equity in perinatal health outcomes [22-24] particularly for refugees [25] and other immigrants after increased lengths of stay (with the accompanying acculturation) [26,27].']	(7403, 7630)
PMC3252281.nxml.gz	41	['A recent Canadian study found higher rates of low birthweight and full-term low birthweight (i.e., small for gestational age or SGA) for infants born to recent immigrant women [23] and immigrants living throughout Europe have been reported to be at substantial risk for pre-term delivery (24%), for perinatal mortality (50%), and for congenital malformations (61%) [22].']	(7631, 8001)
PMC3252281.nxml.gz	42	['The hospital costs for preterm and SGA newborns are higher than those for their normal-growth counterparts by 9 and 2 times, respectively [28].']	(8002, 8145)
PMC3252281.nxml.gz	43	['Aboriginal people experience a disproportionate burden of ill-health compared with the rest of the Canadian population [16,29] including such indices such as maternal and infant mortality [30,31].']	(8146, 8342)
PMC3252281.nxml.gz	44	['Poorer birth outcomes including stillbirths, low birthweight infants and prematurity are often reported [32].']	(8343, 8452)
PMC3252281.nxml.gz	45	['There is conflicting evidence to support Aboriginality itself to be the predisposing factor, multiple issues related to socioeconomic status in addition to medical and prenatal care also likely play a role [33].']	(8453, 8664)
PMC3252281.nxml.gz	46	['While considerations of infant mortality and birth weight are important, these outcomes are not adequate or all-encompassing measures for evaluating maternal and infant health and well-being over their lifetimes.']	(8665, 8877)
