PMCID	SENTENCE_NUMBER	SENTENCE	SENTENCE_INDICES
PMC3271107.nxml.gz	0	['InsR/FoxO1 Signaling Curtails Hypothalamic POMC Neuron Number\n\nAbstract\nInsulin receptor (InsR) signaling through transcription factor FoxO1 is important in the development of hypothalamic neuron feeding circuits, but knowledge about underlying mechanisms is limited.']	(0, 267)
PMC3271107.nxml.gz	1	['To investigate the role of InsR/FoxO1 signaling in the development and maintenance of these circuits, we surveyed the pool of hypothalamic neurons expressing Pomc mRNA in different mouse models of impaired hypothalamic InsR signaling.']	(268, 502)
PMC3271107.nxml.gz	2	['InsR ablation in the entire hypothalamus did not affect Pomc -neuron number at birth, but resulted in a 25% increase, most notably in the middle arcuate nucleus region, in young adults.']	(503, 688)
PMC3271107.nxml.gz	3	['Selective restoration of InsR expression in POMC neurons in these mice partly reversed the abnormality, resulting in a 10% decrease compared to age-matched controls.']	(689, 854)
PMC3271107.nxml.gz	4	['To establish whether FoxO1 signaling plays a role in this process, we examined POMC neuron number in mice with POMC-specific deletion of FoxO1, and detected a 23% decrease in age-matched animals, consistent with a cell-autonomous role of InsR/FoxO1 signaling in regulating POMC neuron number, distinct from its established role to activate Pomc transcription.']	(855, 1214)
PMC3271107.nxml.gz	5	['These changes in Pomc cells occurred in the absence of marked changes in humoral factors or hypothalamic NPY neurons.']	(1215, 1332)
PMC3271107.nxml.gz	6	['Introduction\nHypothalamic neurons are targets of metabolic stimuli whose action is required to control feeding behavior and energy homeostasis.']	(1334, 1477)
PMC3271107.nxml.gz	7	['The pancreatic hormone insulin relays peripheral anabolic signals to the hypothalamic control center[1].']	(1478, 1582)
PMC3271107.nxml.gz	8	['Insulin receptors (InsR) are widely expressed in the brain, with the highest concentrations in the olfactory bulb, hippocampus, cerebral cortex, cerebellum, and hypothalamus[2],[3].']	(1583, 1764)
PMC3271107.nxml.gz	9	['Similarly, the insulin-regulated transcription factor FoxO1 has been detected in the olfactory cortex, striatum, hippocampus, amygdalo-hippocampal region, and hypothalamus[4],[5].']	(1765, 1944)
