PMCID	SENTENCE_NUMBER	SENTENCE	SENTENCE_INDICES
PMC4957279.nxml.gz	0	['Atopic dermatitis prevention in children following maternal probiotic supplementation does not appear to be mediated by breast milk TSLP or TGF-β\n\nAbstract\n\nBackground\nThe Probiotics in Prevention of Allergy among Children in Trondheim (ProPACT) study, a randomised, placebo controlled trial, demonstrated that maternal supplementation with probiotic milk reduced the incidence of atopic dermatitis (AD) in infancy.']	(0, 415)
PMC4957279.nxml.gz	1	['The mechanisms behind this effect are incompletely understood and breast milk cytokines have been postulated as possible mediating factors.']	(416, 555)
PMC4957279.nxml.gz	2	['In this study we aimed to assess whether breast milk TLSP and TGF-β are affected by a maternal probiotic supplementation regime, and their contribution to the preventive effect of this regime on AD in the offspring.']	(556, 771)
PMC4957279.nxml.gz	3	['Methods\nTSLP and TGF-β isoforms (TGF-β1, TGF-β2and TGF-β3) were measured using ELISA and multiplex assays, respectively, in breast milk samples collected at 10\xa0days and 3\xa0months postpartum from women participating in the ProPACT trial (n\xa0=\xa0259).']	(773, 1018)
PMC4957279.nxml.gz	4	['The natural indirect and direct effects of maternal probiotics on AD, due to changes in breast milk cytokines, were estimated using causal mediation techniques.']	(1019, 1179)
PMC4957279.nxml.gz	5	['Results\nProbiotic supplementation tend to lead to high levels of breast milk TSLP at 10\xa0days postpartum (p\xa0=\xa00.062), but this change did not contribute to the prevention of AD according to the mediation analysis.']	(1181, 1393)
PMC4957279.nxml.gz	6	['Probiotics had no apparent effect on TSLP at 3\xa0months or TGF-βs at\xa0either time points.']	(1394, 1480)
PMC4957279.nxml.gz	7	['Thus, these are unlikely to be mediators of the effect of maternal probiotics on AD in offspring.']	(1481, 1578)
PMC4957279.nxml.gz	8	['Conclusions\nWhilst maternal probiotic supplementation resulted in higher breast milk concentrations of TLSP at 10\xa0days postpartum, this does not appear to be a mechanism for prevention of AD by maternal probiotics.']	(1580, 1794)
PMC4957279.nxml.gz	9	['Trial registration The original trial protocol is registered in ClinicalTrials.gov (identifier NCT00159523)\n\nBackground\nPerinatal supplementation with probiotics has been shown to reduce the incidence of atopic dermatitis (AD) in infancy [1,2].']	(1795, 2039)
PMC4957279.nxml.gz	10	['Our own study, the Probiotics in the Prevention of Allergies among Children in Trondheim (ProPACT) trial, demonstrated a 40\xa0% reduction in the development of AD following maternal probiotic supplementation [3].']	(2040, 2250)
PMC4957279.nxml.gz	11	['However, the biological mechanisms behind this effect are incompletely understood.']	(2251, 2333)
PMC4957279.nxml.gz	12	['Using samples taken during the ProPACT trial, we have previously reported that the maternal intestinal microbiota is modified by probiotic supplementation, and that children born to mothers who received the probiotics have a higher abundance of Lactobacillus rhamnosus GG (LGG) which persists up until 3\xa0months of age [4].']	(2334, 2656)
PMC4957279.nxml.gz	13	['Whilst the transfer of such probiotic bacteria from mother to child may prevent AD, alterations in various components of breast milk have also been postulated as possible mediating factors.']	(2657, 2846)
PMC4957279.nxml.gz	14	['In addition to being a source of nutrition and hydration for newborn infants, breast milk contains a number of immunologically active cells and molecules, such as immunoglobulins, lactoferrins, growth factors and cytokines [5].']	(2847, 3074)
PMC4957279.nxml.gz	15	['Among the cytokines found in breast milk are thymic stromal lymphopoietin (TSLP) and the transforming growth factor-β (TGF-β) cytokines.']	(3075, 3211)
PMC4957279.nxml.gz	16	['TSLP has been implicated in the establishment and maintenance of T helper type 2 (Th2) responses, and thus also in defence against helminthic infections and in the pathogenesis of allergy related diseases [6].']	(3212, 3421)
PMC4957279.nxml.gz	17	['Genetic variants of TSLP have been associated with AD and asthma [7] and high levels of epidermal TSLP precede the clinical presentation of childhood AD [8], suggesting that TSLP may be particularly important in the establishment of AD.']	(3422, 3658)
PMC4957279.nxml.gz	18	['Other studies have demonstrated that TSLP activates skin dendritic cells promoting a Th2 response and interacts directly with skin-homing Th2 cells to enhance\xa0interleukin-4 (IL-4) production which is thought to contribute to the maintenance of inflammation in chronic AD [9,10].']	(3659, 3937)
PMC4957279.nxml.gz	19	['Consistent with these studies, higher concentrations of TSLP have been reported in both acute and chronic AD lesions [6].']	(3938, 4059)
PMC4957279.nxml.gz	20	['Murine models have shown that over-expression of TSLP in keratinocytes induces an AD-like skin disease and can predispose to allergic airway inflammation after intranasal challenge.']	(4060, 4241)
PMC4957279.nxml.gz	21	['Thus, TSLP may also be involved in the progression to other allergy related diseases, a process often referred to as the atopic march [6].']	(4242, 4380)
PMC4957279.nxml.gz	22	['However, the biological effects of breast milk TSLP for the mother and child are unknown [11], and this cytokine is previously unstudied within the context of maternal probiotic supplementation.']	(4381, 4575)
PMC4957279.nxml.gz	23	['Neither has the effect of maternal atopy on breast milk TSLP been investigated, nor the association between breast milk TSLP and the development of AD.']	(4576, 4727)
PMC4957279.nxml.gz	24	['In contrast to TSLP, the human isoforms of TGF-β (TGF-β1, TGF-β2and TGF-β3) are primarily implicated in inhibition of allergic inflammation through a wide range of immunoregulatory effects [12].']	(4728, 4922)
PMC4957279.nxml.gz	25	['All three isoforms of TGF-β are found in breast milk.']	(4923, 4976)
PMC4957279.nxml.gz	26	['Studies investigating the effect of probiotic supplementation on breast milk TGF-β concentrations and or their association with later allergy related disease in offspring, have produced conflicting results [13–18].']	(4977, 5191)
PMC4957279.nxml.gz	27	['Both TSLP and TGF-βs appear to have important roles in acute and chronic phases of allergy related disease, which makes them interesting as potential mediators of this preventive effect.']	(5192, 5378)
