PMCID	SENTENCE_NUMBER	SENTENCE	SENTENCE_INDICES
PMC5149661.nxml.gz	0	["Creating exclusive breastfeeding knowledge translation tools with First Nations mothers in Northwest Territories, Canada\n\nAbstract\n\nBackground\nBreastfeeding is an ideal method of infant feeding affecting lifelong health, and yet the uptake of breastfeeding in some Indigenous communities in Canada's north is low."]	(0, 313)
PMC5149661.nxml.gz	1	['Objective\nThe aims of this project were to determine the rate and determinants of exclusive breastfeeding in a remote community in the Northwest Territories and to create knowledge translation tools to enhance breastfeeding locally.']	(315, 547)
PMC5149661.nxml.gz	2	['Methods\nThe study methodology followed three steps.']	(549, 600)
PMC5149661.nxml.gz	3	['Firstly, a series of retrospective chart audits were conducted from hospital birth records of Tłı̨chǫ women (n=198) who gave birth during the period of 1 January 2010 to 31 December 2012.']	(601, 788)
PMC5149661.nxml.gz	4	['A second follow-up chart audit determined the rate of exclusive breastfeeding and was conducted in the local Community Health Centre.']	(789, 922)
PMC5149661.nxml.gz	5	['Chart audit data included the following factors related to breastfeeding: age of mother, parity, birthweight and Apgar scores.']	(923, 1049)
PMC5149661.nxml.gz	6	['Secondly, semi-structured interviews with a purposive sample of Tłı̨chǫ mothers (n=8) and one Elder were conducted to identify breastfeeding practices, beliefs and the most appropriate medium to use to deliver health messages in Tłı̨chǫ.']	(1050, 1287)
PMC5149661.nxml.gz	7	['Third, based on the information obtained in Step 2, two knowledge translation tools were developed in collaboration with a local community Advisory Committee.']	(1288, 1446)
PMC5149661.nxml.gz	8	['Results\nThe rate of exclusive breastfeeding initiation in the Tłı̨chǫ region is less than 30%.']	(1448, 1542)
PMC5149661.nxml.gz	9	['Physiological and demographic factors related to breastfeeding were identified.']	(1543, 1622)
PMC5149661.nxml.gz	10	['Thematic analysis revealed two overarching themes from the data, namely, “the pull to formula” (lifestyle preferences, drug and alcohol use, supplementation practices and limited role models) and “the pull to breast feeding” (traditional feeding method, spiritual practice and increased bonding with infant).']	(1623, 1931)
PMC5149661.nxml.gz	11	['Conclusion\nThere are a myriad of influences on breastfeeding for women living in remote locations.']	(1933, 2031)
PMC5149661.nxml.gz	12	['Ultimately, society informs the choice of infant feeding for the new mother, since mothers’ feeding choices are based on contextual realities and circumstances in their lives that are out of their control.']	(2032, 2237)
PMC5149661.nxml.gz	13	["As health care providers, it is imperative that we recognize the realities of women's lives and the overlapping social determinants of health that may limit a mother's ability or choice to breastfeed."]	(2238, 2438)
PMC5149661.nxml.gz	14	['Further health promotion efforts, grounded in community-based research and a social determinants framework, are needed to improve prenatal and postnatal care of Indigenous women and children in Canada.']	(2439, 2640)
PMC5149661.nxml.gz	15	['Indigenous children in Canada have disproportionately elevated rates of morbidity including gastroenteritis, otitis media, respiratory infections and childhood-onset Type II diabetes compared to non-Indigenous Canadians (1–4).']	(2641, 2867)
PMC5149661.nxml.gz	16	['Addressing Indigenous health disparities by engaging people locally, actively and inclusively to help improve health outcomes is important (5).']	(2868, 3011)
PMC5149661.nxml.gz	17	['The promotion of breastfeeding, especially exclusive breastfeeding,1has been shown to be the most important infant and child survival intervention in terms of its potential impact on morbidity and mortality (6–9).']	(3012, 3225)
PMC5149661.nxml.gz	18	['While the outcome of successful breastfeeding includes improved health and well-being for both the mother and the child, the alternative of feeding formula is associated with both short- and long-term health risks for the mother and the child (10).']	(3226, 3474)
PMC5149661.nxml.gz	19	['Despite the benefits of breastfeeding, there are numerous factors that influence the uptake, exclusivity and duration.']	(3475, 3593)
