PMCID	SENTENCE_NUMBER	SENTENCE	SENTENCE_INDICES
PMC5118763.nxml.gz	0	['A Prenatal Multiple Micronutrient Supplement Produces Higher Maternal Vitamin B-12 Concentrations and Similar Folate, Ferritin, and Zinc Concentrations as the Standard 60-mg Iron Plus 400-μg Folic Acid Supplement in Rural Bangladeshi Women\n\nAbstract\nBackground: The effects of prenatal food and micronutrient supplementation on maternal micronutrient status are not well known.']	(0, 377)
PMC5118763.nxml.gz	1	['Objective: We compared the efficacy and effectiveness of 3 different micronutrient supplements on maternal micronutrient status when combined with food supplementation.']	(378, 546)
PMC5118763.nxml.gz	2	['Methods: In the MINIMat (Maternal and Infant Nutrition Intervention, Matlab) trial in Bangladesh, 4436 pregnant women were randomly assigned to daily intake of 3 types of micronutrient capsules: 30 mg Fe and 400 μg folic acid (Fe30F), 60 mg Fe and 400 μg folic acid (Fe60F), or multiple micronutrient supplements (MMNs) combined with early (week 9 of pregnancy) or usual (week 20 of pregnancy) food supplementation in a 2 by 3 factorial design.']	(547, 991)
PMC5118763.nxml.gz	3	['Plasma concentrations of vitamin B-12, folate, ferritin, and zinc were analyzed before the start of micronutrient supplementation (week 14) and at week 30 of pregnancy in 641 randomly selected women.']	(992, 1191)
PMC5118763.nxml.gz	4	['An electronic monitoring device was used to measure the number of capsules taken.']	(1192, 1273)
PMC5118763.nxml.gz	5	['The effectiveness of food and micronutrient regimens as well as efficacy per capsule in maternal micronutrient status were analyzed by ANOVA and general linear models.']	(1274, 1441)
PMC5118763.nxml.gz	6	['Results: At week 30 of pregnancy, women in the MMN group had higher geometric mean concentrations of vitamin B-12 than women in the Fe60F group (119 compared with 101 pmol/L, respectively); no other differences in effectiveness of micronutrient and food regimens were observed.']	(1442, 1719)
PMC5118763.nxml.gz	7	['A dose-response relation between the number of capsules taken and concentrations of folate and ferritin was observed for all micronutrient supplements.']	(1720, 1871)
PMC5118763.nxml.gz	8	['Fe30F had lower efficacy per capsule in increasing ferritin concentrations within the first tertile of capsule intake than did Fe60F and MMNs.']	(1872, 2014)
PMC5118763.nxml.gz	9	['Because ferritin reached a plateau for all types of micronutrient supplements, there was no difference between the regimens in their effectiveness.']	(2015, 2162)
