PMCID	SENTENCE_NUMBER	SENTENCE	SENTENCE_INDICES
PMC3691177.nxml.gz	0	['Prenatal Vitamin D Supplementation and Child Respiratory Health: A Randomised Controlled Trial\n\nAbstract\n\nBackground\nObservational studies suggest high prenatal vitamin D intake may be associated with reduced childhood wheezing.']	(0, 228)
PMC3691177.nxml.gz	1	['We examined the effect of prenatal vitamin D on childhood wheezing in an interventional study.']	(229, 323)
PMC3691177.nxml.gz	2	['Methods\nWe randomised 180 pregnant women at 27 weeks gestation to either no vitamin D, 800 IU ergocalciferol daily until delivery or single oral bolus of 200,000 IU cholecalciferol, in an ethnically stratified, randomised controlled trial.']	(325, 564)
PMC3691177.nxml.gz	3	['Supplementation improved but did not optimise vitamin D status.']	(565, 628)
PMC3691177.nxml.gz	4	['Researchers blind to allocation assessed offspring at 3 years.']	(629, 691)
PMC3691177.nxml.gz	5	['Primary outcome was any history of wheeze assessed by validated questionnaire.']	(692, 770)
PMC3691177.nxml.gz	6	['Secondary outcomes included atopy, respiratory infection, impulse oscillometry and exhaled nitric oxide.']	(771, 875)
PMC3691177.nxml.gz	7	['Primary analyses used logistic and linear regression.']	(876, 929)
PMC3691177.nxml.gz	8	['Results\nWe evaluated 158 of 180 (88%) offspring at age 3 years for the primary outcome.']	(931, 1018)
PMC3691177.nxml.gz	9	['Atopy was assessed by skin test for 95 children (53%), serum IgE for 86 (48%), exhaled nitric oxide for 62 (34%) and impulse oscillometry of acceptable quality for 51 (28%).']	(1019, 1192)
PMC3691177.nxml.gz	10	['We found no difference between supplemented and control groups in risk of wheeze [no vitamin D: 14/50 (28%); any vitamin D: 26/108 (24%) (risk ratio 0.86; 95% confidence interval 0.49, 1.50; P\u200a=\u200a0.69)].']	(1193, 1395)
PMC3691177.nxml.gz	11	['There was no significant difference in atopy, eczema risk, lung function or exhaled nitric oxide between supplemented groups and controls.']	(1396, 1534)
PMC3691177.nxml.gz	12	['Conclusion\nPrenatal vitamin D supplementation in late pregnancy that had a modest effect on cord blood vitamin D level, was not associated with decreased wheezing in offspring at age three years.']	(1536, 1731)
PMC3691177.nxml.gz	13	['Trial Registration\nControlled-Trials.comISRCTN68645785\n\nIntroduction\nSeveral observational studies have suggested a protective effect of higher maternal vitamin D intake during pregnancy on risk of wheezing[1]–[3], asthma and allergic rhinitis[4], and eczema[3]in offspring.']	(1733, 2007)
PMC3691177.nxml.gz	14	['Dietary intake of vitamin D makes a relatively small contribution to overall vitamin D status, and apparent effects of vitamin D intake may be confounded by other correlated nutrients.']	(2008, 2192)
PMC3691177.nxml.gz	15	['These studies did not report outcomes in relation to maternal serum 25-hydroxyvitamin D (25(OH)D) concentration, which takes account of skin synthesis, our primary source of vitamin D, and is the gold standard measure of vitamin D status[5],[6].']	(2193, 2438)
PMC3691177.nxml.gz	16	['Observational studies of maternal or cord 25(OH)D levels and child health have yielded conflicting results, with higher 25(OH)D levels associated with increased risk of eczema and asthma[7], reduced risk of respiratory infection and preschool wheezing[8], and no association with asthma[8]or lung function[9]all reported.']	(2439, 2760)
PMC3691177.nxml.gz	17	['There are plausible biological mechanisms for an association between prenatal 25(OH)D status and wheezing.']	(2761, 2867)
PMC3691177.nxml.gz	18	['Developmental programming of lung function and immune responses occurs during pregnancy[10],[11].']	(2868, 2965)
PMC3691177.nxml.gz	19	['The active metabolite of vitamin D, 1,25-dihydroxyvitamin D, has been shown in animal and in vitro models to have potent immune effects[12]and a role in early lung development[13].']	(2966, 3146)
PMC3691177.nxml.gz	20	['Current recommendations in the United Kingdom are for provision of 10 µg/day (400 IU/day) to all pregnant women[14].']	(3147, 3263)
