PMCID	SENTENCE_NUMBER	SENTENCE	SENTENCE_INDICES
PMC3893866.nxml.gz	0	['Maternal Dietary Patterns during Third Trimester in Association with Birthweight Characteristics and Early Infant Growth\n\nAbstract\nOur analysis examined the impact of maternal dietary patterns and lifestyle factors on markers of fetal growth, specifically birthweight and size for gestational age (small- (SGA) or large-for-gestational age (LGA)).']	(0, 347)
PMC3893866.nxml.gz	1	['The Infant Feeding Practices Study II, a prospective cohort study, surveyed pregnant women during their 3rd trimester, of which a subgroup ( n = 893) completed a food frequency questionnaire.']	(348, 539)
PMC3893866.nxml.gz	2	['Maternal dietary patterns were evaluated by diet scores (Alternative Healthy Eating Index for Pregnancy and alternate Mediterranean diet) and by carbohydrate quality (glycemic index and glycemic load).']	(540, 741)
PMC3893866.nxml.gz	3	['Poisson regression with robust standard errors was used to examine the relative risk of SGA and separately LGA, with dietary patterns and other lifestyle factors.']	(742, 904)
PMC3893866.nxml.gz	4	['Linear regression was used to determine the association of birthweight and early infant growth with better dietary patterns.']	(905, 1029)
PMC3893866.nxml.gz	5	['Relative risk of SGA and LGA was not associated with dietary patterns.']	(1030, 1100)
PMC3893866.nxml.gz	6	['Birthweight and infant growth were not associated with maternal diet.']	(1101, 1170)
PMC3893866.nxml.gz	7	['Smoking, however, increased the risk of delivering an SGA infant (RR = 2.92, 95% CI: 1.58–5.39), while higher prepregnancy BMI increased the risk of delivering an LGA infant (RR = 1.06, 95% CI: 1.03–1.09).']	(1171, 1376)
PMC3893866.nxml.gz	8	['Future studies are needed to evaluate whether deficiencies in more specific maternal dietary nutrients play a role in fetal growth.']	(1377, 1508)
PMC3893866.nxml.gz	9	['1.']	(1510, 1512)
PMC3893866.nxml.gz	10	['Introduction\nFetal growth is an important determinant not only of infant survival but also of future chronic disease risk.']	(1513, 1635)
PMC3893866.nxml.gz	11	['Both low and high birthweight have been associated with increased infant mortality and long-term morbidity [1,2].']	(1636, 1749)
PMC3893866.nxml.gz	12	['Low birthweight has additionally been associated with elevated risk of type 2 diabetes [3], while high birthweight for gestational age has been associated with increased risk of overweight and obesity in adulthood [4,5].']	(1750, 1970)
PMC3893866.nxml.gz	13	['Due to the lifelong implications of fetal growth defined by size-at-birth, further research is needed to understand its determinants.']	(1971, 2104)
PMC3893866.nxml.gz	14	['Maternal nutrition is the major fuel for fetal growth [6].']	(2105, 2163)
PMC3893866.nxml.gz	15	['While many studies have examined the role of individual nutrients during pregnancy [7–9], recent focus on nutritional epidemiology has shifted from examining the effect of single nutrients to assessing overall diet quality.']	(2164, 2387)
PMC3893866.nxml.gz	16	['Assessing nutrition as a dietary index may be more informative as it accounts for the combined effect of nutrients in foods [10].']	(2388, 2517)
PMC3893866.nxml.gz	17	['In this regard, existing analyses on prenatal dietary patterns with birthweight have been scant and findings have been inconsistent [11].']	(2518, 2655)
PMC3893866.nxml.gz	18	['As a result, further research is needed to understand the role of maternal dietary patterns in association with birthweight.']	(2656, 2780)
PMC3893866.nxml.gz	19	['Our objective was to determine the association of overall maternal dietary patterns, as evaluated by the Alternative Healthy Eating Index for Pregnancy (AHEI-P) and the alternate Mediterranean diet (aMED), with birthweight, birthweight-for-gestational age (large and small), and early infant growth by 4–6 months of life in the Infant Feeding Practices Study II (IFPSII).']	(2781, 3152)
PMC3893866.nxml.gz	20	['Furthermore, the association of carbohydrate quality and quantity, as measured by the average glycemic index (GI) of diet and glycemic load (GL), was investigated as well.']	(3153, 3324)
PMC3893866.nxml.gz	21	['2.']	(3326, 3328)
PMC3893866.nxml.gz	22	['Materials and Methods\n\n2.1.']	(3329, 3356)
PMC3893866.nxml.gz	23	['Study Population\nIFPSII (2005–2007) is a longitudinal cohort study, sampling US women from a nationally distributed consumer opinion panel during their 3rd trimester of pregnancy [12].']	(3357, 3541)
