PMCID	SENTENCE_NUMBER	SENTENCE	SENTENCE_INDICES
PMC5139761.nxml.gz	0	['Hypertriglyceridemia Induced Pancreatitis in a Non-Diabetic Pregnant Patient Requiring the Use of Total Parenteral Nutrition\n\nAbstract\nHypertriglyceridemia induced pancreatitis in pregnancy is established and has been widely reported.']	(0, 234)
PMC5139761.nxml.gz	1	['However there are very scanty reports of cases involving the use of total parenteral nutrition.']	(235, 330)
PMC5139761.nxml.gz	2	['We report the case of a 37-year-old gravida 3, para 2 woman at 34 weeks of gestation who presented with one day of severe epigastric pain radiating to the back, nausea and bilious vomiting caused by pancreatitis induced by hypertriglyceridemia.']	(331, 575)
PMC5139761.nxml.gz	3	['Her initial serum triglyceride, amylase and lipase concentration were 6,552 mg/dl, 314 U/L and 537 U/L respectively.']	(576, 692)
PMC5139761.nxml.gz	4	['She initially received intravenous fluids and insulin with reduction of serum triglyceride levels to 583 mg/dl on the fifth day of admission.']	(693, 834)
PMC5139761.nxml.gz	5	['However attempts to refeed the patient with solid food resulted in induction of hypertriglyceridemia and relapse of pancreatitis.']	(835, 964)
PMC5139761.nxml.gz	6	['Lipid free total parenteral nutrition was commenced in the third week of admission and lead to a better control of triglyciderides and resolution of pancreatitis until delivery of a full term healthy neonate.']	(965, 1173)
PMC5139761.nxml.gz	7	['Introduction\nAcute pancreatitis is an uncommon complication in pregnancy occurring in approximately 3 in 100,000 pregnancies [1].']	(1175, 1304)
PMC5139761.nxml.gz	8	['It is often caused by biliary diseases [2].']	(1305, 1348)
PMC5139761.nxml.gz	9	['Hypertriglyceridemia induced pancreatitis in pregnancy is a serious complication that is associated with a significant risk of death for both mothers (21%) and fetuses (20%) [3].']	(1349, 1527)
PMC5139761.nxml.gz	10	['Serum triglyceride concentrations increase during normal pregnancy and reach maximal levels in the third trimester of pregnancy [4].']	(1528, 1660)
PMC5139761.nxml.gz	11	['This is due to a combination of a human placental lactogen-related increase in adipose tissue lipolysis and hepatic synthesis of very low density lipoprotein which result in increased production of triglyceride-rich lipoproteins [5].']	(1661, 1894)
PMC5139761.nxml.gz	12	['The physiological increase in triglyceride levels that occurs during pregnancy does not reach the threshold of 1,000 mg/dl that would induce pancreatitis [6].']	(1895, 2053)
PMC5139761.nxml.gz	13	['However severe hypertriglyceridemia may result if the normal increased production of triglyceride-rich lipoproteins occurs in conjunction with genetic disorders in triglyceride metabolism.']	(2054, 2242)
PMC5139761.nxml.gz	14	['This marked hypertriglyceridemia may lead to pancreatitis, hepatomegaly and eruptive xanthomas [7,8].']	(2243, 2344)
PMC5139761.nxml.gz	15	['The most common disorders of triglyceride metabolism are familial hypertriglyceridemia, lipoprotein lipase deficiency, and apolipoprotein C-II deficiency.']	(2345, 2499)
PMC5139761.nxml.gz	16	['Management of acute pancreatitis in non-pregnant patients includes generous intravenous hydration, pain control and no oral intake to ensure adequate bowel rest.']	(2500, 2661)
