PMCID	SENTENCE_NUMBER	SENTENCE	SENTENCE_INDICES
PMC5119728.nxml.gz	0	['New Perspective on Impact of Folic Acid Supplementation during Pregnancy on Neurodevelopment/Autism in the Offspring Children – A Systematic Review\n\nAbstract\nIt has been conclusively established that folic acid supplementation prior to and during early pregnancy (up to 12 weeks of gestation) can prevent neural tube defects (NTDs).']	(0, 332)
PMC5119728.nxml.gz	1	['We hypothesized that folate effects may extend from neuro-structural defects to alterations in neuro-behavioural and emotional skills including autism spectrum disorders (ASDs) and other developmental disorders.']	(333, 544)
PMC5119728.nxml.gz	2	['The objective of this review was to comprehensively evaluate evidence on the impact of folic acid on neurodevelopment other than NTDs.']	(545, 679)
PMC5119728.nxml.gz	3	['We conducted an online search of relevant literature compiled by the National Library of Medicine from Medline and EMBASE (searched on Dec 31, 2014:http://www.ncbi.nlm.nih.gov/entrez/query/fcgiandhttp://www.elsevier.com/online-tools/embase).']	(680, 921)
PMC5119728.nxml.gz	4	['We first created 3 files (search restricted to English literature) using the following key words: 1) folate or folic acid (171322 papers identified by this search); 2) maternal or pregnancy or pregnant or gestation or gestational or prenatal or antenatal or periconception or periconceptional (1349219 papers identified by this search); and 3) autism or autism spectrum disorders or developmental delay or development or neurodevelopment or mental or cognitive or language or personal-social or gross motor or fine motor or behaviour or intellectual or intelligence or Bayley Scale (8268145 papers identified by this search).']	(922, 1547)
PMC5119728.nxml.gz	5	['We then merged the 3 files and reviewed the papers that addressed these three issues simultaneously.']	(1548, 1648)
PMC5119728.nxml.gz	6	['A total of 22 original papers that examined the association between folic acid supplementation in human pregnancy and neurodevelopment/autism were identified after the screening, with 15 studies showing a beneficial effect of folic acid supplementation on neurodevelopment/autism, 6 studies showed no statistically significant difference, while one study showed a harmful effect in > 5 mg folic acid supplementation/day during pregnancy.']	(1649, 2086)
PMC5119728.nxml.gz	7	['Folic acid supplementation in pregnancy may have beneficial effects on the neurodevelopment of children beyond its proven effect on NTDs.']	(2087, 2224)
PMC5119728.nxml.gz	8	['Introduction\nThere are major emotional, societal, and economic implications of impaired neurodevelopment and/or autism in children [1,2].']	(2226, 2363)
PMC5119728.nxml.gz	9	['These children will often require specialized schooling and other community resources.']	(2364, 2450)
PMC5119728.nxml.gz	10	['Although the survival/life-span of these infants may not be seriously affected, many of them may need treatments throughout their lifetime, and the cost to the public health care system could be huge.']	(2451, 2651)
PMC5119728.nxml.gz	11	['When they reach adulthood, productivity is often lower than those with normal development, indirectly increasing the societal burden.']	(2652, 2785)
