PMCID	SENTENCE_NUMBER	SENTENCE	SENTENCE_INDICES
PMC5442204.nxml.gz	0	['Ultrasound Imaging of Mouse Fetal Intracranial Hemorrhage Due to Ischemia/Reperfusion\n\nAbstract\nDespite vast improvement in perinatal care during the 30 years, the incidence rate of neonatal encephalopathy remains unchanged without any further Progress towards preventive strategies for the clinical impasse.']	(0, 308)
PMC5442204.nxml.gz	1	['Antenatal brain injury including fetal intracranial hemorrhage caused by ischemia/reperfusion is known as one of the primary triggers of neonatal injury.']	(309, 462)
PMC5442204.nxml.gz	2	['However, the mechanisms of antenatal brain injury are poorly understood unless better predictive models of the disease are developed.']	(463, 596)
PMC5442204.nxml.gz	3	['Here we show a mouse model for fetal intracranial hemorrhage in vivo developed to investigate the actual timing of hypoxia-ischemic events and their related mechanisms of injury.']	(597, 775)
PMC5442204.nxml.gz	4	['Intrauterine growth restriction mouse fetuses were exposed to ischemia/reperfusion cycles by occluding and opening the uterine and ovarian arteries in the mother.']	(776, 938)
PMC5442204.nxml.gz	5	['The presence and timing of fetal intracranial hemorrhage caused by the ischemia/reperfusion were measured with histological observation and ultrasound imaging.']	(939, 1098)
PMC5442204.nxml.gz	6	['Protein-restricted diet increased the risk of fetal intracranial hemorrhage.']	(1099, 1175)
PMC5442204.nxml.gz	7	['The monitoring of fetal brains by ultrasound B-mode imaging clarified that cerebral hemorrhage in the fetal brain occurred after the second ischemic period.']	(1176, 1332)
PMC5442204.nxml.gz	8	['Three-dimensional ultrasound power Doppler imaging visualized the disappearance of main blood flows in the fetal brain.']	(1333, 1452)
PMC5442204.nxml.gz	9	['These indicate a breakdown of cerebrovascular autoregulation which causes the fetal intracranial hemorrhage.']	(1453, 1561)
PMC5442204.nxml.gz	10	['This study supports the fact that the ischemia/reperfusion triggers cerebral hemorrhage in the fetal brain.']	(1562, 1669)
PMC5442204.nxml.gz	11	['The present method enables us to noninvasively create the cerebral hemorrhage in a fetus without directly touching the body but with repeated occlusion and opening of the uterine and ovarian arteries in the mother.']	(1670, 1884)
PMC5442204.nxml.gz	12	['Introduction\nIntrapartum asphyxia is a major cause of acute antenatal ischemic stroke and later irreversible neonatal encephalopathy (Cowan et al.,2003).']	(1886, 2039)
PMC5442204.nxml.gz	13	['Khatri et al.']	(2040, 2053)
PMC5442204.nxml.gz	14	['previously elucidated the pathophysiology for this type of brain injury as a double cascade of events involving ischemia and reperfusion leading to the disruption of the blood brain barrier and eventually, hemorrhagic cerebral transformation (Khatri et al.,2012).']	(2054, 2317)
PMC5442204.nxml.gz	15	['Known maternal antenatal risk factors for ischemia/reperfusion injury include primiparity, infertility, infection, pre-eclampsia, gestational diabetes, smoking in pregnancy, and maternal nutrition (Nelson and Lynch,2004; Wu et al.,2004; Lee et al.,2005; Darmency-Stamboul et al.,2012).']	(2318, 2603)
PMC5442204.nxml.gz	16	['Our recent prenatal programming studies centered on maternal protein restriction illustrate the inherent susceptibility of fetuses and neonates to this type of neural compromise due to intrauterine growth restriction (Velayo et al.,2010,2014; Dong et al.,2014,2015).']	(2604, 2870)
PMC5442204.nxml.gz	17	['Molecular evidence show both prenatal and postnatal adaptive responses to protein-restricted diets rendering offspring vulnerable to further damage.']	(2871, 3019)
PMC5442204.nxml.gz	18	['These findings reinforce the widely-accepted statute that maternal nutrition in pregnancy is critical in early fetal brain development.']	(3020, 3155)
PMC5442204.nxml.gz	19	['Currently, the exact mechanisms by which intrapartum hypoxic-ischemic events lead to acute antenatal ischemic stroke have not been fully elucidated due to the need for time-dependent observation.']	(3156, 3351)
PMC5442204.nxml.gz	20	['In this study, we adapted our intrauterine growth restriction mouse model for exposure to ischemia/reperfusion injury to evaluate the presence and timing of fetal intracranial hemorrhage.']	(3352, 3539)
PMC5442204.nxml.gz	21	['The ischemia/reperfusion cycles were generated for a mouse fetus by occluding and opening the uterine and ovarian arteries in the mother.']	(3540, 3677)
PMC5442204.nxml.gz	22	['Before and during the treatments, time-lapse ultrasound imaging of the fetal brain was performed.']	(3678, 3775)
PMC5442204.nxml.gz	23	['In addition, hemorrhage in the fetal brain was determined by histological observation.']	(3776, 3862)
PMC5442204.nxml.gz	24	['Our results indicate that protein-restricted diet increases the risk of fetal intracranial hemorrhage caused by ischemia/reperfusion, due to a breakdown in cerebrovascular autoregulation, showing the hemorrhage likely occurs after the second ischemic period.']	(3863, 4121)
PMC5442204.nxml.gz	25	['Materials and methods\n\nExperimental animals\nThis study was carried out in accordance with the recommendations of Regulations for Animal Experiments and Related Activities at Tohoku University, Center for Laboratory Animal Research, Tohoku University.']	(4123, 4373)
PMC5442204.nxml.gz	26	['The protocol was approved by the Center for Laboratory Animal Research, Tohoku University.']	(4374, 4464)
PMC5442204.nxml.gz	27	['Virgin female C57BL/6N mice (CLEA Japan, Inc., Tokyo, Japan) about 5 weeks old were maintained under controlled lighting (12-h light cycle) and temperature (24°C).']	(4465, 4628)
PMC5442204.nxml.gz	28	['These were divided into two diet groups: Normal (N) and Low Protein (LP) by feeding them AIN-93G and modified AIN-93G (Oriental Yeast Co., Ltd., Tokyo, Japan), respectively.']	(4629, 4802)
PMC5442204.nxml.gz	29	['They were allowed free access to food and water ad libitum .']	(4803, 4863)
PMC5442204.nxml.gz	30	['The LP diet consisted of only 48% of the protein and 94% of the calorie contents of the N diet as suggested in previous studies (Reeves et al.,1993; Ito et al.,2011a,b).']	(4864, 5033)
PMC5442204.nxml.gz	31	['After a 2-week acclimatization period, the female mice were time mated and inspected for vaginal plugs the following morning.']	(5034, 5159)
PMC5442204.nxml.gz	32	['Plug-positive females were then transferred to single cages and fed ad libitum .']	(5160, 5240)
PMC5442204.nxml.gz	33	['Food consumption and body weight were recorded every day.']	(5241, 5298)
PMC5442204.nxml.gz	34	['There was a total of 25 pregnant mice per diet group.']	(5299, 5352)
PMC5442204.nxml.gz	35	["Ischemia/reperfusion procedure\nWe modified Magal's method (Magal et al.,1988) as follows: on day 17.5 of gestation, about 1–2 days before birth, pregnant mice were anesthetized by subcutaneous injection with Ketamine (Ketalar intramuscular 500 mg, Daiichi Sankyo Propharma Co., Ltd., Tokyo, Japan; 10 mg/kg) and Xylazine (Selactar, Bayer Yakuhin, Ltd., Osaka, Japan; 5 mg/kg)."]	(5354, 5730)
PMC5442204.nxml.gz	36	['Maintenance of anesthesia was achieved using inhalational 0.5% isoflurane at a 200 ml/min air flow rate (Forane, Abbott Japan Co., Ltd., Tokyo, Japan).']	(5731, 5882)
PMC5442204.nxml.gz	37	['Each pregnant mouse was placed on a 38°C temperature controlled stage.']	(5883, 5953)
PMC5442204.nxml.gz	38	['Maternal abdomen was depilated with commercial hair removal cream (Veet, Reckitt Benckiser Group plc, Slough, England, UK), and this was followed by an abdominal midline incision.']	(5954, 6133)
PMC5442204.nxml.gz	39	['The maternal uterine horns containing 2–8 fetuses were exposed, and warmed with ultrasound gel (Parker Laboratories, Inc., Fairfield, NJ, USA) which also enabled ultrasound transmission described later.']	(6134, 6336)
PMC5442204.nxml.gz	40	['One fetus was chosen for ischemia/reperfusion treatment.']	(6337, 6393)
PMC5442204.nxml.gz	41	['Interval occlusion and opening of maternal uterine and ovarian arteries every 5 min induced ischemia and reperfusion (Figure1).']	(6394, 6521)
PMC5442204.nxml.gz	42	['The ischemia/reperfusion sequence was repeated three times and the whole process lasted a total of 30 min.']	(6522, 6628)
PMC5442204.nxml.gz	43	['The number of fetuses treated in each diet group was n = 25.']	(6629, 6689)
PMC5442204.nxml.gz	44	['Caption (FIG): FIGURE 1\n\nTime-sequence of the experiment .']	(6691, 6749)
PMC5442204.nxml.gz	45	['Ischemia (I) and reperfusion (R) conditions were created by occluding (C) and opening (O) maternal uterine and ovarian arteries every 5 min.']	(6750, 6890)
PMC5442204.nxml.gz	46	['Each circle indicates a timing at which ultrasound B-mode imaging or 3D power Doppler imaging was performed.']	(6891, 6999)
PMC5442204.nxml.gz	47	['Ultrasound imaging\nUsing a Vevo 2100 high-frequency, high-resolution ultrasound device equipped with a linear array transducer MS-550D (VisualSonics, Inc., Toronto, Canada), ultrasound B-mode imaging of a cross section of a fetus brain was performed before and all throughout ischemia/reperfusion intervals (Figure1).']	(7001, 7318)
PMC5442204.nxml.gz	48	['The central frequency of the ultrasound was 40 MHz resulting in the axial resolution of about 40 μm.']	(7319, 7419)
PMC5442204.nxml.gz	49	['The field of view was 7 mm in width by 10 mm in depth, and three different focal depths, 4, 6, and 8 mm, were set, simultaneously.']	(7420, 7550)
PMC5442204.nxml.gz	50	['One hundred B-mode images were stored at 50 frame/s, wherein each captured cineloop duration was 2 s. Moreover, before and after the ischemia/reperfusion treatment, three-dimensional (3D) ultrasound power Doppler imaging was performed to visualize concomitant blood flow in the area.']	(7551, 7834)
PMC5442204.nxml.gz	51	['The scanning length for the 3D imaging was set as 4.98 mm at the interval of 0.102 mm.']	(7835, 7921)
PMC5442204.nxml.gz	52	['Histology\nTo evaluate the presence or absence of intracranial hemorrhage after ischemia/reperfusion treatments, the fetuses were delivered and whole brain samples were collected.']	(7923, 8101)
PMC5442204.nxml.gz	53	['Brain tissues were supercooled in dry ice for 30 min and stored at −80°C.']	(8102, 8175)
PMC5442204.nxml.gz	54	['These were subsequently mounted using an optimal cutting temperature (OCT) compound (Tissue-Tek 4583, Sakura Finetek Japan Co., Ltd., Tokyo, Japan) and cut on a cryostat (Leica Cryostat CM3050 S, Leica Microsystems GmbH, Wetzlar, Germany) to obtain cross sections of 8 μm thickness.']	(8176, 8458)
PMC5442204.nxml.gz	55	['Images of brain sections corresponding to ultrasound B-mode images were captured using Leica CTR 5000 and DM 5000B microscope system (Leica Microsystems GmbH, Wetzlar, Germany).']	(8459, 8636)
PMC5442204.nxml.gz	56	['Image analysis\nChanges of blood flow in fetal brains were quantified based on image intensity of ultrasound B-mode images.']	(8638, 8760)
