PMCID	SENTENCE_NUMBER	SENTENCE	SENTENCE_INDICES
PMC3882256.nxml.gz	0	['Associations of Maternal Iron Intake and Hemoglobin in Pregnancy with Offspring Vascular Phenotypes and Adiposity at Age 10: Findings from the Avon Longitudinal Study of Parents and Children\n\nAbstract\n\nBackground\nIron deficiency is common during pregnancy.']	(0, 256)
PMC3882256.nxml.gz	1	['Experimental animal studies suggest that it increases cardiovascular risk in the offspring.']	(257, 348)
PMC3882256.nxml.gz	2	['Objective\nTo examine the relationship between maternal pregnancy dietary and supplement iron intake and hemoglobin, with offspring’s arterial stiffness (measured by carotid-radial pulse wave velocity), endothelial function (measured by brachial artery flow mediated dilatation), blood pressure, and adiposity (measured by body mass index), test for mediation by cord ferritin, birth weight, gestational age, and child dietary iron intake, and for effect modification by maternal vitamin C intake and offspring sex.']	(350, 864)
PMC3882256.nxml.gz	3	['Design\nProspective data from 2958 mothers and children pairs at 10 years of age enrolled in an English birth cohort, the Avon Longitudinal Study for Parents and Children (ALSPAC), was analysed.']	(866, 1059)
PMC3882256.nxml.gz	4	['Results\n2639 (89.2%) mothers reported dietary iron intake in pregnancy below the UK reference nutrient intake of 14.8 mg/day.']	(1061, 1186)
PMC3882256.nxml.gz	5	['1328 (44.9%) reported taking iron supplements, and 129 (4.4%) were anemic by 18 weeks gestation.']	(1187, 1283)
PMC3882256.nxml.gz	6	['No associations were observed apart from maternal iron intake from supplements with offspring systolic blood pressure (−0.8 mmHg, 99% CI −1.7 to 0, P\u200a=\u200a0.01 in the sample with all relevant data observed, and −0.7 mmHg, 99% CI −1.3 to 0, P\u200a=\u200a0.008 in the sample with missing data imputed).']	(1284, 1572)
PMC3882256.nxml.gz	7	['Conclusion\nThere was no evidence of association between maternal pregnancy dietary iron intake, or maternal hemoglobin concentration (which is less likely to be biased by subjective reporting) with offspring outcomes.']	(1574, 1791)
PMC3882256.nxml.gz	8	['There was a modest inverse association between maternal iron supplement intake during pregnancy with offspring systolic blood pressure at 10 years.']	(1792, 1939)
PMC3882256.nxml.gz	9	['Introduction\nIron is an essential micronutrient important in carrying oxygen, and to the catalytic activity of a variety of enzymes.']	(1941, 2073)
PMC3882256.nxml.gz	10	['In the fetus, it is used to synthesize hemoglobin, and is integral to brain development[1].']	(2074, 2165)
PMC3882256.nxml.gz	11	['Iron deficiency is the most common nutrient deficiency in the world[2], with 25–40% of pregnant women in Western societies estimated to have iron deficiency[3].']	(2166, 2326)
PMC3882256.nxml.gz	12	['Iron deficiency anemia in pregnancy has been linked to low birthweight, preterm delivery and perinatal iron deficiency anemia[4],[5],[6],[7],[8].']	(2327, 2472)
