PMCID	SENTENCE_NUMBER	SENTENCE	SENTENCE_INDICES
PMC5457543.nxml.gz	0	['The effect of a prenatal lifestyle intervention on glucose metabolism: results of the Norwegian Fit for Delivery randomized controlled trial\n\nAbstract\n\nBackground\nThe effectiveness of prenatal lifestyle intervention to prevent gestational diabetes and improve maternal glucose metabolism remains to be established.']	(0, 314)
PMC5457543.nxml.gz	1	['The Norwegian Fit for Delivery (NFFD) randomized, controlled trial studied the effect of a combined lifestyle intervention provided to a general population, and found significantly lower gestational weight gain among intervention participants but no improvement in obstetrical outcomes or the proportion of large infants.']	(315, 636)
PMC5457543.nxml.gz	2	['The aim of the present study is to examine the effect of the NFFD intervention on glucose metabolism, including an assessment of the subgroups of normal-weight and overweight/obese participants.']	(637, 831)
PMC5457543.nxml.gz	3	['Methods\nHealthy, non-diabetic women expecting their first child, with pre-pregnancy body mass index (BMI) ≥19\xa0kg/m2, age\xa0≥\xa018\xa0years and a singleton pregnancy of ≤20 gestational-weeks were enrolled from healthcare clinics in southern Norway.']	(833, 1073)
PMC5457543.nxml.gz	4	['Gestational weight gain was the primary endpoint.']	(1074, 1123)
PMC5457543.nxml.gz	5	['Participants ( n \xa0=\xa0606) were individually randomized to intervention (two dietary consultations and access to twice-weekly exercise groups) or control group (routine prenatal care).']	(1124, 1306)
PMC5457543.nxml.gz	6	['The effect of intervention on glucose metabolism was a secondary endpoint, measuring glucose (fasting and 2-h following 75-g glucose load), insulin, homeostatic assessment of insulin resistance (HOMA-IR) and leptin levels at gestational-week 30.']	(1307, 1552)
PMC5457543.nxml.gz	7	['Results\nBlood samples from 557 (91.9%) women were analyzed.']	(1554, 1613)
PMC5457543.nxml.gz	8	['For the total group, intervention resulted in reduced insulin (adj.']	(1614, 1681)
PMC5457543.nxml.gz	9	['Mean diff −0.91\xa0mU/l, p \xa0=\xa00.045) and leptin levels (adj.']	(1682, 1739)
PMC5457543.nxml.gz	10	['Mean diff -207\xa0pmol/l, p \xa0=\xa00.021) compared to routine care, while glucose levels were unchanged.']	(1740, 1837)
PMC5457543.nxml.gz	11	['However, the effect of intervention on both fasting and 2-h glucose was modified by pre-pregnancy BMI (interaction p \xa0=\xa00.030 and p \xa0=\xa00.039, respectively).']	(1838, 1994)
PMC5457543.nxml.gz	12	['For overweight/obese women ( n \xa0=\xa0158), intervention was associated with increased risk of at least one glucose measurement exceeding International Association of Pregnancy and Diabetes Study Group thresholds (33.7% vs. 13.9%, adj.']	(1995, 2226)
PMC5457543.nxml.gz	13	['OR 3.89, p \xa0=\xa00.004).']	(2227, 2248)
PMC5457543.nxml.gz	14	['Conclusions\nThe Norwegian Fit for Delivery intervention lowered neither glucose levels nor GDM incidence, despite reductions in insulin and leptin.']	(2250, 2397)
PMC5457543.nxml.gz	15	['Prenatal combined lifestyle interventions designed for a general population may be unsuited to reduce GDM risk, particularly among overweight/obese women, who may require earlier and more targeted interventions.']	(2398, 2609)
PMC5457543.nxml.gz	16	['Trial registration\nClinicalTrials.gov IDNCT01001689, registered July 2, 2009, confirmed completed October 26, 2009 (retrospectively registered).']	(2611, 2755)
PMC5457543.nxml.gz	17	['Background\nMaternal glucose regulation appears to be fundamentally important for fetal growth and pregnancy health.']	(2757, 2872)
PMC5457543.nxml.gz	18	['Observational studies demonstrate a linear relationship between maternal glucose levels and adverse obstetrical outcomes, particularly fetal macrosomia [1,2], and randomized trials demonstrate that treatment of mild hyperglycemia reduces the incidence of these same outcomes [3,4].']	(2873, 3154)
PMC5457543.nxml.gz	19	['Gestational diabetes mellitus (GDM) is defined as hyperglycemia first detected during pregnancy, ultimately due to insufficient insulin production relative to the physiologic insulin resistance of pregnancy [5].']	(3155, 3366)
