PMCID	SENTENCE_NUMBER	SENTENCE	SENTENCE_INDICES
PMC4999234.nxml.gz	0	['High and Low Salt Intake during Pregnancy: Impact on Cardiac and Renal Structure in Newborns\n\nAbstract\n\nIntroduction\nPrevious studies from our laboratory demonstrated that dietary salt overload and salt restriction during pregnancy were associated with cardiac and renal structural and/or functional alterations in adult offspring.']	(0, 331)
PMC4999234.nxml.gz	1	['The present study evaluated renal and cardiac structure and the local renin-angiotensin system in newborns from dams fed high-, normal- or low-salt diets during pregnancy.']	(332, 503)
PMC4999234.nxml.gz	2	['Methods\nFemale Wistar rats were fed low- (LS, 0.15% NaCl), normal- (NS, 1.3% NaCl) or high- (HS, 8% NaCl) salt diets during pregnancy.']	(505, 639)
PMC4999234.nxml.gz	3	['Kidneys and hearts were collected from newborns (n = 6-8/group) during the first 24 hours after birth to evaluate possible changes in structure using stereology.']	(640, 801)
PMC4999234.nxml.gz	4	['Protein expression of renin-angiotensin system components was evaluated using an indirect enzyme-linked immunosorbent assay (ELISA).']	(802, 934)
PMC4999234.nxml.gz	5	['Results\nNo differences between groups were observed in total renal volume, volume of renal compartments or number of glomeruli.']	(936, 1063)
PMC4999234.nxml.gz	6	['The transverse diameter of the nuclei of cardiomyocytes was greater in HS than NS males in the left and right ventricles.']	(1064, 1185)
PMC4999234.nxml.gz	7	['Protein expression of the AT1receptor was lower in the kidneys of the LS than in those of the NS and HS males but not females.']	(1186, 1312)
PMC4999234.nxml.gz	8	['Protein expression of the AT2receptor was lower in the kidneys of the LS males and females than in those of the NS males and females.']	(1313, 1446)
PMC4999234.nxml.gz	9	['Conclusion\nHigh salt intake during pregnancy induced left and right ventricular hypertrophy in male newborns.']	(1448, 1557)
PMC4999234.nxml.gz	10	['Salt restriction during pregnancy reduced the expression of renal angiotensin II receptors in newborns.']	(1558, 1661)
PMC4999234.nxml.gz	11	['Introduction\nA previous study from our laboratory demonstrated that adult male Wistar rats fed a high-salt diet and born from dams exposed to salt overload during pregnancy developed left ventricular hypertrophy compared with adult male offspring born from dams fed a normal-salt diet during pregnancy [1].']	(1663, 1969)
PMC4999234.nxml.gz	12	['Maternal high-salt diet during pregnancy may cause cardiac dysfunction in offspring of spontaneously hypertensive rats [2].']	(1970, 2093)
PMC4999234.nxml.gz	13	['Excessive salt intake during pregnancy and lactation is also associated with proteinuria and a low glomerular filtration rate in ninety-day-old Wistar rats [3].']	(2094, 2254)
PMC4999234.nxml.gz	14	['Koleganova et al.']	(2255, 2272)
PMC4999234.nxml.gz	15	['found that adult offspring of dams fed high-salt diets and offspring of dams fed low-salt diets during pregnancy and lactation exhibit lower nephron numbers than offspring from dams fed a normal-salt diet during the perinatal period [4].']	(2273, 2510)
PMC4999234.nxml.gz	16	['The feeding of a low-salt diet during the perinatal period is associated with low birth weight and insulin resistance during adulthood [5].']	(2511, 2650)
PMC4999234.nxml.gz	17	['Few studies investigated the effect of the degree of maternal salt intake during gestation and/or lactation on structural and functional alterations in newborns.']	(2651, 2812)
PMC4999234.nxml.gz	18	['Whether the described effects of salt overload or restriction during the perinatal period in adult offspring are already present in newborns is not known.']	(2813, 2967)
PMC4999234.nxml.gz	19	['Therefore, this study investigated the effects of low- or high-salt intake during pregnancy in Wistar rats on cardiac and renal structures and protein expression of local renin-angiotensin system (RAS) components in newborn offspring.']	(2968, 3202)
PMC4999234.nxml.gz	20	['Methods\nThe Committee of Research Projects Evaluation of the University of São Paulo School of Medicine, Brazil previously approved all of the experiments (certificate number 044/14).']	(3204, 3387)
PMC4999234.nxml.gz	21	['Animals\n\nMaternal groups\nEight-week-old female Wistar rats were provided by the institutional animal facility of the University of São Paulo School of Medicine.']	(3389, 3549)
PMC4999234.nxml.gz	22	['The animals were housed in a room with controlled temperature from 21 to 22°C and a 12-hour light/dark cycle and given free access to food (NS—1.3% sodium chloride—Nuvilab CR1-Colombo, PR, Brazil) and water.']	(3550, 3757)
PMC4999234.nxml.gz	23	['At 12 weeks of age, the females were mated with male Wistar rats that were fed NS.']	(3758, 3840)
PMC4999234.nxml.gz	24	['The positive identification of spermatozoids in vaginal smears marked day one of pregnancy.']	(3841, 3932)
PMC4999234.nxml.gz	25	['The rats were divided at this time into three groups according to an assigned diet (Harlan Teklad, Madison, WI, USA) until the end of pregnancy: low- (LS, 0.15%), normal- (NS, 1.3%) or high- (HS, 8% NaCl) salt diet according to the protocol described by Rodrigues et al.']	(3933, 4203)
PMC4999234.nxml.gz	26	['(2013).']	(4204, 4211)
PMC4999234.nxml.gz	27	['Body weight and food consumption were evaluated weekly during pregnancy.']	(4212, 4284)
PMC4999234.nxml.gz	28	['Offspring groups\nNewborns were weighed, separated by gender and euthanized via decapitation in the first 24 hours after birth.']	(4286, 4412)
PMC4999234.nxml.gz	29	['Four to eight offspring from seven or eight dams were evaluated.']	(4413, 4477)
PMC4999234.nxml.gz	30	['Kidneys and hearts were collected immediately and weighed.']	(4478, 4536)
PMC4999234.nxml.gz	31	['Half of these organs were frozen in liquid nitrogen and stored at -80°C for molecular analyses.']	(4537, 4632)
PMC4999234.nxml.gz	32	['The other half were fixed via immersion in 4% paraformaldehyde (PBS, pH 7.4) for 24 h and transferred to 70% ethanol until analyses in stereological studies.']	(4633, 4790)
PMC4999234.nxml.gz	33	['Stereological analysis\nKidneys and hearts were routinely processed for paraffin embedding.']	(4792, 4882)
PMC4999234.nxml.gz	34	['We embedded the entire kidney and produced sections parallel to its major axis.']	(4883, 4962)
PMC4999234.nxml.gz	35	['The entire heart was also embedded, but its major axis was perpendicular to the section plane.']	(4963, 5057)
PMC4999234.nxml.gz	36	['Blocks containing kidneys and hearts were exhaustively sectioned at 5 μm using a microtome.']	(5058, 5149)
PMC4999234.nxml.gz	37	['Every 60th(kidney) and 70th(heart) slice was collected onto a glass slide until the end of both blocks was reached.']	(5150, 5265)
PMC4999234.nxml.gz	38	['We also collected random intervals of 10 pairs of kidney sections (D = 15 μm) to estimate the number of glomeruli.']	(5266, 5380)
PMC4999234.nxml.gz	39	['We used a systematic, uniform, random sampling scheme to select sections for analysis [6].']	(5381, 5471)
PMC4999234.nxml.gz	40	['Hematoxylin and eosin were used to stain the sections.']	(5472, 5526)
PMC4999234.nxml.gz	41	['Total volumes of the kidney and the heart\nWe obtained the total volumes of the hearts and the kidneys using the Cavalieri Principle [6].']	(5528, 5664)
PMC4999234.nxml.gz	42	['Volume fractions and total volumes of kidney and heart compartments\nWe used the method of point counting to estimate the volume fraction (Vv comp) of each major compartment of the kidney (cortex, medulla and pelvis) and heart (septum, left ventricle, right ventricle and respective cavities) [7].']	(5666, 5962)
PMC4999234.nxml.gz	43	['We used the same low magnification (2.5×) photomicrographs that were prepared to estimate the organ volume and the same test point system superimposed with the aid of ImageJ software [http://rsb.info.nih.gov/ij/] [8].']	(5963, 6180)
PMC4999234.nxml.gz	44	['We performed differential counts of points falling on the structures of interest and used the following formula: (1) we estimated the Vv comp and multiplied the Vv comp by the total volume (2) of the organ (kidney or heart) to obtain the total volume (V comp) of the compartment.Vvcomp=∑ptcomp∑pt(struct)Vcomp=VvcompxVorganwhere ∑pt (comp) is the sum of points falling in a defined compartment in the series of sections analyzed, and ∑pt (struct) is the sum of points falling in the other structures (compartments) of the organ.']	(6181, 6709)
PMC4999234.nxml.gz	45	['Total Number of Glomeruli\nWe determined the glomerular number using the physical dissector method [9].']	(6711, 6813)
PMC4999234.nxml.gz	46	['The same fields of view on a pair of sections were photographed and printed.']	(6814, 6890)
PMC4999234.nxml.gz	47	['We used an unbiased counting frame printed on acetate for these counts.']	(6891, 6962)
PMC4999234.nxml.gz	48	['These frames were superimposed in both sections, and glomeruli that were sampled by the frame in the first section but not present in the second frame were counted.']	(6963, 7127)
PMC4999234.nxml.gz	49	['The count was also performed by comparing the second section of the pair with the first section to double the accuracy.']	(7128, 7247)
PMC4999234.nxml.gz	50	['We analyzed six dissectors in each pair of sections in ten pairs of sections.']	(7248, 7325)
PMC4999234.nxml.gz	51	['The following formulas (3) (4) were used to obtain the numerical density (Nv) and the total number (N) of glomeruli.Nv=∑ng/(Vdisx∑pt)where ΣnGis the total number of glomeruli counted in all the dissectors, VDISis the volume of the dissector (area of the frame x distance between the section pair), and Σpf is the sum of frames with associated points hitting the cortex.N=NvxVcortex\n\nTransverse diameter of the nucleus of cardiomyocytes\nDue to the immaturity of the cardiomyocytes and the difficulty of clearly defining the cell borders to assess the transverse diameter, we estimated the diameter of the nucleus, which is a useful indicator of cell hypertrophy [10].']	(7326, 7992)
PMC4999234.nxml.gz	52	['Random fields of view were selected and photographed (40×) for these evaluations.']	(7993, 8074)
PMC4999234.nxml.gz	53	['We sampled the nuclei for measurement by superimposing a test system of points.']	(8075, 8154)
PMC4999234.nxml.gz	54	['When a point hit a nucleus, it was selected, and two perpendicular measures were performed, one of which was on its major axis.']	(8155, 8282)
PMC4999234.nxml.gz	55	['The mean of these two measures was calculated, and at least 100 nuclei were measured for each heart.']	(8283, 8383)
PMC4999234.nxml.gz	56	['ImageJ was used for all analyses.']	(8384, 8417)
PMC4999234.nxml.gz	57	['ELISA\nWhole kidneys and hearts from eight animals from each experimental group of male and female newborns were homogenized (IKA ULTRA-TURRAX T10 Basic, Wilmington, North Carolina, USA) in 500 μL of buffer (50 mM Tris-Cl, 1 mM EDTA + 10% sucrose, pH 7.4), 5 μL of a cocktail of protease inhibitors (Sigma, St. Louis, Missouri, USA) and 100 mM sodium fluoride for each tissue.']	(8419, 8794)
PMC4999234.nxml.gz	58	['Homogenates were transferred to Eppendorf tubes and centrifuged at 15,000 × g for 10 minutes.']	(8795, 8888)
PMC4999234.nxml.gz	59	['Supernatants were discarded via tube inversion.']	(8889, 8936)
PMC4999234.nxml.gz	60	['The pellet was resuspended in 1000 μL of buffer (50 mM Tris-Cl, pH 7.4, 1 mM EDTA) and centrifuged at 15,000 × g for 40 minutes.']	(8937, 9065)
PMC4999234.nxml.gz	61	['The supernatants were discarded, and 500 μl buffer (50 mM Tris-Cl, pH 7.4) was added to the pellet and homogenized with a pipette.']	(9066, 9196)
