PMCID	SENTENCE_NUMBER	SENTENCE	SENTENCE_INDICES
PMC4202003.nxml.gz	0	["Evaluation of Health in Pregnancy grants in Scotland: a protocol for a natural experiment\n\nAbstract\n\nIntroduction\nA substantial proportion of low birth weight is attributable to the mother's cultural and socioeconomic circumstances."]	(0, 232)
PMC4202003.nxml.gz	1	['Early childhood programmes have been widely developed to improve child outcomes.']	(233, 313)
PMC4202003.nxml.gz	2	['In the UK, the Health in Pregnancy (HiP) grant, a universal conditional cash transfer of £190, was introduced for women reaching the 25th week of pregnancy with a due date on/or after 6 April 2009 and subsequently withdrawn for women reaching the 25th week of pregnancy on/or after 1 January 2011.']	(314, 611)
PMC4202003.nxml.gz	3	['The current study focuses on the evaluation of the effectiveness and cost-effectiveness of the HiP grant.']	(612, 717)
PMC4202003.nxml.gz	4	['Methods and analysis\nThe population under study will be all singleton births in Scotland over the periods of January 2004 to March 2009 (preintervention), April 2009 to April 2011 (intervention) and May 2011 to December 2013 (postintervention).']	(719, 963)
PMC4202003.nxml.gz	5	['Data will be extracted from the Scottish maternity and neonatal database.']	(964, 1037)
PMC4202003.nxml.gz	6	['The analysis period 2004–2013 should yield over 585\u2005000 births.']	(1038, 1101)
PMC4202003.nxml.gz	7	['The primary outcome will be birth weight among singleton births.']	(1102, 1166)
PMC4202003.nxml.gz	8	['Other secondary outcomes will include gestation at booking, booking before 25\u2005weeks; measures of size and stage; gestational age at delivery; weight-for-dates, term at birth; birth outcomes and maternal smoking.']	(1167, 1378)
PMC4202003.nxml.gz	9	['The main statistical method we will use is interrupted time series.']	(1379, 1446)
PMC4202003.nxml.gz	10	['Outcomes will be measured on individual births nested within mothers, with mothers themselves clustered within data zones.']	(1447, 1569)
PMC4202003.nxml.gz	11	['Multilevel regression models will be used to determine whether the outcomes changed during the period in which the HiP grants was in effect.']	(1570, 1710)
PMC4202003.nxml.gz	12	['Subgroup analyses will be conducted for those groups most likely to benefit from the payments.']	(1711, 1805)
PMC4202003.nxml.gz	13	['Ethics and dissemination\nApproval for data collection, storage and release for research purpose has been given (6 May 2014, PAC38A/13) by the Privacy Advisory Committee.']	(1807, 1976)
PMC4202003.nxml.gz	14	['The results of this study will be disseminated through peer-reviewed publications in journals, national and international conferences.']	(1977, 2111)
PMC4202003.nxml.gz	15	['Caption (BOXED-TEXT)\nStrengths and limitations of this study\nThis is the first study evaluating the effectiveness and the cost-effectiveness of the Health in Pregnancy (HiP) grant in Scotland.']	(2113, 2305)
PMC4202003.nxml.gz	16	['It will use routinely available vital event and maternal and neonatal health records that are known to have high completeness and accuracy.']	(2306, 2445)
PMC4202003.nxml.gz	17	['The evaluation of the HiP grant using an interrupted time-series design will enable us to analyse birth weight trends in Scotland and detect whether the intervention has had an effect over and above the underlying temporal trend.']	(2446, 2675)
PMC4202003.nxml.gz	18	['The use of interrupted time series will overcome other biases such as the autocorrelation of repeated measurements (measurement taken close together are related), seasonal effects (birth weight varies according to month of birth), the duration of the intervention (we will have preintervention, intervention and postintervention), and random variation in the measurement (birth weight).']	(2676, 3062)
PMC4202003.nxml.gz	19	['This study will evaluate the effectiveness and the cost-effectiveness of the HiP grant, birth weight and other birth outcomes in Scotland using obstetric as well as maternal data.']	(3063, 3242)
PMC4202003.nxml.gz	20	['However, these outcomes may be influenced by many factors, not all of which are routinely captured (such as maternal diet, maternal work and psychological stress, abuse, exposure to toxic substance).11\nThe HiP grant was money given to pregnant women with no constraint on its use.']	(3243, 3523)
PMC4202003.nxml.gz	21	['The use of routine data gives us no indication on how the money was spent.']	(3524, 3598)
PMC4202003.nxml.gz	22	['Introduction\nLow birth weight (LBW) due to preterm birth, intrauterine growth restriction, or being born small for gestational age (SGA), is commonly associated with perinatal mortality and impaired development.1–11Despite the improvement of the mortality in LBW babies over the past three decades, more than 70% of all neonatal mortality in Europe is found in infants weighing less than 2500\u2005g.12\nLBW refers to birth weights below 2500\u2005g,13irrespective of the gestational age of the infant.']	(3600, 4091)
PMC4202003.nxml.gz	23	['In most developed countries, the prevalence of LBW has increased due to several reasons: the number of multiple births with the increased risks of preterm births and LBW partly as a result of the rise in fertility treatments; older age at childbearing and increases in the use of delivery management techniques such as induction of labour and caesarean delivery, which have increased the survival rates of LBW babies.14About 1 in 20 babies born in Europe in 2010 weighed less than 2500\u2005g at birth.12With LBW estimated at 7% of live births in England and Wales, 6.5% in Scotland and 5.7% in Northern Ireland, prevalence of LBW in the countries of the UK tended to be higher than in the rest of Europe.12–15Moreover, compared with other Western European countries, the UK has an incidence of LBW (<2500\u2005g) and very LBW (<1500\u2005g) in the top third.']	(4092, 4936)
PMC4202003.nxml.gz	24	['The proportion of preterm birth (<37\u2005weeks) is also high compared with other Western European countries.']	(4937, 5041)
PMC4202003.nxml.gz	25	['Considerable attention has been focused on the causal determinants of LBW, in order to identify potentially modifiable factors.']	(5042, 5169)
PMC4202003.nxml.gz	26	["A substantial proportion of LBW is attributable to the mother's cultural and socioeconomic circumstances such as socioeconomic status (SES), harmful behaviours (smoking and excessive alcohol consumption) and poor nutrition during pregnancy.1116–18In a study of social class inequalities in perinatal outcomes in Scotland, Fairley and Leyland19reported a percentage of 5.8% LBW in unskilled social class (V) compared with 2.9% in professional social class (I) between 1995 and 2000."]	(5170, 5651)
PMC4202003.nxml.gz	27	['The systematic review and meta-analyses of social inequality and infant health in the UK performed by Weightman et al 20found that the OR for LBW was 1.79 (95% CI 1.43 to 2.24) in the lowest compared with the highest social class.']	(5652, 5882)
PMC4202003.nxml.gz	28	['This effect may vary with maternal factors such as age and smoking status.']	(5883, 5957)
PMC4202003.nxml.gz	29	['Smoking during pregnancy reduces birth weight by 162–377\u2005g, depending on daily consumption (larger reduction for heavy smokers) and the trimester in which exposure occurs (larger reduction during the last trimester).182122\nThe association between maternal nutrition and birth outcome is complex and is influenced by many biological, socioeconomic and demographic factors, which vary widely in different populations.2324However, it has been reported that favourable prenatal nutrition associated with adequate prenatal care can have a positive impact on birth outcomes and morbidity in adult life.2526Indeed, the developmental model of the origins of chronic disease proposes the causal influence of undernutrition in utero on coronary heart disease and stroke in adult life.7–9An improvement in fetal nutrition may therefore have far reaching consequences in terms of the prevention of disease.']	(5958, 6852)
