PMCID	SENTENCE_NUMBER	SENTENCE	SENTENCE_INDICES
PMC3664621.nxml.gz	0	['Pragmatic controlled trial to prevent childhood obesity in maternity and child health care clinics: pregnancy and infant weight outcomes (The VACOPP Study)\n\nAbstract\n\nBackground\nAccording to current evidence, the prevention of obesity should start early in life.']	(0, 262)
PMC3664621.nxml.gz	1	['Even the prenatal environment may expose a child to unhealthy weight gain; maternal gestational diabetes is known to be among the prenatal risk factors conducive to obesity.']	(263, 436)
PMC3664621.nxml.gz	2	['Here we report the effects of antenatal dietary and physical activity counselling on pregnancy and infant weight gain outcomes.']	(437, 564)
PMC3664621.nxml.gz	3	['Methods\nThe study was a non-randomised controlled pragmatic trial aiming to prevent childhood obesity, the setting being municipal maternity health care clinics.']	(566, 727)
PMC3664621.nxml.gz	4	['The participants (n\u2009=\u2009185) were mothers at risk of developing gestational diabetes mellitus and their offspring.']	(728, 840)
PMC3664621.nxml.gz	5	['The children of the intervention group mothers were born between 2009 and 2010, and children of the control group in 2008.']	(841, 963)
PMC3664621.nxml.gz	6	['The intervention started between 10–17 gestational weeks and consisted of individual counselling on diet and physical activity by a public health nurse, and two group counselling sessions by a dietician and a physiotherapist.']	(964, 1189)
PMC3664621.nxml.gz	7	['The expectant mothers also received a written information leaflet to motivate them to breastfeed their offspring for at least 6 months.']	(1190, 1325)
PMC3664621.nxml.gz	8	['We report the proportion of mothers with pathological glucose tolerance at 26–28 weeks’ gestation, the mother’s gestational weight gain (GWG) and newborn anthropometry.']	(1326, 1494)
PMC3664621.nxml.gz	9	['Infant weight gain from 0 to 12 months of age was assessed as weight-for-length standard deviation scores (SDS) and mixed effect linear regression models.']	(1495, 1649)
PMC3664621.nxml.gz	10	['Results\nIntervention group mothers had fewer pathological oral glucose tolerance test results (14.6% vs. 29.2%; 95% CI 8.9 to 23.0% vs. 20.8 to 39.4%; p-value 0.016) suggesting that the intervention improved gestational glucose tolerance.']	(1651, 1889)
PMC3664621.nxml.gz	11	['Mother’s GWG, newborn anthropometry or infant weight gain did not differ significantly between the groups.']	(1890, 1996)
PMC3664621.nxml.gz	12	['Conclusion\nSince the intervention reduced the prevalence of gestational diabetes mellitus, it may have the potential to diminish obesity risk in offspring.']	(1998, 2153)
PMC3664621.nxml.gz	13	['However, results from earlier studies suggest that the possible effect on the offspring’s weight gain may manifest only later in childhood.']	(2154, 2293)
PMC3664621.nxml.gz	14	['Trial registration\nClinical Trials gov:NCT00970710\n\nBackground\nThe increase in obesity prevalence in recent decades and the fact that obesity is difficult to reverse, even in childhood, has led to the conclusion that the prevention of obesity is the most effective way to combat this major health problem [1].']	(2295, 2604)
PMC3664621.nxml.gz	15	['Obesity tends to originate in early life: nearly 11.3% of 2-year-old girls and 6.3% of boys of the same age in Finland are overweight or obese and, according to recently reported prevalence data, nearly 19% of 12–24 month-old children in the USA are obese [2,3].']	(2605, 2867)
PMC3664621.nxml.gz	16	['The majority of obese pre-schoolers become obese schoolchildren and adults, which leads to an increased risk of cardiovascular diseases in adulthood [4,5].']	(2868, 3023)
PMC3664621.nxml.gz	17	['Causes of obesity in pre-schoolers are multifactorial.']	(3024, 3078)
PMC3664621.nxml.gz	18	['Known modifiable risk factors in early life are mother’s obesity before pregnancy, as well as excessive weight gain, impaired glucose tolerance and smoking during pregnancy [6-11].']	(3079, 3259)
PMC3664621.nxml.gz	19	['Moreover, the type of infant feeding, sleep duration and rapid weight gain during the first year of life are known risk factors for childhood obesity [12-18].']	(3260, 3418)
PMC3664621.nxml.gz	20	['High birth weight and ponderal index (weight in kilograms divided by length in metres cubed, kg/m3) have been shown to have some effect on subsequent obesity risk, but evidence is weak [19,20].']	(3419, 3612)
PMC3664621.nxml.gz	21	['Mother’s gestational diabetes (GDM) appears to increase the risk of obesity in offspring, even if the birth weight is normal [19,21].']	(3613, 3746)
PMC3664621.nxml.gz	22	['Preventive efforts should start in early life.']	(3747, 3793)
PMC3664621.nxml.gz	23	['Pragmatic trials are needed to find an effective preventive programme that is applicable in existing health care settings [22].']	(3794, 3921)
PMC3664621.nxml.gz	24	['Pregnant mothers and families with a preschool age child are often receptive to counselling on the health and well-being of their offspring.']	(3922, 4062)
PMC3664621.nxml.gz	25	['These families are easy to reach by primary health care.']	(4063, 4119)
PMC3664621.nxml.gz	26	['The offspring adopt dietary preferences during early life even via flavour in amniotic fluid and breast milk [23,24].']	(4120, 4237)
PMC3664621.nxml.gz	27	['Dietary and physical activity habits are adopted during the preschool years [25,26].']	(4238, 4322)
PMC3664621.nxml.gz	28	['To improve the cost-effectiveness of a programme that is carried out in a health care system, it should target families at risk of having obese offspring.']	(4323, 4477)
PMC3664621.nxml.gz	29	['One such risk group is the offspring of mothers at risk of developing GDM [19,21].']	(4478, 4560)
PMC3664621.nxml.gz	30	['Mothers who are overweight or obese, those who have had gestational diabetes or a macrosomic newborn in a previous pregnancy, or those with an immediate family history of diabetes are considered to be at risk of GDM.']	(4561, 4777)
PMC3664621.nxml.gz	31	['These mothers often have a genetic predisposition to obesity and type −2 diabetes, which they may pass on to their offspring.']	(4778, 4903)
PMC3664621.nxml.gz	32	['To the best of our knowledge there are no published intervention studies starting during the first trimester of pregnancy and aiming primarily at the prevention of overweight in the offspring.']	(4904, 5096)
PMC3664621.nxml.gz	33	['Only a few obesity prevention programmes targeting infancy have been reported, and they have mostly had short intervention and follow-up periods [27,28].']	(5097, 5250)
PMC3664621.nxml.gz	34	['Some of these have shown a positive effect on children’s weight development [27-31].']	(5251, 5335)
PMC3664621.nxml.gz	35	['Diet and physical exercise counselling targeting mothers during the infant’s first year seemed to result in slower weight gain in the offspring by the age of four years in a pilot study [29], while the same intervention during pregnancy did not significantly reduce the offspring’s weight gain [32].']	(5336, 5635)
PMC3664621.nxml.gz	36	['Gillman et al.']	(5636, 5650)
PMC3664621.nxml.gz	37	['showed that treating mild GDM had no effect on the offspring’s weight status by the age of 4–5 years [33].']	(5651, 5757)
PMC3664621.nxml.gz	38	['In the follow-up of the HAPO Study, glucose levels during pregnancy were not found to correlate significantly with offspring’s weight gain until two years of age [34].']	(5758, 5925)
PMC3664621.nxml.gz	39	['The evidence from the obesity prevention programmes reported has shown that multifaceted intervention is more effective than targeting a single behaviour [35,36].']	(5926, 6088)
PMC3664621.nxml.gz	40	['A recent meta-analysis of gestational interventions concluded that the evidence was low to very low for preventing gestational diabetes, but dietary and lifestyle interventions in pregnancy can reduce maternal GWG and improve outcomes for both mother and baby [37].']	(6089, 6354)
PMC3664621.nxml.gz	41	['In this article we report the first results of an ongoing multifaceted controlled lifestyle intervention trial intended to prevent childhood obesity (The VACOPP, Vaasa Childhood Obesity Primary Prevention, Study) [38].']	(6355, 6573)
PMC3664621.nxml.gz	42	['The study is being implemented in maternity and child health care clinics in the city of Vaasa in Western Finland.']	(6574, 6688)
PMC3664621.nxml.gz	43	['The intervention started during the first trimester of pregnancy and first targeted pregnant mothers at maternity health care clinics and then families until the offspring’s age of five years.']	(6689, 6881)
PMC3664621.nxml.gz	44	['In this paper we report the intermediate outcomes of the intervention given during pregnancy, such as the prevalence of GDM, mother’s GWG, newborn weight and infant weight gain in the groups.']	(6882, 7073)
PMC3664621.nxml.gz	45	['Methods\n\nDesign and participants\nThe study was a non-randomised controlled clinical trial.']	(7075, 7165)
PMC3664621.nxml.gz	46	['All eight municipal maternity and 14 child health care clinics in the city of Vaasa in Western Finland participated in the recruitment and intervention.']	(7166, 7318)
PMC3664621.nxml.gz	47	['The intervention group mothers were recruited among the GDM risk group who were pregnant between February 2009 and April 2010; their offspring comprise the intervention target children.']	(7319, 7504)
PMC3664621.nxml.gz	48	['The control group was recruited among GDM risk group mothers and their offspring born in 2008 before the offspring had reached the age of one year.']	(7505, 7652)
PMC3664621.nxml.gz	49	['The mothers who fulfilled the following criteria were considered to be at risk of GDM: body mass index (BMI) ≥25 kg/m2, macrosomic newborn (weight ≥4500 g) or GDM in any previous pregnancy, an immediate family history of diabetes and/or age ≥40 years.']	(7653, 7904)
