PMCID	SENTENCE_NUMBER	SENTENCE	SENTENCE_INDICES
PMC5537520.nxml.gz	0	['Infection: the neglected paradigm in SIDS research\n\nAbstract\nDespite decades of investigation and millions of dollars spent, the cause of sudden infant death syndrome (SIDS) eludes researchers.']	(0, 193)
PMC5537520.nxml.gz	1	['It is timely therefore to reconsider the reasons for this failure and to explore how research might go forward with better prospects.']	(194, 327)
PMC5537520.nxml.gz	2	['This review assesses SIDS research in the context of clinicopathological and epidemiological features and determines that only infection attains congruence.']	(328, 484)
PMC5537520.nxml.gz	3	['Introduction\nDespite decades of investigation and millions of dollars spent, the cause(s) of sudden infant death syndrome (SIDS) eludes researchers.']	(486, 634)
PMC5537520.nxml.gz	4	['It is timely therefore to reconsider the reasons for this failure and to explore how research might go forward with better prospects.']	(635, 768)
PMC5537520.nxml.gz	5	['SIDS is defined as the unexpected death of an infant <1\u2005year of age, with onset of the fatal episode apparently occurring during sleep, that remains unexplained after a thorough investigation, including performance of a complete autopsy and review of the circumstances of death and the clinical history.1The ‘triple risk’ hypothesis accommodates multiple aetiologies (it proposed that SIDS occurs in infants with latent biological vulnerabilities, exposed to external threats during a critical period in development).2It has served as a basis to tackle the problem.']	(769, 1334)
PMC5537520.nxml.gz	6	['Mainstream research has been undertaken on grounds that generally fail to accommodate all aspects of the epidemiology (encompassing the SIDS risk factors) (box 1) and clinicopathology of SIDS (box 2).']	(1335, 1535)
PMC5537520.nxml.gz	7	['Mainstream researchers have tended to settle on hypotheses that lack broad-based considerations.']	(1536, 1632)
PMC5537520.nxml.gz	8	['Caption (BOXED-TEXT): BOX 1\nEpidemiological associations/risk factors for sudden infant death syndrome (SIDS)\nGenetic predisposition (intrinsic) factors34\nGender (and possible X-linked genetic mutations/copy number variations, etc)\nGenetic control innate and adaptive immunity, inflammatory response\nGenetic control of nitric oxide synthetase 1 (NOS1)\nGenetic control of brainstem function\nGenetic control of metabolic pathways, for example, flavin-monooxygenase 3, an enzyme metabolising nicotine\nGenetic control of cardiac function\nEthnicity56\nExtrinsic factors\nDemographic factors 6\nLow socioeconomic status7\nHigh birth order/previous live births8\nPrenatal risks910\nPoor prenatal care\nMaternal smoking/nicotine use\nInadequate prenatal care\nInadequate prenatal nutrition\nMaternal misuse of heroin, cocaine and other drugs\nSubsequent births less than 1\u2005year apart\nAlcohol use\nInfant being overweight\nMother being overweight\nTeen pregnancy (if the baby has a teen mother, it has a greater risk)\nMother single, divorced or separated\nMaternal anaemia11\nPost-natal risks6\nSeasonality12\nViral respiratory or gastrointestinal symptoms in the days before death\nPrematurity10\nLow birth weight\nExposure to tobacco smoke\nProne sleep position (lying on the abdomen)\nSleeping prone while intestinally colonised with Staphylococcus aureus.']	(1634, 2961)
PMC5537520.nxml.gz	9	["13\nNot breastfeeding\nElevated or reduced room temperature\nExcess bedding, clothing, soft sleep surface and stuffed animals\nCo-sleeping with parents or other siblings\nSofa-sleeping\nSleeping on a used mattress14\nSleeping in parental bed15\nInfant's age (incidence rises from zero at birth, is highest from 2 to 4\u2005months and declines towards zero at 1\u2005year)\nPrematurity (increases risk of SIDS death by about four times)\nProbable anaemia11(haemoglobin cannot be measured postmortem)\nEarly cord clamping?"]	(2962, 3461)
PMC5537520.nxml.gz	10	['(possibly causing anaemia)\nRecent visit to general practitioner/outpatient clinic\nNo or late immunisation16\nDay care attendance\nNight-time death\n\nCaption (BOXED-TEXT): BOX 2\nPathological findings\nRaised core (rectal) temperature\nFrothy exudate at nares\nIntrathoracic petechiae involving thymus, visceral pleural and epicardium\nOrgan weight changes:\nHeavy brain, thymus\nLight heart and kidneys\nHeavy congested lungs\nMild acute inflammatory changes in airways, lungs and myocardium\nLiquid/unclotted blood in chambers of heart\nEmpty bladder\nNormally sterile site yielding a bacterial pathogen\nProteomic and immunohistochemical evidence of infection (acylcarnitine, CD68, intercellular adhesion molecule-1, etc)\nWhat are the established facts in SIDS?']	(3462, 4209)
