PMCID	SENTENCE_NUMBER	SENTENCE	SENTENCE_INDICES
PMC2671593.nxml.gz	0	['Folic Acid Supplementation and Spontaneous Preterm Birth: Adding Grist to the Mill?']	(0, 83)
PMC2671593.nxml.gz	1	['Abstract:TOC\nNicholas Fisk and colleagues discuss a new study reporting that additional voluntary folic acid supplementation was associated with a major reduction in very preterm births.']	(85, 271)
PMC2671593.nxml.gz	2	['Linked Research Article\nThis Perspective discusses the following new study published in PLoS Medicine :\nBukowski R, Malone FD, Porter FT, Nyberg DA, Comstock CH, et al.']	(273, 441)
PMC2671593.nxml.gz	3	['(2009) Preconceptional folate supplementation and the risk of spontaneous preterm birth: A cohort study.']	(442, 546)
PMC2671593.nxml.gz	4	['PLoS Med 6(5): e1000061.doi:10.1371/journal.pmed.1000061\nIn an analysis of a cohort of pregnant women, Radek Bukowski and colleagues describe an association between taking folic acid supplements and a reduction in the risk of preterm birth.']	(547, 787)
PMC2671593.nxml.gz	5	['Preterm birth is increasing, and complicates 12% of deliveries in the United States.']	(788, 872)
PMC2671593.nxml.gz	6	['It is the dominant cause of neonatal mortality.']	(873, 920)
PMC2671593.nxml.gz	7	['Preterm birth also accounts for one in three children with vision impairment, one in five with mental retardation, and almost half with cerebral palsy[1].']	(921, 1075)
PMC2671593.nxml.gz	8	['Babies born weighing under 2,500 g are at heightened risk in adulthood of diabetes and cardiovascular disease[1].']	(1076, 1189)
PMC2671593.nxml.gz	9	['These short- and long-term sequelae make the prevention of preterm birth a public health priority.']	(1190, 1288)
PMC2671593.nxml.gz	10	['Therapeutic Nihilism in Preterm Labor\nAlthough some preterm births are indicated for maternal or fetal complications, most are spontaneous.']	(1290, 1429)
PMC2671593.nxml.gz	11	['Yet there is no licensed tocolytic agent available in the US to treat early-onset contractions, no treatment for threatened preterm labor that improves neonatal outcome, and no new class of drug under development[2].']	(1430, 1646)
PMC2671593.nxml.gz	12	['In the face of such therapeutic nihilism, attention has turned instead to prophylaxis.']	(1647, 1733)
PMC2671593.nxml.gz	13	['There is encouraging evidence that prophylactic progesterone in women at increased risk (shortened cervix, previous history) reduces the incidence of very preterm birth[3],[4].']	(1734, 1910)
PMC2671593.nxml.gz	14	['Enthusiasm for this approach has been dampened by two setbacks.']	(1911, 1974)
PMC2671593.nxml.gz	15	['First, progesterone does not work in all pregnancies at risk of preterm labor (specifically twins).']	(1975, 2074)
PMC2671593.nxml.gz	16	['Second, 17-hydroxyprogesterone caproate recently failed to win approval from the US Food and Drug Administration due to safety concerns about fetal death rates in monkeys and humans[5],[6].']	(2075, 2264)
PMC2671593.nxml.gz	17	['Prophylactic Folic Acid: Newfound Benefit of an Old Approach?']	(2266, 2327)
PMC2671593.nxml.gz	18	['Poor periconceptional nutrition is implicated in idiopathic preterm labor in both animal models and human studies.']	(2328, 2442)
PMC2671593.nxml.gz	19	['As with the progesterone story, there is renewed interest in decades-old suggestions that folic acid may reduce preterm birth[7]–[9].']	(2443, 2576)
PMC2671593.nxml.gz	20	['Because of poor compliance with recommendations to take periconceptional folate supplements to prevent neural tube defects (NTDs), more than 50 countries have already introduced mandatory wheat flour fortification[10]–[12].']	(2577, 2800)
PMC2671593.nxml.gz	21	['In California, this was associated with a modest reduction in low birthweight and preterm birth[13].']	(2801, 2901)
PMC2671593.nxml.gz	22	['In this issue of PLoS Medicine , Radek Bukowski and colleagues report that additional voluntary folic acid supplementation was associated with a major reduction in very preterm births, those most at risk of adverse outcomes[14].']	(2902, 3130)
PMC2671593.nxml.gz	23	['Women taking supplements for at least one year before conception had a 70% reduction in spontaneous preterm birth between 20–28 weeks, and a 50% reduction between 28–32 weeks, when compared to those with no additional supplementation.']	(3131, 3365)
PMC2671593.nxml.gz	24	['Long-term compared to no supplementation was associated with a reduction in the risk of spontaneous preterm birth before 32 weeks from one in 154 to one in 423.']	(3366, 3526)
PMC2671593.nxml.gz	25	['Given the multiple causes of preterm labor, is this degree of hazard reduction plausible[15]?']	(3527, 3620)
PMC2671593.nxml.gz	26	['Biologically, the authors point to anti-inflammatory mechanisms.']	(3621, 3685)
PMC2671593.nxml.gz	27	['On the one hand, infection is implicated in only a minority of preterm births, but on the other, infection is found increasingly at earlier gestational ages, such as those suggested to benefit most in this study.']	(3686, 3898)
PMC2671593.nxml.gz	28	['In keeping with this mechanism, no association was seen with non-infective phenomena, such as indicated preterm birth or disorders of placentation.']	(3899, 4046)
PMC2671593.nxml.gz	29	['Methodologically, the study has several strengths, and is unlikely to be replicated.']	(4047, 4131)
PMC2671593.nxml.gz	30	['It is based on a huge dataset, with prospective recording of dietary supplements and potential confounders, and gestational age determined accurately on first trimester ultrasound.']	(4132, 4312)
PMC2671593.nxml.gz	31	['Those born preterm because of intervention were appropriately censored.']	(4313, 4384)
PMC2671593.nxml.gz	32	['Nevertheless, there remains need for caution.']	(4385, 4430)
PMC2671593.nxml.gz	33	['This was a secondary analysis of a Down syndrome screening study, and so information on folic acid dose, formulation (with or without other supplements), and daily compliance is incomplete.']	(4431, 4620)
PMC2671593.nxml.gz	34	['In relation to numerators, there were only 16 births at under 32 weeks in those on long-term supplements.']	(4621, 4726)
