PMCID	SENTENCE_NUMBER	SENTENCE	SENTENCE_INDICES
PMC2685772.nxml.gz	0	['Dietary fat intake and gestational weight gain in relation to estradiol and progesterone plasma levels during pregnancy: a longitudinal study in Swedish women\n\nAbstract\n\nBackground\nElevated pregnancy hormone levels, such as oestrogen and progesterone, may increase the risk of developing breast cancer both in mothers and offspring.']	(0, 332)
PMC2685772.nxml.gz	1	['However, the reasons for large inter-individual variations in estrogen and progesterone levels during pregnancy remain unknown.']	(333, 460)
PMC2685772.nxml.gz	2	['The objectives of this study were to investigate whether a) intakes of total dietary fat, types of fat (monounsaturated: MUFA, polyunsaturated: n-3 and n-6 PUFA, and saturated) and b) gestational weight gain are associated with estradiol and progesterone levels in plasma during pregnancy.']	(461, 750)
PMC2685772.nxml.gz	3	['Methods\nWe measured body weight as well as estradiol and progesterone in plasma among 226 healthy pregnant Swedish women on gestation weeks 12, 25 and 33.']	(752, 906)
PMC2685772.nxml.gz	4	['At the same time points, dietary intake of total fat and types of fat (MUFA, PUFA, SFA, n-3 and n-6 PUFA) were estimated using 3-day food diaries.']	(907, 1053)
PMC2685772.nxml.gz	5	['Results\nA large variation in estradiol and progesterone levels was evident.']	(1055, 1130)
PMC2685772.nxml.gz	6	['Nulliparous women had 37%, 12% and 30% higher mean estradiol levels on gestation weeks 12, 25 and 33 compared to parous women (P = 0.008).']	(1131, 1269)
PMC2685772.nxml.gz	7	['No associations were found between dietary intake of total fat or fat subtypes (including n-3 PUFA and n-6 PUFA) and plasma estradiol or progesterone levels.']	(1270, 1427)
PMC2685772.nxml.gz	8	['Gestational weight gain was associated with progesterone levels (P = 0.03) but the effect was very small (20% increase in progesterone levels between gestational weeks 12 and 33 per kg body weight/week).']	(1428, 1631)
PMC2685772.nxml.gz	9	['Conclusion\nNo associations among gestational weight gain, maternal dietary fat intake (total or subtypes including n-3 PUFA and n-6 PUFA) and plasma estradiol levels were found.']	(1633, 1810)
PMC2685772.nxml.gz	10	['However, pregnancy progesterone levels correlated with weight gain during pregnancy.']	(1811, 1895)
PMC2685772.nxml.gz	11	['Identification of other possible determinants of pregnancy estradiol and progesterone levels, important for the development of breast cancer in both mothers and offspring, are needed.']	(1896, 2079)
PMC2685772.nxml.gz	12	['Background\nLow parity and late age at first full-term birth are well-established risk factors for breast cancer in the mothers [1].']	(2081, 2212)
PMC2685772.nxml.gz	13	['Recently it has also become evident that the environment in utero modifies the breast cancer risk in the female offspring.']	(2213, 2335)
PMC2685772.nxml.gz	14	['A large body of epidemiological evidence shows that a high birth weight increases breast cancer risk [2,3].']	(2336, 2443)
PMC2685772.nxml.gz	15	['The biological mechanisms underlying these associations are not fully known, but variations in maternal hormone levels during pregnancy e.g.']	(2444, 2584)
PMC2685772.nxml.gz	16	['estrogens or progesterone have been proposed to play a role [1,4].']	(2585, 2651)
PMC2685772.nxml.gz	17	['The estrogen-hypothesis is supported by findings showing that pregnant women [5] who haven taken diethylstilbestrol (a synthetic estrogen) exhibit increased breast cancer risk, and the findings from a nested-case control study in which women with higher pregnancy estrone levels during the third trimester had a two-fold incidence of breast cancer compared to controls [6].']	(2652, 3025)
PMC2685772.nxml.gz	18	['Furthermore, several studies have reported positive associations between maternal estrogen levels and fetal size [7,8].']	(3026, 3145)
PMC2685772.nxml.gz	19	['For progesterone, Hispanic women who are at lower risk of breast cancer than Caucasian women have been reported to have the lowest pregnancy levels of progesterone [9].']	(3146, 3314)
