PMCID	SENTENCE_NUMBER	SENTENCE	SENTENCE_INDICES
PMC2658734.nxml.gz	0	['Epigenetic and microRNA-mediated regulation in diabetes\n\nIntroduction\nThe increase in adult type diabetes is becoming a global epidemic and calls for swift actions to better understand the disease mechanisms, thus leading to improved targeted therapies.']	(0, 253)
PMC2658734.nxml.gz	1	['Emerging knowledge surrounding the role of microRNAs (miRNAs) in the regulation of post-transcriptional protein expression has dramatically altered the view of how target genes are regulated and how they are involved also in controlling glucose homeostasis.']	(254, 511)
PMC2658734.nxml.gz	2	['In addition to an improved understanding of miRNA functions, epigenetic control mechanisms are becoming better known.']	(512, 629)
PMC2658734.nxml.gz	3	['Thus, for example the effect of prenatal nutritional deficiencies and hereditary epigenetic changes, including DNA methylation and histone modifications are emerging as important players in the finely tuned balance of factors ultimately yielding the altered functions under various pathologic conditions.']	(630, 934)
PMC2658734.nxml.gz	4	['In this article, we review the current understanding of the major epigenetic and post-transcriptional regulatory mechanisms with particular emphasis on podocytes during their injury associated with diabetic kidney damage.']	(935, 1156)
PMC2658734.nxml.gz	5	['It is foreseen that this research line will bring major advances in diagnostics and understanding of pathomechanisms of both type 1 and 2 diabetes and will lead to identification of novel biomarkers and therapeutic targets.']	(1157, 1380)
PMC2658734.nxml.gz	6	['Epigenetic regulation\nThe term epigenetics is typically defined as heritable changes in gene expression that are not encoded directly within the DNA sequence of genes.']	(1382, 1549)
PMC2658734.nxml.gz	7	['Epigenetic changes are crucial for the development and differentiation of the various cell types in an organism.']	(1550, 1662)
PMC2658734.nxml.gz	8	['However, epigenetic states can become disrupted by environmental influences or during ageing, and the importance of epigenetic changes in the development of cancer and other diseases is increasingly being discovered.']	(1663, 1879)
PMC2658734.nxml.gz	9	['Eukaryotic genomes are packaged in two general varieties of chromatin: gene-rich euchromatin and genetically inactive heterochromatin .']	(1880, 2015)
PMC2658734.nxml.gz	10	['Heterochromatin is a tightly packaged form of DNA, and its major characteristic is that DNA transcription is limited.']	(2016, 2133)
PMC2658734.nxml.gz	11	['Centromeres and telomeres are both heterochromatic (Figure1).']	(2134, 2195)
PMC2658734.nxml.gz	12	['The euchromatin, in contrast, contains ‘active’ chromatin: DNA sequences that are being transcribed into RNA [1].']	(2196, 2309)
PMC2658734.nxml.gz	13	['Heterochromatin replicates in the S phase (synthesis phase) of the cell cycle later than euchromatin, most likely preserving DNA structure during replication.']	(2310, 2468)
PMC2658734.nxml.gz	14	['Heterochromatin also maintains a compact and visible structure during mitosis therefore differing from euchromatin, which undergoes a typical cycle of condensation and unravelling during this process [2].']	(2469, 2673)
PMC2658734.nxml.gz	15	['Caption (FIG): FIG.']	(2675, 2694)
PMC2658734.nxml.gz	16	['1\n\nSchematic figure of chromatin and histone structure.']	(2695, 2750)
PMC2658734.nxml.gz	17	['Chromatin is the complex of DNA and protein that makes up chromosomes.']	(2751, 2821)
PMC2658734.nxml.gz	18	['Heterochromatin locates in the centromeric region and telomeres whereas transcritpionally active euchromatin is located in the less condensed region.']	(2822, 2971)
PMC2658734.nxml.gz	19	['The functions of chromatin are to package DNA into a smaller volume to fit in the cell, to strengthen the DNA to allow mitosis and meiosis and to serve as a mechanism to control expression.']	(2972, 3161)
PMC2658734.nxml.gz	20	['The major proteins involved in chromatin are histone proteins.']	(3162, 3224)
PMC2658734.nxml.gz	21	['The flexible N-terminal tails of the four core histones H2A, H2B, H3 and H4 may undergo a range of post-translational modifications, including acetylation, methylation, O- GlcNac modification, phosphorylation and ubiquitination, all leading to changes in the gene expression level.']	(3225, 3506)
PMC2658734.nxml.gz	22	['The DNA packaging densities of these two chromatin types vary along the length of the chromosome.']	(3507, 3604)
PMC2658734.nxml.gz	23	['High-density heterochromatin regions surround the centromeric region of the chromosome and have a low amount of expressed genes but a high content of repetitive DNA sequences including transposons , which are mobile genetic elements, and highly repetitive DNA regions called satellite DNAs [3].']	(3605, 3899)
PMC2658734.nxml.gz	24	['These two chromatin states are controlled by reversible epigenetic patterns of DNA methylation and histone modifications that changes gene expression without involving changes in the DNA sequence (Figure2A and B).']	(3900, 4113)
PMC2658734.nxml.gz	25	['Caption (FIG): FIG.']	(4115, 4134)
PMC2658734.nxml.gz	26	['2\n\nSchematic figure of epigenetic regulation mechanism.']	(4135, 4190)
PMC2658734.nxml.gz	27	['DNA methylase catalyze the transfer of a methyl group to the cytosine residues in CpG dinucleotide sequences ( A ).']	(4191, 4306)
PMC2658734.nxml.gz	28	['Methylation of the CpG islands in the gene promoter region inhibits gene expression ( B ).']	(4307, 4397)
PMC2658734.nxml.gz	29	['Histone acetylation plays an important role in the regulation of gene expression.']	(4398, 4479)
PMC2658734.nxml.gz	30	['Hyperacetylated chromatin is transcriptionally active whereas hypoacetylated chromatin is silent.']	(4480, 4577)
PMC2658734.nxml.gz	31	['Methyl-CpG-binding proteins interact with histone deacetylase causing gene silencing ( C ).']	(4578, 4669)
PMC2658734.nxml.gz	32	['Heterochromatin has diverse known and postulated functions: maintenance of genome stability, proper chromosomal segregation during mitosis and prevention of telomere fusion [4].']	(4670, 4847)
PMC2658734.nxml.gz	33	['Heterochromatin also regulates gene expression by both repression and activation, by directly silencing genes or by removal of silencing hallmarks of gene expression [5].']	(4848, 5018)
PMC2658734.nxml.gz	34	['These mechanisms result in considerable regulatory functions during development and in different physiologic states of cells.']	(5019, 5144)
PMC2658734.nxml.gz	35	['In addition to the heterochromatin diversity, the mammalian genome contains well-defined sequences, which notably consist of repeats of cytocine-phosphate-guanidine (CpG) motifs.']	(5145, 5323)
PMC2658734.nxml.gz	36	['These areas were earlier considered as non-functional redundant domains of the chromosomes during evolution while recent research has revealed strong regulatory functions to these elements mainly in influencing histone modifications and gene-silencing networks within the cells [6].']	(5324, 5606)
PMC2658734.nxml.gz	37	['In general, the epigenetic regulation of gene transcription–translation machinery consists of now known multiple mechanisms for modifying the readout of the genetic code and repression of the chromatin state.']	(5607, 5815)
PMC2658734.nxml.gz	38	['In the context of DNA methylation , sequences within the genome can be classified into two different groups: CpG-deprived regions and CpG-rich regions called ‘ CpG islands ’ (see Figure2).']	(5816, 6004)
PMC2658734.nxml.gz	39	['CpG islands are defined as being longer than 500 bp and having a GC base content >55% [7].']	(6005, 6095)
PMC2658734.nxml.gz	40	['Considering their regulatory role, CpG islands are often found in promoter regions and about half of all genes contain CpG islands that are situated at the end of the 5′ region [8].']	(6096, 6277)
PMC2658734.nxml.gz	41	['Altered methylation status of GC-rich regions may alter the chromatin structure and typically modulates the finely tuned promoter-transcription factor interactions with the transcriptional machinery [9].']	(6278, 6481)
PMC2658734.nxml.gz	42	['This alteration leads to repressed gene expression associated with hypermethylated CpG islands.']	(6482, 6577)
PMC2658734.nxml.gz	43	['In contrast, genomic instability and aberrant gene expression have been associated with hypomethylated islands [10].']	(6578, 6694)
PMC2658734.nxml.gz	44	['It has been proposed that more than half of the repeating 5′-CpG island sequences ultimately participate in transcription regulation as a result of methylation [11].']	(6695, 6860)
PMC2658734.nxml.gz	45	['Histones are core proteins involved in DNA assembly and yielding chromatin structure.']	(6861, 6946)
PMC2658734.nxml.gz	46	['Histones may dynamically undergo post-translational modifications, which alter their interaction with DNA and nuclear proteins.']	(6947, 7074)
PMC2658734.nxml.gz	47	['The flexible N-terminal tails of the four core histones (H2A, H2B, H3 and H4, see Figure1) may undergo a range of post-translational modifications, including acetylation, methylation, O- GlcNac modification, phosphorylation and ubiquitination [12,13] all leading to changes of the genetic readout.']	(7075, 7372)
PMC2658734.nxml.gz	48	['Histone modifications are indicators of active or repressed chromatin, and the ‘histone code’ hypothesis proposes that combinations of specific histone modifications create a complex defining the functional hierarchy for chromatin regulation.']	(7373, 7615)
PMC2658734.nxml.gz	49	['Key enzyme families involved in histone modification include histone acetyltransferases (HATs), histone deacetylases (HDACs), histone methyltransferases and the methyl-binding domain protein MECP2 [6].']	(7616, 7817)
PMC2658734.nxml.gz	50	['Whereas methylation of lysine-9 of the histone structure defined as (H3-K9) is a hallmark of ‘silenced’ genomic area throughout heterochromatic regions, the methylation of lysine 4 of histone H3 (H3-K4) denotes gain of activity and is found predominantly at the promoter areas of active genes [14].']	(7818, 8116)
PMC2658734.nxml.gz	51	['The evidence that several methyl-CpG-binding proteins interact with histone deacetylase supports a mechanism linking DNA methylation and histone modifications together (Figure2C) [15].']	(8117, 8301)
PMC2658734.nxml.gz	52	['In addition, DNA methylation of CpG-rich regions has recently been connected to histone deacetylation, methylation of histone H3 at a specific site of lysine 9 as well as to direct interference by small RNAs [16].']	(8302, 8515)
PMC2658734.nxml.gz	53	['Taken together, remarkable progress has been made in the understanding of the epigenetic mechanisms by which the gene readout can be modulated and changes in gene expression patterns achieved without assuming changes in the gene coding sequence.']	(8516, 8761)
PMC2658734.nxml.gz	54	['While the present understanding may already explain a substantial level of epigenetic regulation, a comprehensive understanding bringing all the elements together in understanding distinct pathophysiologic entities still remains to be established.']	(8762, 9009)
PMC2658734.nxml.gz	55	['MicroRNA biogenesis\nMicroRNAs are single-stranded transcribed RNAs of 19–25 nucleotides in length that are generated from endogenous hairpin structured transcripts throughout the genome [17].']	(9011, 9202)
