PMCID	SENTENCE_NUMBER	SENTENCE	SENTENCE_INDICES
PMC2290997.nxml.gz	0	['Benefits of Sunlight: A Bright Spot for Human Health\nEach day, Apollo’s fiery chariot makes its way across the sky, bringing life-giving light to the planet.']	(0, 157)
PMC2290997.nxml.gz	1	['For the ancient Greeks and Romans, Apollo was the god of medicine and healing as well as of sun and light—but Apollo could bring sickness as well as cure.']	(158, 312)
PMC2290997.nxml.gz	2	['Today’s scientists have come to a similarly dichotomous recognition that exposure to the ultraviolet radiation (UVR) in sunlight has both beneficial and deleterious effects on human health.']	(313, 502)
PMC2290997.nxml.gz	3	['Most public health messages of the past century have focused on the hazards of too much sun exposure.']	(503, 604)
PMC2290997.nxml.gz	4	['UVA radiation (95–97% of the UVR that reaches Earth’s surface) penetrates deeply into the skin, where it can contribute to skin cancer indirectly via generation of DNA-damaging molecules such as hydroxyl and oxygen radicals.']	(605, 829)
PMC2290997.nxml.gz	5	['Sunburn is caused by too much UVB radiation; this form also leads to direct DNA damage and promotes various skin cancers.']	(830, 951)
PMC2290997.nxml.gz	6	['Both forms can damage collagen fibers, destroy vitamin A in skin, accelerate aging of the skin, and increase the risk of skin cancers.']	(952, 1086)
PMC2290997.nxml.gz	7	['Excessive sun exposure can also cause cataracts and diseases aggravated by UVR-induced immunosuppression such as reactivation of some latent viruses.']	(1087, 1236)
PMC2290997.nxml.gz	8	['However, excessive UVR exposure accounts for only 0.1% of the total global burden of disease in disability-adjusted life years (DALYs), according to the 2006 World Health Organization (WHO) report The Global Burden of Disease Due to Ultraviolet Radiation .']	(1237, 1493)
PMC2290997.nxml.gz	9	['DALYs measure how much a person’s expectancy of healthy life is reduced by premature death or disability caused by disease.']	(1494, 1617)
PMC2290997.nxml.gz	10	['Coauthor Robyn Lucas, an epidemiologist at the National Centre for Epidemiology and Population Health in Canberra, Australia, explains that many diseases linked to excessive UVR exposure tend to be relatively benign—apart from malignant melanoma—and occur in older age groups, due mainly to the long lag between exposure and manifestation, the requirement of cumulative exposures, or both.']	(1618, 2007)
PMC2290997.nxml.gz	11	['Therefore, when measuring by DALYs, these diseases incur a relatively low disease burden despite their high prevalence.']	(2008, 2127)
PMC2290997.nxml.gz	12	['In contrast, the same WHO report noted that a markedly larger annual disease burden of 3.3 billion DALYs worldwide might result from very low levels of UVR exposure.']	(2128, 2293)
PMC2290997.nxml.gz	13	['This burden subsumes major disorders of the musculoskeletal system and possibly an increased risk of various autoimmune diseases and life-threatening cancers.']	(2294, 2452)
PMC2290997.nxml.gz	14	['The best-known benefit of sunlight is its ability to boost the body’s vitamin D supply; most cases of vitamin D deficiency are due to lack of outdoor sun exposure.']	(2453, 2616)
PMC2290997.nxml.gz	15	['At least 1,000 different genes governing virtually every tissue in the body are now thought to be regulated by 1,25-dihydroxyvitamin D3(1,25[OH]D), the active form of the vitamin, including several involved in calcium metabolism and neuromuscular and immune system functioning.']	(2617, 2894)
PMC2290997.nxml.gz	16	['Although most of the health-promoting benefits of sun exposure are thought to occur through vitamin D photosynthesis, there may be other health benefits that have gone largely overlooked in the debate over how much sun is needed for good health [see “Other Sun-Dependent Pathways,” p. A165].']	(2895, 3186)
PMC2290997.nxml.gz	17	['As for what constitutes “excessive” UVR exposure, there is no one-size-fits-all answer, says Lucas: “‘Excessive’ really means inappropriately high for your skin type under a particular level of ambient UVR.”\n\nVitamin D Production\nUnlike other essential vitamins, which must be obtained from food, vitamin D can be synthesized in the skin through a photosynthetic reaction triggered by exposure to UVB radiation.']	(3187, 3598)
PMC2290997.nxml.gz	18	['The efficiency of production depends on the number of UVB photons that penetrate the skin, a process that can be curtailed by clothing, excess body fat, sunscreen, and the skin pigment melanin.']	(3599, 3792)
PMC2290997.nxml.gz	19	['For most white people, a half-hour in the summer sun in a bathing suit can initiate the release of 50,000 IU (1.25 mg) vitamin D into the circulation within 24 hours of exposure; this same amount of exposure yields 20,000–30,000 IU in tanned individuals and 8,000–10,000 IU in dark-skinned people.']	(3793, 4090)
PMC2290997.nxml.gz	20	['The initial photosynthesis produces vitamin D3, most of which undergoes additional transformations, starting with the production of 25-hydroxyvitamin D (25[OH]D), the major form of vitamin D circulating in the bloodstream and the form that is routinely measured to determine a person’s vitamin D status.']	(4091, 4394)
PMC2290997.nxml.gz	21	['Although various cell types within the skin can carry out this transformation locally, the conversion takes place primarily in the liver.']	(4395, 4532)
PMC2290997.nxml.gz	22	['Another set of transformations occurs in the kidney and other tissues, forming 1,25(OH)D. This form of the vitamin is actually a hormone, chemically akin to the steroid hormones.']	(4533, 4711)
PMC2290997.nxml.gz	23	['1,25(OH)D accumulates in cell nuclei of the intestine, where it enhances calcium and phosphorus absorption, controlling the flow of calcium into and out of bones to regulate bone-calcium metabolism.']	(4712, 4910)
PMC2290997.nxml.gz	24	['Michael Holick, a medical professor and director of the Bone Health Care Clinic at Boston University Medical Center, says, “The primary physiologic function of vitamin D is to maintain serum calcium and phosphorous levels within the normal physiologic range to support most metabolic functions, neuromuscular transmission, and bone mineralization.”\nWithout sufficient vitamin D, bones will not form properly.']	(4911, 5319)
PMC2290997.nxml.gz	25	['In children, this causes rickets, a disease characterized by growth retardation and various skeletal deformities, including the hallmark bowed legs.']	(5320, 5468)
PMC2290997.nxml.gz	26	['More recently, there has been a growing appreciation for vitamin D’s impact on bone health in adults.']	(5469, 5570)
PMC2290997.nxml.gz	27	['In August 2007, the Agency for Health Care Policy and Research published Effectiveness and Safety of Vitamin D in Relation to Bone Health , a systematic review of 167 studies that found “fair evidence” of an association between circulating 25(OH)D concentrations and either increased bone-mineral density or reduced falls in older people (a result of strengthened muscles as well as strengthened bones).']	(5571, 5974)
PMC2290997.nxml.gz	28	['“Low vitamin D levels will precipitate and exacerbate osteoporosis in both men and women and cause the painful bone disease osteomalacia,” says Holick.']	(5975, 6126)
PMC2290997.nxml.gz	29	['Evolution of the Great Solar Debate\nIn the 2002 book Bone Loss and Osteoporosis in Past Populations: An Anthropological Perspective , Reinhold Vieth, a nutrition professor at the University of Toronto, writes that early primates probably acquired their relatively high vitamin D requirements from frequent grooming and ingestion of oils rich in vitamin D precursors that were secreted by their skin onto their fur.']	(6128, 6542)
PMC2290997.nxml.gz	30	['The first humans evolved in equatorial Africa, where the direct angle of sunlight delivers very strong UVR most of the year.']	(6543, 6667)
PMC2290997.nxml.gz	31	['The gradual loss of protective fur may have created evolutionary pressure to develop deeply pigmented skin to avoid photodegradation of micronutrients and protect sweat glands from UVR-induced injury.']	(6668, 6868)
PMC2290997.nxml.gz	32	['In the July 2000 issue of the Journal of Human Evolution , California Academy of Sciences anthropologists Nina Jablonski and George Chaplin wrote that because dark skin requires about five to six times more solar exposure than pale skin for equivalent vitamin D photosynthesis, and because the intensity of UVB radiation declines with increasing latitude, one could surmise that skin lightening was an evolutionary adaptation that allowed for optimal survival in low-UVR climes, assuming a traditional diet and outdoor lifestyle.']	(6869, 7398)
PMC2290997.nxml.gz	33	['Cooler temperatures in these higher latitudes resulted in the need for more clothing and shelter, further reducing UVR exposure.']	(7399, 7527)
PMC2290997.nxml.gz	34	['With shorter winter days and insufficient solar radiation in the UVB wavelengths needed to stimulate vitamin D synthesis, dietary sources such as fatty fish became increasingly important.']	(7528, 7715)
PMC2290997.nxml.gz	35	['Over time, clothing became the norm in higher latitudes and then eventually a social attribute in many societies.']	(7716, 7829)
PMC2290997.nxml.gz	36	['By the 1600s, peoples in these regions covered their whole body, even in summertime.']	(7830, 7914)
PMC2290997.nxml.gz	37	['Many children who lived in the crowded and polluted industrialized cities of northern Europe developed rickets.']	(7915, 8026)
PMC2290997.nxml.gz	38	['By the late 1800s, approximately 90% of all children living in industrialized Europe and North America had some manifestations of the disease, according to estimates based on autopsy studies of the day cited by Holick in the August 2006 Journal of Clinical Investigation and the October 2007 American Journal of Public Health .']	(8027, 8354)
PMC2290997.nxml.gz	39	['Doctors throughout Europe and North America began promoting whole-body sun-bathing to help prevent rickets.']	(8355, 8462)
PMC2290997.nxml.gz	40	['It was also recognized that wintertime sunlight in the temperate zone was too feeble to prevent rickets.']	(8463, 8567)
PMC2290997.nxml.gz	41	['For this reason, many children were exposed to UVR from a mercury or carbon arc lamp for one hour three times a week, which proved to be an effective preventive measure and treatment.']	(8568, 8751)
PMC2290997.nxml.gz	42	['Around the time the solar solution to rickets gained widespread traction in medical circles, another historic scourge, tuberculosis (TB), was also found to respond to solar intervention.']	(8752, 8938)
PMC2290997.nxml.gz	43	['TB patients of all ages were sent to rest in sunny locales and generally returned in good health.']	(8939, 9036)
PMC2290997.nxml.gz	44	['Dermatology professor Barbara A. Gilchrest of Boston University School of Medicine says that, whereas sun exposure was shown to improve cutaneous TB, sanatorium patients with pulmonary TB likely responded as much or more to rest and good nutrition than to UVR.']	(9037, 9297)
PMC2290997.nxml.gz	45	['Nevertheless, a meta-analysis published in the February 2008 International Journal of Epidemiology found that high vitamin D levels reduce the risk of active TB (i.e., TB showing clinical symptoms) by 32%.']	(9298, 9503)
PMC2290997.nxml.gz	46	['Almost overnight, as awareness of the sun’s power against rickets and TB spread, attitudes toward sun exposure underwent a radical shift.']	(9504, 9641)
PMC2290997.nxml.gz	47	['The suntan became valued in the Western world as a new status symbol that signified both health and wealth, as only the affluent could afford to vacation by the sea and play outdoor sports.']	(9642, 9831)
PMC2290997.nxml.gz	48	['Phototherapy quickly emerged as a popular medical treatment not only for TB, but also for rheumatic disorders, diabetes, gout, chronic ulcers, and wounds.']	(9832, 9986)
PMC2290997.nxml.gz	49	['The “healthy tan” was in, and “sickly-looking” pale skin was out.']	(9987, 10052)
PMC2290997.nxml.gz	50	['Cancer: Cause, Protection, or Both?']	(10054, 10089)
PMC2290997.nxml.gz	51	['The first reports of an association between sun exposure and skin cancer began to surface in dermatology publications in the late nineteenth century.']	(10090, 10239)
PMC2290997.nxml.gz	52	['Nevertheless, it was not until the 1930s that the U.S. Public Health Service began issuing warnings about sun-related health risks.']	(10240, 10371)
PMC2290997.nxml.gz	53	['People were cautioned to avoid the midday summer sun, cover their heads in direct sunlight, and gradually increase the time of sun exposure from an initial 5–10 minutes per day to minimize the risk of sunburn.']	(10372, 10581)
PMC2290997.nxml.gz	54	['In the decades that followed, the skin cancer hazards of excessive sun exposure would be extensively studied and mapped.']	(10582, 10702)
PMC2290997.nxml.gz	55	['Today, the three main forms of skin cancer—melanoma, basal cell carcinoma, and squamous cell carcinoma—are largely attributed to excessive UVR exposure.']	(10703, 10855)
PMC2290997.nxml.gz	56	['Skin cancers became the most common form of cancer worldwide, especially among groups such as white residents of Australia and New Zealand.']	(10856, 10995)
PMC2290997.nxml.gz	57	['When atmospheric scientists first called attention to possible chemical destruction of the stratospheric ozone layer in the early 1970s, one predicted consequence of the increased UVB radiation was a rise in skin cancer rates, especially in Australia, New Zealand, South Africa, and Latin America.']	(10996, 11293)
PMC2290997.nxml.gz	58	['To counter this threat, the WHO, the United Nations Environment Programme, the World Meteorological Organization, the International Agency for Research on Cancer, and the International Commission on Non-Ionizing Radiation Protection established INTERSUN, the Global UV Project, with the express goal of reducing the burden of UVR-related disease.']	(11294, 11640)
PMC2290997.nxml.gz	59	['INTERSUN activities have included the development of an internationally recognized UV Index to help frame sun protection messages related to the daily intensity of UVR.']	(11641, 11809)
PMC2290997.nxml.gz	60	['[For more information on these activities, see “WHO Ultraviolet Radiation Website,” p. A157 this issue.]']	(11810, 11914)
PMC2290997.nxml.gz	61	['Australia was among the first countries to spearhead large-scale sun protection programs, with the Slip-Slop-Slap initiative (short for “slip on a shirt, slop on some sun-screen, and slap on a hat”) introduced in the early 1980s.']	(11915, 12144)
PMC2290997.nxml.gz	62	['“This program and the subsequent SunSmart campaign have been highly effective in informing Australians of the risks and providing clear, practical instructions as to how to avoid excessive UVR exposure,” says Lucas.']	(12145, 12360)
PMC2290997.nxml.gz	63	['As a result of increased use of hats, sunscreen, and shade, the incidence of malignant melanoma has begun to plateau in Australia, New Zealand, Canada, and Northern Europe among some age groups.']	(12361, 12555)
PMC2290997.nxml.gz	64	['However, because other UVR-induced skin cancers typically take longer than melanoma to develop, their incidence rates continue to rise in most developed countries.']	(12556, 12719)
PMC2290997.nxml.gz	65	['Lucas says a gradual improvement in these rates is to be expected as well.']	(12720, 12794)
PMC2290997.nxml.gz	66	['Whereas skin cancer is associated with too much UVR exposure, other cancers could result from too little.']	(12795, 12900)
PMC2290997.nxml.gz	67	['Living at higher latitudes increases the risk of dying from Hodgkin lymphoma, as well as breast, ovarian, colon, pancreatic, prostate, and other cancers, as compared with living at lower latitudes.']	(12901, 13098)
PMC2290997.nxml.gz	68	['A randomized clinical trial by Joan Lappe, a medical professor at Creighton University, and colleagues, published in the June 2007 issue of the American Journal of Clinical Nutrition , confirmed that taking 2–4 times the daily dietary reference intake of 200–600 IU vitamin D3and calcium resulted in a 50–77% reduction in expected incidence rates of all cancers combined over a four-year period in post-menopausal women living in Nebraska.']	(13099, 13538)
PMC2290997.nxml.gz	69	['Moreover, although excessive sun exposure is an established risk factor for cutaneous malignant melanoma, continued high sun exposure was linked with increased survival rates in patients with early-stage melanoma in a study reported by Marianne Berwick, an epidemiology professor at the University of New Mexico, in the February 2005 Journal of the National Cancer Institute .']	(13539, 13915)
PMC2290997.nxml.gz	70	['Holick also points out that most melanomas occur on the least sun-exposed areas of the body, and occupational exposure to sunlight actually reduced melanoma risk in a study reported in the June 2003 Journal of Investigative Dermatology .']	(13916, 14153)
PMC2290997.nxml.gz	71	['Other Health Links\nVarious studies have linked low 25(OH)D levels to diseases other than cancer, raising the possibility that vitamin D insufficiency is contributing to many major illnesses.']	(14155, 14345)
PMC2290997.nxml.gz	72	['For example, there is substantial though not definitive evidence that high levels of vitamin D either from diet or from UVR exposure may decrease the risk of developing multiple sclerosis (MS).']	(14346, 14539)
PMC2290997.nxml.gz	73	['Populations at higher latitudes have a higher incidence and prevalence of MS; a review in the December 2002 issue of Toxicology by epidemiology professor Anne-Louise Ponsonby and colleagues from The Australian National University revealed that living at a latitude above 37° increased the risk of developing MS throughout life by greater than 100%.']	(14540, 14888)
PMC2290997.nxml.gz	74	['Still to be resolved, however, is the question of what levels of vitamin D are optimal for preventing the disease—and whether the statistical associations reflect different gene pools rather than different levels of 25(OH)D. (Interestingly, Holick reported in the August 1988 issue of The Journal of Clinical Endocrinology & Metabolism that no previtamin D3formed when human skin was exposed to sunlight on cloudless days in Boston, at 42.2°N, from November through February or in Edmonton, at 52°N, from October through March.)']	(14889, 15417)
PMC2290997.nxml.gz	75	['“Scientific evidence on specific effects of vitamin D in preventing MS or slowing its progression is not sufficient,” says Alberto Ascherio, a nutritional epidemiologist at the Harvard School of Public Health.']	(15418, 15627)
PMC2290997.nxml.gz	76	['“Nevertheless, considering the safety of vitamin D even in high doses, there is no clear contraindication, and because vitamin D deficiency is very prevalent, especially among MS patients, taking vitamin D supplements and getting moderate sun exposure is more likely to be beneficial than not.”\nAs with MS, there appears to be a latitudinal gradient for type 1 diabetes, with a higher incidence at higher latitudes.']	(15628, 16043)
PMC2290997.nxml.gz	77	['A Swedish epidemiologic study published in the December 2006 issue of Diabetologia found that sufficient vitamin D status in early life was associated with a lower risk of developing type 1 diabetes.']	(16044, 16243)
PMC2290997.nxml.gz	78	['Nonobese mice of a strain predisposed to develop type 1 diabetes showed an 80% reduced risk of developing the disease when they received a daily dietary dose of 1,25(OH)D, according to research published in the June 1994 issue of the same journal.']	(16244, 16491)
PMC2290997.nxml.gz	79	['And a Finnish study published 3 November 2001 in The Lancet showed that children who received 2,000 IU vitamin D per day from 1 year of age on had an 80% decreased risk of developing type 1 diabetes later in life, whereas children who were vitamin D deficient had a fourfold increased risk.']	(16492, 16782)
PMC2290997.nxml.gz	80	['Researchers are now seeking to understand how much UVR/vitamin D is needed to lower the risk of diabetes and whether this is a factor only in high-risk groups.']	(16783, 16942)
PMC2290997.nxml.gz	81	['There is also a connection with metabolic syndrome, a cluster of conditions that increases one’s risk for type 2 diabetes and cardiovascular disease.']	(16943, 17092)
